name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
Tree Line,107903182.0,Trad,107902847.0,5.5,0.0,1.0,2.5,2.0,Starts beneath the obvious large flake.Trend up and left following the left side of the flake.,"{109199664: 3, 107919874: 2}"
Walking Wounded,107903162.0,Sport,107902847.0,5.11,0.0,1.0,2.5,4.0,Follow three bolts up a nice corner line to shuts. fairly sustained climbing.,"{107919874: 4, 108234115: 3, 109608414: 3, 200119035: 0}"
End of the Pulpit,114173771.0,Boulder,114173762.0,V1,10.0,1.0,4.0,1.0,"Climb the steep and aesthetic little arete towards ""Lichen Wall.""",{107919874: 4}
The Shakes,114173778.0,Boulder,114173762.0,V2,10.0,1.0,3.0,1.0,"Start down and left of obvious flake, climb straight up through tiny crimps to a ""bomber top out.""",{107919874: 3}
Jigawatts,114173685.0,Boulder,107903250.0,V7,18.0,1.0,4.0,1.0,"Sit start under the small roof on nice mini-jug, follow rail out to lip, and finish on the beautiful slightly overhung face.",{107919874: 4}
The Lacoon,114173712.0,Boulder,107903250.0,V2,12.0,1.0,3.0,1.0,Sit start low and right. Move up and left around through some crimps and slopey rails. Top out straight over the middle.,{107919874: 3}
Chipper,114065858.0,Boulder,114056961.0,V3,15.0,1.0,2.0,1.0,This route starts underneath the overhanging boulder just right of the Main Boulder. Move through some sharp crimps to good jugs through to the topout.,{200214631: 2}
Dark Necessities,114065899.0,Boulder,114056961.0,V4,16.0,1.0,3.0,1.0,Sit down start on a good jug then move through a couple good crimps. Prepare your tendons for the quarter pad crimpy crux move with finicky feet then move into the jug before the bomber topout.,{200214631: 3}
The General,114057038.0,Boulder,114056961.0,V2,12.0,1.0,3.0,1.0,"This was the first route established at the Boone Run Crag. Located to the right of Uncle Phil it starts on a good jug then follows through a crimping seam, finishing on good jugs and a bomber ending hold. *this route does not top out",{200214631: 3}
Ghost Monkey,114057045.0,Boulder,114056961.0,V1,0.0,1.0,2.5,2.0,Start on a sloping jug then move up and left on jugs to the same finish as The General.,"{200414254: 3, 200214631: 2}"
Hump De Bump,114066059.0,Boulder,114056961.0,V4,12.0,1.0,4.0,1.0,On the front of the far right boulder this route starts low on an obvious jug. Move up and left till you’re on a good left hand crimp and a high right foot then bump through a series of nearly invisible sloping crimps to the sloping topout.,{200214631: 4}
Parallel Universe,114066103.0,Boulder,114056961.0,V6,15.0,1.0,3.0,1.0,"Start seated under the small roof with a triangle shaped undercling. Bump up into good crimps, bring the feet up then bear down on the half pad crimps before you can grab for the sloping rail. Ends on good jugs and an easy topout.",{200214631: 3}
Raindance Maggie,114066076.0,Boulder,114056961.0,V3,16.0,1.0,4.0,1.0,Begin on the same start as Hump De Bump then move out right to a juggy ledge. Grab the two finger side pocket then bring your feet up high and lunge up to a good left hand before using the ending jugs to topout.,{200214631: 4}
Scar Tissue,114065945.0,Boulder,114056961.0,V3,20.0,1.0,2.0,1.0,Start on the far right of the Ridge Line under the roof. Travel out the roof and up to the lip on a combination of good crimps and jugs. Move along the lip with plenty of toe and heel hooks to an obvious jug on the face that will take you to the topout.,{200214631: 2}
Screamin Eagle,114057013.0,Boulder,114056961.0,V2,10.0,1.0,2.0,1.0,"This is the left most problem on the Main Boulder, start on a pair of crimps with good feet then continue up the arete on good crimps to the sloping topout.",{200214631: 2}
Seamstress,114065842.0,Boulder,114056961.0,V5,20.0,1.0,3.0,1.0,This route traverses the entirety of the Main Boulder. Start on the crimps of Screamin Eagle then move quickly across the beginning jugs to save energy for the cruxy crimpy middle section. Finish on a sloping rail to a jug finish.,{200214631: 3}
Shaddow,114065867.0,Boulder,114056961.0,V1,15.0,1.0,2.0,1.0,"Start down low on the back side of the Arete Boulder. Move through a series of crimps, jugs and mail slots to a semi sloppy topout.",{200214631: 2}
Shindig,114065884.0,Boulder,114056961.0,V1,0.0,1.0,2.0,1.0,Start about chest height on good crimps then climb up the front face of the Arete Boulder to a semi sloppy topout.,{200214631: 2}
Tit Toss,114066038.0,Boulder,114056961.0,V-easy,8.0,1.0,1.0,1.0,Start on the back side of the far right boulder. Go low under the small overhang and pull through a couple good jugs to an easy topout.,{200214631: 1}
Triple Threat,114066044.0,Boulder,114056961.0,V1+,10.0,1.0,2.0,1.0,Just left of Tit Toss this route also starts down low and moves up through good holds to a deadpoint finish.,{200214631: 2}
Trust Fall,114066031.0,Boulder,114056961.0,V4,12.0,1.0,2.0,1.0,This route goes right up the center of the detached boulder. Start on a hidden but bomber undercling to a short series of crimps before you hike up the feet and make a throw for the topout.,{200214631: 2}
Uncle Phil,114057029.0,Boulder,114056961.0,V3,12.0,1.0,2.0,1.0,Located about five feet to the right of Screamin Eagle this route starts on a low obvious jug. Move through a series of crimps and jugs to small slightly sloping finishing hold. *this route does not top out,{200214631: 2}
Zepher,114065911.0,Boulder,114056961.0,V0,18.0,1.0,1.0,1.0,Just right of Dark Necessities on the Ridge Line this fun easy highball moves through a good series of jugs and ends with a nice topout.,{200214631: 1}
Beginner route,119298270.0,Trad,118022515.0,5.3,45.0,1.0,1.0,3.0,"Climb what remains of the left end and begins the corner of the right end.  “Crux” is visible from the ground. Gain ledge, easy sandy book stairs up to top. Small gear down low, could sling the chock up high but just walk it off instead","{110590584: 1, 112529638: 1, 200113321: 1}"
Camel Head,118066913.0,Trad,118022515.0,5.6,50.0,1.0,3.0,4.0,"Ok, I admit I haven't climbed this route in a long time. Not that it's not a good route - it is. But it's mostly for a beginner and someone learning trad. Since I like the harder stuff and have a very limited trad rack, it's not my cup of coffee (I don't drink tea :)  The first half of the route is the 5.7 part, the second half is pretty much a cakewalk - literally. It's like walking up a tiered wedding cake! I would say it's even a Class 4. Once up and over the dihedral on the first half is where the cakewalk begins.  Oh, one thing fun about this climb is a rock feature at the lower half of the first half. It's a feature that resembles the upright stature of the male reproductive organ! :D  Don't let it distract you! Many a climber have handled it, hugged it, and even sat on it in order to ascend the route! Lol!","{108408077: 4, 200083194: 3, 200113321: 3, 112529638: 2}"
The Shield,118945636.0,Trad,118022515.0,5.8,45.0,1.0,3.0,1.0,"Named for the feature near the bottom that resembles a shield, this climb, like the other ones here, is short but sweet. The “real” part of the route is basically a 25’ straight shot up to the top of the lower wall. After that you have an easy class 4 send to your top rope anchors. Note: To make this route official you need to engage the shield.",{108408077: 3}
Damnation,119688360.0,Trad,118022535.0,5.9,50.0,1.0,4.0,1.0,"After months of research and on-site consultations by veteran climbers, we’ve pretty much determined that this line is the famous line and namesake of this upper wall - Damnation. I write “pretty much” because with so much time passing since the ‘60s ‘70s era of climbing here, it's really hard to nail things down to an absolute. Yes, some routes are so well known and have been climbed so many times by the veterans that the names and locations are solid. This upper wall was less popular back in the day so also less remembered.The line here is pretty obvious as it runs up the vertical crack to the right of the bolted Shark’s Fin line. Follow this crack to a little dihedral with a tiny roof-like top. That area is most likely the crux as it’s a bit tricky. Once up above that, the next block is tricky too as you have to lean back to engage it, and like the bottom, it’s all overhung making for a potential pump fest.This route can go top rope or trad. If TR, you have anchors at the top but you’ll need to allow for the off-direct angle.",{108408077: 4}
Pillar Front Face,119636343.0,Trad,118022535.0,5.4,35.0,1.0,3.0,2.0,"I'm sure this has been climbed before but who knows when, it was pretty dirty, but a fun solo.Climb the front face of the (almost) freestanding pillar to the right of damnation. Start between the trees and the pillar, working your way up mostly good holds, about 8 feet from the top trend right around the corner to access a little ledge before stepping up to the summit. Not a lot of gear potential and currently no bolts.","{112529638: 3, 108408077: 3}"
Salvation,119572782.0,Trad,118022535.0,5.8,50.0,1.0,3.5,2.0,"I just recently discovered the whereabouts of this classic ‘70s route! Part of the upper wall trifecta: Damnation, Salvation, and Loose Women (which has yet to be located/confirmed). ‘60s/’70s Donation climber Ken Decker verified this sweet line, and then only days after, my friend Alex led it on trad. He found it challenging but fun! Here’s his beta on the route “Work up the obvious easy crack to the small roof over a corner. Take advantage of bomber placements under the roof (pink or red tricam helpful) before moving out to the right. Layback the crack and make your way through the crux (a 0.2 cam offers peace of mind). Climb onto an awkward ledge, with good protection for the rest of the climb”.This route is a Donation-Must-Do. Try it on trad like Alex and imagine yourself (guys only of course) with a huge mustache, sideburns, tube socks, and if summertime, awkwardly short shorts! Oh the ‘70s...","{108408077: 4, 200113321: 3}"
Shark's Fin,118042998.0,Sport,118022535.0,5.9+,50.0,1.0,3.4,7.0,"Named for the awesome flake that sits out away from the wall about 20 feet up and looks just like a shark fin, this pumpy sport route runs up the face between Damnation and Salvation. It can also easily be done on top rope as those anchors are on top and easy to set up. Just take the trail up on the far left.Like Triple Play, this bolt line can service at least three route paths - left, direct, and right. I personally like to run all three but the classic line is direct and engages the Fin dead on. Do it direct first, lock on to the fin and pull hard and up to get set for bolt four. Get ready though, the next block is right in your face and no picnic. The ledge you'll be standing on is big enough to rest and shake out before you send to the anchors. Double hard clip into the Wave bolts and use the quicklinks at the ends of the chain for lowering. That way your belayer can make a run on top rope and clean the draws and be lowered, or you can pull the rope for the belayer to lead and lower. Nice and easy - no fuss no muss. This is important because this wall is really overhung making it difficult to clean draws on the way down.","{108408077: 4, 200683618: 4, 200559783: 4, 200711031: 3, 200083194: 3, 112529638: 3, 200113321: 3}"
Inside Corner,119685534.0,Trad,118022480.0,5.7,45.0,1.0,3.3,3.0,"Climb the wide crack in the corner up to an awkward roof. Pull out of the roof into a smaller crack. Climb up onto a huge ledge. From here you can choose to make your way through a narrow chimney (very easy), or climb the face to the left (5.7 pg13).","{108408077: 4, 200113321: 3, 200953222: 3}"
Triple Play,118036399.0,Sport,118022480.0,5.9,30.0,1.0,3.0,5.0,"I’m calling it Triple Play because it has three really nice route possibilities from one line of bolts. Because it has three lines, it has three starting points (rather than go into detail on that, consult the photo).  Now I know I’m not the first ascensionist - as the history reads, I’m a very late comer to this place. Who knows, Royal Robbins or Henry Barber most likely did this 45 years ago - Barber probably free soloed it - and hundreds have done it since including me! However, as a sport route, it’s new and I made sure to lead the three possible lines as soon as the glue cured!   Line 1: To the left and 5.9, takes on the beautiful arête. My personal rule on this route is that at least one extremity must be on opposite sides of the arête at any one time. Simply scale the arête, clipping right, pull the nose, stay on track and scoot right at the anchor and you’re done. Super fun!  Line 2: Direct and 5.8ish straight up the bolts. This is basically a face climb but you can easily grab the arête to the left for security if needed. It has small feet and hands between bolt 1 and 3 but after that you have better of both but it gets a little thin again on the upper big face. Stay true to the line and you’ll arrive dead on to the anchor.   Line 3: To the right and 5.9 runs the center of the lower face, clips left, pulls a nice little roof, and is a bit trickier than line 2 at the upper face. But just breathe, find your feet and keep moving. Grab the “goiter” (a big bulgy thing) with your right and scoot up left to the anchor. Very fun!  Lead all three in a row and you have a Grand Slam - Hat Trick if you’re a hockey fan like me! :)","{108408077: 3, 112529638: 3, 200711031: 3, 200113321: 3, 200953222: 3}"
TBD,118615188.0,Sport,118022490.0,5.5,30.0,1.0,3.0,2.0,"!ATTENTION! There was unauthorized removal of the top rope anchors above this route (sport anchors are still there). Please Note: NO UNAUTHORIZED PLACEMENT OR REMOVAL OF FIXED HARDWARE IS PERMITTED AT DONATION ROCKS. Name is To Be Determined till I find out if there's an historical name.This is the second sport route here at Donation to accommodate beginning climbers - especially the young campers at Stone Mountain Adventures. This is why the bolts are placed within easy reach and from solid stance ledges. They are far apart but that’s because more are not needed due to the simplicity of the climb. The first bolt is easily reached by a short climb or stick clipped.For the beginner: The start is far right at the belay spot then up an easy 4 ft to a left shelf traverse. This gets you to the first bolt and then up to the big platform ledge at the base of an overhanging dihedral which is the crux. This is a bit tricky but the secret is feet - stemming between the opposing walls into small pockets. Hands are few so take what you can get. The second bolt is near the top of the crux and offers good protection from the platform ledge. Beyond that, it’s an easy walk up through the inside dihedral of the gully. Near the top there’s another shelf traverse to the upper left and voila, you’re at the anchors. They are big a$$ mussy hooks designed for super easy clip in and lowering without knowledge of anchor building or having to untie - clip clip and go.For the experienced: Start lower - closer to the big boulder, and once passed the first bolt and the crux, stay left of the gully and more on the face. Bolts will all be to your right.","{108408077: 3, 200559783: 3}"
Aurora,118067766.0,Sport,118022407.0,5.5,40.0,1.0,3.0,3.0,!ATTENTION! There was unauthorized removal of the anchors on the top face of this climb as well as above Spider Woman. There are a set of glue-ins over the top to use but you must carry the proper gear to do so. Please Note: NO UNAUTHORIZED PLACEMENT OR REMOVAL OF FIXED HARDWARE IS PERMITTED AT DONATION ROCKS.This route was originally a top rope listing by Kristin Waldkoenig in 2017. Since then it has become the second bolted route here at Donation and designed for the beginner sport climber. Bolts are many and close. Clipping stances are solid and accommodate shorter climbers. A great route to experience and gain confidence in sport climbing!Seven bolts to the anchors. The crux is getting up and over the slab next to the bigger of the two trees growing right out of the rock - between bolts five and six. Use the tree’s trunk at first if needed but aim to not use it eventually. Don’t go too far right on the slab though as it becomes much harder. Stay as direct as possible.,"{108408077: 4, 200183967: 3, 200083194: 2}"
Triceps,119684713.0,Trad,118022407.0,5.5,35.0,1.0,2.5,2.0,"!ATTENTION! There was unauthorized removal of the anchors above this route. Please Note: NO UNAUTHORIZED PLACEMENT OR REMOVAL OF FIXED HARDWARE IS PERMITTED AT DONATION ROCKS.Scramble up the easy beginning before making it to the obvious crack. Lay back to the left and watch out for hollow rock in the crack. There is an exposed tree root crossing the top of the crack. From the ledge above the root, climb on top of a small block and work your way up the ramp to the left. ","{108408077: 3, 200113321: 2}"
Thin,118007425.0,Trad,118007201.0,5.7,40.0,1.0,3.0,2.0,This is where most newbies cut their climbing teeth and a route that’s been around since those high-cut gym shorts and tube sock wearing 70’s. An all time Donation classic! Thin offers you TR (top rope) as well as Trad (traditional). It’s a sweet little thin line up Africa Wall that you gotta do and will enjoy.  Start it wherever you like - some approaches are easier than others so test yourself and try a harder start each time. Anchors for this are on top of The Buttress and are the wide-set glue-ins to your left when on top. You will need two double length slings or a standard cordelette to make it out over the edge with your biners. ,"{108408077: 4, 200113321: 2}"
The Flake,118007523.0,Sport,118007495.0,5.10,50.0,1.0,4.0,4.0,"I love this route! Especially now that it’s sport! Sure you can still top rope it but now you not only up your game, you eliminate the wicked swing if you come off. The 10+ rating is based on leading it. I would say it's more like 9+ on top rope fyi.  The main route is the same - sport or TR, the only real variation is at the start. When I was first doing this route I was instructed to go up the right side of the gully, up on a broad platform, then proceed to the skinny platform (what I like to call “the plank”) against the face. The problem is, that first platform gets super dirty because of debris washing down the gully. It’s dirties your hands and shoes. Not good for the next phase which happens to be the crux. I now start where the bolt line is and proceed up on clean rock avoiding the dirty platform altogether. This also sets me up to pull up and over the plank which I enjoy. Once on the plank, just spin around and get ready for the fun part!  Without getting too detailed, the premise of this section is to reach up to that diagonal flake (aka rail) above your head, and go hand-over-hand up it while working your feet between the face and the arête. The key to begin all this is mostly nerves. If you can let your mind go free and focus on the moves, you can release yourself from the plank and smoothly go into lay back mode and Git r Done. Pulling up to the last move to gain the top of this section is tough but you’ll figure it out. Hint: look for the awesome heal-hook on the arête near bolt five.  The next big phase could be considered a crux and is my favorite part - engaging and pulling the gigantic roof that looms over this entire bottom section. Again, I won’t go into detail so you can discover it for yourself, but there are holds above the roof that are bomber! After that, it’s a breeze to the anchors and a good stance while there. Here it’s best to run your rope through the bottom quick links and be lowered down or rap if you like.  Note: If you’re sport climbing, it’s best to use an extended draw at bolt seven to get your rope out from under the roof. Also this one’s really tough to clean on the descent. Have your second clean it on TR.","{108408077: 4, 200711031: 4, 200113321: 4, 200083194: 4}"
The Gully,112856617.0,Trad,118007495.0,Easy,50.0,1.0,1.0,1.0,"Easy 4th/5th class gully. No real point in doing it on TR, but it's a fun place to practice short-roping, or could be a super low-key 1st trad lead. Also fills in nicely with snow and ice in winter, could be a fun, easy mixed climb?",{112145979: 1}
High 5,118007354.0,Sport,118007309.0,5.11c/d,40.0,1.0,3.0,2.0,"This is basically a V5 boulder problem 25+ feet off the ground! Hence the name High 5. Only three bolts to the anchor but the first one is a test of nerves since it's not stick-clippable. If you're an experienced climber, getting there and clipping in is the easy part - after that it’s a completely different story! This is the sixth sport route at Donation and the hardest so far. And although it's a relatively short send to the anchors, because it's overhung and scarce on feet, it makes for a muscle and heart pumper for sure!  The grade is based on my 5' 6"" frame and reach. You tall people might find it to be different and I ask that you please comment below if you do. I'm cool with a grade change if the consensus is something different.  Ground start off-belay with a scramble up to the huge ledge/platform at the base of the buttress. Once there, have your belayer at the ready and work up to the first bolt on the underside of the buttress. I get there by climbing the block to the right then left hand on the Screaming Mimi rail and clipping with my right. I recommend an 18cm/medium length draw here to come out of the slight roof but you can use shorties from there.  The anchors are quick-links and chains so once you're hard-clipped to the Wave bolts you just need to thread the quick-links, un-clip, and lower.  Back Story: Chris Winters of the Access Fund Conservation Team and I worked this one on top rope together in the fall of 2019 and it took both of us multiple times and lots of beta sharing to construct a doable path up this beast. I can still feel the excitement belaying Chris as he took my last suggested beta to successfully pull up and out of the crux. I gave out a rebel yell that could be heard all the way to the town of Huntingdon! We had finally unlocked the crux! Since then I’ve worked it, refined it, and added a couple new moves to better suit my smaller frame and reach. Regardless, I don't always make it and I'm always out of breath at the top. The FA on lead was a redpoint and my first .12 lead!!!","{108408077: 4, 200083194: 2}"
Magic Mushrooms,118007331.0,Trad,118007309.0,5.10c/d,40.0,1.0,3.0,1.0,"I had been eyeing this beautiful south face on The Buttress for some time looking for a path up. I could see these mushroom-like protrusions coming out of the smooth face but at the time I was not advanced enough to get to them so I looked for alternative routes. I came up with an approach that took me up and far right. Then, locking a foot into the huge crack at my feet, I reached far out to my left with both hands putting my body at a 45 degree angle. Now the scary part - cutting my anchoring foot loose and hoping I could hold on! After several tries I did and was then able to use one of the mushrooms for a foot and go from there! That was the crux for sure, but getting up, balanced, and completing the next moves to the top can be tricky for sure.  That was all on top rope. Now the route should be trad-able with a bolt on the main face and the use of a bolt from High 5. Plenty of gear placement opportunities from the ground up till you get to the crux. There is where you need to clip the draw and to be safe, clip into the other one then finish at the anchors and chains above (same as High 5).  For top rope: Either anchor off the top with cord or sling, or safety yourself into one of those anchors and use the quick links of the sport anchors.",{108408077: 3}
Jam Crack Overhang,119566810.0,Trad,118008152.0,5.8,55.0,1.0,4.0,1.0,"NOTE: My mind was recently blown when, in my research, I found that this classic route, formally known as Shark’s Tooth is actually named Jam Crack Overhang - climbed and named by guys back in the ‘70s! My plan in doing this historical research was to rename routes back to their original ones due to the long climbing history and to honor those who climbed here long ago. I must say that this iconic route was a tough one to rename so please forgive me of this seeming travesty. Now though, try and embrace the new/old name from a position of respect for those intrepid climbers - some who are now legendary icons in the climbing world! Seriously. Thanks.Since this was originally intended as a trad route, the line is up the obvious crack in the second layer block so the start is directly below. The lower block is a good mini warm up that works its way up to the overhung second block which gives this route part of its name. There you encounter protruding horizontal rock features that can be tough but offer great hands and stances. Once on top of those, you take the crux, the “Jam Crack”, straight on with hand jams or lay it back (which I find to be the most fun) to achieve the top of that block. Once there, the rest is a light challenging climb up the next two blocks to the top. Something to note: If you’re top roping, the anchors are to the right of the crux making for a good swing to the right if the climber comes off. Keep in mind, this is a classic trad route so bring your rack!",{108408077: 4}
Keep On Truckin',118858459.0,Trad,118008152.0,5.9+,45.0,1.0,3.0,2.0,"Note: For now drop your rope to the right of the tree below for a left side start at bottom.I’d like to say I discovered this new route but, according to my Oracle friend Mikey G, “There are no new routes at Donation''. So, given he’s right, let’s just say it’s a “reclaimed” route - probably from the '70s due to the amount of lichen all over it. And if it's a classic from the '70s, I named it after a classic image from then of a guy stepping out big and “truckin’” along (see photo). With crimps, cracks, good hands, solid feet and flowing moves, you're going to love it and... ""truck"" right up!The current start is to the left of the tree and a bit tricky, but with some cleaning work the right side should be an option too and should prove an easier start. From the left go up and around the backside of the tree and continue right to the vertical crack above (see photo) which is the crux for sure. Engage the crack and power up. Look for the baby pine tree (please don’t pull out), stay left of that, and continue up from there. The higher you go the better the hands and feet.This route has great potential for gear placement so will not be bolted for sport. You tradsters should love it! Also please brush or peel away any lichen you can as you send or lower. Thanks!","{108408077: 3, 200113321: 3}"
Calm On The Surface,118028720.0,Boulder,118027434.0,V0-1,10.0,1.0,2.0,1.0,"Left hand starts on a small crimp, with the right hand on a far out pinch. Top out to the left, which is only 4-5 moves depending on beta.",{200419678: 2}
Daytime Creeping,118028607.0,Boulder,118027434.0,V0-1,15.0,1.0,3.5,2.0,"Start bunched up at the very left end. This problem is just a lip traverse, ending on the right side of the boulder. ","{200866432: 4, 200419678: 3}"
Fairy Tale,118028700.0,Boulder,118027434.0,V0-1,8.0,1.0,1.0,1.0,Will update. ,{200419678: 1}
Handy Moss,118892189.0,Boulder,118027434.0,V3+,0.0,1.0,3.0,1.0,"Start is the crux, feet are very important. First move is up to pinch, then  up to sloped ledge, up to bread loaf, crappy crimp then up to obvious two finger ""pocket"" surrounded by moss and traverse on side of boulder up to the very top. DO NOT use rocks beside the boulder or obvious large ledge on boulder for your feet.",{200668887: 3}
Ice World,118279520.0,Boulder,118027434.0,V3-4,10.0,1.0,2.0,1.0,"Utilizing the same jug start as ""Moncler Coat,"" this problem slaps out left for a few very slopey moves. Not sure of difficulty since I haven't been able to do it.",{200419678: 2}
Moncler Coat,118027484.0,Boulder,118027434.0,V0-1,10.0,1.0,3.0,2.0,"Start on the underside with both hands on a well chalked jug. Slap out right to the ticked hold, and the continue up the right side of the boulder. The crux for me is the top out.","{200866432: 4, 200419678: 2}"
My Heart,118028508.0,Boulder,118027434.0,V0-1,12.0,1.0,3.0,2.0,"Start bunched up with both hands on the slopey lip to the far right of the boulder, and traverse leftward. Very fun problem with interesting beta options.","{200419678: 3, 200866432: 3}"
Off the Radar,118302704.0,Boulder,118027434.0,V1-2,15.0,1.0,3.0,1.0,"Start matched down low and shoot out right. Crux is the first few moves, the upper part is juggy but very fun (with a rocky landing).",{200419678: 3}
One Your God Chose,118028466.0,Boulder,118027434.0,V1-2,15.0,1.0,2.0,1.0,"Start far to the left, traversing right. Avoid dabbing on the protruding rock about halfway through, then top out to the right after the big deadpoint.",{200419678: 2}
Popping Out Of Nothing,118028660.0,Boulder,118027434.0,V1-2,15.0,1.0,2.0,1.0,"Start low with a left hand side pull and right hand on the sharp crimp on the underside of the boulder. I topout to the left, using a knee bar to reach the upper pinch.",{200419678: 2}
Rose Bud,118028581.0,Boulder,118027434.0,V2-3,20.0,1.0,2.0,1.0,"Extremely low start inside the cave with a solid left hand and small, slopey right hand. Traverse right across the whole bottom of the boulder until you reach the good edge at the far end, then there's a big move to the top of the formation before topping out.",{200419678: 2}
