name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
Traffic Jam,113105797,Trad,112939364,5.9,60,1,4.0,14.0,"The beautiful finger/hand crack in the large corner beneath the roof. The most striking line at the cliff. Jam and stem to a fixed anchor beneath the roof. Lower off here, or better yet, make burly moves (5.11) through the roof to a bolted anchor 20' above.    *Note: A piton lower off anchor was found about half way up the route on the right side from a previous attempt by an unknown party. It is unknown whether they were attempting the crack or the corner. This was the only sign of previous human traffic at Black Mtn.","{109486096: 4, 110494556: 4, 200335317: 4, 109431524: 4, 107429330: 4, 108179333: 4, 200399679: 4, 107167168: 4, 108321790: 4, 108663781: 4, 200051409: 4, 200152826: 4, 107377680: 4, 200350797: 4}"
Unnamed Crack,113105712,Trad,112939364,5.5,20,1,1.5,8.0,A short hand crack leading to an anchor that is shared with Pet Badger and Possum.,"{107377680: 2, 200406385: 2, 109874211: 2, 200335317: 2, 110494556: 2, 108148696: 1, 107560545: 1, 200063738: 0}"
Wild Black,112920451,Trad,112939364,5.10a,100,1,3.9,12.0,"Climb the finger crack up to a bolt then continue    past gear and bolts to the top. Great position with a great view, fun and varied climbing.    A Must-Do at the cliff!","{109486096: 4, 110494556: 4, 200335317: 4, 107429330: 4, 200051409: 4, 200406385: 4, 108148696: 4, 200152826: 4, 108321790: 4, 200070164: 4, 200350797: 4, 200134020: 3}"
Arms Reduction,106734792,Trad,110535791,5.11b/c,60,1,3.0,4.0,"The original rating is 11b which I feel quite sandbagged. I would call it at least 5.11c but will leave it at 11b/c to be fair to the first ascentionist (this route feels as hard as Afro Samurai to me).     To get to the base of the route you will have to do a 5.8/5.9 intro mixed gear/trad route to an anchor (it can technically be done in one long 90+ foot pitch). If you go straight up it is a different route that is 10c (forget the name). So traverse right into the intro slab, clip the first bolt and continue for another 25 feet or so with some thin, sketchy gear in marginal cracks before reaching the next set of bolts. From there you have 5 or 6 more bolts to the anchor (can't remember exactly) and the physical part begins. Crimpy sustained face climbing and a hard boulder problem over a bulge leads to yet more crimpy face climbing and eventually the anchors. Congratulations for reaching the anchor! Enjoy the view....","{106751248: 3, 106024037: 3, 106743674: 3, 107149377: 3}"
Block Party,107224076,Trad,110535791,5.10a,150,2,3.0,22.0,"A seemingly nebulous face shielded by several pines that yields two pitches of fun, safe, and crimpy face climbing.    Start about 50 to the left of ""Politics of Dancing"", at a short dirty face with a low bolt.  Climb straight up, passing several bolts to the tree and a 2-bolt anchor (5.9, 50 ft.).    Continue up, passing several more bolts, and some balancy face moves to a semi-ledge with an obvious horizontal crack.  Place your #3 Camalot, and continue to the anchor.    Rap the route with two 60m ropes or a single 70.  Either way, it's 2 rappels.","{106743674: 4, 110728444: 4, 200487830: 4, 110395141: 3, 109017895: 3, 109411750: 3, 200335317: 3, 200536699: 3, 200084683: 3, 200350797: 3, 106418097: 3, 105898385: 3, 108321835: 3, 109431524: 3, 107560545: 3, 107544240: 3, 107002071: 3, 106751248: 3, 200167098: 2, 107820617: 2, 200298255: 2, 106957118: 2}"
Crimp Chimp,106796361,Trad,110535791,5.9+,160,1,3.5,20.0,"Climb the easy slab past 2 bolts to the obvious horizontal break. Surmount the break, then step up and right in to a thin, left angling crack system. This crack is difficult to see from below. Follow the crack up and left past a delicate sequence (5.9-) and make a moderate runout to lower angle rock and more gear. Now step up and right, and either belay at the 2-bolt anchor, or clip it long and continue up and slightly left on to the superb bolted face. Climb this sustained (5.9+) face all the way to the top of the cliff and a second fixed anchor. Done as one lead, this makes for a long and excellent pitch. It's also fun as 2 shorter pitches.","{105898385: 4, 200335317: 4, 200167098: 4, 200084683: 4, 111728102: 4, 107560545: 4, 106751248: 4, 106743674: 4, 107237276: 4, 107682087: 3, 200428404: 3, 109411750: 3, 200298255: 3, 109017895: 3, 107820617: 3, 107544240: 3, 108321835: 3, 110395141: 3, 109431524: 3, 200350797: 3}"
Crème de la Choss,112916429,Sport,110535791,5.12c,60,1,2.0,1.0,A very worthwhile pitch despite the name; the rock is shit until the roof but the moves are incredible!  Stem up through the first bolt. Find small but good edges and power up to better holds and slots to gain the stance below the roof. Clip the first bolt on the roof and gain a shake before firing out the roof on a sloping rail. A few big throws through the lip with absurd feet gains hero jugs and an easy mantle to reach a ring-bolt anchor.,{109431524: 2}
The Dirty Duo,107561983,Trad,110535791,5.9,160,1,2.0,2.0,The leftmost route on the Main Wall.  Go left when the approach trail hits the cliff through a cave formed by a boulder leaning against the face.  Go around the backside and climb up on top of the boulder.  Make a thin move on dirty rock to get established on the face at a bolt above.  Climb into the the finger crack above and battle your way left to a ramp.  Climb the ramp (#5 tricam placement) to a shelf and a bolt.  Head straight up the face above on sweet cracks to a 3 bolt finish up to a bolt anchor just below the trees.,"{107560545: 2, 109017895: 2}"
Kid Charlemagne,107178198,Sport,110535791,5.10b,70,1,2.5,20.0,"On the far right end of the big wall section resides ""Kid Charlemagne"".  The route starts with a difficult boulder problem past the first two bolts, then continues past another 6 bolts, several more technical sections, and a fantastic finish through somewhat hollow, but fun flakes/pinches and quartz knobs.  A hefty two-bolt rap station awaits you at the top of this pitch.          This technical pitch also gives the climber a more aesthetic option (rather than the scrappy 5.6 to the right) to access one of the best pitches on the big wall section, ""War on Drugs"".","{108185849: 4, 200335317: 3, 200488767: 3, 200374061: 3, 200406385: 3, 109568693: 3, 110728444: 3, 106743674: 3, 108321790: 3, 107820617: 2, 200167098: 2, 109869056: 2, 106751248: 2, 105898385: 2, 106865908: 2, 109411750: 2, 110395141: 2, 109431524: 2, 107503776: 2, 107560545: 2}"
The Politics of Dancing,106800119,Sport,110535791,5.10a,160,1,3.5,28.0,"Said by those who have climbed it to be the ""Prince of Darkness"" of the East.  This route epitomizes sustained face climbing with killer exposure to boot.      Politics has a common start with ""Crimp Chimp"", then breaks hard left at the overlap/ledge until you are in front of the small birch tree.  Take a deep breath, and make a quasi-committing move up to the first bolt.  A fall from before clipping the first bolt would be less than ideal, so if one chooses, a yellow Alien can be placed from a comfortable, standing position in a small crack/pod to help tame the pucker effect before committing to the first, unprotected move to the first bolt off the ledge.      Either way, you'll then embark on an enjoyable, though repetitive, journey up the 85 degree face on some of the most impeccable stone in Vermont. A short but devious crux is encountered fairly low on the route, capped by several small runouts above.  The runouts are all on very moderate/easy terrain, though, so there should be nothing to worry about.      Politics ends at a set of anchors on a comfortable ledge shared with the neighboring route to the right (""Crimp Chimp"").            Two rappels with one 60 meter rope will get you down.","{105898385: 4, 108185849: 4, 112404909: 4, 112468917: 4, 200066867: 4, 200172731: 4, 111181604: 4, 200167098: 4, 200324672: 4, 200692562: 4, 109411750: 4, 109017895: 4, 107560545: 4, 107820617: 4, 107544240: 4, 106751248: 4, 106743674: 3, 200350797: 3, 106024037: 3, 112354658: 3, 111087111: 3, 107941247: 3, 200536699: 3, 109431524: 3, 108321835: 3, 200335317: 3, 200428404: 2, 109130361: 2}"
Quills,112832306,Sport,110535791,5.9,90,1,1.8,16.0,"Either traverse in from the right on thin face holds, or chimney and stem up  the tree to clip the first bolt. Head up through slightly mossy and chossy rock but through overall  fairly pleasant climbing.","{200375020: 3, 108321790: 3, 111796230: 3, 200335317: 2, 200324672: 2, 200172731: 2, 200066867: 2, 200406385: 2, 110728444: 2, 107560545: 2, 109568693: 1, 200084683: 1, 110433236: 1, 200167098: 1, 111087111: 1, 107820617: 1}"
Truffle Hog,107724530,Trad,110535791,5.10-,160,2,3.5,23.0,"2 pitches of dramatically different climbing.      The first pitch is quite nice, and gets better the higher you climb.  It starts on a steep-ish leftward angling rail/flake (suspect rock), transitions into a nice bucket ladder with friendly pinches (rock quality gets a little better), and finishes with a more of the same to a semi-mantle move 10 ft. above your last bolt.  Well-placed bolts protect the entire pitch, and an option yellow Alien 4 ft. below the anchor to keep the pucker factor low (5.8).      Off the belay, pitch two arcs out slightly right to the first bolt, then moves back left into an interesting scoop/right-facing corner (finger-sized cam, optional).  At this point, the route continues straight up, remaining just right of ""Arms Reduction"", and toeing the edge of the sharp, airy arete.  With its superb positioning and unlikely  passage, this pitch checks in at low to mid- 5.10, depending on who you ask.  With just draws, it protects reasonably well, though a finger-sized cam is welcomed.      2 rappels with a single 60 m. rope will get you down.","{200051409: 4, 111055059: 4, 109411750: 4, 109017895: 4, 200149547: 4, 112503632: 4, 110728444: 4, 200428404: 4, 200335317: 4, 106804809: 4, 200350797: 4, 106743674: 4, 106852549: 3, 200406385: 3, 105898385: 3, 109130361: 3, 111087111: 3, 200298255: 3, 112146327: 3, 110395141: 3, 109431524: 3, 107560545: 3, 200375020: 3}"
War on Drugs,107178203,Trad,110535791,5.10b,140,1,2.6,11.0,"This route should be seeing more traffic now that a direct start (a la ""Kid Charlemagne"") is an option.  This lengthy pitch ascends the clean, black-streaked, striated wall that continues above ""Kid Charlemagne"".  What a line!!    From the rap anchors of ""Kid Charlemagne"", traverse right about 10 feet on a foot rail aiming for a nice horizontal that will take a .5 Camalot.  Make a couple of slab moves up to a bolt (perhaps back cleaning the .5 after clipping the bolt to reduce drag), then continue straight up passing more bolts, a few opportunities for some decent gear, and a few rest ledges.      Though this route is well protected, expect some halting (read: thoughtful) moves above your protection.  Big, clean falls are real possibility if you blow the sequence on several of these sections.      The route tops out the cliff on a clean section of featured rock, offering a nice view of Bolton Valley.  Belay off the large, obvious pine about 30 feet from the edge of the cliff.","{105898385: 4, 106751248: 3, 107549114: 3, 108321790: 3, 110728444: 3, 110395141: 3, 107560545: 3, 200335317: 3, 109411750: 2, 106743674: 2, 112020238: 0}"
Year of the Dog,107178216,Trad,110535791,5.10c,80,1,3.5,10.0,"Yet another fine pitch of climbing on the beautiful big wall section of the 82.      ""Year of the Dog"" used to be an alternate second pitch to ""Crimp Chimp"" but now has it's own first pitch. One of the best climbs in Bolton.    P1. Start a few yards right of Crimp Chimp on a 5.9 slab leading to fun face climbing and an anchor just right of Crimp Chimp.    P2. Excellent. Tricky balance and great crimps all the way to the top, ending in a broad corner just left of a steeper face.","{200335317: 4, 200084683: 4, 109431524: 4, 106743674: 4, 107149377: 4, 107682087: 3, 111087111: 3, 109411750: 3, 105898385: 3, 107560545: 3}"
