name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
Bow and Narrow,116527463,Trad,116242825,5.8,45,1,2.0,4.0,"Slab up into crack. Jam and lay back crack up to where it turns to super thin flake. Be smart with protection here.  Mantle horizontal, clip bolt, slab to two bolt anchor.","{106562865: 4, 105979386: 2, 106056907: 1, 105904878: 1}"
unnamed,116383794,Sport,116242825,5.10-,30,1,2.0,1.0,This is a short but fun line that climbs the dark-streaked wall on the climbers' right side. Start up and right but move left at horizontal and below the bolt. Climb the thin face past the 2 (or 3?) bolts to the anchor below the bushes.,{106056907: 2}
Nausea,118877117,Boulder,118877092,V2,0,1,2.5,2.0,"From the guidebook: ""Stand start on the beautiful seam/crack, climb the crack, using the slab, to the obvious slanted edge on the aréte...roll over onto the slab and finish up the Gag Slab.  The first problem that started real development in this boulderfield!""","{109683196: 3, 200325629: 2}"
Nobody's Cooler Than Wes Cooler,118251624,Boulder,118251601,V3+,12,1,3.0,1.0,"Stand start with left foot on small ledge under the slopey arete, compress up the slopey arete to the right, with bad slabby feet, to the slopey top out.   Wes Cooler is the land manager for Big Rock and has been instrumental in Big Rock becoming the awesome climbing, bouldering and hiking destination it is today...thanks Wes for being so great! ",{106772499: 3}
Trick Knee,118251641,Boulder,118251601,V2-3,12,1,2.0,1.0,Stand start with right foot on low crimp and follow slabby arete to the top. ,{106772499: 2}
Batter on My Apron,119489390,Sport,117046888,5.3,55,1,1.0,1.0,"An easy route for the novice leader.  Climb the black streak above the far right side of the arch to a set of anchors.  You can start from the arch with Microcosm, or on the right side adjacent to Pick Pocketeer.  The left start is more secure but slightly harder, the direct (right) start is easier, but more run out.  If desired, you can clip the anchors and traverse left to the top of Microcosm to extend the route.  Generally stays wet after a rain.",{200325629: 1}
Microcosm,117523454,Trad,117046888,5.5,70,1,2.0,4.0,"A small introduction to Carolina climbing.  Follow the obvious left-arching feature with good gear and great feet.  At the end of the arch, climb up into the obvious water groove, and follow it past two bolts to the anchor at the top adjacent to the boulders.  Best to walk off when cleaning.","{200325629: 2, 106095990: 2, 106562865: 2, 200741505: 2}"
Piece of Cake,117046934,Trad,117046888,5.6,45,1,1.8,4.0,"A short, but enjoyable route. Some interesting moves with a fun undercling mantle move mid way up. Start at the base of the rock bands stacked like a cake. Move up using horizontal jams, friction, and one side pull. Some moves can be reachy for shorter climbers. After the undercling the real climbing is over. Trend left to keep some interest. Rap from a tree, or walk off left down the obvious trail towards Arch Wall.","{200325629: 2, 200662338: 2, 200741505: 2, 106562865: 1}"
Get Bent,118879582,Trad,118879442,5.11-,40,1,2.0,1.0,A fun boulder problem located in a left arching crack with a telltale bush in the middle. Establish yourself in the crack (without using the pine tree) with a sort of layback. Make a couple moves to place some small cams using the feet to your left. Finger jam your way up to the hero thin hand jam. Plug some pro and navigate the bush on some thin feet being careful not to dump a bunch of debris onto your belayer. Take advantage of the easing slab to place gear into a small eyebrow. Finish up by slabbing your way up between two cracks to the conveniently located pine tree anchor.  More traffic will help keep this climb clean. Thanks to Matt S. and Emily J. for helping to develop this climb. ,{200162986: 2}
Lackluster,118880299,Trad,118879442,5.6,40,1,1.0,1.0,"A route that was less than desired. Slab your wall up on some knobs just under the dirt filled crack. Sling one of the small trees until you can get up a little higher to place a hand sized cam.  Variation 1: sling the cam long and carefully traverse out left on positive feet with no hands to a manky horizontal (15 ft). Then follow easy terrain to the top.  Variation 2: sling the cam and move up the dirt filled crack, thrashing through the bush, cussing, and wishing you chose the other variation until you top out.",{200162986: 1}
Unnamed 5.10,118879465,Trad,118879442,5.10,40,1,2.0,1.0,Route believed to have been established by Jeep Gaskin during the prime Big Rock development period. Slab your way up the face past a couple bolts then “squirm” your way through a chimney.,{200162986: 2}
Meth Face aka Shadow Boxing,116227552,Trad,116191230,5.12c,60,1,4.0,1.0,"A sustained crimp fest up a near vertical wall on gorgeous crystals and edges. Starts with a V4/5 move and then stays on you until you reach the large horizontal break.  You can either start by jumping from a small boulder to the first jug rail or use the tree to stem you way up. A big piece can be placed at the first horizontal, or skip it and make the easy moves to the first bolt. Make a hard V4/5 deadpoint move at the first bolt. Stick the decently sized crimp and clip the second bolt. Continue traversing left to some larger rails and clip the third bolt. Make another hard move up using the crystal ball. Some thin and techy moves out right lead to the next bolt at a crimp rail. Make another tough deadpoint on bad feet to get into the horizontal break. From here the route takes gear to the top. Place a couple of thin pieces in the crack in the groove. Place one last piece of gear in the crack. Pull the bulge to anchors.  Can easily be TR'ed from the anchors at the top. Use the ring-less hangers to get to the lower set of anchors.",{106449553: 4}
Rock Ninja,116227482,Trad,116191230,5.12,40,1,3.0,1.0,A Big Rock test-piece! Can be top-roped.  Start on a boulder leaning against the wall. Might be advisable to stick clip. Get onto the face and start making the thin moves riding the slashes. Intense finger moves and small foot placements make up the meat of the route. A hard transition move gets you to the vertical crack and a couple of gear placements.,{106449553: 3}
Ant In My Pants,116524214,Sport,116191148,5.10,75,1,2.6,13.0,"Climb up past three bolts and then stand up and clip the 4th bolt at the roof. Sit here for awhile trying to figure out how in the heck you are suppose to make this ridiculous mantle move over the roof. If you eventually give up then yard on the bolt or do the mantle in style. Either way slab up past 5 more bolts over some gritty rock to an anchor  This route is no harder than 5.8 A0 if you aid through the roof, so hop on it","{200171016: 4, 200325629: 3, 111212017: 3, 200747875: 3, 200021599: 3, 200115839: 3, 105823960: 3, 111770859: 3, 200241195: 2, 106904776: 2, 200160322: 2, 106562865: 2, 200162986: 1}"
Flowering Hominid (aka Lily),116524235,Sport,116191148,5.4,75,1,1.9,18.0,Climb straight up past a very generous number of bolts up some featured slab to a 2 bolt anchor. Shares anchors with Nose Over Your Toes  Good first sport lead for anyone,"{105823960: 4, 200623435: 4, 111212017: 2, 200387204: 2, 200663936: 2, 200747875: 2, 105930639: 2, 200065675: 2, 106095990: 2, 111770859: 2, 200525732: 2, 200160322: 2, 200171016: 1, 200622815: 1, 106904776: 1, 107768941: 1, 200115839: 1, 106562865: 1}"
Girdle Traverse,116771783,Trad,116191148,5.5,100,1,2.3,3.0,"Start as for Nose Over Your Toes, mantling up to a bolt. Reach the long, rising overhang and traverse left under it, placing gear under it when possible and clipping a couple of bolts just above it. (Use long slings, or you will hate the rope drag.) Step left to the bolted anchor of Dr. Strangelove (just above an obvious flake); belay and rappel from here, or climb straight up a runout, easy slab to the pine tree above.","{200741505: 3, 106095990: 2, 200160322: 2}"
How Do You Want Your Eggs,116507382,Sport,116191148,5.6,100,1,2.6,16.0,Pad up to the 1st bolt. Make a kind of a high step move through a couple of moves that turn out to be easier than they look like. Clip the second bolt and then onto slightly easier ground to bolt 3. Make a bit of a run on easy ground angling up and left to the corner/roof.   Clip bolt 4 and then step up right through the corner. There is a loose flake here that is the obvious hand hold so try not to pull on it. After you stand up on the roof you can clip another bolt. Run it out on easy ground through one more bolt to the bolted anchor  Rope ends just reach the ground so tie knots in the ends of the rope.,"{106562865: 3, 111212017: 3, 200387204: 3, 200171016: 3, 200747875: 3, 111770859: 3, 200115839: 3, 200241195: 3, 106077771: 3, 106095990: 3, 200209902: 3, 200525732: 2, 105930639: 2, 200160322: 2, 106904776: 2, 200453531: 1}"
Monkeys on Main,118005185,Trad,116191148,5.10a/b,90,1,2.5,11.0,"Good footholds lead to the first bolt, then it gets thinner. You climb basically straight up toward bolt 2.  After bolt 2, follow the obvious quartz dike up and left into a water streak. Continue up the water streak past another bolt to the overlap. You can get trad gear (optional) under the overlap where it's obvious. The last bolt is over the lip, protecting a cool step up move. We used the belay anchors on How Do You Want Your Eggs,","{106198934: 3, 200209902: 3, 200637019: 3, 111212017: 3, 200171016: 3, 200830011: 3, 106077771: 3, 111770859: 2, 106904776: 2, 106562865: 2, 200325629: 1}"
Nose Over Your Toes (aka Lucy),116524224,Sport,116191148,5.6,75,1,2.4,16.0,Dive through the trees a little to find the start of the route. Climb up past one bolt and take the easy way through the roof by stepping up on the rock to the right. Slab up past a bunch more bolts to the anchor. Shares anchors with Beginner Route,"{105823960: 4, 111212017: 3, 200387204: 3, 200171016: 3, 200162986: 3, 111770859: 2, 200209902: 2, 106095990: 2, 107768941: 2, 200747875: 2, 105930639: 2, 200065675: 2, 200160322: 2, 200115839: 2, 200525732: 2, 106562865: 2}"
Aretection,116216049,Trad,116191166,5.10d,40,1,2.6,5.0,Climb a lieback seam past some gear to the first bolt.  Make big long moves up the arete past bolts to a tree anchor.,"{106449553: 3, 105904878: 3, 200089239: 3, 106056907: 2, 105833953: 2}"
Black Bug (aka The Dihedral),116227188,Trad,116191166,5.10c,30,1,3.9,14.0,An amazing finger crack in a dihedral that you will wish was longer!  Look for this iconic arching left facing dihedral at the Inversion Wall. The climbing is hard as soon as you start and doesn't really let up. Tech your way up the corner placing small gear to a set of anchors. There is a fixed piece in the middle that is presumably from the FA party. The upper finger crack stays wet for a couple of days after a rain.,"{106449553: 4, 200382594: 4, 200089239: 4, 200414553: 4, 109077806: 4, 105823960: 4, 106036773: 4, 112244217: 4, 105833953: 4, 200162986: 4, 106056907: 4, 200325629: 4, 107422129: 3, 13833: 3}"
The Unhedral (aka Ladybug),118720920,Trad,116191166,5.11,45,1,2.0,1.0,"Twenty-five feet of jumbled moderate climbing to a ledge is followed by twenty feet of thrutching in a stellar bulbous finger to hands to wide crack.  After sorting out the overhanging section (height dependent), an awkward hand, a key ring lock, and thoughtful feet will move you through the crux to an amazing hand jam that unlocks the rest of the route.  Finish at the ledge.  If desired, add a little spice by slinging the anchor long and trending left to another short finger crack that ends atop the boulder.  Tackle The Unhedral.  First cleaned up, TR'd by Tyler and Tom.",{200325629: 2}
Chloroquine Cure,118831576,Sport,118831522,5.10d,50,1,2.5,2.0,"Tons of fun!  An unusual route for Big Rock, and maybe the only lie-back water groove you'll ever do.  Start left or just below the groove, either way on interesting holds and underclings to a possible low knee bar.  Establish yourself in the groove.  This might be the crux.  Use the excellent arete and devise a way upwards, clipping bolts along the way until you reach a phenomenal basin feature that feels like an oasis.  Cross the pine tree ledge, take a breath, and finish on what might be the best 10 feet of sport climbing at Big Rock.  Note: a single hand-sized cam or hex might be useful to protect a big fall from the ledge if the headwall bolt seems too far away.","{200325629: 3, 106562865: 2}"
Corona Crack,118831540,Trad,118831522,5.10a,50,1,2.0,2.0,"Find this finger crack system tucked in the corner on the left side of Isolation.  Use the two tufa-like holds to establish yourself in the short arching finger crack.  Pull onto the pine tree ledge and finish as per Chloroquine Cure.  It is possible to go all gear finish, but a fall could deck you on the ledge.  Gets its grade from the finishing moves.  The crack stays mellow at about 5.8.","{200325629: 2, 106562865: 2}"
The COVID Co-op,118864833,Trad,118831522,5.10b/c,60,1,1.0,2.0,"For the old school adventure climber within you.  Start as per either sequence of Covidian Crisis, but move up the dihedral to the right and over bulges before the pine tree ledge.  Trend right and attack the awesome vertical, flaring crack on the headwall.  Jam and jug to a pre-crux stance.  Protect high and decide to go up (awkward slab move) or left (heady balance hand-tiptoe moves with increasingly positive features).  If you close your eyes, the route almost feels alpine... almost.  Create an anchor at the top.  Possible to rap off Chloroquine Cure or to walk off.  You can also skip the high crux and rap off of Covidian Crisis halfway up; if you use the left starting sequence and end there, it's 5.moderate.  ","{200325629: 2, 106562865: 0}"
Covidian Crisis,118831656,Sport,118831522,5.11b,30,1,1.5,2.0,"A short but challenging slab route.  Starts right of Chloroquine Cure on steeper rock.  A couple of start sequences are possible, left being easier for those of a shorter persuasion.  Once standing on the small ledge, the sustained crux section will unfold itself.  Move upwards finding the balance-driven compression move.  Some dancing may be required.  Find a way onto the small foot holds and use micro slopers to get you to the dual side pull jugs and up onto the main ledge.  Bonus points for finding the mono fingertip pocket as part of the mantle. Finishes at anchors on the ledge.  Reminiscent of Chica Bonita Wall in the RRG.","{106562865: 2, 200325629: 1}"
The Flake,116227365,Trad,116191184,5.11,25,1,2.8,8.0,"A great way to finish yourself off at the end of the day. Classic butt-kicking.  Layback your way up pumpy flake. Continue laybacking to the top, or make a transition move into jamming about midway. Both are tough and pumpy.","{106449553: 3, 13833: 3, 105833953: 3, 200160322: 3, 106904776: 3, 200162986: 3, 108088813: 2, 200440173: 2}"
So Low,116569781,Trad,116191184,5.7,50,1,1.0,4.0,"This is more like two boulder problems stacked on top of each other. Cool starting V0 boulder moves, then a giant ledge, then a friction move and easier climbing. Ledges are your pro if you are going So Low. Leads to Traffic Jam anchors.","{106904776: 1, 200160322: 1, 106095990: 1, 200691707: 1}"
Stellar Slab,116215994,Sport,116191184,5.11a,60,1,2.8,14.0,The trail goes right by this thin slab line with the sport climb Traffic Jam just located up hill to the right.  Climb off a boulder past thin slabbing moves.  Continue up past another thin bulging section to the anchors at the top.  ,"{200058035: 4, 200160322: 4, 200241195: 3, 200387204: 3, 107422129: 3, 200440173: 3, 106904776: 3, 200162986: 3, 111770859: 3, 105833953: 2, 108088813: 2, 106449553: 2, 106056907: 2, 105904878: 2}"
Traffic Jam,116216008,Sport,116191184,5.6,60,1,2.2,16.0,Traffic Jam climbs the right side of the Lower Shaman Wall.  A few fun slab moves broken by some stances and easier terrain.,"{200387204: 3, 200713597: 3, 200713909: 3, 200160322: 3, 200691707: 3, 200129124: 2, 105930639: 2, 200065675: 2, 105904878: 2, 111770859: 2, 106095990: 2, 200434751: 2, 106904776: 2, 200162986: 2, 200166580: 1, 200171016: 1}"
5.9 Offwidth,116508584,Trad,116191130,5.9,50,1,2.2,10.0,"Scramble up the dirty gully in the center of the main wall.  If you're a hard man, pull out your #4 and #5 (or even #6) and climb the offwidth in good style (5.9)  If you'd rather not lose skin and clothing to the offwidth, clip the two bolts on the face to the left and stem your way up instead (5.7). Technically this isn't ""the climb"".  Either way this is a better way to gain the ledge and the climbs above rather than climbing the slab to the right.","{200747875: 3, 105833953: 3, 200434751: 3, 200671776: 2, 200542200: 2, 200241195: 2, 200129124: 2, 105904878: 2, 106562865: 2, 200065675: 1}"
Big Rock Candy Arete,116227060,Trad,116191130,5.11b/c,80,1,3.6,11.0,"This is one of the most classic lines at Big Rock. It has high quality rock, unique granite features, and great movement. Not to be missed if you are climbing at the grade.  Gain access to the bolts on the Main Wall alcove by either climbing the 5.9 OW to the left, or BR Candy Direct to the right. Look for a set of three bolts next to an overhanging flake rail. Ride these hero sized jugs to the third bolt and the stopper crux. Move left around the arete on the face that has amazing knobs. Tech your way past two bolts to gain the ramp. Move up the ramp and step back right when easy. Easy run to the anchors.  This pitch is easily top accessible. You can also rap twice to the ground with a 60m or once with a 70m. You can also link the 5.9 OW into this climb for a ~115' pitch.","{106449553: 4, 107422129: 4, 106904776: 4, 105833953: 4, 200162986: 4, 106056907: 4, 105904878: 4, 106036773: 4, 108088813: 3, 200241195: 3, 107768941: 2}"
Big Rock Candy Direct,116227099,Trad,116191130,5.10c/d,40,1,3.0,12.0,"A fun face route not to be missed. More in line with the grade for P2 than the 5.9 OW. The route unfolds as you move vertically.  Start on some thin friable edges. This section will clean up more over time. Get into the groove and reach right to clip the first bolt. Pull the funky thin flake to gain a horizontal. Move right to get a cam or two. Pull the tricky moves straight up below the second bolt. Move up on thin feet using the arete for a sidepull to the last bolt. Surmount the face and clip the bolt on the slab with a 24"" runner and head left to the anchor.","{200259924: 4, 106449553: 3, 105833953: 3, 200241195: 3, 111770859: 3, 105904878: 3, 108088813: 3, 112104441: 3, 106056907: 3, 200129124: 3, 109077806: 3, 107768941: 2}"
Booger Picken,116524143,Sport,116191130,5.10c,75,1,2.4,5.0,Pretty decent holds and a right angled ramp lead to the first high bolt. But the business starts here. Crimp up on very small edges and dimples in a bouldery sequence to the 2nd bolt. It eases off shortly after the 2nd bolt and then gets considerably easier after bolt 3 where you run it out to the anchors. Shares anchors with Slim Pickens  You can access these anchors for TR by climbing How Do You Want Your Eggs on the Hominid Wall and then rapping/lowering over.,"{106562865: 3, 200241195: 3, 106904776: 2, 106056907: 2, 200209902: 2}"
Dr. Strangelove,116244010,Sport,116191130,5.11+,80,1,3.0,2.0,"This is a hard but well-protected slab with impossibly blank looking moves down low and an interesting dike and knobs up higher. The start is easily aided for those wishing to keep the grade in the low 11 range.  Start at the top of the gully (have your belayer down the gully), on the far left end of the small ledge, and traverse hard left past the initial crux to better holds (a little magic helps here). Continue up the bolt line, following the dike (some hidden holds on the right also) to a sloping ledge. From here, easier but runout slab (if you made it this far the runout will be tame) leads the anchor above a short flake.","{106056907: 3, 106904776: 3}"
Flakey,116507370,Trad,116191130,5.8,80,1,2.8,19.0,Climb the obvious arching flake past two bolts then up onto the easier face past two more bolts to the anchor. Really a fun route for the grade.  This can be climbed as a pure Sport route but the bolts are oddly placed so it feels better with some trad gear if you're new at the grade. You can place a #3 in the crack between bolts 1 & 2. It's pretty easy climbing past bolt 3. There's a weird slab move you have to do before you can clip bolt 4. Look for a #2 placement on the left to feel better about it or if the feet are wet. Make the slab move crux after clipping bolt 4 and run it to the anchor  There is an anchor on top of the next smaller ledge at the start that you can anchor your belayer too if desired. Also be careful when on the ledge to not kick anything off as it will fall down on anyone climbing S-Crack,"{200160322: 4, 106562865: 3, 200345841: 3, 200387204: 3, 200747875: 3, 200713909: 3, 106415391: 3, 200411862: 3, 200065675: 3, 200325629: 3, 200171016: 3, 111770859: 3, 200073791: 3, 200162986: 3, 105833953: 2, 200129124: 2, 105904878: 2, 200741505: 2, 109077806: 2}"
Heat Wave,116669777,Trad,116191130,5.10b/c,110,1,3.0,2.0,"Cool variety with a flaky crack, knobs, crystal slab, and an occasional jug. Begin on flake 10 feet left of S Crack with gear to a big jug near a rhododendron.   under first bolt move left foot shelf, clip bolt, find crystals on slab, then fire up for a white splotch jug .  Mantle to large ledge that is the start of route Flakey.  From the anchor at start of Flakey, move left up ramp on gear, then past sequential moves on face with 3 bolts.","{106904776: 3, 106415391: 3}"
Optical Delusion,116216451,Trad,116191130,5.10+,90,1,2.4,5.0,"Make some sideways moves on the horizontal crack to get up to the first bolt.  Thin, hard moves lead to the second.  Continuing working to get to the third bolt, then the ledge.  Easier climbing up past another bolt and anchors at the top.","{106449553: 3, 105833953: 3, 105904878: 2, 106056907: 2, 112508787: 2}"
Picken & Grinnin',116216469,Trad,116191130,5.11,60,1,3.1,9.0,Climb the initial delicate moves up and left on a steep ramp to the crack.  Work left and up to another bolt.  Enjoy the great edges to the anchors at the top.,"{106449553: 4, 105904878: 3, 106056907: 3, 108088813: 3, 112104441: 3, 105833953: 3, 200129124: 3, 200209902: 3, 200162986: 3}"
Picken' on the Fat Kid,116227124,Trad,116191130,5.9+,90,1,2.7,3.0,One of the few true chimneys in the region. Quite entertaining to watch!  Start about 15-20' inside the chimney at some good rails. Follow good features until the chimney starts to squeeze down. Place a larger cam here and begin to move right. Continue moving right past another large piece. The chimney begins to squeeze down really tight and the struggle begins. Exit the squeeze onto a flat ledge. Follow the right facing corner feature to another anchor. Lower off down and to the right.,"{106449553: 3, 106904776: 3, 106056907: 2}"
Ramp Arete,116385056,Trad,116191130,5.7,75,1,2.9,15.0,"Step off the block/ledge at the top of the 5.9 off width, clip a bolt.  Then make a balancy move of two to the second bolt.  At a stance you can choose flakes to the left or a crack on the right of the arete.  They both are fun options.  Continue past bolts, maybe a piece of gear or two to the top.  At the top there are two bolts to belay or TR from.  To the climbers right are a set of rap rings.  One rap will get you back to the ground.","{108019832: 4, 200387204: 4, 106036773: 4, 200741505: 3, 112244217: 3, 108088813: 3, 200747875: 3, 200129124: 3, 200065675: 3, 111770859: 3, 106904776: 3, 200954788: 2, 105833953: 2, 200166580: 2, 105904878: 2}"
S Crack,116223777,Trad,116191130,5.10,80,1,3.0,21.0,"The appropriately named S crack is located up hill on the left side of the main wall.  Follow the S crack plugging some gear, jamming, smearing and contemplating whether or not to grab the root ball...your choice!  Continue up to a pillar.  Enjoy some great face climbing and slabbing past 3 bolts to the anchors.","{200259924: 4, 200171877: 4, 106415391: 4, 200241195: 4, 105904878: 3, 200440173: 3, 200209902: 3, 108370856: 3, 200089239: 3, 106904776: 3, 200741505: 3, 106449553: 3, 106056907: 3, 112104441: 3, 108088813: 3, 200162986: 3, 200129124: 3, 107768941: 2, 109077806: 2, 105823960: 2, 105833953: 2}"
Seams Impossible,116232238,Trad,116191130,5.12a,85,1,2.7,3.0,"Climb the impossibly blank looking slab for a few moves (cold temps and a good imagination help) to gain a series of thin seams which lead left. Follow these, traversing left a bit when they peter out, to a small overlap and a stance above. At the stance, clip a bolt way right, then hand traverse the rail up and right to easier climbing and the shared anchor for Picken' and Grinnin'.","{106449553: 3, 105823960: 3, 106056907: 2}"
Slim Pickens,116216418,Sport,116191130,5.10+,75,1,2.4,7.0,"Good holds lead to the first high bolt but quickly give way to harder, thinner climbing past the next couple.  Continue up easy ground to anchors.","{111770859: 3, 108088813: 3, 200241195: 3, 105904878: 2, 106449553: 2, 106056907: 2, 106904776: 2}"
Thar Be Dragons (Slab Ramp),116363865,Sport,116191130,5.7,40,1,1.9,10.0,"This is the ramp sharing the start with Wondercrack continuing left where WC moves right. Gain the first ledge via the cave, clip the first bolt, and pull the single move that allows you to gain the second ledge - clipping the second bolt on the right as you ascend. Follow the third bolt along the ledge using good feet that allow you to gain the anchor below BRCA. From these anchors, rap/lower from the rings or continue up for a second pitch on any number of fun routes on either side of giant chimney (including BRCA). A great route for beginners or those seeking moderate to easy terrain. ","{200162986: 3, 200747875: 3, 108088813: 2, 200954788: 2, 200129124: 2, 200525732: 2, 200387204: 2, 106904776: 1, 111770859: 1, 200171016: 1}"
Thin Skin,116227270,Sport,116191130,5.12,90,1,3.0,2.0,An incredible thin temperature dependent route.  The first two bolts may seem impossible if it is not in the 30's or lower. Thin explosive moves get you up to the third bolt. A hard transition right gains the low angle ledge and the first good rest. Move up the crack then back left onto the face past two more bolts and one last tough sequence. Finish on S-crack's anchors.,"{106449553: 3, 106056907: 3}"
Unknown Slab,116227601,Trad,116191130,5.10,75,1,2.4,9.0,Slab your way up the face between the two corners - Big Rock Candy Arete on the left and Ramp Arete on your right - past bolts and some gear placements.  Can seep after rain.,"{200499117: 3, 200525732: 3, 200387204: 3, 200788741: 3, 112244217: 3, 105904878: 2, 108088813: 2, 200954788: 2, 106449553: 1}"
Vultures,116216434,Sport,116191130,5.10+,40,1,2.0,8.0,Smear and crimp you way past a bolts to a seam feature.  Continue up past another cruxy move to the top.,"{111770859: 3, 105904878: 2, 106449553: 2, 111746326: 2, 108088813: 2, 105833953: 2, 106036773: 2, 106056907: 1}"
Wondercrack,116216406,Trad,116191130,5.9+,100,2,3.0,13.0,Climb a ramp feature past a couple of bolt.  Continue up and right on a diagonal hand crack to a set of anchors.  The second pitch continues up the slab past bolts and gear to another set of anchors.  With careful rope management this route can be climbed in one nice long pitch.   ,"{200741505: 4, 112244217: 3, 200385488: 3, 106904776: 3, 200241195: 3, 200129124: 3, 105833953: 3, 108088813: 3, 112104441: 3, 106056907: 3, 106449553: 3, 105904878: 3, 107768941: 2}"
Barometer,118350550,Trad,117375337,5.8-,45,1,3.0,1.0,"Unique topography.  A more vertical section with positive finger ledges gives way to a well-protected fun slab traverse above a tree.  After the crux move, follow the moderate run out slab, protectable with 1 or maybe 2 finger-sized cams in unexpected locations, or sling the more solid tree on your way to the anchors.",{200325629: 3}
Hygrometer,117375423,Sport,117375337,5.10a,40,1,2.0,1.0,"A fun route with an interesting mix of climbing in a short pitch.  Start on the left-leaning crack/arete feature.  Do not pull on the obvious loose blocks to the left of this feature!  Move up this crack, clip the first bolt, then cross over at the small left-facing corner with good hands.  Pull the small roof and then make your way up the less than vertical face using small side pulls and crimps to the anchors shared with Thermometer.",{200325629: 2}
