name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
Kill Your Television,107194073.0,Trad,105920712.0,5.11,50.0,1.0,3.3,4.0,"This is (in my opinion) a pretty good route.  The moves are somewhat sustained, but it's the protection scares most people away - thus it is not so popular.  The crux section comes about half way up and is both psychological (run out) and physical.  Hitting the small ledge where the route starts is possible depending upon where you fall in the 5.11 section.  The crack has some pocket type features that are cool.  I would suggest practicing this a few times on TR first.  And it's one of the first routes to dry out usually.      Great when linked after P1 of Airation.  Or if you're really looking to spice things up you can do Stage Fright first.","{106726952: 4, 106460502: 3, 107141348: 3, 106579529: 3}"
Mystery Crack,113594207.0,Trad,105920712.0,5.10,35.0,1.0,2.3,3.0,"On the far right end of Airation Buttress, to your left as you hike out from the top of Thin Air there is a short cliff with a striking crack angling left to right with an obvious chock stone just of the ground.     The strenuous boulder start leads to a dreamy, if a bit short hand crack. Eventually you join up with the top of the Mini off-width and belay from an obvious tree.     The crux is absolutely getting past the chock stone. I really enjoyed it once I puzzled it out but on my onsight attempt I injured some ribs groveling in to the little alcove above the stone. Don't make my mistake! Keep your ribs away from that sharp edge.     I will be happy to do it regularly now that I know how its done.    Does anyone know the actual name of this thing? I cant find it in the book and Rick Wilcox didn't know, and he knows some stuff.","{108091988: 3, 105906559: 2, 106191055: 2}"
Northern Hospitality,106030831.0,Sport,105920712.0,5.13c,80.0,1.0,4.0,2.0,"Cathedral's hardest pitch? Northern Hospitality climbs up an elegant and brutal feature on the left side of the Airation Buttress.     Start with a V7ish dyno which leads to technical climbing and a crux ""elevator sequence,"" up a cool shallow corner system that switches aspects a number of times. Plus, since it's Cathedral, there's a slightly runout slab to finish.     13c? Yeah right.  ","{105882481: 4, 10610: 4}"
Pine Tree Eliminate,105920872.0,Trad,105920712.0,5.8+,90.0,1.0,3.4,314.0,"Pine Tree is somewhat of a nemesis at the grade for many and a favorite to others. Though it is a crack climb, it is not very straightforward, and you might do well to keep an eye out for some foot holds on the face. Lots of jamming and some odd undercling jams will get you to my favorite jug at Cathedral at about halfway. Continue up some much more straightforward climbing to a root that leads to the top. At that point you can decide your ethics on grabbing the root or avoiding it.    Pine Tree is highly recommended for its interesting moves and awesome exposed positioning.","{107572777: 4, 107618553: 4, 105906559: 4, 105832216: 4, 107178233: 4, 105943577: 4, 105839151: 4, 105922881: 4, 106460502: 4, 107255799: 4, 106280222: 4, 106128599: 4, 106441684: 4, 105899248: 4, 106229076: 4, 106011053: 4, 106134707: 4, 106726952: 4, 106883693: 4, 106670299: 4, 106895019: 4, 106412174: 4, 106054402: 4, 107138006: 4, 106680929: 4, 106957118: 4, 106784559: 4, 107166148: 4, 106360234: 4, 108409574: 4, 106022427: 4, 106720416: 4, 107620610: 4, 107730254: 4, 106702886: 4, 108293163: 4, 106978809: 4, 107257835: 4, 108257055: 4, 106852549: 4, 107346586: 4, 108202763: 4, 108188613: 4, 107744798: 4, 106567319: 4, 107222279: 4, 107492957: 4, 107786821: 4, 109157864: 4, 106538248: 4, 108187975: 4, 107619140: 4, 109284031: 4, 108216908: 4, 107238223: 4, 107852661: 4, 108181716: 4, 107324126: 4, 107246852: 4, 110454932: 4, 108815486: 4, 106578430: 4, 110457315: 4, 108179333: 4, 110726793: 4, 109448507: 4, 107842362: 4, 106210225: 4, 107068335: 4, 108252197: 4, 107262433: 4, 108137876: 4, 105890911: 4, 107755397: 4, 110317485: 4, 110138155: 4, 106662131: 4, 110619029: 4, 108222002: 4, 110494556: 4, 105898385: 4, 109273711: 4, 107929356: 4, 108032974: 4, 110547878: 4, 109383300: 4, 109490709: 4, 106095990: 4, 110369169: 4, 112207022: 4, 107363666: 4, 200099982: 4, 110232870: 4, 110974889: 4, 109585594: 4, 108392908: 4, 110937405: 4, 112134112: 4, 111789786: 4, 200064982: 4, 111414778: 4, 107460666: 4, 108076264: 4, 111231935: 4, 200105825: 4, 105790750: 4, 110592577: 4, 200230025: 4, 106435507: 4, 106399472: 4, 200345231: 4, 107544688: 4, 107617264: 4, 112507024: 4, 109414386: 4, 110739544: 4, 108091988: 4, 200325292: 4, 111849990: 4, 111278312: 4, 200079158: 4, 200249886: 4, 111674806: 4, 200063563: 4, 110452119: 4, 107727480: 4, 200189661: 4, 112066146: 4, 200140229: 4, 200352310: 4, 200195571: 4, 13364: 4, 111030282: 4, 200441044: 4, 200381231: 4, 108194233: 4, 200056611: 4, 200489071: 4, 200471417: 4, 200297969: 4, 200711420: 4, 7058825: 4, 200452607: 4, 200762242: 4, 111142184: 4, 112890806: 4, 107494537: 3, 107473975: 3, 107245933: 3, 10610: 3, 105888978: 3, 105927660: 3, 105886426: 3, 107646553: 3, 107448536: 3, 107431656: 3, 105801390: 3, 105887867: 3, 107086578: 3, 107056968: 3, 106679659: 3, 106168303: 3, 106205646: 3, 106213030: 3, 14212: 3, 105837907: 3, 107380441: 3, 12525: 3, 106342472: 3, 105895298: 3, 106430658: 3, 106235451: 3, 105945019: 3, 106751248: 3, 106803769: 3, 106588555: 3, 106876834: 3, 106741672: 3, 105941791: 3, 106936938: 3, 106486112: 3, 106531595: 3, 108082584: 3, 106579529: 3, 107555169: 3, 107783937: 3, 107827568: 3, 106932322: 3, 107552617: 3, 108241533: 3, 106736701: 3, 106971875: 3, 108222065: 3, 108326068: 3, 108843325: 3, 106871882: 3, 107226876: 3, 106889934: 3, 107746328: 3, 107116332: 3, 106879280: 3, 107169450: 3, 106978267: 3, 106569451: 3, 107941356: 3, 107272204: 3, 106394111: 3, 106411679: 3, 109584993: 3, 108392741: 3, 106146571: 3, 110356941: 3, 107453284: 3, 107820617: 3, 108343619: 3, 109479296: 3, 109816235: 3, 110522591: 3, 111045477: 3, 108652563: 3, 111841723: 3, 110315255: 3, 108507566: 3, 109393254: 3, 106990659: 3, 110152422: 3, 108899032: 3, 109466226: 3, 109255473: 3, 106417094: 3, 109638995: 3, 111769967: 3, 108301940: 3, 107212540: 3, 200117350: 3, 107146835: 3, 110813958: 3, 109692317: 3, 107032446: 3, 109411750: 3, 108871640: 3, 107569651: 3, 200101052: 3, 110900723: 3, 107481755: 3, 106426493: 3, 108200547: 3, 200152826: 3, 200060911: 3, 200067404: 3, 107764394: 3, 112261455: 3, 109142435: 3, 200296165: 3, 200154262: 3, 110756813: 3, 111737693: 3, 5717666: 3, 200153055: 3, 200207343: 3, 109462531: 3, 112042073: 3, 111066391: 3, 111344408: 3, 109193524: 3, 112091216: 3, 200286421: 3, 200320317: 3, 200154821: 3, 200078397: 3, 106554217: 3, 112034333: 3, 111649446: 3, 200423818: 3, 106191055: 3, 111496831: 3, 200253280: 3, 200101132: 3, 108692265: 3, 200063417: 3, 200427395: 3, 109057647: 3, 112142591: 3, 200334316: 3, 110591893: 3, 107688970: 2, 107658399: 2, 105890157: 2, 106125724: 2, 106577584: 2, 107078738: 2, 105889415: 2, 105798761: 2, 106647777: 2, 107494185: 2, 110046547: 2, 108050314: 2, 110762698: 2, 111733036: 2, 111928324: 2, 106793247: 2, 106967283: 2, 200302765: 2, 200041302: 2, 200150635: 2, 108943993: 2, 111692889: 2, 200335317: 2, 200155809: 2, 112846784: 2, 109581799: 1, 109363594: 1}"
Play Misty,105945027.0,Trad,105920712.0,5.11c,55.0,1.0,2.8,13.0,"This route is notoriously hard to protect, not because there are no placements but because it is very hard to fight the barn-door and see the placements.     If it is within your ethics...place protection from the ground. Crux lies about 8 feet above ledge (blue Alien to protect crux in small slot out left (invisible)).    After crux place #1-#2 in the obvious hand sized crack and mantle the mini ledge follow the super crack system to the top.  Tree anchor.","{106884076: 4, 200189661: 3, 111342846: 3, 107552617: 3, 106579529: 3, 107141348: 3, 106537547: 3, 105945019: 3, 106168303: 2, 14212: 2, 105943577: 2, 105906559: 2}"
The Practice Chimney (offwidth),113594290.0,Trad,105920712.0,5.7,25.0,1.0,1.0,2.0,It's been a while so feel free to correct me but I didn't see it in the new book and I remember climbing it and finding it to be good practice.    Practice your OW technique up this short but sweet climb to a nice top out and a tree to belay from.,"{105906559: 1, 106426493: 1}"
Practice Makes Perfect,106175812.0,Trad,105920712.0,5.7,40.0,1.0,1.6,11.0,"There aren't many real moderate routes at Cathedral so perhaps after running endless laps on the classics you might want to do some new moderate moves. Maybe you are new to the Cathedral scene and want to drop a top rope and see how you can fair on North Conway granite but don't want to be seen. Practice Makes Perfect is a short, not too classic, route that can serve you both.    Climb up the tricky start in the crack and on the face to a pretty good rest. Next, pull through some good jams and on to a few more tricky moves to exit and gain the top.    Easy to top rope from the birch tree at the top.","{106460502: 2, 106426493: 2, 109884416: 2, 107346586: 2, 106751248: 2, 105945019: 2, 106191055: 2, 106726952: 1, 108200547: 1, 105906559: 1, 200078397: 1}"
Reach the Sky,106182577.0,Trad,105920712.0,5.11c,120.0,1.0,3.4,9.0,"In my not so humble opinion, one of the best routes on the Airation Buttress. Superb climbing on perfect rock and a TOTAL CLASSIC when linked with Heather or Airation.","{106460502: 4, 106577584: 4, 106168303: 4, 106726952: 4, 106720416: 4, 106967283: 4, 200207343: 3, 105084340: 3, 110046547: 1}"
Room with a View,106698950.0,Sport,105920712.0,5.12a,80.0,1.0,3.7,3.0,What a horror show nightmare of ethics with this one! I'll let Peter comment if he wants. All I will say is this is a magnificent piece of classic Cathedral steep slabbin' in a great situation.,"{106158148: 4, 106720416: 4, 106168303: 3}"
Stage Fright,106820371.0,Trad,105920712.0,5.12+,80.0,1.0,4.0,2.0,"I have not led this (few have) but it is sooo hard. Jimmy Surettte said, ""It's like Genesis without the bolt.""    Hugh's real statement, a classic pitch with POOR pro.","{106168303: 4, 107183979: 4}"
Tabu,106293568.0,Trad,105920712.0,5.10,40.0,1.0,2.3,9.0,Right at the first bolt then a little run out. Very nice rock,"{107494185: 3, 106481679: 3, 110762698: 3, 106726952: 2, 106168303: 2, 105084340: 2, 200041302: 2, 200078397: 2, 106191055: 2}"
Tourist Treat,106698955.0,Trad,105920712.0,5.12c,165.0,1.0,2.8,4.0,"The last great problem, tried by all and WALKED by Lynn on the ffa. A striking line that unfortunately has a bit a of a painful crux.","{107380441: 4, 105964192: 3, 106168303: 2, 10610: 2}"
The Arete.,106645119.0,Trad,105908828.0,5.11b,165.0,1.0,3.4,8.0,"A very committing lead up the spectacular knife edge just to the left of Black Crack and Upper Refuse. Due to the run outs on this climb it is not popular with modern climbers and is rarely led.It was the hardest lead on the Barber wall in the 1970's however it was by Ed Webster.    P1)Stay on the edge of the arete, laybacking some flakes, then a hard move to a small overhang. Follow thin cracks to a bolt and stance. Face climb straight up (5.11b R) to a ledge. Then follow incipient cracks (5.9R) to the top. 165' 5.11b R.","{11111: 4, 106720416: 4, 110262051: 4, 112128100: 4, 106168303: 3, 106459930: 3, 106579529: 3, 106158148: 2}"
Bad Dogs,113693357.0,Trad,105908828.0,5.12d,30.0,1.0,2.0,1.0,Very cool thin face climbing in an airy location.  I'm not sure this has seen a second ascent. I've been trying it occasionally for the past year and still haven't done all the moves.  If anyone has successfully sent it please chime in.  The guidebook emphasizes small holds and hard clips.      This route was cleaned last year and was rebolted even more recently.,{}
Big Deal Rock Climb,108254877.0,Trad,105908828.0,5.12a,70.0,1.0,2.0,2.0,"A worthy route. The climbing up to the overlap can feel a bit heady, but is really good. Probably worth brushing the pine needles off the top out before leading it, you wouldn't want to fall off up there. You can bang a left and top out Layton's, avoiding the last 15'. ","{106116543: 2, 106646308: 2}"
Black Crack,106418775.0,Trad,105908828.0,5.10b,150.0,1.0,3.2,21.0,"If you've ever climbed Upper Refuse and looked up at the offwidth crack that looms ominously over its first pitch...wonder no longer. This route gets nearly zero traffic, on account of the hideously dirty start and finish. Ignoring these, though, the middle is splitter and houses some serious teeth, so tape up and wear long pants...taped knees might not be a bad idea, too.     You can either climb the crack, which starts with a series of flakes, or you can avoid the grunge and climb a series of ledges which deposits you in an alcove below the nicer-looking section.","{106739031: 4, 107552617: 4, 112404909: 4, 107262433: 4, 106538248: 4, 106967283: 4, 105906559: 4, 112142591: 4, 108289466: 4, 112128100: 3, 200060911: 3, 200164016: 3, 106579529: 3, 111841723: 3, 108202763: 3, 106460502: 3, 112521844: 3, 106577584: 2, 106158148: 2, 109411750: 2, 13364: 2}"
Black Lung,105922841.0,Trad,105908828.0,5.8,100.0,1.0,3.1,199.0,"If this route would just go on forever, my life would be complete. The flow of movement and aesthetics on this climb are great. The only problem is the it's only 100ft long. For a great climb of a consistent grade, climb Bombardment(5.8) to Black Lung, to Final Gesture (5.8), an awesome link up.    For Black Lung, start up easy ground. It's maybe 5.6 for the first 2/3 of the route. Follow cracks and jugs to a pretty right-facing corner/crack. Move through a technical crux, which consists of 5.8 jamming and finding the somewhat hard to locate feet (mostly out right). This will leave you at the first belay on Upper Refuse (5.5).    Belay from here, or run all the way to the top of Refuse with a stretch of a 60m rope. It's also possible to finish up Final Gesture which is a fave of mine.","{107242815: 4, 107256302: 4, 105906559: 4, 106784621: 4, 107699621: 4, 105899248: 4, 106280222: 4, 106276608: 4, 106134707: 4, 105922881: 4, 106441684: 4, 106480214: 4, 105808487: 4, 106586290: 4, 106066024: 4, 106957118: 4, 106741672: 4, 107323239: 4, 106961703: 4, 106538248: 4, 107790662: 4, 107492957: 4, 108138324: 4, 109581799: 4, 105943577: 4, 107820617: 4, 108392908: 4, 109448507: 4, 108282189: 4, 105898385: 4, 106435043: 4, 112010408: 4, 111696814: 4, 111914048: 4, 112207022: 4, 5717666: 4, 200153055: 4, 112038160: 4, 109193524: 4, 110739544: 4, 112128138: 4, 200403371: 4, 200184428: 4, 107540375: 4, 200345231: 4, 200067404: 4, 107412430: 4, 107790918: 3, 107572777: 3, 106698297: 3, 107630281: 3, 105801390: 3, 107178233: 3, 105927660: 3, 105888978: 3, 106852549: 3, 106971875: 3, 106460502: 3, 105895298: 3, 105949899: 3, 106168303: 3, 106213030: 3, 106306579: 3, 105941791: 3, 107380441: 3, 106399472: 3, 105945019: 3, 10610: 3, 106751248: 3, 106726952: 3, 106125724: 3, 11167: 3, 106224522: 3, 106588555: 3, 106643870: 3, 105889415: 3, 107138006: 3, 106486112: 3, 106889934: 3, 106720416: 3, 108202763: 3, 107579039: 3, 106360234: 3, 107255799: 3, 107671020: 3, 107346586: 3, 107293598: 3, 107548227: 3, 107226876: 3, 107619140: 3, 108187975: 3, 109411206: 3, 108326068: 3, 106892600: 3, 107620610: 3, 106879280: 3, 107723931: 3, 108110667: 3, 110735180: 3, 106978809: 3, 108252197: 3, 107494185: 3, 106990659: 3, 109584993: 3, 107078738: 3, 110619029: 3, 108276722: 3, 105890911: 3, 106662131: 3, 110454932: 3, 109136692: 3, 106917454: 3, 108222002: 3, 107032446: 3, 108200547: 3, 109884416: 3, 108343619: 3, 108181716: 3, 112102872: 3, 110547878: 3, 110968380: 3, 109490709: 3, 106095990: 3, 110259196: 3, 111047210: 3, 109466226: 3, 111796230: 3, 111426811: 3, 112225055: 3, 111657384: 3, 112480961: 3, 107660333: 3, 112134112: 3, 112091216: 3, 200253082: 3, 108310475: 3, 200154262: 3, 200063563: 3, 200336149: 3, 106435507: 3, 108179333: 3, 112261455: 3, 108692265: 3, 107552617: 3, 108050314: 3, 108529353: 3, 107169450: 3, 110440965: 3, 111969490: 3, 200078397: 3, 200056611: 3, 111142184: 3, 200249886: 3, 200265615: 3, 109411750: 3, 200541416: 3, 106191055: 3, 13364: 3, 200253280: 3, 111849990: 3, 110327172: 3, 110452119: 3, 110580607: 3, 111916761: 3, 108805745: 3, 200427395: 3, 109057647: 3, 200334316: 3, 106578430: 3, 107619437: 2, 106247496: 2, 106145409: 2, 106158148: 2, 106670299: 2, 106577584: 2, 107752628: 2, 106743355: 2, 107696530: 2, 106579529: 2, 109608840: 2, 107262433: 2, 106146571: 2, 107755397: 2, 111541482: 2, 112021523: 2, 107929356: 2, 111841723: 2, 106210225: 2, 109363594: 2, 110152422: 2, 107629960: 2, 109269951: 2, 111817065: 2, 106646308: 2, 200286421: 2, 107727480: 2, 200213938: 2, 108057443: 0}"
Book of Solemnibeast (variation of Book of Solemnity),110102551.0,Trad,105908828.0,5.10-,250.0,4.0,3.3,9.0,"This superb variation avoids the awkward second pitch of Book of Solemnity, instead taking you up the Beast Flake and Recompense.    1. First pitch of Book of Solemnity (5.10-, 75')   2. Follow the obvious crack at the right end of the belay ledge (an easy section of Women in Love), and move up and right to the belay at the top of the Beast Flake (5.7, 50')   3. Finish on Recompense (5.9, 50'; 5.9, 75').","{109479296: 4, 107552617: 4, 106579529: 4, 200253082: 4, 110046547: 3, 111876056: 3, 111780243: 3, 106646308: 3, 107169450: 2}"
The Book of Solemnity,105880787.0,Trad,105908828.0,5.10a,190.0,2.0,3.7,186.0,"This gorgeous line starts to the right of the start of Upper Refuse and Black Lung.     P1- 5.10a- 80'- Climb the dihedral past two pins and traverse under the roof (crux)  and up to a two bolt belay ledge on the right hand face.    P2- 5.10a- 120'- Step left off the belay ledge and continue up the crack system until it ends. Traverse left onto a small ledge (crux), and follow over to the top section of upper refuse. Belay from the top of Upper Refuse. If you are not using double ropes, don't place any gear on or after the traverse. If you do, your second could take a nasty swing.","{106412174: 4, 106716166: 4, 106637976: 4, 107056968: 4, 105880238: 4, 105832216: 4, 105960152: 4, 105886096: 4, 105801390: 4, 105888978: 4, 105906559: 4, 107178233: 4, 107448536: 4, 14212: 4, 107400819: 4, 106460502: 4, 106213030: 4, 14116: 4, 106192121: 4, 105891399: 4, 105941791: 4, 106247496: 4, 107380441: 4, 106399404: 4, 106441684: 4, 10610: 4, 105987922: 4, 106480214: 4, 106399472: 4, 105945019: 4, 105922881: 4, 106235451: 4, 106011053: 4, 106215535: 4, 106726952: 4, 106588555: 4, 106586290: 4, 106910306: 4, 106073578: 4, 106670299: 4, 106178530: 4, 106389004: 4, 107138006: 4, 106957118: 4, 106486112: 4, 107126711: 4, 106741672: 4, 106360234: 4, 106327852: 4, 106720416: 4, 106838555: 4, 107790918: 4, 107579039: 4, 106932322: 4, 107226876: 4, 107255799: 4, 107846658: 4, 107671020: 4, 106407009: 4, 108202763: 4, 106538248: 4, 107548227: 4, 108266600: 4, 107696530: 4, 108187975: 4, 106852567: 4, 109466205: 4, 110735180: 4, 107246852: 4, 106146571: 4, 108292159: 4, 108843325: 4, 108082584: 4, 106990659: 4, 10232: 4, 105890911: 4, 107460666: 4, 109448507: 4, 111682044: 4, 110930259: 4, 105898385: 4, 112037097: 4, 106978809: 4, 108222002: 4, 107794900: 4, 109383300: 4, 109479296: 4, 107494185: 4, 107737400: 4, 110510769: 4, 111696814: 4, 111780243: 4, 109638995: 4, 110762698: 4, 106210225: 4, 111066391: 4, 110315255: 4, 107617264: 4, 108916902: 4, 15142: 4, 111969139: 4, 107929356: 4, 112207022: 4, 105798365: 4, 107660333: 4, 108692265: 4, 107764394: 4, 106578430: 4, 106552384: 4, 111344408: 4, 109460613: 4, 111047210: 4, 112261455: 4, 200067404: 4, 111733036: 4, 112038160: 4, 111657384: 4, 107552617: 4, 110262051: 4, 111674806: 4, 200249886: 4, 200199785: 4, 112375922: 4, 106191055: 4, 200084537: 4, 200253082: 4, 13364: 4, 112128100: 4, 110580607: 4, 200115753: 4, 107533935: 4, 106030548: 3, 105927660: 3, 105943577: 3, 105895298: 3, 106168303: 3, 106358364: 3, 106145409: 3, 106158148: 3, 106125724: 3, 106271741: 3, 106577584: 3, 106205646: 3, 107141348: 3, 107166148: 3, 107078738: 3, 107752628: 3, 106579529: 3, 105904878: 3, 108181716: 3, 107729640: 3, 106325770: 3, 109608840: 3, 110046547: 3, 107768862: 3, 108815486: 3, 108364313: 3, 107827568: 3, 107621814: 3, 110454932: 3, 112097145: 3, 106852549: 3, 108032974: 3, 109490709: 3, 106095990: 3, 110152422: 3, 111426811: 3, 109411750: 3, 105892598: 3, 112352056: 3, 106879280: 3, 106646308: 3, 107169450: 3, 200153055: 3, 200164016: 3, 106967283: 3, 107395185: 3, 200060911: 3, 105084340: 3, 112507024: 3, 112846784: 3, 108050314: 2, 107619140: 2, 109544573: 2, 111841723: 2}"
