name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
[Redacted],118270260,Boulder,109074699,V6,3,1,3.0,1.0,"Start on the big hold in the roof of whipping post with right hand on the undercling-crimp and left hand on the big pinch, paste your feet on the roof and lunge to the hold at the lip and finish whipping post. I thought it felt 6 or 7.",{108244208: 3}
[Redacted],113353596,Boulder,109074699,V6,0,1,2.0,1.0,"Same start as Whipping Post Right, but instead of topping out directly above, move right through progressively smaller edges and slopers to the dueling pockets (one is a pocket edge and the other is a pocket). Top out directly over the right pocket.",{108691931: 2}
[Redacted],109075158,Boulder,109074699,V4,0,1,2.7,12.0,Summary: Same start as the Whipping Post (V5).  Move to the right from the jug pinch to a series of good crimps.,"{200064872: 4, 200681860: 3, 108844174: 3, 200671395: 3, 109967745: 3, 108031026: 3, 200073153: 3, 200205244: 2, 200612631: 2, 200180818: 2, 112258775: 2, 108691931: 2}"
[Redacted],113353628,Boulder,109074699,V5,0,1,2.0,1.0,"Same sit start as Whipping Post Right. Move up through the crimps, but instead of topping directly above, move left into the final crimp of Whipping Post and dump to the finish.     Contrived, but then again, most climbing is.",{108691931: 2}
Baby Whip,114306926,Boulder,109074699,V0-,5,1,2.0,2.0,"No proper whipping on this one, but at least you'll have a little fun! Start underneath on a good hand jam and kick those legs up! Follow straight up on good holds, and then tell all your friends you climbed the only limestone invert in Austin!","{110402497: 2, 200681860: 2}"
Crack of Dawn,117686436,Boulder,109074699,V0,10,1,1.0,3.0,Start with both hands in the lower portion of the crack and a foot in the lower crevice. Shimmy along the crack to the top.,"{200581480: 1, 110816370: 1, 200681860: 1}"
Cromagnum Memorial,113353688,Boulder,109074699,V6,40,1,2.0,1.0,"Sit start on Word (far left problem on South face) and traverse the entire top, finishing on the prow (far right side of the South face).     First crux is the first half of the traverse (in its entirety). The second crux is getting through the slopers and pumpy campus movement.",{108691931: 2}
Left of Crack,113331515,Boulder,109074699,V1,0,1,2.6,11.0,Sit start on the crimps in the middle of the left boulder and climb the sloper rail up and right to the jug. Top out from there on slopers.,"{200671992: 4, 110816370: 3, 200681860: 3, 200655845: 3, 200429577: 3, 108691931: 3, 200205244: 2, 200122097: 2, 200836265: 2, 200127868: 2, 200516888: 2}"
Left of Left,113353569,Boulder,109074699,V2,0,1,2.2,5.0,"Same sit start as ""Left of Crack"", but move left through the sloper rail and finish on Word (i.e., top out over Word).","{200429577: 3, 200836265: 3, 200516888: 2, 200681860: 2, 108691931: 1}"
Northwest Arête,113396308,Boulder,109074699,V3,0,1,1.7,9.0,Sit start with a left hand on the arête and a right hand on the sharp micro side crimp. Move up the blunt arête and good holds up the center of the face. Crux is the first 2 moves in the entire sequence.,"{200137897: 3, 200681860: 3, 200671395: 2, 200706223: 2, 108691931: 1, 200205244: 1, 200393659: 1, 200655845: 1, 110816370: 1}"
Secret Sharer,113439209,Boulder,109074699,V2,0,1,1.3,4.0,"The middle problem on the west face of the Whipping Post boulder. Sit start on the split ledge and figure out a way to move straight up.     IMHO, this climb is horrible.","{112439574: 2, 200681860: 2, 200205244: 1, 108691931: 0}"
Southwest Arête,113396269,Boulder,109074699,V1,0,1,1.0,2.0,"Southwest arête starts low and just left of Word. Use a left crimp sidepull and a small right crimp, and slap up the sloper and to the dish straight up the arête. Mantle over.","{108691931: 1, 200516888: 1}"
Unknown Traverse,113331549,Boulder,109074699,V3,0,1,2.6,7.0,"Same start as Left of Crack V1, but traverse right and follow the edge finishing on the same finish as the Whipping Post Problem.","{108844174: 3, 200655845: 3, 200671395: 3, 200681860: 3, 108691931: 2, 109967745: 2, 200171019: 2}"
Unknown V3,111721070,Boulder,109074699,V3,0,1,2.3,10.0,"Low traverse, sit starting on the left side of the whipping post boulder (start on Word),  move from left to right on a rail. At the end of the rail, move up and top out.","{200681860: 3, 200671395: 3, 200273969: 3, 200180818: 2, 108844174: 2, 200155823: 2, 200171019: 2, 200183241: 2, 200205244: 2, 108691931: 2}"
Word,113331614,Boulder,109074699,V1,0,1,2.0,9.0,Sit start on the leftside of the whipping post boulder and finish straight up.,"{200137897: 3, 108691931: 2, 200155823: 2, 200241666: 2, 110816370: 2, 200516888: 2, 200681860: 2, 200671992: 2, 200205244: 1}"
DRW,108171212,Sport,108171209,5.12b,60,1,3.6,5.0,“DRW” starts on a short steep roof/bulge to gain a big ledge at the base of the arete feature. Continue up through the arete and then slightly right into the final headwall.,"{108599990: 4, 108550463: 4, 108031026: 4, 109069199: 3, 109978240: 3}"
Erin's Route,108681519,Sport,108171209,5.9+,0,1,2.3,6.0,cool route with interesting finish through dihedral and subsequent bulge,"{200415911: 4, 109142420: 3, 106552116: 2, 107814842: 2, 111612282: 2, 200119657: 1}"
Hedonistic Urges,108171229,Sport,108171209,5.12c,60,1,2.0,1.0,Climb the large block shaped roof to a huge ledge to rest on. Then climb up heavily textured headwall to a mini-bulge just below the chains.,{108031026: 2}
Meat and Potatoes,114938013,Trad,108171209,5.10a,40,1,2.0,4.0,"This seldom-climbed line is a rare Greenbelt route that goes on trad gear. Because there are no bolts, you actually have to do it trad unless you want to do some 4th Class scrambling up chossy rock and then do some bushwhacking in order to set up a toprope anchor. There is always debate about trad gear in limestone, but this is a solid crack (really, two cracks). On my failed onsight attempt, I took a pretty good whip on an orange Totem after pumping out above the crux, and I'm still here to write this page. Just before me, another party member tried to onsight it and ended up bailing off a Tricam; he, too, lived. The crux is about 2/3 of the way up where the crack steepens to become slightly overhanging. A solid tree up top, backed up by a horizontal crack, serves for belaying the second. My partners replaced worn slings with newer ones; rap off them if they still look good, or find a scrambling route down skier's left.","{109376488: 3, 112357776: 2, 108244208: 2, 200226473: 1}"
Moammar No Amore,108171238,Sport,108171209,5.12b,60,1,0.0,,Start on the left facing juggy sidepull under the large roof and make a difficult move into a slot up and right. Mantle up onto the headwall and finish on easier terrain.,
Suhler Route (Cardosa Route),116156041,Sport,108171209,5.10d,0,1,1.0,1.0,There is a big runout from #1-#2 which should probably have another bolt to prevent decking. You may also be able to sling a tree between them. There are good rests along the way but there are hard slopey moves at the top and it is a challenge just getting to the first bolt.,{106552116: 1}
Super Yummy,108402813,Sport,108171209,5.12c,45,1,3.5,2.0,"Awkward movements to get onto the ledge about 15ft up.  The rest of the route is great.  Some big moves, some low percentage moves, all fun moves.","{200065217: 4, 107141740: 3}"
Colbster's Revenge,113246461,Boulder,113246424,V7,0,1,3.0,1.0,Start on the right side about mid way out on a fin-like hold. You grab a right hand sprag and a left hand undercling pinch. Bicycle the fin and make a huge move to a good hold and go up and left to the past good hold before the blank roof at the top.,{108691931: 3}
Joshua's Animal Sanctuary,113246476,Boulder,113246424,V6,0,1,3.0,1.0,Start on a handlebar hold deep in and goes left to a double kneebar end.,{108691931: 3}
Living Stone,113246430,Boulder,113246424,V5,0,1,2.5,2.0,Jump and start on the large jug rail and traverse right through horizontal holds to the right side of the cave. Match and drop.,"{200180818: 3, 108691931: 2}"
Living Stoner,118699930,Boulder,113246424,V6,0,1,3.0,1.0,Same Start as living stone (V5) Continue traversing right  Top out is the same as Ratchet Rake (V3-V4),{200390400: 3}
Ratchet Rake,118699835,Boulder,113246424,V3-4,0,1,3.0,1.0,Jump start to the pocketed headwall climb up and slightly left  top out through the most incut part of the roof,{200390400: 3}
A Little Dab Will Do Ya,118763188,Boulder,118763158,V6-7,6,1,3.0,1.0,Same start as Dab-Nab-It and then go out the roof trying not to dab.,{108244208: 3}
Dab-Nab-It,118763168,Boulder,118763158,V4-5,6,1,3.0,1.0,Starts at the bottom of the hole on the right side of the boulder. Climb up and right on good holds trying not to dab. I'm unsure of the FA or the original name; leave in comments if you know.,{108244208: 3}
Easy Wall,118763231,Boulder,118763158,V0-1,9,1,2.0,1.0,Easy problems on the left side of the boulder. Watch for poison ivy on the topouts.,{108244208: 2}
lowball V2,118763246,Boulder,118763158,V1-2,6,1,3.0,1.0,Fun little V2ish problem.,{108244208: 3}
Scumalong,118763211,Boulder,118763158,V6,20,1,4.0,1.0,Traverse right to left the trailside of the boulder restricting the hands to at or above the lip. Sweet slopers.,{108244208: 4}
Carlito's Adventure,114163866,Boulder,113985933,V2,0,1,3.1,9.0,Start on two edges and work along the roof until you pull yourself over the edge and finish by matching on a small crimp.,"{200797318: 4, 200836265: 4, 200910389: 4, 200232920: 3, 110816370: 3, 200653259: 3, 200656124: 3, 200366986: 2, 200655845: 2}"
The Diving Board,113986765,Boulder,113985933,V0+,8,1,2.3,6.0,Start with both hands on the ledge and jump for the end of the board. Mantel.,"{200655845: 3, 200681860: 3, 110816370: 3, 200366986: 2, 200690887: 2, 200226473: 1}"
Dung Hold,117285326,Boulder,113985933,V1,8,1,3.7,3.0,Starts with hands on flat ledge feet pushed into roof then you slap out right to a rounded jug which you then match. After matching left heel hook just below matching point and then throw right again to ledge continue up the ledge until you get tho the moss at this point you mantle up and top out the boulder.,"{200910389: 4, 200690887: 4, 200448869: 3}"
Longhorn,114535342,Boulder,113985933,V1-,10,1,2.6,5.0,Start underclinging on a flake and follow the crack. Match on some shitty coral-like rock before the mini roof.,"{110816370: 3, 200910389: 3, 200690887: 3, 200232920: 2, 200366986: 2}"
Moonlight,114535703,Boulder,113985933,V1+,10,1,2.5,4.0,A fun little problem that starts on an edge and ends with a topout. you can either hike back down or jump onto a crash pad below. (I did the latter),"{200910389: 4, 200232920: 2, 200366986: 2, 110816370: 2}"
Spearpoint,113986544,Boulder,113985933,V3+,10,1,3.8,10.0,Sit down at the right side of the boulder below the overhanging arete with hands matched on lowest slopers. Climb the arete.,"{108252983: 4, 200280503: 4, 200226473: 4, 200656124: 4, 200236842: 4, 200643239: 4, 200366986: 4, 200240882: 4, 107590530: 3, 200397821: 3}"
Spearpoint Arete,113986617,Boulder,113985933,V4,10,1,4.0,1.0,"Start sitting on the right side of the boulder with hands matched on the lowest slopers. Climb the arete but eliminate left hand holds, confining the left hand to the arete.",{200397821: 4}
Stickman,113986799,Boulder,113985933,V1,0,1,0.0,,"Start sitting at the far left margin of the Buzzcut wall. Traverse low under the low roof via the shelf system. Exit where the roof ends.    Note: A boulder has washed up against the start of the problem, blocking the first couple moves.",
Talking Wonkawa,113986644,Boulder,113985933,V4,10,1,0.0,,Starts sitting at bulge left of Spearpoint with your left hand underclinging the belly of the boulder and your right hand on the sloper side rail. Climb to the arete and finish as with Spearpoint Arete.,
The Tres Bien (Traverse V2/V4/V6),113986727,Boulder,113985933,V6,100,1,3.0,2.0,"Traverse is done left to right. For a V6, start on the far left of the dappled wall with your left foot on the ledge and hands matched. Move right through crimpers and scarce feet to a right-angling ledge (V4 starts here). Traverse right to a flake (V2 starts here). Follow the offset ledge system, drop into horizontal finger crack and finish by traversing the crack.","{200320119: 3, 200366986: 3}"
You Are What You Arete,113986715,Boulder,113985933,V0,0,1,0.0,,Climb the pockets up the right side of the You Are What You Is boulder.,
You Are What You Is,113986681,Boulder,113985933,V1,0,1,0.0,,Starts sitting with hands in the 'pots' right of center of the wall. Climb to the knobs and traverse them right. Exit at the arete.,
April Fool,117296251,Trad,106090212,5.10a,40,1,3.0,1.0,"This is one of two unbolted routes (that hopefully will stay that way) in between Flash Crack and Touch of Class.  Originally, this was a trad route and can still be done that way, but almost all of the few who climb it now toprope it. The PG 13 rating refers to the sketchy placements and run-out sections if you do this as a trad route.  Start below the lower end of a diagonal crack. After the pretty burly start, climb to a thin crack that leads up to a cave. The original trad route, which goes at 5.9, stops here and the climber walks off left. But the 10a finish involves pulling through the cave. Until you figure it out, it may feel a lot tougher than 10a.  This is a fun route and, if it's not beneath your dignity to toprope in a sport area, it's worth doing and you can almost always find it open because you have to actually build an anchor and not a lot of Austin climbers relative to the size of the community know how to do that or have the gear for it.",{200358036: 3}
Arete/Bulge,112806790,Sport,106090212,5.10a,30,1,2.5,38.0,"Presently, there are five bolted routes on Guide's Wall. This is the one farthest left.  There are actually several ways to do this route:  5.7 (Arete)-- Climb the face to the roof below the cave and pull up onto the big ledge next to the cave. Finish on the arete. Many think that this feels harder than 5.7.  5.9 (Arete direct)-- Instead of stepping onto the huge ledge and then back onto the arete, go straight up from the third bolt. Opinions of this grade range from 5.8+ to 5.10a.  5.10a (Bulge Lite)-- Pull up into the cave and traverse left onto the arete to finish.  5.10b (Bulge)-- Pull the cave to the anchors.  The bolt placements seem to suggest the 5.7 or 5.9 in mind.  For extra fun, clip one of the anchors and then top out, using older chain anchors up above as your anchors. To avoid a potential backclipping-like situation, put a draw on one of the anchor bolts instead of using the sport anchors. The topout moves are fun and make the route 5.10a or b for sure. If you do this, I recommend rapping off; lowering from there or belaying a second from there will have the rope moving over a sharp edge.  Although this is a bolted route, there are older bolts up above for toprope anchors. Walk to the right past the wall and find a rugged, brushy use trail that leads up and back to the top. Or lead one of the easier routes on the wall and top out.","{200659448: 4, 200434283: 3, 200293111: 3, 200148173: 3, 200415292: 3, 108549143: 3, 200358036: 3, 200059845: 3, 200129067: 3, 200133999: 3, 110098525: 3, 111256939: 3, 200839231: 3, 200393716: 3, 200871869: 3, 200615388: 3, 200395027: 3, 200654652: 2, 200088662: 2, 200476847: 2, 200155823: 2, 200436783: 2, 109376488: 2, 111612282: 2, 106963532: 2, 108679988: 2, 200060285: 2, 108691931: 2, 200097611: 2, 111968792: 2, 200162881: 2, 108280591: 2, 200200829: 2, 200444279: 2, 200241666: 2, 110816370: 2, 200944849: 2}"
Flash Crack,112134969,Sport,106090212,5.7,25,1,2.1,37.0,"In the middle of the wall are three crack systems. Flash Crack is the one on the right.  This route, and the other two crack routes to its left, was bolted in the fall of 2016, and there are sport anchors above it and the others.  The old TR anchors above are still there for those wanting to take the dirty trail approach to the top. For that, you need around 30' of cord or webbing to get your master point over the edge. From the ugly grooves atop some of the routes at this crag, I can tell some people have TRd without a properly set anchor, and this damaged the rock and could potentially damage the rope, no matter how polished some of the rock here is.  There apparently is disagreement about whether routes at the Greenbelt can go on gear, but this one can if you trust the rock and your placements. One problem is that there is no pro for the start of the route (which is easy but still slick enough that even an experienced climber might slip off). You can get a Tricam in one of the pockets lower down, but it doesn't inspire a ton of confidence. After the run-out, there is good pro, with good stances, the rest of the way. Passive gear recommended.  The newest edition of the guidebook slightly downgraded this route to 5.6/5.7. We'll see what the community says in the long run, but I feel many of the Greenbelt routes actually could be bumped up at least a grade due to the polish, which is definitely a factor on some climbs, including this one.","{200234460: 3, 111256939: 3, 200358036: 3, 109376488: 3, 200476847: 3, 108549143: 3, 112357776: 2, 107993865: 2, 200293111: 2, 200029569: 2, 200405738: 2, 200415292: 2, 200180818: 2, 200129067: 2, 200615388: 2, 200155823: 2, 200400897: 2, 200434283: 2, 200678912: 2, 110948161: 2, 110652833: 2, 112423730: 2, 106963532: 2, 108679988: 2, 200060285: 2, 112383380: 2, 110098525: 2, 200151120: 2, 109568674: 2, 111968792: 2, 200162881: 2, 200444279: 2, 200477015: 1, 200080589: 1, 112070348: 1, 200241666: 1}"
Stand Off,112806412,Sport,106090212,5.8,30,1,2.0,27.0,"There presently are five bolted routes on Guide's Wall. Stand Off is the third as you go from left to right. Until September 2016, this was a TR route using bolts located on a short wall above the top-out ledge, and it served as a sketchy trad lead as well. Now it has three bolts and sport anchors. On at least one other website, this route is listed as a 5.5. It is not 5.5; the submitter likely confused this with Thin Crack (once 5.5 here but 5.6 in the guidebook), and a new leader may very well find himself in way over his head if he jumps on it thinking it is 5.5. The crux is an awkward sequence from the third bolt to a great jug below the anchors. Moving between B2 and B3 also gives some people trouble. In the photo, the rope is set on Thin Crack. Stand Off is just to the right. This picture was taken before the routes were bolted.The newest edition of the guidebook downgraded this route to 5.6/5.7. I disagree with that, but we'll see what the community says in the long run. In fact, I feel many of the Greenbelt routes could be bumped up at least a grade due to the polish, which is definitely a factor on some climbs.","{200749595: 3, 200406601: 3, 200129067: 3, 108549143: 3, 200234460: 3, 200059845: 3, 200395027: 2, 200029569: 2, 200405738: 2, 200476847: 2, 200615388: 2, 200155823: 2, 200293111: 2, 200434283: 2, 110098525: 2, 108679988: 2, 112383380: 2, 111968792: 2, 200162881: 2, 112070348: 2, 200444279: 2, 106963532: 2, 112423730: 1, 106751248: 1, 200241666: 1, 200358036: 1, 109376488: 1}"
Thin Crack,106085170,Sport,106090212,5.6,18,1,1.8,40.0,Broken crack climb up limestone - plenty of ledges for new climbers. Often used as a warm-up or by guides for outings with new climbers.    Recently bolted (3 bolts) with a typical sport anchor below the top ledge.,"{200076029: 4, 200234460: 3, 200476847: 3, 110948161: 3, 108549143: 3, 200293111: 3, 200151120: 2, 109568674: 2, 111968792: 2, 200395027: 2, 200548237: 2, 108280591: 2, 200358036: 2, 200434283: 2, 110098525: 2, 108679988: 2, 200400897: 2, 107952969: 2, 200615388: 2, 107993865: 2, 109376488: 2, 111256939: 2, 110652833: 2, 200129067: 2, 200678912: 2, 200029569: 1, 200155823: 1, 200415292: 1, 200241666: 1, 107159381: 1, 107742336: 1, 112321775: 1, 200080589: 1, 112423730: 1, 112383380: 1, 200162881: 1, 112070348: 1, 200444279: 1, 106072023: 1}"
Touch of Class,106085185,Sport,106090212,5.7,20,1,2.3,49.0,"Hand crack climb up face with early, small bulge which is crux.    Recently bolted like others on Guide's Wall with typical sport anchor below the top ledge.","{200406601: 4, 200234460: 3, 200241666: 3, 108549143: 3, 200476993: 3, 109568674: 3, 110948161: 3, 200476847: 3, 111574334: 3, 109840153: 3, 200615388: 3, 200681860: 3, 200400897: 3, 112423705: 3, 110816370: 3, 110098525: 3, 200135914: 2, 200405738: 2, 200395027: 2, 200200829: 2, 200444279: 2, 200434283: 2, 112357776: 2, 200358036: 2, 200155823: 2, 200601914: 2, 200162881: 2, 200109367: 2, 105872171: 2, 107742336: 2, 106929372: 2, 111315175: 2, 112321775: 2, 112247613: 2, 200080589: 2, 112423730: 2, 108679988: 2, 111968792: 2, 111789786: 2, 200151120: 2, 109376488: 2, 200031119: 2, 200060285: 2, 106072023: 2, 200097611: 1, 108280846: 1, 107952969: 1, 107159381: 1}"
[Redacted],107494468,Sport,106190816,5.11a,40,1,3.0,38.0,Well protected. Crux is after clipping second bolt.  A challenging pull from side pull to side pull over the bulge.  Move left to clip the third bolt and then strait up.,"{200989965: 4, 112411325: 4, 111968792: 4, 109856891: 4, 200415911: 4, 200415292: 4, 110874352: 4, 107783414: 4, 112380446: 4, 200615388: 3, 112462552: 3, 200172348: 3, 200346319: 3, 200240882: 3, 200627661: 3, 200241657: 3, 108549143: 3, 111931619: 3, 200053243: 3, 107590530: 3, 107771579: 3, 107494461: 3, 108691931: 3, 107958810: 3, 108659753: 3, 200031119: 3, 107764168: 3, 110652833: 3, 200200829: 2, 200393716: 2, 200649575: 2, 200128569: 2, 108205251: 2, 108762832: 2, 106761693: 2, 200185354: 2, 107108243: 2}"
The Big Traverse,119653579,Boulder,106190816,V3,400,1,2.0,1.0,From John Hogge's book: Climb sections of this for a great warmup. Start at Reefer Madness and traverse right to the cave at Kingdom of Ging. Lap it! Use it when your partner stands you up. ,{200393716: 2}
Birdland,111704522,Sport,106190816,5.10d,50,1,3.0,14.0,"Climb the crack to the ledge and bolt 1, which is too high to stick clip. Bolt 2 is at 11 o'clock. Bolt three is in the roof. On toprope,you can avoid dirty holds by walking the ledge right and climbing up the left part of the column onto the roop","{110148614: 4, 200358155: 4, 111612282: 4, 200031119: 3, 200393716: 3, 200615388: 3, 110816370: 3, 200274148: 3, 200155823: 3, 111968792: 3, 108110522: 3, 109856891: 2, 200411741: 2}"
Blind Date,113221327,Sport,106190816,5.10c,0,1,2.7,16.0,"Start up a diagonal seam (drifting to the left), climb through a sort of bulgey feature at the 1st bolt, then pull the bulge at the 2nd bolt.    Has its own set of anchors, or you can just clip one of those anchors and continue up (on easy climbing) to finish on the Thumb Dance anchors, about 10 feet higher and a bit to the left.","{111225023: 4, 111968792: 3, 200053243: 3, 110816370: 3, 200649575: 3, 200288093: 3, 200162881: 3, 200054289: 3, 112462552: 3, 109856891: 3, 106647777: 3, 200615388: 2, 200411906: 2, 200393716: 1, 200241666: 1}"
Chicken Supreme,106963571,Sport,106190816,5.10a,30,1,2.3,37.0,Climb up and to the left to some great holds and clip. First clip is pretty high so many stick clip it (about 15 feet off the deck). After the first clip there is one 5.10- move. After that move there is great ledges. Just continue up and to the right till you reach the top chains. Without the one 5.10a move it would probably be a 5.8 or 5.9.,"{107783414: 4, 200674381: 4, 108989894: 3, 111931619: 3, 200839231: 3, 109849711: 3, 107952969: 3, 111968792: 3, 112065339: 3, 110816370: 3, 109944309: 3, 107958810: 3, 109239913: 3, 200279628: 2, 200155823: 2, 200101493: 2, 108365880: 2, 108549143: 2, 106963532: 2, 107771579: 2, 200615388: 2, 107590530: 2, 112321775: 2, 106929372: 2, 108679988: 2, 200053243: 2, 200031119: 2, 111612282: 2, 108599990: 2, 109966605: 2, 108659753: 2, 200393716: 1, 107615096: 1, 200643239: 1, 106552116: 1, 107764168: 1}"
Cyborg,116179036,Sport,106190816,5.11b,0,1,2.0,1.0,"High first bolt. Not so hard at the beginning, but towards the end you have to clip off of a tight mono. After that you will find a variety of crimps and sloped dishes, with a good jug a bit further up than you want it to be. A tough mantel finishes out the route.",{}
Fern Bar,106190878,Sport,106190816,5.9+,50,1,2.4,56.0,"Start just right of Iranian Arms Deal on a thin face.  The first crux is just making the first clip off of the thin, greasy holds.  Once on the ledge above the first bolt, man up and clip the fixed pin before following the line of ferns across multiple slopey ledges.  Finish by manteling onto the sloping topout.","{200870291: 4, 105855165: 4, 111315175: 3, 112321775: 3, 108549143: 3, 200241666: 3, 111612282: 3, 107670211: 3, 200346319: 3, 106552116: 3, 200188656: 3, 200053243: 3, 200279628: 3, 200101493: 3, 108744559: 3, 109856891: 3, 111968792: 3, 108659753: 3, 105833242: 3, 106929372: 3, 107590530: 3, 107771579: 3, 200649575: 3, 108436130: 3, 109239913: 3, 200393716: 2, 200411906: 2, 200472539: 2, 110693137: 2, 200692439: 2, 200155823: 2, 200200829: 2, 110816370: 2, 200080589: 2, 107108243: 2, 106703100: 2, 106386366: 2, 10186: 2, 107764168: 2, 109966605: 2, 106838734: 2, 111931619: 2, 110866997: 2, 110652833: 2, 107412430: 2, 200031119: 2, 112311717: 2, 108679988: 1, 200060285: 1, 200839231: 1, 107952969: 1, 200369638: 1, 106912971: 1, 200054416: 1, 200615388: 1}"
