name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
Wishful Thinking Traverse,111744372,Boulder,106906347,V6,16,1,3.0,1.0,"Start under the roof, as for Wishful Thinking, using the two pinches and move up and left to the sloping shelves. Continue to progress left along the lip area of the roof using heel hooks and more slopers, shelves and sidepulls, to gain the terminus and top-out around the corner.",{106325793: 3}
Broken Arrow,109352950,Trad,110682997,5.10b,65,1,3.0,5.0,"This is an fun crack climb to the right of Thief. The gear is goofy and placing it might be the crux of the route. It climbs the crack through locks, side pulls and a few good jams. The climb breaks left near the top into a nice open book. Either clip the piton here, or skip it and reach around the corner right to the bolt, and then pull the last couple moves to the chains.","{106983776: 4, 111125982: 3, 111717391: 3, 112495943: 3, 106967939: 2}"
Garvey Who,109169992,Sport,110682997,5.11a,0,1,2.2,5.0,"Leftmost route on the arrowhead wall.  start on the left side of the arete, and follow bolts to the top staying generally left of the arete.","{112495943: 3, 107322604: 2, 108266520: 2, 110385704: 2, 111125982: 2}"
Gypsy Ninja,109000398,Sport,110682997,5.13a,65,1,2.3,3.0,"Start on Thief Among Us and then move left at the 5th bolt, for 2 bolts, and clip the anchors of Less is More. The crux is on a thin right hand 45 crimp with out-stretched feet, between the 5th and 7th bolt. Great pockets and crimps from bottom to top.","{106325793: 3, 107322604: 2, 106135433: 2}"
"Less Gypsy, More Ninja",109168394,Sport,110682997,5.13b,70,1,3.0,2.0,"Start on two new bolts on the left side of the wall, climb 20 feet of 5.10 through really chossy rock(maybe it'll get better over time), connect into Less is More for 2 bolts, break up and right for two bolts, then finish on the last two bolts of Gypsy Ninja.  Pretty much follows the white streak up the main part of the wall. Probably as direct up the main arrowhead wall as you can get.","{107322604: 3, 110385704: 3}"
Less is More,109006733,Sport,110682997,5.13a,70,1,3.0,1.0,"Climb a few bolts up the lower section of Garvey Who, then head right just below a small roof to 4 more bolts to the chain anchors at the top.  Same anchor as Gypsy Ninja.  The bolts are well spaced and sporty, but the falls are clean and safe.      A variation to this continues up the arete and then breaks right higher up the wall to finish on Less is More and is a 5.12 called More is Less.",{107322604: 3}
Thief Among Us,108276177,Sport,110682997,5.12c,65,1,3.8,8.0,Use pockets and crimps to climb past 7 bolts. One of the best 5.12 rock climbs in the area.,"{106135433: 4, 108262356: 4, 108266520: 4, 106967939: 4, 106325793: 4, 106983776: 4, 107322604: 3, 110385704: 3}"
Broken Bit,108189815,Sport,110682964,5.10c/d,0,3,3.0,8.0,"Three pitch route, with the first being by far the highest quality.  Good steep face climbing for a few bolts followed by a few ledges with a good pocketed arete for the finish.","{106983776: 4, 108266520: 3, 106967939: 3, 110557969: 3, 111125982: 3, 106325793: 3, 112495943: 3, 105953019: 2}"
Center Lane Closed,110745472,Sport,110682964,5.10a,100,1,2.7,3.0,"Same start as Stonemaster for four bolts.  Then the leftward traverse begins as you cross Itchy Scratchy for one bolt that can be someone difficult to see initially.  It is just up and left from the fourth Stonemaster bolt and somewhat in line with the leftward traversing bolt line you'll eventually follow, and that you should be able to see from Stonemaster.  After the leftward and slightly upward traverse, move more directly up a bolted face to a large and obvious ledge with a two bolt anchor.  Relatively clean and solid, with some potentially loose rock that should be avoidable.  The traverse requires some careful and thoughtful movement, with the crux seeming to be the last moves up the face to top out.  A fun, interesting, and relatively sustained 5.10a.","{107322604: 3, 108266520: 3, 110557969: 2}"
Chump Monkey Among Us.,108339757,Sport,110682964,5.12a/b,50,1,2.6,9.0,Directly right of Mike L. Boltin. Climb large holds through bolt three where the climbing gets significantly harder or at least the holds get smaller. Climb small but positive crimps towards the fifth bolt. There was once a very good left hand side pull for a move to a jug to clip the 5th bolt. But I broke it off. Then I broke it off again. Dumb. Most of the bolts could be a few inches lower for hanging draws.,"{106325793: 3, 108400763: 3, 107322604: 3, 110763894: 3, 200352035: 3, 106967939: 2, 110385704: 2, 106135433: 2, 107531373: 2}"
Crows nest,110685427,Trad,110682964,5.10a,50,1,2.0,1.0,Unfinished? Route. Bailed when the birds got aggro. Never went back. Go finish it if you can find it.,{108262356: 2}
Dirt Burger,111127884,Trad,110682964,5.10c/d,90,1,1.5,4.0,"This route is recommended for experienced 5.10 leaders. Begin 15' left of 'Broken Bit'. Jam an awkward left-facing corner (5.9+), passing a fixed pin and a few bolts. Move up and right to a small stance on a pedestal. Crank on thin edges (fixed pin), then follow a steepening ramp, passing 3 more bolts. Move left, making exposed moves up and around an arete to chain anchors. This was the first route completed at Dew Mound.","{108266520: 2, 111125982: 2, 112495943: 2, 106325793: 0}"
The Itchy and Scratchy Show,110685417,Trad,110682964,5.9,60,1,2.7,6.0,"Start just left of a small spruce, a few face moves lead to a short hand sized crack. Continue up the lower angle face to a few bolts. Finish in a 3 inch crack to the Stonemaster anchor.","{106983776: 4, 111125982: 3, 112495943: 3, 108262356: 2, 111547988: 2, 107322604: 2}"
Landfall,110685553,Trad,110682964,5.10+,70,1,1.0,1.0,"Dirty and dangerous. Not recommended. Someone could maybe scrub it up and drill it into submission, but not sure if it's worth it. Bold lead onsight.",{108262356: 1}
Mike L. Boltin,108339748,Sport,110682964,5.12a,90,1,2.4,10.0,Follow a left leaning crack/seam/flake feature to a jug haul. When in doubt trend left then come back to the bolts. Excellent climbing that suffers from poor bolt placements and with some moderate bolt moves could be an area classic.,"{106983776: 4, 108266520: 3, 110685594: 3, 200352035: 3, 107322604: 3, 106135433: 2, 106325793: 2, 106967939: 2, 110385704: 1, 110763894: 1}"
The New 40,114437131,Sport,110682964,5.13d,30,1,3.0,1.0,"Climb through the hard moves of Stand and Deliver, then add another 5 or 6 move hard sequence to jugs.  Basically a roped v10.  ",{107322604: 3}
Sleeping Lady,110685562,Sport,110682964,5.10+,40,1,3.2,6.0,Good movement. Sometimes wet up top.,"{106983776: 4, 200252641: 4, 108262356: 3, 112495943: 3, 107322604: 3, 111125982: 2}"
Stand and Deliver,109000418,Sport,110682964,5.13a,47,1,2.5,2.0,"Bouldery upward left trending route, that moves into Chump's crux. This bouldery line uses non-down pulling holds, via a series of side-pulls and gastons after the first bolt, making one last long move off the best holds of the crux, before getting to Chumps 4th bolt and a nice rest and then doing the .12b crux of Chump Monkey.","{106325793: 3, 107322604: 2}"
Stonemaster,108189806,Sport,110682964,5.10c,0,2,3.3,12.0,Two pitch sport outing up the main face of the lower section.  Generally clean rock and some excellent face climbing.,"{112495943: 4, 111125982: 4, 107322604: 4, 106983776: 4, 111547988: 3, 111825352: 3, 110557969: 3, 106135433: 3, 106325793: 3, 108266520: 3, 106967939: 3, 105953019: 2}"
Workman's Comp,111128002,Sport,110682964,5.10c,55,1,1.8,4.0,"After clipping first 2 bolts of 'Stone Master', veer up and right on ever steepening rock. The crux underclings and reaches over a large roof. Chain anchors at top.  Watch out for loose holds around the roof.","{111125982: 2, 112495943: 2, 107322604: 2, 108266520: 1}"
A Steady Diet of Frostbite,106436722,Boulder,106436706,V6-7,12,1,3.0,1.0,"Another beautiful SDS at the Frostbite Boulders. Crux is between the right hand lip pocket and the sloping jug. Sitdown with left hand on positive sloper and right hand on sloping edge, cross left hand to the calcified edge with thumb-catch, move right hand to 2 finger pocket, set feet and move left hand to eith sharp pocket, or matchbook side pull and fire to good sloper and then pop to the lip and top-out. More deceptive than it looks:) There is a VARIATION that starts on two holds on the arete and goes left to the pocket up the arete also. FA Jared LaVacque",{106325793: 3}
The Driven Snow,106755267,Boulder,106436706,V8-9,9,1,2.0,1.0,"The Driven Snow V8/9:    SDS in the middle of the boulder, with your left hand on a small blunt under-cling and right hand in a diagonally downward crimp, and move left into side pull, and then up right to the miserable crimp and top-out, or eliminate a move and go from the under-cling to the crimp. ",{106325793: 2}
Finger on the Trigger,106436713,Boulder,106436706,V5,15,1,2.5,2.0,"The crux is off the ground and setting feet for the deadpoint, from the crimps to the positive slope, and then the deadpoint to the lip.","{106325793: 3, 109173560: 2}"
In the trench,106755229,Boulder,106436706,V3-,8,1,2.0,1.0,SDS on low right hand sloping crimp and left hand on the sloping crimp on the arête.,{106325793: 2}
Lip Service,106453011,Boulder,106436706,V2-3,15,1,2.0,1.0,"Start to the right of Finger on the Trigger, to the right of the trees and follow the lip all the way left, to finish above the arete.",{106325793: 2}
Mosquitoes in WInter,106755287,Boulder,106436706,V1+,7,1,2.0,1.0,Mosquitoes in Winter V1+:    SDS on the right side of the boulder and move up and left on positive holds. ,{106325793: 2}
Screaming Barfies,110516898,Boulder,106436706,V1,0,1,3.0,1.0,A beauty finger crack that you wish went on for another 100 feet. Sit start with a high foot and good hands.,{107364662: 3}
White Fang,106735896,Boulder,106436706,V8+,12,1,2.0,1.0,"Starts on the same crimps as Finger on the Trigger and goes left up the sloping crimps, and then finishes in the side-pull above the wall's project(which takes the obvious sit-start on and uses a few left deltoid dependent holds to crimps).",{106325793: 2}
Eagle Reefer,108340823,Sport,108339771,5.10a,110,1,3.3,15.0,"Start in the corner to the right of High Speed Dirt and climb crimps, jugs, and pockets to the roof. Climb left around the roof to a short corner then a fantastic finger crack. Great calcite covered rock in the crux. Bring a 70m rope to lower. When dry, a fantastic climb for the grade.","{108266520: 4, 109789722: 4, 107811663: 4, 109371786: 4, 200117437: 4, 111994311: 3, 200034196: 3, 110685594: 3, 111271846: 3, 107630914: 3, 111717391: 3, 109613390: 3, 110557969: 3, 107322604: 3, 107642756: 3}"
FPOS,108339774,Sport,108339771,5.10b,50,1,2.1,9.0,"The Left most line at the cliff. Climb bulges on good holds, trending left at the top. Find the anchor in an alcove after a grass move or two.","{200328061: 3, 108266520: 2, 106967939: 2, 110685594: 2, 110557969: 2, 200034196: 2, 105953019: 2, 111994311: 2, 109371786: 2}"
High Speed Dirt,108340197,Sport,108339771,5.8+,110,1,2.7,16.0,"Climb a dirty arete for 30 feet then the awesome begins. climb on super jugs and stellar in-cut edges along a crack system to you right for the most part. This may feel spacey for the gym climber, but it's one of the best lines at the wall! Watch for some loose holds at the top. Bring webbing or cord to replace exist anchor mank. lower with a 70m rope","{109371786: 4, 106967939: 3, 111994311: 3, 200117437: 3, 200034196: 3, 110685594: 3, 107630914: 3, 110725276: 3, 110251931: 3, 108428416: 3, 108266520: 3, 110557969: 2, 105953019: 2, 107811663: 2, 107642756: 2, 111717391: 1}"
Son Volt Arete,110778855,Sport,108339771,5.10d,90,1,2.6,5.0,"Climb the garbage ""Welcome to the Jungle"" (sketchy 5.8) past four bolts to its 2-bolt anchor.  Move right from that anchor along the vegetated ledge just around the corner of the arete.  There are two low bolts here to anchor on for Son Volt.  Climb up the arete, mostly direct but in some places to the right of it.  Sustained, hard 5.10 climbing and relatively difficult for the grade.  Rock seems to be mostly solid, but watch for smaller loose pieces and crumbles.  There is quite a bit of lichen too.  It's a fun climb but would be better with more traffic and cleaning.","{111125982: 3, 111271846: 3, 112495943: 3, 110557969: 2, 110685594: 2}"
Sparklehorse,111128022,Trad,108339771,5.10a,85,2,3.4,7.0,"Start at 'Welcome to the Jungle' anchor. Stem past a bolt and nut placement into a steep, left-facing corner. Face climb left up thin edges (5.10a), passing a handful of bolts. Move straight up to a splitter finger crack (5.9). Jam this for 30' to chain anchors. A very enjoyable pitch.  I recommend carrying wire brushes to clean dirty holds as this climb probably doesn't receive much traffic.","{108266520: 4, 107630914: 4, 112495943: 4, 106983776: 4, 111125982: 3, 107811663: 3, 111717391: 2}"
Stoner Boyz,108340185,Sport,108339771,5.11,65,1,1.8,6.0,"Squeezed between Stoner girl and the climb directly to the right. for the first 40 feet, you can actually touch the bolts of either route. The climbing on this leaves much to be desired. be wary of loose holds towards the second to last bolt...","{108266520: 2, 106135433: 2, 107322604: 2, 111271846: 2, 110685594: 2, 106967939: 1}"
Stoner Girl,108339780,Sport,108339771,5.10c,50,1,2.9,11.0,Start on small crimps and good feet 6 feet left of FPOS. Crimp trough the shallow corner to good holds at the left end of the roof and head direct to the anchor.,"{109099689: 4, 105953019: 3, 110685594: 3, 111271846: 3, 108266520: 3, 109613390: 3, 107322604: 3, 106967939: 3, 111994311: 3, 111717391: 2, 110557969: 2}"
Tooth Decacay,108340792,Sport,108339771,5.11-,50,2,2.0,3.0,"The right most climb on this section of wall. Climb crimpy bulges to the right side of the roof. climb stays consistently right of the bolts until the last bolt.  Pay attention to what you grab, some holds near the top are a bit loose. Pumpy! Shares a funky anchor with Stoner Boyz.    There is rumor of a second pitch with 1 bolt and a couple of pins. It takes gear and looks dirty, though, it may clean up with traffic. Apparently there is a tree anchor and a 70m rope will get you to the ground. 5.8?","{108266520: 2, 106967939: 2, 107322604: 2}"
Unknown,111060487,Sport,108339771,5.10,50,1,3.0,1.0,A fun addition to the right side of the left wall. Climb slopers and side pulls 5 ft left of a broken corner system. Hopefully someone can provide the name and FA info for this fun line.,{108266520: 3}
Welcome to the Jungle,110778875,Sport,108339771,5.8+,0,1,1.0,6.0,"A short, dirty, and loose 5.8+ that should be avoided...except that it's necessary for accessing Sparklehorse and the Son Volt Arete.","{112495943: 2, 111125982: 1, 108266520: 1, 110685594: 1, 200117437: 1, 111717391: 0}"
Pica's Got My Cheese,108969358,Sport,108969342,5.8,0,1,2.0,2.0,Pica's Got My Cheese climbs the right most of three small rock formations.  Clip four bolts on your way to this anchor in the alpine.,"{106982538: 2, 200113336: 2}"
Small Dog,108969353,Sport,108969342,5.7,0,1,1.5,2.0,Small Dog climbs the middle of the three small rock outcroppings.  Follow four bolts over some small roofs and to an anchor.,"{106982538: 2, 200113336: 1}"
Captain Jack,119329883,Boulder,106976435,V4,10,1,4.0,4.0,Stand start on holds in the center of the face and make some moves to top out. The sit start from the right is V8. ,"{106967939: 4, 108266520: 4, 105953019: 4, 200117437: 4}"
Captain vs Langston,106976448,Boulder,106976435,V4-5,0,1,3.0,1.0,"interesting boulder in a small field high in the boulder field left of the diamond. One boulder sits on top of a white, clean boulder with small crimpers, second boulder makes a roof.",{106967939: 3}
Captain vs Langston (stand start),106976459,Boulder,106976435,V4-,0,1,3.0,1.0,the stand start version skipping the first dead point off small crimps.,{106967939: 3}
Disco Fever,108356320,Boulder,106976435,V2,15,1,2.0,2.0,"Head straight up the east face of the boulder, a triangular shaped slab. Enjoy this problem any or all of three different ways: Head up in dry weather as you would any slab, try sprinting up with a running start in street shoes and without using your hands, or climb this one in the rain!","{105887308: 2, 105953019: 2}"
Horse Lords,107772115,Boulder,106976435,V1,8,1,2.0,1.0,"Sit start on the furtherest right face of the boulder, climb direct and top out.",{106967939: 2}
Nuptial Ball,106976439,Boulder,106976435,V1,20,1,1.0,1.0,A slabby highball,{106967939: 1}
Seasons in the Mist,108215371,Boulder,106976435,V5,15,1,3.2,5.0,"A great problem with many ways to start. Heel hooks, crimps and a semi-desperate topout make this a great problem.","{200117437: 4, 106325793: 3, 107322604: 3, 108266520: 3, 106967939: 3}"
Crackhead,106226946,Boulder,106931487,V3-4,15,1,3.6,5.0,Sweet primo crack with sweet moves,"{106983776: 4, 200128627: 4, 200117437: 4, 106148199: 3, 106304296: 3}"
Northwest Arete,119402255,Boulder,106931487,V5,8,1,3.0,1.0,"Sit start on the arete with cool rounded sloper holds, head straight up.",{200117437: 3}
Ridgeback,108356332,Boulder,106931487,V0,6,1,1.0,1.0,"Sit start a very sharp knife-edge, only about six feet tall.",{105887308: 1}
"The ""O"" Face",108944008,Boulder,108356346,V9-,10,1,3.0,1.0,Start on small crimp in the middle of the face. Head up and left across the face and to the top.,{107322604: 3}
The Pampering,108356349,Boulder,108356346,V1,12,1,2.0,1.0,Start left hand on the arete. Move up a blocky area to the topout.,{105887308: 2}
Psycho Ex,108356648,Boulder,108356346,V8,12,1,3.5,4.0,The crux is moving to the crimp before the jug.,"{200060783: 4, 200705617: 4, 106325793: 3, 107322604: 3}"
Tank Girl,108944001,Boulder,108356346,V2,10,1,3.0,1.0,"Sit start on the Northwest Arete.  Make a long reach up and left to a side pull, then continue up the arete to the top.      This is a great moderate problem with a mellow landing and a relatively easy top out.",{107322604: 3}
Indian Head Arete,109091846,Boulder,109091842,V2-3,15,1,4.0,7.0,"This is the tall perfect, proud prow of rock the stands up on the left side of the boulder as you approach it. Climb the arete to hard crux move on the top.","{106967939: 4, 107322604: 4, 111888281: 4, 200607207: 4, 200128627: 4, 200117437: 4, 200793405: 4}"
Yuppie Traverse,109091867,Boulder,109091842,V4-5,10,1,3.0,1.0,"Start on the left side of the boulder and traverse right along side the road side of the boulder. Cracks, crimps and slopers.",{106967939: 3}
Bag End,106968500,Boulder,109301288,V1,0,1,4.0,1.0,A fun little traverse with some big jugs leads to a tougher and heady top out mantle.,{106967939: 4}
Captain Obvious,109301304,Boulder,109301288,V8,12,1,4.0,1.0,"Stellar problem with good holds and big moves out a steep face/roof. Start right on a flat edge, and left on a crimp on the roof and a very small left foot. ",{107322604: 4}
Fear the cage,119406971,Boulder,109301288,V0,10,1,1.0,1.0,Sit start the arete between unnamed one and the face with the nice diagonal finger crack.  ,{106967939: 1}
I am no Man,119421747,Boulder,109301288,V0,10,1,2.0,1.0,Climb the very featured face with a diagonal finger crack running upwards right to left. ,{106967939: 2}
Narsil,107709685,Boulder,109301288,V2,6,1,2.0,1.0,"Climbs a sharp ""sword"" of rock that points to the mouth of the valley between Scareball on the far left and the tall boulder on the right. A bit contrived, I'll admit, start in the hole below the boulder, climb jugs avoiding smallish rock on top of ridge, make some dynamic moves onto the point, campus or healhook your way to the end, swing around into a topout.",{106967939: 2}
Project,109092406,Boulder,109301288,V7-8,10,1,0.0,,"Starting on the right boulder start on an awkward jug with a hand/heel match. Make a hard move around the arete to a sloping crimp, make another hard move to a bad hold. Cut your heel, and control the swing to good feet on the face near the start of bag end. Make a hard move to the jug on the lip.",
Riddermark,107772085,Boulder,109301288,V1-2,8,1,3.0,1.0,A short problem that climbs jugs on the arete on the front of the boulder. Not a great landing. ,{106967939: 3}
Scareball Masterpiece,109039811,Boulder,109301288,V5,20,1,4.0,2.0,"This problem is clearly visible from the road. It is a large blunt arete that sticks out of the side of the hill at the far end of the diamond south boulders. the south side of the boulder is brilliant orange granite.     Start on the left before the arete and Climb fun jugs towards the right through some dynamic moves to the lip. From the lip climb smaller holds until you're on the ""headwall"" make a barndoor move to pinch in the middle of the face. Make a move to the arete and follow it to an easy top out.     While of a relatively easy grade, this is a serious problem and should be treated as such. Falling will spit you about 20' down into the scree, for a classic archangel landing.","{106967939: 4, 107322604: 4}"
Shelob's Lair,106967945,Boulder,109301288,V5,8,1,2.0,1.0,In a small cave follows a flake until a final jug.,{106967939: 2}
Unknown,119324095,Boulder,109301288,V3,10,1,2.0,1.0,"Sit start on the right hand arete on the boulder. An awkward start, climb the arete until you can reach out to left arete for the top out. scrubbed this boulder in 2012 or so, but I am sure it was climbed previously. ",{106967939: 2}
Unknown,119525346,Boulder,109301288,V4,10,1,3.0,1.0,"The sit start is a 2 move wonder to off a good left facing crimp make a hardish move off a bad foot and snag a jug. follow good holds to top out right. The stand start is probably V1 and also tops out right, honestly, I think that the V1 is better than the sds. There is an additional variation that tops out to the left over an unpleasant landing. ",{106967939: 3}
Unknown V0,119324257,Boulder,109301288,V0,10,1,2.0,1.0,This climbs the left-hand arete and transitions to the right hand for a top out. ,{106967939: 2}
Unnamed,119535225,Boulder,109301288,V1-2,10,1,2.0,1.0,"Located above the triangle boulder, this moderate problem starts right on an easy left traversing crack feature to a more delicate top out. There is a direct variation that is the same grade or a bit harder that starts on the left on a blocky jug and climbs direct to the top out. ",{106967939: 2}
Wear a Mask You Fools,119317268,Boulder,109301288,V3,8,1,2.0,1.0,"Sit start on a good hold on the left side of the boulder, make a move or two to the lip and top out on good holds. ",{106967939: 2}
Wild shieldmaiden of the North,119406946,Boulder,109301288,V0-,10,1,1.0,1.0,Start on the face to the left of the face with nice diagonal finger crack. make a few easy moves to a top out.  ,{106967939: 1}
You Shall Not Pass,106968411,Boulder,109301288,V5,0,1,2.0,1.0,"Start on the left of the arete with one hand low on the arete and another on the undercling in the roof, move right, and top out on jugs to the right. ",{106967939: 2}
3-Star Throw,119402525,Boulder,119402345,V2+,10,1,3.0,3.0,"This problem isn't too hard if you've got long arms and/or campus power, but without those is practically V6. Stand start on a good crimp flake, and head left and up into the power move, or try to finesse it.","{200117437: 3, 106967939: 3, 108266520: 3}"
Ferrari,119402369,Boulder,119402345,V2,12,1,3.7,3.0,"Stand start on a decent crimp rail and head up. The topout is committing, but the holds are good enough. Really fun movement, one of the best on the boulder.There is a sit start that goes around V7, according to the Guide.","{200117437: 4, 107322604: 4, 106967939: 3}"
Hansel,119402493,Boulder,119402345,V4,15,1,2.0,1.0,"Start on nothing slab, and work your way up into a small overhang. Climb around using what holds you can find, going straight up. ",{200117437: 2}
Piano Necktie,119402400,Boulder,119402345,V0,10,1,2.5,2.0,"An easy, low-angled crack system that has some pretty fun movement. ","{200117437: 3, 106967939: 2}"
Relax,119402433,Boulder,119402345,V0,15,1,4.0,2.0,"An awesome warm-up, follow the long right-arching crack system from left to right on the south face. The big flake sounds a bit hollow, don't crank too hard. ","{200117437: 4, 106967939: 4}"
3rd Generation,108036836,Trad,108036829,5.12,75,1,3.5,4.0,"The route was originally climbed in two pitches, but can easily be linked into a single pitch. The crux is on bolts after pulling the roof.","{108262356: 4, 106983776: 4, 107647204: 3, 106135433: 3}"
"More playin, less sprayin",108244631,Sport,108036829,5.11a,25,1,3.3,3.0,Sustained quality climbing on awesome dikes,"{108262356: 4, 107937143: 3, 106983776: 3}"
Redhead arete,108244619,Trad,108036829,5.10a,25,1,2.5,2.0,"Bolts on highly featured rock, crack finish","{108262356: 3, 107937143: 2}"
Aurora Slabialous,106801484,Trad,106801478,5.8,120,1,4.0,6.0,"Classic route, definitely worth climbing even though the approach is a bear.  Pro is plentiful, but you might find the slab soaked since typical weather in the area is wet, wet, wet.    Approach is about 50 minutes from the outhouse.","{105887308: 4, 106967939: 4, 107414542: 4, 110679404: 4, 108266520: 4, 107990353: 4}"
Zero Tolerance,113441972,Trad,106801478,5.10,115,1,3.0,1.0,"This route climbs the face to the right of Aurora Slabalous, Climb through interesting friction slab moves through very thin gear. This route could be excellent with through cleaning and more traffic.",{106967939: 3}
Cheese Pit Blues,109191908,Trad,108589786,5.10b,120,1,3.0,5.0,"This route needs traffic. If you can get over the loose crumbles and enjoy the climbing, you're in five star terrain. Climb lay back and splitter hands to a tough move to a good rest. Work your way through a thin balancy crux to a piton, pull a steeper move to the wide upper section. Snake your way into the squeeze chimney, get a good rest. and Pull your way through the offwidth using a large flake. Save some gear for the top and climb the easier 5.8 or 5.9 crack with good face holds.","{106967939: 3, 106135433: 3, 109613390: 3, 107990353: 3, 110235618: 3}"
Cornish Head,114982488,Trad,108589786,5.10-,120,1,2.3,4.0,"A strange but somewhat enjoyable route. Start on the slab just left of the obvious roof at the top of the gully. Clip a bolt and follow a short tips flake to easier climbing. Follow two more left trending and well spaced bolts to the base of a corner with a nice hand crack. Follow this to a stance below a small roof. Here you can go left for thin face climbing and one more bolt, or go right(ish) for some dirty chimney action. Either quest will spit you onto a grass ledge with the anchor to the left. shares an anchor with The Prospect and Cheese Pit Blues.","{108266520: 3, 106135433: 2, 107990353: 2, 200228200: 2}"
Gateway,115314550,Trad,108589786,5.9,160,2,3.7,6.0, One of my new favorite 5.9's is Hatcher. IMO both Offwide and Gateway are better than the good pitches on Toto.   Climb the first short splitter in the start of the Catch the Wave Gully or walk around on some grass.  Pitch 1 20Ft splitter found at the Start of the Catch the Wave Gully. I didn't climb this I just walked around.  Pitch1 or 2 however you want to do it. You are going to wonder why you are climbing this pitch and probably rethinking your poor decision and wish you would have just gone up to Rebirth. Climb grass/moss and short rock steps till you are at the splitters gear belay or climb to the base of gateway where there is a slung horn.    Gateway PItch 2 or 3 Gateway is the splitter on the left. You will see the perfect hand and fist crack. Climb this splitter pull around the corner and then the crack will turn to a finger crack. Go up a ledge or two then follow the wide easier splitter to a slung horn/pinch. gear belay 70ish feet  This pitch will make you forget about all the moss climbing you did to get there.  Rap off the horn/pinch to the base of the pitch where the other horn is at the base of the hand and fist crack. Rap into the gully.  There is another pitch called Chimnee behind the detached pillar.,"{106135433: 4, 107990353: 4, 106967939: 4, 108266520: 4, 109371786: 4, 107531373: 2}"
