name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
Plow's Edge,113845121,Boulder,113845117,V0,12,1,1.0,1.0,Start at southwest face of boulder and use pockets and edge of boulder to top out. Good warmup for the rest of boulder.,{110906594: 1}
Benz boulder,119895857,Trad,110388635,V17,2,1,3.0,1.0,Sit start with a thirty five move crux,{200564809: 3}
Benz boulder,119895867,Trad,110388635,V17,2,1,3.5,2.0,Sit start with 30 move crux and inverted knee bar to dino ,"{200665954: 4, 200564809: 3}"
Cal's Crack,110388638,Trad,110388635,5.9,25,1,2.0,2.0,One of the best hand cracks the area has to offer. Lieback in a perfect corner to a large edge right before topping out.,"{108148612: 2, 110388337: 2}"
Cheese block,111564443,Boulder,106598148,V1,9,1,1.0,1.0,Fun little overhanging v-shaped rock. Start sitting at the base with one hand out on the outside and one in the inside and work up to a big move to the lip.,{111148847: 2}
Choss is his name,111564482,Boulder,106598148,V0+,12,1,0.0,,"Start standing, and dyno for a big jug. Pretty crumbly so be careful. Could be sat start, but would be hard due to bad rock.",
American Black Eagle,115189062,Sport,106598213,5.9,50,1,2.0,1.0,Fun route. Route stays a little left of the bolts. Good anchors up top,{112014548: 2}
The Great Roof,110755963,Trad,106598213,5.7,60,1,3.3,3.0,Chicken wing and smear your way up the fifteen foot vertical section before pulling the roof using jugs and stems. Cruise to the top.,"{108148612: 4, 107870705: 3, 109877052: 3}"
Hell's Heaven,106598217,Sport,106598213,5.10a,30,1,2.3,3.0,"Sandstone route.  Not the most exciting, but you're in ND.","{107870705: 3, 110388337: 2, 109877052: 2}"
Powerline Crack,110755732,Trad,106598213,5.10a,60,1,3.7,3.0,A sustained vertical finger crack with the occasional hand jam and face hold to shake out on. Fun and pumpy for the area.,"{108148612: 4, 109877052: 4, 107870705: 3}"
That's Da-Beta-ble,119000326,Sport,106598213,5.10d,35,1,2.0,1.0,A tricky opening sequence leads to plenty of crimping fun. Easier toward top.,{109877052: 2}
Unnamed 5.8,106598239,Trad,106598213,5.8,30,1,0.0,,Fun crack climb with sketchy placements.,
Volkswagen Crack,110681366,Trad,106598213,5.8,80,1,2.0,2.0,"A continuous and aesthetic fist to offwidth crack scaling the entire height of the easternmost cliff on the shady north-facing side of the butte. Commit to the 5.8 thin-fist crux about twenty feet off the deck and then cruise up the featured offwidth for the remainder of the pitch. Pure fun!    Some obviously loose blocks were pulled off the route prior to the first ascent, but be aware that there could still be friable rock in places. Test suspect holds before yarding on them.","{108148612: 2, 110388337: 2}"
Beat the Champ (Project),110423554,Boulder,110423524,V5+,25,1,4.0,1.0,"Sit start with your left hand in the as-deep-as-it-gets two finger pocket and launch into classic move after classic move. Climb up the center of the steep face through ledges, crimps, slopers and pockets. Strap your head on for a high crux, because this one isn't over until it's over. Not for the faint of heart.    A truly proud line, this would be a four star boulder anywhere in the country.    This will likely go somewhere in the V5-7 range.",{108148612: 4}
Grudge Match,110423529,Boulder,110423524,V1-2,12,1,3.0,1.0,Stand start matched on jugs below the right arete. Make a few moves up to the arete and then rock over onto the slab. V1 or V2 depending on how far up the arete you climb before exiting.,{108148612: 3}
Face Right of The Nose (Project),110681510,Boulder,110681499,V4+,12,1,2.0,1.0,"Climb up the face to the right of The Nose using a pinch, slopey edges and a shallow two finger pocket. Top out on slopers.",{108148612: 2}
The Nose (Project),110681504,Boulder,110681499,V4+,12,1,3.0,1.0,"Climb up the nose-like feature of the Moai using rounded edges and the occasional sidepull. Top out on slopers.    Stand start likely goes at V4ish, whereas a sit start would add a couple number grades.",{108148612: 3}
The Heellotine,110756152,Boulder,110756103,V1+,8,1,2.0,1.0,Start as low as you can in the crack to the left of Viagra and work your way up the detached block. This problem would probably warrant another star if it wasn't so low to the ground.,{108148612: 2}
V1 Slab (Temp),110756164,Boulder,110756103,V1,12,1,3.0,1.0,Work your way up the left-ish side of the slab using interesting holds. A sit start adds a couple fun moves without changing the grade.,{108148612: 3}
Viagra,110756115,Boulder,110756103,V5,10,1,3.0,1.0,Start on the two best pinches you can find at the top of the overhanging section and throw to the ledge over the lip. Make a few easier moves through an incut sidepull and a flat jug to rock up onto the slab.,{108148612: 3}
Viagra Low (Project),110756139,Boulder,110756103,V7+,15,1,4.0,1.0,Start as low as you dare on the overhanging face and make several very powerful moves on wide pinches into the start of Viagra.,{108148612: 4}
Crustose,110417894,Boulder,110414021,V1,14,1,1.0,2.0,"Start on the bottom left side of the face and climb up and to the right on pockets and slanted ledges. Top out at the apex of the boulder.    This thing would warrant more stars if the top of the boulder wasn't covered with coarse, loose lichen. Be very careful topping out.","{108148612: 1, 110388337: 1}"
Sunset Flip,110410051,Boulder,110410035,V2,8,1,3.0,2.0,"SDS with your left hand on a sloping ledge and your right on a good flat edge/pinch. Make a few moves directly up the face, avoiding the jugs to the left.","{108148612: 3, 110388337: 3}"
Turnbuckle Left,110410084,Boulder,110410035,V3-,8,1,2.0,2.0,"SDS with your left hand on a good rail and your right on a blocky side-pull. Move up through the left side of the sloping ""turnbuckle"", either making a big move up to the dunker hole or a slightly smaller move to a pretty good rounded ledge. Top out on jugs.","{108148612: 2, 110388337: 2}"
The Turnbuckle,110413966,Boulder,110410035,V3+,8,1,2.0,1.0,"SDS with your left hand on a good rail and your right on a blocky side-pull. Move up and right through the ""turnbuckle"" using a nice selection of crimps, pinches and slopers. Top out on jugs. Scrunchy feet make the first few moves (crux) a bit awkward.",{108148612: 2}
V0 Crack,110413998,Boulder,110413995,V0,10,1,2.0,1.0,Stick to the obvious crack system using hand and fist jams.,{108148612: 2}
Barbwire Love,118902285,Trad,113775244,5.9,50,1,2.0,1.0,"This route lies directly beneth the barbed wire fence line that runs atop the butte. Starts slabby with thin hands, to a big ledge, then fingers and lieback up the crack to a stemmy finish. Two bolt anchor at top. Watch out for barbed wire when grabbing the top.",{109877052: 2}
"Blood, Sweat, and Beers",118902559,Trad,113775244,5.9,50,1,1.5,2.0,Up a dihedral on non-confidence inspiring rock up to the much better band of rock featuring a rightward trending crack.,"{200665954: 2, 109877052: 1}"
Definitive Expletive,118902337,Trad,113775244,5.11c,60,1,2.0,1.0,"Start with Off Width His Head, then step left at the large ledge (after the fist crack), following 4 bolts up. Tricky beta-intensive sequence gets you past overhanging bulge onto the slabby finish. Cool route!",{109877052: 2}
Gift of Life,118902402,Trad,113775244,5.10b,75,1,3.0,1.0,"A bit wandering, but the destination is clear: the arching fingertips crack in the alcove/roof area. Start up Off Width His Head (don't go up the steep fist crack though), moving left along ledges until you get to the base of that crack in the corner. Then enjoy the sharp, thin crack with smeary feet and a cool roof. Pull out onto the vertical and the climbing eases up a bit to the anchors.",{109877052: 3}
Ledge 'N' Dairy,118992044,Sport,113775244,5.10a,80,1,4.0,1.0,"Many ledges, but still fun moves, some airy positions, and full on mantling.  20 Note: watch out for hollow column/block high up on the right - you probably won't touch it climbing, but avoid kicking it when lowering.",{109877052: 4}
Off Width His Head,113790739,Trad,113775244,5.10c,80,1,2.0,2.0,Fist crack moves into an offwidth crack with a couple ledges.,"{109877052: 2, 107870705: 2}"
Red Cloud Crack,113775252,Trad,113775244,5.10b,50,1,2.0,1.0,Hand and fist crack with small roof in a dihedral.,{109877052: 2}
Slabby Cat,118902652,Sport,113775244,5.12a,50,1,4.0,1.0,"Great route! Delicate, tought provoking, balancy moves in the dihedral on super-friction rock, then a strenuous, tenuous, histoplasmosis undercling lieback section to pull through the roof - and it ain't over until you've worked your way back to the left to the safety of a crack above the cat.",{109877052: 4}
Splendor of Jobs Gone By,118902678,Sport,113775244,5.10a,65,1,3.0,1.0,Bold line that traverse to the right of Slabby Cat. Cool moves on some tricky sidepulls.,{109877052: 3}
"Step or Stone, Breath or Bone",118902608,Sport,113775244,5.11a,50,1,3.0,1.0,"Fun techy face climbing! Start on a boulder with a couple large pockets, work your way up to a ledge at a band of choss, then get ready for the fight as you crimp your way up the balancy wall above. Note that between the first and second bolts you may want a #1 cam.",{109877052: 3}
Frodosynthesis,111342065,Boulder,111341935,V1-2,8,1,3.0,2.0,"Balance will you get you to the top of this interesting line, A line with a great view","{108998429: 3, 200230445: 3}"
There and Crack Again,111341945,Boulder,111341935,V4-5,12,1,4.0,4.0,"Horizontal Roof Crack Boulder Problem, I am not a crack climber so grading this could be hard    Start on a crash pad, feet on the pedestal, start with a rather killer right hand jam, and then push through the rattley hands to two killer fist jams. But it is not over yet, slap some rattle hands up to a sharp but good hand jam. It is not over yet, you are at the base of the headwall, climb this to an easy top out.","{108998429: 4, 107870705: 4, 109877052: 4, 12119: 4}"
