name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
Cut Your Teeth,109957597.0,Boulder,109956749.0,V1,0.0,1.0,2.0,1.0,Sit start to some decent jugs before working the arêtes to the top. Avoiding the chipped crimpers around to the far right keeps the climbing more consistent and engaging.,{109200008: 2}
Phallic in the Fall,109956764.0,Boulder,109956749.0,V2-,15.0,1.0,2.0,1.0,Compression holds on good arêtes with an decent smears and heel hooks. Somewhat continuous which earns a v2 grade. Avoiding the obvious chipped crimps around the right arête (mural side of the rock) is the best way and makes for a much more rewarding climb.,{109200008: 2}
The South Face,109956787.0,Boulder,109956749.0,V4+,17.0,1.0,3.5,2.0,"Balance is key. Sit start on the right side and work up through a couple v3 moves to a decent stance under the small overhang, then its small edges, and tiny slopers to the top. The arêtes are there but it is a better climb if you don't use them.","{200227692: 4, 109200008: 3}"
Zero Rock,109957720.0,Boulder,109956749.0,V0,15.0,1.0,0.5,2.0,"Massive pockets lend themselves to uninspiring climbing. Good for warming up or for a confidence booster if the other problems are shutting you down. There could possibly be a line on the south face of this rock, avoiding the arêtes, which would definitely not be a v0.","{109200008: 1, 200198289: 0}"
Andre's Dong,112443168.0,Boulder,112443155.0,V1,14.0,1.0,2.5,2.0,On the side of the wall facing away from the water on the far right side their are blocks sticking out forming a kind of staircase arrangement. This route is also the easiest to down climb which will be required once you top out.,"{112198904: 3, 200612656: 2}"
Davey Jones' Mum,112443204.0,Boulder,112443155.0,V0,20.0,1.0,2.0,2.0,Climb up around the back side of the wall starting down by the water and climb up until you can reach the metal bar and then just shimmy across to the other side where there is some other weird stuff to mess around on. Go for foot work practice or you can let go of the metal and try and find actual holds on the way but if you fall the water is only about a foot deep and their is some metal and rock at the bottom so I don't recommend falling on this side of the wall!,"{112198904: 3, 200612656: 1}"
Humble Beginnings,112443185.0,Boulder,112443155.0,V2-,14.0,1.0,3.0,1.0,Far left side of the wall facing away from the water another staircase like structure. Easiest to down climb the far right side of the wall (Andre's Dong V1),{112198904: 3}
Blimey!,106604198.0,Boulder,106604189.0,V3,20.0,1.0,2.0,2.0,"Traverse from right to left along cliff, about 20ft. There is horizontal cracks that run the full length of the climb for tiny hand holds. Almost no feet to start with (and difficult feet to find for the remainder) and the crux is a cool cross to lieback move within the first 3 moves. We have to work with what we got around kansas, so no cheating and using the top of cliff (though, just using the top makes a nice VB warm-up) or pulling off choss for better foot holds!     !Yemilb is the same traverse but from left to right. It is slightly more difficult because the crux is at the end when you're nicely pumped out. The moves and slightly different holds are actually a bit more interesting than the original right to left version.","{106603460: 2, 106604394: 2}"
Paris's Arrow,106605085.0,Boulder,106604189.0,V2,6.0,1.0,1.0,1.0,"Cool, but sadly very short problem. Start low with a big heel hook to a tiny crack. Match, then move to next tiny crack and finish with an easy mantle.",{106603460: 1}
Max's Traverse,106604238.0,Boulder,106604234.0,V2,10.0,1.0,1.0,2.0,"10 ft traverse from right to left (though left to right is nearly identical). The hand holds are very solid and are mostly in the horizontal cracks that run the length of the route, but feet can be crumbly. The route was originally done on only the gray rock for extra challenge and to avoid the crumbly yellow stuff at the very bottom. No real crux, fairly solid moves and holds throughout the WHOLE 10ft! We have to work with what we got here in kansas, so no using the top or pulling off choss.","{106603460: 1, 106604394: 1}"
Feeling Desparate,119069877.0,Boulder,119069850.0,V3,15.0,1.0,4.0,1.0,Sit start at the base of the overhanging arete with a good right hand and a sharp left hand crimp. The route goes straight up the arete to a nice jug for the topout.,{200443412: 4}
brunch time arete,115192977.0,Boulder,115166724.0,V4,10.0,1.0,2.0,1.0,start on a left side pull crimp and a 2 finger pocket follow the arete to the top,{112131439: 2}
crimp grits,115192985.0,Boulder,115166724.0,V2,12.0,1.0,2.5,2.0,lets pull on some crimps ,"{200443412: 3, 112131439: 2}"
Grandma's Biscuits,115166823.0,Boulder,115166724.0,V2,15.0,1.0,2.0,1.0,"Climb the arete, moving into the slab face of the wall.",{200259992: 2}
Huevos Rancheros,118123683.0,Boulder,115166724.0,V1,8.0,1.0,3.0,2.0,"Start left and right paw on crimps. Right hand up to a pinch or sloppy side-pull, left will go find a nubbin. Catch the lip. Considerably better rock quality than the other face. Will clean up over time.  Stay on the line, arete is off, the face has a nice flow to it, enjoy.","{200172235: 3, 200331748: 3}"
Wavy gravy,115173620.0,Boulder,115166724.0,V2-3,13.0,1.0,2.5,2.0,Start no hands use pockets to top out,"{200443412: 3, 112131439: 2}"
Rona ledge Stand,119212316.0,Boulder,119212305.0,V4,10.0,1.0,2.0,1.0,"Start matched on a hold just outside where the top boulder stops covering the bottom boulder. Use a toe jam in the crack or low feet to move left hand out and do balance moves to top out. All holds seem stable, which is very rare for the area, and not too sharp  Very much so opportunity to start half way in cave ledge (probably around v6) or farther for harder.",{200241602: 2}
A Crack House in Kansas,115165968.0,Boulder,115165925.0,V5,18.0,1.0,4.0,2.0,a stunning roof problem where your feet are the most important thing! start on the rail at the back of the cave move up and to the right then moving into the crack to pull the crux moves to top out.,"{112131439: 4, 200444347: 4}"
adiós mis dos dedos,115192892.0,Boulder,115192872.0,V4,19.0,1.0,3.0,1.0,start on the large jug rail pull 2 finger pockets to a high step committing move then use larger holds to top out,{112131439: 3}
Mellow Yellow Fellow,118958330.0,Boulder,118957646.0,V1,18.0,1.0,2.0,1.0,Follow rail to the right into the crack. from the top of the crack work to the right through obvious jugs,{200259992: 2}
Elk City Sidepull,110418484.0,Trad,110418294.0,5.7,25.0,1.0,2.0,2.0,"Slopey crimps lead up to a good horizontals. Once past the horizontals, climb pockety jugs to the top.","{106610639: 2, 200459663: 2}"
Lightning Bolt Flakes,110418298.0,Trad,110418294.0,5.8+,25.0,1.0,2.0,1.0,"Start just right of the easy corner, using small edges to move up to some horizontals. After placing some gear, move up past the huge creaky flake. I yarded on this flake quite a bit before leading the route and it didn't fall off. However, it flexes quite a bit and is huge, so I didn't pull on it while climbing. It is easy to avoid, so you might just want to do that. The upper part of the route is fairly juggy, but it is quite a ways down to your last piece, so keep it together. There is a flake you can place a questionable C4 #.75 behind, as well as a pass-thru that can be threaded.",{106610639: 2}
Meadowlark Perch,110418331.0,Trad,110418294.0,5.8,25.0,1.0,2.0,1.0,Boulder up on to a ledge to gain a crack system. Follow the narrowing crack to the top.,{106610639: 2}
Unknown 4 Bolt Sport Route,110418469.0,Sport,110418385.0,5.8,25.0,1.0,2.0,6.0,"Climb up slab doing reachy moves past 4 bolts. You can top this climb out, but there is loose rock above the last bolt, so be cautious.","{106610639: 2, 109144827: 2, 111709307: 2, 200172235: 2, 112233990: 2, 200559906: 2}"
free willy,115192810.0,Boulder,115192709.0,V2,17.0,1.0,2.0,1.0,start on the lower sloper rail move up and to the right using the pockets on the top to top out,{112131439: 2}
Kansas coral,115192846.0,Boulder,115192709.0,V1-2,17.0,1.0,2.0,1.0,start on the sloper rail pull the undercling and climb the crack,{112131439: 2}
lay down,115192828.0,Boulder,115192709.0,V3,17.0,1.0,3.0,1.0,start on the sloper rail pull the under cling then use pockets and tec to top out,{112131439: 3}
the lean back,115192779.0,Boulder,115192709.0,V2,17.0,1.0,2.0,1.0,start on the sloper rail move up and a hair to your right ,{112131439: 2}
La Chica Buena,118802729.0,Trad,118802717.0,5.10c/d,30.0,1.0,3.0,1.0,This is a fun and exposed route. Start on a couple of short boulders on the hiking trail. The beginning has a little bit of chossy rock but is mostly clear. Follow a crack up and right to a north facing wall and cruse to the top. This route could eventually be a trad route if somebody doesn't get sketched out by the runout at the beginning.,{200443412: 3}
Yates city danger,115192924.0,Boulder,115192916.0,V3,20.0,1.0,1.0,1.0,a dangerous route with compression moves near the top,{112131439: 1}
Better with Jam,112329076.0,Boulder,112329048.0,V3,0.0,1.0,3.0,1.0,Starts in the middle of the lower two rocks. A deep hand jam may be helpful. Goes straight up for the challenging top out,{106732389: 3}
Toe Jam,112329051.0,Boulder,112329048.0,V3,0.0,1.0,3.0,1.0,Far left sds with a hand jam and and toe jam if you so chose,{106732389: 3}
Hookers to the Left,112329000.0,Boulder,112328997.0,V3,0.0,1.0,3.0,1.0,Start low on the far right and quickly get to the top and traverse left using a series of heel hooks. Use the slightly unstable ledge on the far left to plant a foot for a unique top out.,{106732389: 3}
Hookers to the Right,112329031.0,Boulder,112328997.0,V3,0.0,1.0,3.0,1.0,This starts on the flake to the far left and traverses via heel hooks to the right and finishing on the start of Hookers to the Left,{106732389: 3}
Back Burner,112336314.0,Boulder,112336278.0,V2,0.0,1.0,2.0,1.0,Starts on medium sized rock in the center of the west side of boulder. This route head straight upward and then deviates to the left with an obvious top out.,{106732389: 2}
Fracker's Traverse,112336346.0,Boulder,112336278.0,V3,0.0,1.0,2.0,1.0,This route starts on the southwest arete and shares the same start as What the Elk and Got Driftwood. It follows a leftward traverse low then over the middle bulge (starts for Popped my Cherry and Backburner) then gradually trends upward to the very top left corner.,{106732389: 2}
Got Driftwood?,112336297.0,Boulder,112336278.0,V2,0.0,1.0,2.0,1.0,Shares the same starting hold and finish as What the Elk. Quickly moves out left and up to the piece of driftwood.,{106732389: 2}
Popped my Cherry,112336326.0,Boulder,112336278.0,V2,0.0,1.0,2.0,1.0,Shares the same start as Back Burner and move up and to the right where is shares the same finish as What the Elk and Got Driftwood.,{106732389: 2}
What the Elk?,112336285.0,Boulder,112336278.0,V3,0.0,1.0,2.0,1.0,Starts at the soutwest arete on a bridging of 2 layers of rock. SDS that follows the left side of the arete and exits near the piece of driftwood. This route shares the same start as Got Driftwood and Fracker's Traverse,{106732389: 2}
Above the Belt,112328802.0,Boulder,112328522.0,V2,0.0,1.0,2.0,1.0,crash pad,{106732389: 2}
Below the Belt,112328585.0,Boulder,112328522.0,V4,0.0,1.0,2.0,1.0,No text - use the 'Improve This Page' link to add something useful!,{106732389: 2}
Crack to the Future,112328792.0,Boulder,112328522.0,V5,0.0,1.0,2.0,1.0,"Starts in the crack just beneath the downward pointing ""beak"". Traverses right and finishes out the same as The Cracken",{106732389: 2}
The Cracken,112328572.0,Boulder,112328522.0,V5,0.0,1.0,3.0,1.0,Starting on the far left corner traverse right across the horizontal to meet up with Up the Crack,{106732389: 3}
Left the Crack Alone,112328541.0,Boulder,112328522.0,V2,0.0,1.0,2.0,1.0,No text - use the 'Improve This Page' link to add something useful!,{106732389: 2}
On the Hip,112328726.0,Boulder,112328522.0,V2,0.0,1.0,2.0,1.0,Starts on far left side and goes straight up the arete.,{106732389: 2}
Seams Ok,112328760.0,Boulder,112328522.0,V3,0.0,1.0,2.0,1.0,Starts right of the vertical crack and traverses the seam above the horizontal crack and finishes out on the top left,{106732389: 2}
Son of a Beach,112328719.0,Boulder,112328522.0,V4,0.0,1.0,3.0,1.0,Starts far left of boulder and then straight up for finish,{106732389: 3}
Up the Crack,112328527.0,Boulder,112328522.0,V1,0.0,1.0,2.0,1.0,Starts at the vertical crack,{106732389: 2}
Kansas City Shuffle,113286190.0,Boulder,113286150.0,V-easy,4.0,1.0,1.0,2.0,Climbs the north end of the Piano,"{108070812: 1, 107521255: 1}"
Pole Dancer,113286153.0,Boulder,113286150.0,V-easy,4.0,1.0,1.3,3.0,starts on the right side of the piano boulder. Don't dab on the pole just dance around it,"{107521255: 2, 108070812: 1, 200175363: 1}"
Heal Hookin Hooker,113286125.0,Boulder,113285418.0,V-easy,5.0,1.0,1.0,4.0,A large traverse with plenty of heel hooks,"{108070812: 1, 107521255: 1, 200175363: 1, 109711410: 1}"
Hole In The Wall,113285426.0,Boulder,113285418.0,V-easy,5.0,1.0,1.8,4.0,a short problem that goes through a hole in the top,"{107521255: 2, 108538771: 2, 109711410: 2, 108070812: 1}"
Throw a Fist,113285564.0,Boulder,113285418.0,V-easy,5.0,1.0,1.5,4.0,An easy move to an unnecessary fist jam,"{200190470: 3, 108070812: 1, 107521255: 1, 109711410: 1}"
Blake,116693106.0,Boulder,107235343.0,V1,10.0,1.0,2.0,1.0,"Start on the far right of the rock there will be good deep jugs as you make your way right. Good luck finding good foot holds, you have to grab a crimp to the left and then top out.",{200434889: 2}
Eye of the Rona,119212265.0,Boulder,107235343.0,V2,5.0,1.0,2.0,1.0,Exact same as Eye of the Rona direct however a toe hook on the left side of the boulder is encouraged to use to adjust hands and reach the top. Video for beta -> youtu.be/X74_zMojlRI&nbsp; ,{200241602: 2}
Eye of the Rona Direct,119212255.0,Boulder,107235343.0,V3+,5.0,1.0,2.0,1.0,"Start in the circular hold and after adjusting hands throw upwards and top out. DO NOT use the rock near the ground or any toe hooks, this is to be on the face of the rock only. Video of the send -> https://youtu.be/DNV1uOghJMw ",{200241602: 2}
Rona Ring,119212284.0,Boulder,107235343.0,V2,10.0,1.0,2.0,1.0,Starts low on the left side of the small entrance boulder and traverses around to the right side of the boulder and tops out. Video for beta -> https://youtu.be/_TowArpc5zU ,{200241602: 2}
Taming Wolves,114208891.0,Boulder,107235343.0,V5,15.0,1.0,3.0,2.0,"Big moves to pretty deep, sharp holds. Two cruxes, in the middle there is a large move to a right hand and topping out is hard without good beta. Rock quality is good but has some choss. In general all of the moves create a fun route which is pretty long (about 12 moves). video for beta -> https://youtu.be/KToo9Qq0vy4  Update: hold used for topping out has broken off, still a reasonable climb though","{200142979: 4, 200241602: 2}"
Taming Wolves Left,119212203.0,Boulder,107235343.0,V5-6,15.0,1.0,2.0,1.0,Starts to the left of Taming Wolves deep in the boulder. Links into Taming Wolves after a few moves. Fun problem but the rock can be chossy. The top hold to top out has been broken off but that is not a huge deal. Video of the send but cut off at the end -> youtu.be/tW47JQXsKUU,{200241602: 2}
Taming Wolves-The Radical Left Variation,119675531.0,Boulder,107235343.0,V7,12.0,1.0,3.0,1.0,"An even more radically left variation to taming wolves. Sit start on the far left side of the prow on the jugs at the bottom of the rail. Move right using heel and toe hooks, a peculiar mono, and other forms of wizardry to join back into ""Taming Wolves Left"". If this has already been done please comment and I will update.",{112482981: 3}
Dodge City,114075821.0,Boulder,114075797.0,V5,15.0,1.0,3.0,1.0,Start on a crappy left hand pinch and a good right hand crimp. From there work your way to the right up to some powerful moves near the top. Finish on the lip near the top. Haven’t cleaned the topout yet.,{200214502: 3}
Wheaties in the Wheat field,114075804.0,Boulder,114075797.0,V3-4,16.0,1.0,4.0,1.0,Start on a big jug undercling and throw up to a beautifully sculpted sharp pocket. From there work your way up and to the right on a spicy topout. Be sure to bring some grit to this one.,{200214502: 4}
John-dito,115141018.0,Boulder,115140976.0,V4,10.0,1.0,3.0,1.0,start left hand on a small jug and right on under cling pinch go up to the obvious sloper and crimp bump left then go big right to a jug then top out,{112131439: 3}
favorite little place,118632992.0,Boulder,107235329.0,V4,18.0,1.0,2.0,3.0,start on the Southside pillar climb up and slightly to the left grabbing a small left edge on the cap and going straight up.,"{112131439: 4, 200719151: 1}"
Lizard Life,107235338.0,Boulder,107235329.0,V2,0.0,1.0,2.0,2.0,Located near the back of Mushroom State park opposite of restrooms. ,"{107335382: 2, 107234104: 2}"
Shirtless,107235332.0,Boulder,107235329.0,V2-3,0.0,1.0,2.3,4.0,Start on the right side and basically dyno to the top.,"{107234104: 3, 200873932: 3, 107335382: 2, 106553679: 1}"
Quarantine Left Traverse,118733543.0,Boulder,118733486.0,V3-4,12.0,1.0,3.0,1.0,"On the face of the house, start on the left corner pillar, traverse across some crimps and tough balance parts. Finish is a pin in the doorframe with both hands on the large white headstone above the door. ",{200614626: 3}
Assent,113627107.0,Boulder,107250125.0,V1,0.0,1.0,2.6,9.0,"Start with the opposing side pulls. Top out making the best of the slopers and/or pinches that recede toward the top of the spherical boulder.  Note: I do not claim to be the ""developer"" of this route. It looks pretty straightforward, even aside from the chalk marks left from previous climbers on the side pulls and jugs. I am only posting this description for two reasons: so that others will be on the look out for this fun route and so that others can add their opinions about its difficulty/rating/etc.","{200873932: 3, 111664573: 3, 108315387: 3, 111951594: 3, 7124194: 3, 111722341: 3, 108040092: 2, 110488441: 2, 12690: 2, 200137583: 2}"
Close contact,110544206.0,Boulder,107250125.0,V1+,0.0,1.0,2.0,5.0,"Foot edges on the light colored rock beneath, RH sloper, LH square sloper above, match, twist to adjacent boulder to the L around using obvious ledges there, use pinches and jugs to get to the top of that boulder; come back down across the back of the first boulder","{110427572: 2, 200137583: 2, 200256421: 2, 108040092: 2, 110244087: 2}"
Daddy's Home,113551981.0,Boulder,107250125.0,V4,15.0,1.0,2.4,5.0,"This problem is on one of the larger boulders that are clustered together away from the main parking area.    This route starts maybe twenty feet to the right of ""Close Contact."". Find an obvious zig zagging crack on the face of this boulder and move maybe seven feet to the right of that crack. The problem ascends the boulder on crimps. The white/grey shelf below the boulder is off.","{110244087: 3, 200821744: 3, 107201154: 2, 108040092: 2, 111664573: 2}"
Eye sockets,113627300.0,Boulder,107250125.0,V0,0.0,1.0,1.9,8.0,Two hand start with the two pockets,"{7124194: 3, 200137583: 2, 112421798: 2, 200256421: 2, 108040092: 2, 111674806: 2, 110327172: 2, 200944999: 0}"
Friendly Face Tannenbaum,119248935.0,Boulder,107250125.0,V4,0.0,1.0,2.0,1.0,"Start left hand side pull under finger pocket, right hand in right eye of “frowny face”. Can use mono but it’s rough pull. Left foot in bottom crack under side pull. Bump right to three finger pocket, right foot crack under. Semi dyno to good crimp near top, stand into worse crimp above mono. Reach over and top out!",{200844887: 2}
Get the hang of it,110544230.0,Boulder,107250125.0,V2,0.0,1.0,1.8,10.0,"Start low at the base, LH jug in large crack, match, RH sidepull in same crack, RH sloper at the intersection of the three cracks, LH crimp on a very small knob above, then use obvious jugs and ledges and top out; come down from the other side of the boulder (in part using the adjacent one).","{107801759: 3, 108315387: 2, 200137583: 2, 110427572: 2, 110652445: 2, 108040092: 2, 111664573: 2, 107487810: 1, 108373400: 1, 107870705: 1}"
I Like Turtles,110378459.0,Boulder,107250125.0,V4,8.0,1.0,2.5,6.0,"One move wonder. Start matched on the flat ledge and use the good foot to dyno up to the sloper. Match and go to the top. A bit contrived due to the crack out to the left being off, but a fun climb regardless.","{107801759: 3, 12690: 3, 200916800: 3, 106610639: 2, 108040092: 2, 110488441: 2}"
Left Socket,116988794.0,Boulder,107250125.0,V1-2,12.0,1.0,3.0,2.0,"Probably done before, but a fun little problem I put up while passing through Kansas. Start left of Eye sockets with your right hand in the left socket and a heel hook. Move up to a horizontal slot and then up through underclings to top out. Crux is not dabbing since you start real low. ","{200229098: 3, 111674806: 3}"
Look ma no hands,110544248.0,Boulder,107250125.0,V1,0.0,1.0,1.8,4.0,"To the L of 'Unknown' route on same boulder. Starting low, smear and match on large jug, then jump to large pocket on top with RH; left heel hook on a ledge, then use the first jug to top out. Get down from the R side of the boulder or jump off","{110427572: 2, 108040092: 2, 200137583: 2, 107487810: 1}"
Owen,109061150.0,Boulder,107250125.0,V0,18.0,1.0,1.9,10.0,"so named for ""Owen"" scrawled into the boulder near the start.","{200137583: 3, 106905474: 2, 108315387: 2, 111943514: 2, 110652445: 2, 108040092: 2, 106610639: 2, 111674806: 2, 107487810: 1, 107870705: 1}"
Rolling Stones,119050897.0,Boulder,107250125.0,V1,10.0,1.0,1.0,1.0,"Start on the boulder called ""the Lips"" in the yellow pamphlet given by the gift shop. Hands start on the bottom lips, and go up and slightly left.",{200397692: 1}
The Underbelly,110378470.0,Boulder,107250125.0,V2-3,5.0,1.0,1.6,9.0,"Steepest climb at Rock City? Start sitting under the short over hang, left hand on a small crimp and right hand on a sloper. Throw a right heel and make a hard move to a jug. Top out. Very low ball, but a fun, challenging move.","{106610639: 2, 108040092: 2, 107801759: 2, 110244087: 2, 200821744: 2, 111943514: 1, 200256421: 1, 200061347: 1, 200397692: 1}"
Unknown V1,110378480.0,Boulder,107250125.0,V1+,6.0,1.0,2.2,6.0,Fun low ball crack traverse. Start matched as low as possible in the crack and then work your way up and right.,"{106610639: 3, 107364399: 3, 108040092: 2, 200137583: 2, 110327172: 2, 200256421: 1}"
Wahquahboshkuk,119050715.0,Boulder,107250125.0,V2,12.0,1.0,3.0,1.0,"May have been done before. Let me know, and I will change what is needed.",{200397692: 3}
White cracker,116675595.0,Boulder,107250125.0,V0,10.0,1.0,4.0,2.0,Star your feet on a small crack beneath the mouth bring your left leg up try and get your foot into the eye on the right and step up and top out,"{200434889: 4, 111674806: 4}"
Full Sus,117118430.0,Boulder,117118413.0,V0,8.0,1.0,1.0,1.0,Far right on boulder. Go straight up slopers and ledges to top. ,{200185547: 1}
,,,,,,,,,,
desolation creation,108612414.0,Boulder,108612362.0,V2,20.0,1.0,2.0,2.0,starts on right side of face. perfectly vertical. Side pull and crimp up to some tiny pockets.,"{108315387: 2, 112359946: 2}"
the smell,115144731.0,Boulder,115143931.0,V2,10.0,1.0,2.0,1.0,start on the lower ledge use the under cling in the roof to pull the lip,{112131439: 2}
Whispering Water,115145064.0,Boulder,115143931.0,V3,10.0,1.0,2.0,1.0,Start matched on the right side on a low jug rail. Hit a right handed crimp on the right side of the block and work around for the top out ,{200259992: 2}
the wrath of Dao,115144714.0,Boulder,115143931.0,V4,10.0,1.0,2.0,1.0,start on the lower ledge then move out the left side of the roof,{112131439: 2}
A new chapter,114567376.0,Boulder,114567349.0,V0,8.0,1.0,2.5,2.0,"Sit start bottom right, then up and left on diagonal rail.","{112431800: 3, 200308760: 2}"
Chuckie,114567395.0,Boulder,114567349.0,V0,10.0,1.0,2.0,2.0,Funny sit start in corner,"{112431800: 2, 200308760: 2}"
Done,114567434.0,Boulder,114567349.0,V0,10.0,1.0,1.5,2.0,Up the left side of boulder.,"{200308760: 2, 112431800: 1}"
The final line of this chapter...,114567388.0,Boulder,114567349.0,V6,25.0,1.0,4.0,2.0,"traverse rail just left of dead tree, around corner and top the same as 2... my final project at the part, and projected for 2 years before completing...","{112431800: 4, 200308760: 4}"
New breath,114567368.0,Boulder,114567349.0,V0,6.0,1.0,3.0,2.0,Sit start straight up,"{112431800: 3, 200308760: 3}"
Pizza and snakes,114567422.0,Boulder,114567349.0,V0,10.0,1.0,1.0,2.0,Just left of prior,"{112431800: 1, 200308760: 1}"
The start of a lifetime of smiles,114567411.0,Boulder,114567349.0,V0,10.0,1.0,2.0,2.0,Climb the middle line up the boulder.  My dad and I’s First boulder problem...,"{112431800: 2, 200308760: 2}"
Smell of Lilly’s,114567480.0,Boulder,114567443.0,V0,12.0,1.0,2.0,2.0,Traverse around bottom face ending same as prior,"{112431800: 2, 200308760: 2}"
Smile,114567473.0,Boulder,114567443.0,V0,8.0,1.0,2.0,2.0,Straight up and out,"{112431800: 2, 200308760: 2}"
Bored,114564588.0,Boulder,114564468.0,V0,8.0,1.0,0.5,2.0,"Labeled 3 in photo, kids dirty.","{200308760: 1, 112431800: 0}"
Bored’s brother boredom,114564595.0,Boulder,114564468.0,V0,8.0,1.0,0.5,2.0,"Kinda dirty, but better than prior.","{200308760: 1, 112431800: 0}"
Chuckie’s chop sticks,114564553.0,Boulder,114564468.0,V0-1,12.0,1.0,1.0,2.0,"Traverses obvious ledge into finger crack, depending if you top before or after the corner varies number grade. Labeled 2.","{112431800: 1, 200308760: 1}"
Dark alley rails,114564528.0,Boulder,114564468.0,V2,18.0,1.0,3.5,2.0,"Starts on bottom of narrow corridor utilizing the top rail for hands and feet above the obvious line up the middle, quality and fun to do laps on...","{200308760: 4, 112431800: 3}"
A long walk on a hot day,114565467.0,Boulder,114565393.0,V3+,10.0,1.0,2.0,2.0,"Left pinch right sloper start in small corner, up and out","{112431800: 2, 200308760: 2}"
Drag those feet,114565457.0,Boulder,114565393.0,V3,9.0,1.0,1.0,2.0,"Weird, awkward loose line...","{112431800: 1, 200308760: 1}"
Easy peas,114565409.0,Boulder,114565393.0,V0,8.0,1.0,1.0,2.0,traverse rail till it ends then top out.,"{112431800: 1, 200308760: 1}"
Peas direct,114565447.0,Boulder,114565393.0,V2,10.0,1.0,1.0,2.0,"Start under the finish to east peas, climb up and out.","{112431800: 1, 200308760: 1}"
"Ready, set,  brush",114565482.0,Boulder,114565393.0,V3,14.0,1.0,2.0,2.0,"Same start as prior, traverse left after pulling up off of ground to the top of area to the left...","{112431800: 2, 200308760: 2}"
