name,id,parent_id,elevation,latitude,longitude
The Alcove Boulder,112039165,106111354.0,226,42.067, -71.162
Ames Boulder,109710722,106111354.0,,42.061, -71.162
Button Boulder,109710719,106111354.0,,42.069, -71.164
The General,109721202,106111354.0,,42.061, -71.166
Lunch Break Boulder,109721183,106111354.0,211,42.064, -71.163
Northwest Boulders,109721210,106111354.0,,42.061, -71.166
Far Out Boulder,118803035,109721210.0,253,42.067, -71.161
Intersection Boulders,118803143,109721210.0,222,42.066, -71.164
NEMBA Boulders,118803103,109721210.0,226,42.067, -71.163
The Prow,109721215,109721210.0,,42.076, -71.163
Stacked Boulder,109721237,109721210.0,269,42.077, -71.164
Tall Boulder,109721232,109721210.0,,42.076, -71.163
Ridge Boulder,109721193,106111354.0,,42.061, -71.166
Split Rock,109721187,106111354.0,,42.061, -71.166
West Side Trail Boulder,109685943,106111354.0,,42.061, -71.166
Boulder Brook Reservation,112133624,118978397.0,190,42.317, -71.308
Bates Boulder aka Fairy Rock,105908227,112133624.0,160,42.311, -71.311
Elephant Rock,112134784,112133624.0,170,42.317, -71.308
Rocky Ledges,112135165,112133624.0,244,42.318, -71.308
Small Wall,113640465,112133624.0,212,42.318, -71.309
Burlington Landlocked Forest,115792324,118978397.0,244,42.478, -71.224
Bannon Hill Boulder,115792585,115792324.0,249,42.478, -71.224
Foundation Boulder,115792441,115792324.0,224,42.477, -71.224
Catrock Park,113893661,118978397.0,160,42.393, -71.278
Chelmsford Lime Quarry,107086005,118978397.0,25,42.592, -71.369
Chelmsford Thanksgiving Ground Forest,118878694,118978397.0,166,42.565, -71.341
College Rock,105908233,118978397.0,70,42.195, -71.5
Graduate Boulder,106374079,105908233.0,,42.195, -71.5
Hard Knocks Boulder,105908242,105908233.0,70,42.195, -71.5
Main Crag,105908237,105908233.0,70,42.195, -71.5
South Mill Street Boulder,106674987,105908233.0,12,42.195, -71.5
Danforth Falls,116692844,118978397.0,247,42.404, -71.576
Crack Rock,116692883,116692844.0,273,42.407, -71.579
River Rock,119861328,116692844.0,250,42.404, -71.576
Denrock,105908171,118978397.0,25,42.68, -71.137
Building Blocks,105908183,105908171.0,25,42.68, -71.137
City Dump,105908196,105908171.0,25,42.68, -71.137
City Park,105908199,105908171.0,25,42.68, -71.137
Desperado,105908177,105908171.0,25,42.68, -71.137
First Impressions,105908174,105908171.0,25,42.68, -71.137
FK Face,105908193,105908171.0,25,42.68, -71.137
Inner Walls,105908180,105908171.0,25,42.68, -71.137
Petroleum Base Buttress,105908187,105908171.0,25,42.68, -71.137
Remnants,105908202,105908171.0,25,42.68, -71.137
Talus Area,106538092,105908171.0,108,42.68, -71.137
Devil's Rock,116632069,118978397.0,182,42.126, -71.163
Echo Bridge,118791576,118978397.0,105,42.315, -71.227
Fort Devens,111119963,118978397.0,258,42.548, -71.604
Gilbert Hills State Park,106320464,118978397.0,298,42.06, -71.276
45 Wall,106531953,106320464.0,,42.06, -71.276
Arrowhead Boulder,106531920,106320464.0,,42.057, -71.283
Big Overhang,118844231,106320464.0,238,42.057, -71.276
Broken Nose Boulder,106535986,106320464.0,,42.06, -71.28
Cairn Cave,114178558,106320464.0,267,42.055, -71.28
Beginner's Freight Boulder,118825842,114178558.0,273,42.056, -71.28
Cairn Cave,118830655,114178558.0,267,42.055, -71.28
Top Heavy Boulder,118830535,114178558.0,267,42.055, -71.28
Goat Rock,113731349,106320464.0,372,42.059, -71.287
Graffiti Boulder,106531913,106320464.0,,42.057, -71.282
The Green and Yellow Boulder,106576082,106320464.0,,42.06, -71.276
Hyrax Boulder,107203399,106320464.0,11,42.06, -71.276
Kung Fu Boulder,106531894,106320464.0,,42.06, -71.276
The Megley Roof,106895580,106320464.0,337,42.054, -71.284
Mothership Boulder,107352641,106320464.0,,42.06, -71.276
Party Rock,119528585,106320464.0,265,42.062, -71.271
Phantom Tower,106531623,106320464.0,,42.056, -71.281
Rocky's Boulder,107352418,106320464.0,,42.06, -71.276
Second Chances,106531871,106320464.0,,42.06, -71.276
Sidewinder Boulder aka Nick's Boulder,106531929,106320464.0,,42.06, -71.276
Stimulus Boulder,106531940,106320464.0,,42.057, -71.282
Tent Boulder,111496531,106320464.0,410,42.059, -71.285
Train Tracks Boulder,106531687,106320464.0,245,42.052, -71.282
The Trees,106532091,106320464.0,,42.057, -71.279
The Backside Boulders,106576094,106532091.0,,42.06, -71.276
Cube Boulder,106533759,106532091.0,,42.057, -71.278
The Nose Boulder,106533614,106532091.0,,42.057, -71.279
Nosey Neighbors,119958661,106532091.0,310,42.057, -71.279
Pine Tree Boulder,106536009,106532091.0,,42.057, -71.279
The Wood Boulder,106576066,106532091.0,,42.06, -71.276
The Twins,112520019,106320464.0,389,42.061, -71.283
Big Twin,112520025,112520019.0,386,42.062, -71.284
Little Twin,112520028,112520019.0,389,42.062, -71.284
UFO,106535993,106320464.0,,42.06, -71.276
Warm Up Area,106533677,106320464.0,,42.06, -71.276
Hammond Pond,105908246,118978397.0,20,42.323, -71.173
Alcove Area,110282026,105908246.0,10,42.323, -71.174
Alcove Entrance Boulder,107315411,110282026.0,,42.323, -71.174
Alcove Island Boulder,119297975,110282026.0,228,42.323, -71.174
Beached Whale Boulder,106958716,110282026.0,,42.323, -71.174
The Cabin,109008421,110282026.0,234,42.324, -71.175
The Estate,109646140,110282026.0,260,42.323, -71.175
Glass House,109720088,110282026.0,222,42.324, -71.174
Main Alcove Wall,105908261,110282026.0,25,42.323, -71.174
Right Alcove Wall,118684532,110282026.0,231,42.323, -71.174
The Trenches,110348025,110282026.0,245,42.324, -71.175
Contrived Face,112172610,105908246.0,187,42.327, -71.175
Other Walls and Crags,110282037,105908246.0,10,42.235, -71.127
Gypsy Moth Wall,105908258,110282037.0,20,42.194, -71.104
"Lower Wall, Middle",112118796,110282037.0,206,42.324, -71.173
"Lower Wall, Right",112118875,110282037.0,207,42.324, -71.173
Lower Walls,105908252,110282037.0,20,42.324, -71.173
Lunch Wall,105908280,110282037.0,163,42.198, -71.109
Mall Wall,105908274,110282037.0,20,42.235, -71.127
Mosquito Walls,105909568,110282037.0,152,42.194, -71.105
Pinnacle Area,105908277,110282037.0,180,42.332, -71.181
Boulder Below Pinnacle,114336155,105908277.0,48,42.237, -71.127
Eliminator Boulder,114336080,105908277.0,56,42.331, -71.182
Eliminator Roof,114336209,105908277.0,39,42.234, -71.127
Hillside Arete Boulder,114340609,105908277.0,192,42.331, -71.182
Pinnacle Boulder,114336186,105908277.0,49,42.235, -71.128
Pinnacle Wall,114340516,105908277.0,46,42.235, -71.127
Shipwreck Crag,119744015,105908277.0,188,42.331, -71.182
Snacktime Crag,105908284,105908277.0,30,42.199, -71.11
Upper Wall,105908255,110282037.0,20,42.194, -71.104
Vittles Wall,105908265,110282037.0,20,42.194, -71.105
Temple Area,110274181,105908246.0,202,42.326, -71.178
The Cave,112119248,110274181.0,206,42.327, -71.178
Cuba Boulder,119099125,110274181.0,208,42.326, -71.178
Hermit's Cave Area,116816666,110274181.0,185,42.327, -71.178
Hermit's Cave,116816684,116816666.0,185,42.327, -71.178
Hermit's Couch,116816705,116816666.0,178,42.328, -71.178
Hermit's Hideout,120004435,116816666.0,186,42.327, -71.178
Pusherman Wall,105908268,110274181.0,30,42.327, -71.178
Starbag Boulder,110274225,110274181.0,213,42.326, -71.177
Temple Overhangs,105908271,110274181.0,30,42.326, -71.176
holding area,119267152,118978397.0,187,42.362, -71.463
Bunyan Mountain,108142688,119267152.0,,42.399, -71.826
Main Face,119044030,108142688.0,678,42.135, -72.322
Upper Left Tier,119457606,108142688.0,610,42.135, -72.325
Bunyan Mountain (South Face),119435659,119267152.0,662,42.134, -72.323
Hopkinton State Park,106336633,118978397.0,304,42.259, -71.519
House Rock,106698319,118978397.0,"3,025",42.214, -70.946
Inter Lochen Park,113699725,118978397.0,311,42.098, -71.143
Joe's Rock,106457129,118978397.0,325,42.027, -71.405
King Philip Rock,113730857,118978397.0,276,42.078, -71.184
Lowell-Dracut-Tyngsboro State Forest,119651569,118978397.0,235,42.657, -71.368
Middlesex Fells,109907600,118978397.0,193,42.446, -71.105
Black and White Rocks,105908205,109907600.0,25,42.44, -71.078
Cascade Right,112840468,105908205.0,145,42.446, -71.076
The Cascade,112840458,105908205.0,149,42.445, -71.077
Crag 1 aka Pinnacle Rock,105908209,105908205.0,25,42.439, -71.079
Crag 2,105908212,105908205.0,25,42.265, -71.046
Crag 3,105908215,105908205.0,25,42.265, -71.046
Crag 4,105908218,105908205.0,25,42.265, -71.046
Crag 5,105908221,105908205.0,25,42.44, -71.076
Crag 5 Bowl,112840388,105908205.0,174,42.44, -71.075
Crag 54,112840347,105908205.0,200,42.441, -71.075
Crag 6 aka Black Rock,105908224,105908205.0,179,42.441, -71.077
Fat Man,112840397,105908205.0,111,42.445, -71.076
Little Boy,112840416,105908205.0,143,42.445, -71.076
BooJum Rock Area at Middlesex Fells,108395488,109907600.0,181,42.439, -71.083
Baby Boojum,108395599,108395488.0,189,42.439, -71.083
Bears Den,108395500,108395488.0,182,42.439, -71.083
Boojum Overhang,108395577,108395488.0,160,42.439, -71.083
Boulder,111716799,109907600.0,146,42.455, -71.087
Cheers,119512132,109907600.0,192,42.46, -71.108
Crystal Spring Trailhead,111819215,109907600.0,152,42.458, -71.088
Pond Street Boulder,111819247,111819215.0,152,42.459, -71.088
Deer Hill Boulder,118757180,109907600.0,214,42.453, -71.101
Fellsway West Outcrop,111789934,109907600.0,210,42.456, -71.103
South Overhang,111789939,111789934.0,189,42.456, -71.103
Hemlock Pool at Middlesex Fells,108358050,109907600.0,194,42.444, -71.089
The Cove,109304651,108358050.0,15,42.444, -71.088
The Hangover,111384015,108358050.0,188,42.444, -71.089
Painted Boulder,108358082,108358050.0,186,42.444, -71.089
Recess Boulder,109257563,108358050.0,203,42.445, -71.089
Swamp Slab,119248173,108358050.0,212,42.445, -71.092
Trailside Cluster,108358054,108358050.0,190,42.443, -71.089
Quarry Road/Bellevue Pond at Middlesex Fells,109904523,109907600.0,173,42.435, -71.106
Baby Roof Boulder,113759987,109904523.0,210,42.435, -71.104
Choss Monster,111412968,109904523.0,127,42.439, -71.106
Hexaegg,119270394,109904523.0,159,42.435, -71.104
Highway Cliff,111210933,109904523.0,163,42.439, -71.105
Highway Slab,118930774,109904523.0,125,42.435, -71.104
Lighting Bolt Outcrop,118834620,109904523.0,131,42.434, -71.106
Quarry Spring,111210856,109904523.0,169,42.435, -71.105
North Quarry Spring,119267157,111210856.0,172,42.435, -71.105
South Quarry Spring,119267168,111210856.0,171,42.435, -71.105
Slopes Boulder,111244224,109904523.0,162,42.439, -71.106
Upper Cluster,111243460,109904523.0,198,42.439, -71.105
Red Cross Path Vicinity,111276072,109907600.0,140,42.434, -71.11
Panther Cave,111276080,111276072.0,161,42.435, -71.11
Red Cross Cliffs,111276115,111276072.0,145,42.437, -71.109
Cliff 1,111276229,111276115.0,146,42.437, -71.109
Cliff 2,111276241,111276115.0,140,42.438, -71.109
The Corridor,118745914,111276115.0,139,42.438, -71.11
North Wall,118993358,118745914.0,143,42.438, -71.11
South Wall,118993418,118745914.0,139,42.438, -71.11
Eyeball Boulder,111276121,111276115.0,137,42.437, -71.109
Silver Mine Cave,118907943,111276072.0,179,42.443, -71.106
Trailside Outcrops,111412815,111276072.0,169,42.438, -71.108
Woodland Path Boulder,119067719,109907600.0,230,42.444, -71.081
Wright's Park,111427635,109907600.0,140,42.445, -71.1
Hobbit Boulder (AKA Midget Boulder?),119056702,111427635.0,219,42.446, -71.102
Slanted Boulder,111427640,111427635.0,155,42.445, -71.1
Theta Boulder,111427659,111427635.0,188,42.445, -71.101
Turtle Shell Boulder,118807630,111427635.0,191,42.445, -71.097
Milford Bouldering,106336837,118978397.0,289,42.162, -71.51
Atomic Boulder,108856794,106336837.0,299,42.164, -71.513
Bear Hill,111635450,106336837.0,12,42.133, -71.499
Hangout Rock,111635709,111635450.0,10,42.132, -71.497
The Water Tank,111635548,111635450.0,12,42.134, -71.5
The Bloodsport Boulder,108856950,106336837.0,371,42.163, -71.502
Hillside,108856905,106336837.0,376,42.167, -71.515
Milford North,118867760,106336837.0,332,42.188, -71.505
Milford North - Other Boulders,108856945,118867760.0,333,42.188, -71.505
Renaissance Boulder,118867777,118867760.0,367,42.183, -71.503
Tom Sawyer Boulder,118867766,118867760.0,316,42.183, -71.505
Miscellaneous,108856976,106336837.0,294,42.161, -71.508
Power Line Boulders,113530601,106336837.0,375,42.17, -71.519
El Hefe,113530680,113530601.0,411,42.169, -71.518
Juniper Boulder,118645863,113530601.0,386,42.17, -71.519
No Name Boulder,113530616,113530601.0,416,42.17, -71.519
Sa bai dee,113530660,113530601.0,375,42.17, -71.519
Quarry Land,113505562,106336837.0,349,42.165, -71.516
Art Gallery,113505609,113505562.0,351,42.169, -71.519
Cliff Boulder,113505627,113505562.0,349,42.166, -71.517
Coyote Boulder,118592539,113505562.0,390,42.168, -71.518
Entrance Boulder,113508034,113505562.0,8,42.163, -71.517
Kahnah Slab,113666541,113505562.0,370,42.168, -71.518
Kill Russ Boulder,113505575,113505562.0,352,42.166, -71.517
Little Cottonwood Boulder,113505589,113505562.0,344,42.165, -71.516
Little Quarry Pond,113636336,113505562.0,366,42.168, -71.518
Machine Gun Wall,113508031,113505562.0,369,42.168, -71.518
Many Blocks few problems,113530714,113505562.0,388,42.168, -71.518
Practice Blocks,113507994,113505562.0,25,42.166, -71.519
Pyramid Boulder,113505621,113505562.0,385,42.167, -71.517
Quarry Pond Wall,113505633,113505562.0,319,42.167, -71.519
The Roofs,108856914,113505562.0,376,42.168, -71.518
Satan Boulder,113505614,113505562.0,374,42.167, -71.519
Vernal Pool Boulders,118592573,113505562.0,406,42.168, -71.516
Quarry Land1,108856956,106336837.0,335,42.166, -71.518
Robin Hood Boulder,108856971,106336837.0,312,42.163, -71.519
Vietnam,108856930,106336837.0,312,42.17, -71.508
Mt. Madison,105908093,118978397.0,168,42.331, -71.092
Needham Town Forest,115317407,118978397.0,187,42.271, -71.253
Illusive Cliff,115317411,115317407.0,158,42.267, -71.255
Rail Rock,118625988,115317407.0,169,42.264, -71.252
Rainbow Rocks,118950742,115317407.0,170,42.27, -71.253
Ships prow Boulder,118674835,115317407.0,174,42.27, -71.253
Spearhead Cliff,118331440,115317407.0,163,42.269, -71.251
Pine Banks Park,111800509,118978397.0,63,42.441, -71.065
Playground Cliffs (Mount Ephraim),111800526,111800509.0,125,42.442, -71.066
Warm Up Crag,111800617,111800509.0,51,42.442, -71.065
Puddingstone Boulder,118739592,118978397.0,70,42.333, -71.104
Quincy Quarries,105908121,118978397.0,168,42.243, -71.034
A Wall (aka A Face),105908125,105908121.0,100,42.244, -71.037
B Wall (aka B Face),105908129,105908121.0,100,42.244, -71.037
C Wall (aka C Face),105908132,105908121.0,100,42.245, -71.037
D Wall (aka D & E Faces),105908135,105908121.0,100,42.245, -71.036
E Wall (aka F & part of G Faces),105908141,105908121.0,100,42.244, -71.036
F Wall,105909258,105908121.0,100,42.244, -71.036
G Wall (aka H Face),105908144,105908121.0,100,42.244, -71.036
H Wall (aka J Face),105908147,105908121.0,100,42.245, -71.036
I Wall (aka K Face),105908153,105908121.0,100,42.245, -71.036
J Wall (aka L Face),105908156,105908121.0,100,42.244, -71.035
K Wall (aka M Face),105908159,105908121.0,100,42.245, -71.035
L Wall (aka part of M Face),105909282,105908121.0,173,42.245, -71.035
M Wall,107068808,105908121.0,35,42.244, -71.035
N Wall (includes O Wall),107068817,105908121.0,"1,217",42.244, -71.034
P Wall,107068828,105908121.0,15,42.244, -71.034
Q Wall,105908168,105908121.0,100,42.244, -71.035
R Wall (aka P Face),105908165,105908121.0,100,42.244, -71.035
S Wall (aka N Face),105908162,105908121.0,100,42.244, -71.035
Swingles,106607501,105908121.0,30,42.244, -71.034
Rattlesnake Rocks,105908072,118978397.0,10,42.232, -71.039
Burger Boulder,105908078,105908072.0,10,42.232, -71.039
The Overlook,105908090,105908072.0,15,42.232, -71.039
The Playground,105908087,105908072.0,15,42.232, -71.039
The Shield,112266551,105908072.0,285,42.232, -71.039
Ship's Prow,105908081,105908072.0,271,42.232, -71.039
Small Boulder,105908075,105908072.0,10,42.232, -71.039
The Spillover,114517966,105908072.0,172,42.233, -71.043
St. Moritz Park Rock,108098192,105908072.0,181,42.231, -71.036
Rock Don,116366306,118978397.0,200,42.477, -71.452
Rocky Woods,110619485,118978397.0,230,42.206, -71.277
Hemlock Knoll,112197415,110619485.0,367,42.217, -71.277
Boom Boom Boulder,116231157,112197415.0,387,42.214, -71.278
Fotgotten Boulder,112197647,112197415.0,383,42.217, -71.278
Hector's Big Brother,116230851,112197415.0,383,42.215, -71.279
Hector's Cave,112208507,112197415.0,365,42.217, -71.277
Illuminati Boulder,116231132,112197415.0,386,42.214, -71.278
Wahm Up Cave,116230971,112197415.0,390,42.215, -71.279
Wide Mossy Slab,116231081,112197415.0,393,42.215, -71.279
Musty Marsh,112211935,110619485.0,273,42.201, -71.275
Musty Marsh,116709525,112211935.0,242,42.201, -71.275
Orange Fork Boulder,112195958,110619485.0,10,42.207, -71.273
Whale Rock Boulder,112195964,110619485.0,12,42.216, -71.274
Water Buffalo Boulder,112227777,112195964.0,300,42.209, -71.28
Rollstone Boulder,113920939,118978397.0,484,42.587, -71.806
Route 9 Boulder,105908069,118978397.0,30,42.191, -71.111
Sarah Doublet forest,109920596,118978397.0,279,42.508, -71.458
Shining Rock,107982413,118978397.0,,42.399, -71.826
Stickney's Boulder,106596893,118978397.0,142,42.756, -71.011
Stony Brook Reservation,114406291,118978397.0,69,42.251, -71.137
Aesthetic Cliff,114406306,114406291.0,69,42.251, -71.137
Banana Split,114406296,114406291.0,69,42.251, -71.137
Chalkolate Chip Cookie Dough,119950254,114406291.0,78,42.252, -71.137
Wooden Boulder,114406325,114406291.0,69,42.251, -71.137
Temp Area,117263271,118978397.0,53,41.387, -70.637
Prow Boulder,111853993,117263271.0,12,42.376, -70.629
Temp Area,117263274,118978397.0,53,41.387, -70.637
Boulder 1,117263282,117263274.0,52,41.387, -70.637
Boulder 2,117263287,117263274.0,53,41.387, -70.637
Tippling Rock,117041137,118978397.0,413,42.356, -71.443
"Townsend, MA Bouldering",111911577,118978397.0,306,42.666, -71.705
Black Rock,112164611,111911577.0,15,42.674, -71.708
Fessenden Block,112283914,111911577.0,567,42.701, -71.699
Fessenden Crag,112405416,111911577.0,485,42.705, -71.711
Cliff Top Boulders,112405422,112405416.0,479,42.705, -71.711
The Library,112405427,112405416.0,486,42.705, -71.711
Main Cliff,112523348,112405416.0,485,42.705, -71.711
Pyramid Boulder,112838729,112405416.0,486,42.705, -71.711
The Remnants,114075370,112405416.0,494,42.704, -71.712
Old Rusk Quarry,113370897,111911577.0,500,42.695, -71.744
Main Wall,113370937,113370897.0,505,42.695, -71.744
Quarry Pit,113371182,113370897.0,500,42.698, -71.746
Weeping Wall,116161890,113370897.0,503,42.695, -71.744
State Line Boulders,113789077,111911577.0,478,42.706, -71.771
Barn Boulder,113886900,113789077.0,467,42.706, -71.771
Gem Boulder,113795598,113789077.0,478,42.706, -71.771
Townsend Conjecture Overhang,113793857,113789077.0,478,42.706, -71.771
Trillium Boulder,113789111,113789077.0,466,42.706, -71.771
Tyngsborough Quarry,107925002,118978397.0,112,42.673, -71.422
Upton Bouldering,119235638,118978397.0,289,42.174, -71.602
Peppercorn Hill,106903756,119235638.0,360,42.185, -71.557
Peppercorn Hill Central Area,119235702,119235638.0,495,42.186, -71.561
Baby Boulder,119310978,119235702.0,496,42.186, -71.561
Falling Water Boulder,119338226,119235702.0,351,42.185, -71.562
The Fang,119342978,119235702.0,377,42.185, -71.562
Finagain,119253723,119235702.0,496,42.186, -71.561
Lucky Gourmet,119389546,119235702.0,414,42.185, -71.562
Ruth Boulder Ginsburg,119235770,119235702.0,441,42.186, -71.562
Stormtrooper Slab,119314478,119235702.0,377,42.186, -71.562
WM Boulder,119338213,119235702.0,356,42.185, -71.562
Peppercorn Hill North Area,119236221,119235638.0,555,42.189, -71.561
Blueberry Boulders,119240216,119236221.0,431,42.189, -71.562
Gobstopper,119240386,119236221.0,531,42.189, -71.561
Oh Hey,119240637,119236221.0,391,42.188, -71.563
Peppercorn Hill Southeast,119236402,119235638.0,337,42.18, -71.56
Roadside Distraction,119427482,119236402.0,368,42.183, -71.557
Stacey Boulder,119425781,119236402.0,370,42.183, -71.557
Peppercorn Hill Southwest Area,119236655,119235638.0,483,42.183, -71.566
Keith My Love Roof,119275226,119236655.0,443,42.183, -71.564
Stream Boulders,119285482,119236655.0,395,42.184, -71.565
Peppercorn Hill West Area,119236561,119235638.0,441,42.186, -71.565
Upton State Forest,119236824,119235638.0,431,42.209, -71.609
Westport River,106013127,118978397.0,,41.516, -71.073
The Nubble,106013130,106013127.0,11,41.507, -71.089
Ship Rock,106013138,106013127.0,,41.516, -71.073
Whipple Hill Conservation Area,108021166,118978397.0,300,42.441, -71.181
Coyote Cave Boulder,116524800,108021166.0,295,42.441, -71.18
Pond Boulder,112062437,108021166.0,288,42.441, -71.18
Pond Traverse,116528220,108021166.0,279,42.441, -71.18
Whipple Boulder,108021184,108021166.0,305,42.441, -71.183
Willard's Woods,118813540,118978397.0,202,42.468, -71.222
Wilmington Boulders,108251313,118978397.0,735,42.611, -71.152
Wilson Mountain Reservation,114041437,118978397.0,166,42.258, -71.199
Crack That Slab,114041743,114041437.0,106,42.26, -71.199
Creek Boulders,114041458,114041437.0,110,42.258, -71.199
Crimp That Slab,119478604,114041437.0,230,42.257, -71.201
Flex Cliff,114059013,114041437.0,204,42.259, -71.204
Overshadowed,114041553,114041437.0,148,42.258, -71.199
Peninsula Overhang,120016508,114041437.0,127,42.259, -71.198
Warm-Up Boulder,114041665,114041437.0,118,42.258, -71.199
Wolf Rock,117563576,118978397.0,196,42.547, -71.348
Wrentham State Forest,108467670,118978397.0,316,42.039, -71.322
Hall of Doom Boulder,112542656,108467670.0,287,42.052, -71.317
House Boulder,113847037,108467670.0,329,42.051, -71.319
Mason Boulder,112542603,108467670.0,295,42.048, -71.323
Parking Lot Wall,108467678,108467670.0,318,42.039, -71.322
Rhino Boulder,112542205,108467670.0,387,42.051, -71.322
Wampum Area,108879928,108467670.0,,42.039, -71.322
Teepee Boulder,108879937,108879928.0,,42.039, -71.322
Wampum Cave,108879934,108879928.0,,42.039, -71.322
Wetu Boulder,108879946,108879928.0,,42.039, -71.322
Greater Boston,118978590,105908062.0,43,42.393, -71.031
Dirty Loo,117754563,118978590.0,52,42.405, -71.123
Franklin Park,119007617,118978590.0,95,42.303, -71.096
JP Boulder,116211364,119007617.0,33,42.303, -71.104
Scarboro Slabs,116739183,119007617.0,111,42.297, -71.099
Greater Boston Boulders,109941156,118978590.0,96,42.435, -71.081
Hard Knox Rocks,109389655,109941156.0,202,42.445, -71.049
Lawrence Road Cut,108394037,109941156.0,59,42.425, -71.113
Hemlock Hill in the Arnold Arboretum,110337135,118978590.0,100,42.297, -71.122
Kenmore Walls aka Back Bay Fens,105908099,118978590.0,15,42.325, -71.115
Charlesgate,105908109,105908099.0,,42.349, -71.093
Olmstead Park,105908112,105908099.0,8,42.331, -71.114
Short Wall,105908106,105908099.0,5,42.349, -71.093
Tall Wall,105908102,105908099.0,,42.35, -71.093
Menotomy Rocks Park,119667367,118978590.0,182,42.411, -71.167
Hills Pond Lower,119667390,119667367.0,166,42.411, -71.167
Nira Rock,108811240,118978590.0,109,42.325, -71.11
Phillips Square,118250055,118978590.0,12,42.352, -71.061
Savin Hill,112791363,118978590.0,102,42.311, -71.05
Sherrin Woods,114970292,118978590.0,71,42.269, -71.124
