name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
Stair Way To Heaven,118562883,Boulder,118562831,V3,12,1,2.0,1.0,"Begin on a good railand pull right. Climb up through good holds then to the left to a crack system. Top out.  FA Joseph Liederbach, 2019.",{111973622: 2}
Guatemalan Insanity Pepper,119932941,Boulder,119932929,V6,12,1,4.0,2.0,Climb the obvious crack through the middle of the wall. The seam gets thin at the crux. This is a central VA classic! FA video: m.youtube.com/watch?v=pWfdP…,"{112282618: 4, 200236355: 4}"
72 Inch Wheels,108626586,Boulder,107483676,V7,12,1,2.5,2.0,Layback start on flat sidepull rail a few feet right of the arête. Move up through crimps to a big reach left. Top out same as Biker Arete. Jezzery can be found to aid the reach but bringing your 6 foot wingspan wont hurt either.,"{108669481: 3, 107117497: 2}"
Biker Arête,108031988,Boulder,107483676,V3,10,1,2.0,1.0,"Sit start the arête. Work the sidepulls and pinches up to the rounded lip. Be careful if attempting the top out, it is generally very dirty.",{107117497: 2}
Biker Crack,108032006,Boulder,107483676,V4,12,1,2.0,1.0,Sit start with hands on low sidepull and a thin foot. Shoot right to the rail and climb sidepulls and edges to the top. Top out is a little dirty but with good holds.,{107117497: 2}
Coffee Is My Cologne,107488516,Boulder,107483676,V4+,12,1,2.3,4.0,"Stand start with right foot smear on shelf and right hand on sidepull left on raptor claw crimp.  Throw to small pinch with pebble further up right hand arete, set feet and throw too small knobish sloper, bump to good shelf at apex and finish.","{200695158: 3, 107117497: 2, 107316442: 2, 106506554: 2}"
The Derailleur,108626594,Boulder,107483676,V6,12,1,2.0,1.0,"Tensiony start with right hand on obvious right-facing sidepull in center of face at waist height, left on small crimp flake inches above. Find feet in small seem and move up to bumpy sloper. Find feet on ledge way out right and reach for good edge up high. Top out straight up, same as Biker Crack.",{107117497: 2}
The Eye,108031965,Boulder,107483676,V10,12,1,3.0,2.0,"Start with hands on the low thin seam right of the vertical crack. Go straight up to high crimps on small seam. Use the sloper and nearby pocket, then reach to a mono crystal and top out the slopey lip.","{107117497: 3, 108240686: 3}"
Jurassic park arête,107484161,Boulder,107483676,V4+,15,1,3.2,5.0,"Sit start on shelf and left hand on arete left foot on incut, move into a heel hook and bump hand further up arete with right thumb catch.    next move right hand to sloper and left out to shelf, double mantle and top out left of previously established problems.  awesome","{107316442: 4, 107117497: 3, 108240686: 3, 111290894: 3, 106506554: 3}"
Jurassic Park Arête Extension,107985302,Boulder,107483676,V5,12,1,3.3,3.0,"Sit start same as for ""Jurassic park arête,"" but continue right on slopers to finish on the good top rail of ""Coffee is my cologne,"" top out.   This adds a few more moves on slopers and an exciting finish to the rail. Have Fun!","{106506554: 4, 107117497: 3, 108240686: 3}"
Short Nothings,108031980,Boulder,107483676,V8,12,1,2.5,4.0,Start at the good ledge that makes up the whales mouth. Go straight up the bulging prow using tough sloping dishes and finish the difficult mantle. (Same top out as Sweet Nothings),"{108240686: 3, 108669481: 3, 107117497: 2, 111413835: 2}"
Southern Starscape Slap,107553846,Boulder,107483676,V5+,10,1,2.0,2.0,"Start on the low right side of boulder with good right foot on small incut, move left towards the middle of boulder via the slappy features atop it.  After two moves compress shoulders and throw your foot onto middle seam, top out","{107316442: 2, 107117497: 2}"
Sweet Mouth,108031975,Boulder,107483676,V8,20,1,3.0,2.0,Start with hands on the low thin seam right of the vertical crack. Traverse right along the seam to the good ledge. At the good ledge finish right on good holds. (Same top out as Whales Mouth),"{107117497: 3, 108240686: 3}"
Sweet Nothings,108031971,Boulder,107483676,V11,20,1,4.0,2.0,Start with hands on the low thin seam right of the vertical crack. Traverse right along the seam to the good ledge. Go straight up the bulging prow using tough sloping dishes and finish the difficult mantle. (Same top out as Short Nothings),"{107117497: 4, 108240686: 4}"
Tail of the Whale,108031928,Boulder,107483676,V0,15,1,1.5,2.0,Stand start at the far left end of the large upper crack on slopers. Traverse right using sloping lip for hands. Top out at the vertical crack.,"{107117497: 2, 110332565: 1}"
The Uppercut,109673105,Boulder,107483676,V5,10,1,2.0,1.0,"In no seriousness, Grab the meaty crimp on the left and the arête on the right. Now paste your sticky rubber on the bomber crystal... you don't see it? Now pull off the ground and make the move to the lip. If you made it, well done. If not, I'm sure you look great with a Nelly band-aid.",{107117497: 2}
Walker Texas Ranger,107483680,Boulder,107483676,V6,10,1,3.0,2.0,"Start  right hand on flake, left hand sidepull (arete) with crappy left foot smear on granular granite dish (right foot flag). Tense body to stay on (without jumping right off the bat) and throw hard with right hand for pebble on top of boulder, suffer through the match, get high feet and finish.   Sit start begins matched on slash in middle of boulder and makes one extra move to the sidepull in order to get a highfoot for the throw (probably around V7 with the low start)","{107117497: 3, 107316442: 3}"
Whale Blubber,108031949,Boulder,107483676,V0,10,1,1.5,2.0,"Stand start in the middle of the juggy horizontal crack, left of the vertical one. Go straight up to top out.","{110332565: 2, 107117497: 1}"
Whale Crack,108031957,Boulder,107483676,V2-3,20,1,2.3,3.0,"Sit start at the far left of the boulder using pockets for hands and low rails for feet. Traverse right on horizontal crack, then go up the vertical crack to top out.","{200150716: 3, 107117497: 2, 200514726: 2}"
Whale's Mouth,108031984,Boulder,107483676,V1,10,1,1.0,1.0,Start at the far left of the good ledge that makes up the whales mouth. Smear feet and traverse right using pockets and slopers on the right corner to top out. (Same top out as Sweet Mouth),{107117497: 1}
Pulling Punches,107637265,Sport,107149856,5.7,25,1,2.8,8.0,"Follow the bolts up the crack, making use of the side-pulls and under-clings and smearing your feet. Between about 15-20 feet up, the route juts left, following the crack on underclings. This can be skipped, but it's more fun to do this and then traverse back to top out in the middle of the face.","{200560916: 4, 107660920: 3, 200083788: 3, 200469910: 3, 200150942: 3, 107637251: 2, 109868740: 2, 200671006: 2}"
American Graffiti,108088492,Boulder,108088478,V4+,20,1,2.0,1.0,Sit start to the left on a good sidepull and use the arete to traverse past the graffiti covering the barely-there foot holds.  Stay strong and finish up to the right,{107533466: 2}
Ashy Larry,108088521,Boulder,108088478,V2-3,15,1,2.0,1.0,Start low and left and work your way up the arete and good sidepulls.   Watch out for pulling out rocks.  I tried to clean it but there will be holds that break.,{107533466: 2}
Hardyrock,117948658,Boulder,108088478,V2-3,27,1,3.0,1.0,Standing start start on left side of dihedral before hitting top of big jug and traversing to right hand side for fun top-out,{200626396: 3}
Randy Choss,108088513,Boulder,108088478,V6-7,20,1,2.0,1.0,"Start low on the flat face and work your way up little crimps(watchout for holds, I broke at least 5) and slopes to the topout.  Please bring extra pads and a spotter.",{107533466: 2}
Uniquely Tattooless,108088504,Boulder,108088478,V1,15,1,3.0,1.0,"Best problem in the area so far.  Sit start with hand on the giant rail, up to a cool mantle move and topout.  Rock may still be chossy in areas so watch out.",{107533466: 3}
Wacka Flocculus,108088485,Boulder,108088478,V1,15,1,2.0,1.0,Start with a cool stem move with little crimps. Finish straight up the line.,{107533466: 2}
Whale Boulder Traverse,107151665,Boulder,107149697,V4,12,1,2.6,5.0,Start at the low left corner and traverse to the right.,"{112467904: 4, 200514726: 3, 107148972: 2, 110332565: 2, 111413835: 2}"
Anglers Arete,111620904,Sport,111620770,5.10a,60,1,3.0,2.0,"This was my favorite climb in all of Richmond. Great position and moves straight up the outside corner. A little spicy at the top but it's all there. Move up and to the right, clipping a bolt before the ledge. Proceed up the arete and make sure you wave at the kayakers when they paddle by.","{107755397: 3, 107165949: 3}"
Chessie,119097090,Sport,111620770,5.11,55,1,2.0,1.0,"mantle onto the ledge and climb the arete clipping the james brownstone bolts. easier than brownstone until the crux finish. slightly easier if you move onto the face when it gets stout. also reachy. finish on shiny new anchors. as with brownstone, the first bolt is uncomfortably high if you cant reach from the ledge",{107165949: 2}
Friday Cheers,111621000,Trad,111620770,5.9,55,1,3.0,2.0,A really nice casual climb up the outside corner of the west and north face of the north pillar. Pretty much the first climb you get to after surmounting the fence. This climb was or still is the most climbed route on Browns Island. You will need gear for the last piece of pro otherwise it’s mostly bolted. ,"{107755397: 3, 106506554: 3}"
Golden ale,119097523,Sport,111620770,5.10,40,1,2.0,1.0,"this climb has the newest bolts. climb up under the bridge for a short romp up some dusty edges.  i know someone must have a name and FA for this, but i haven't dug it up",{107165949: 2}
Hook Route,111620957,Trad,111620770,5.10-,50,1,1.0,1.0,A unique climb up the west face ( rt side) using only the metal pieces that stick out of the mortar and stone for pro. Kind of sketchy but there are ample places to loop a wired stopper throughout the climb. You probably don't want to take a leader fall but hanging on them should be ok. Hard to trust something that's been around since the civil war.,{107755397: 1}
iron ring,119097308,Sport,111620770,5.10+,55,1,2.0,1.0,"mantle onto ledge then climb the N/E arete (downstream island side) mostly on the island face, past the giant iron bracket and several bolts, then onto the left face for a few moves and one bolt, then finish with one more bolt and anchors on the north face.",{107165949: 2}
James brownstone,119096742,Sport,111620770,5.10+,60,1,3.0,1.0,"right bolt line on the island side face. mantle onto the ledge. uncomfortable first bolt if you cant reach from the ledge.  refreshingly diverse face climbing to new anchors. generally easier if you stay left/on the bolt line, but closer to 5.11 right of the bolts",{107165949: 3}
john coal train,119096684,Sport,111620770,5.12a/b,60,1,3.5,2.0,climb the downstream face left of the right arm eradicator past good bolts to a new anchor. small crimps. bad slopers. good climbing.  aretes off.  probably the hardest bolted climb in town,"{107165949: 4, 106506554: 3}"
No strings attached,111620778,Sport,111620770,5.11,60,1,3.0,2.0,This was the first established climb on these pillars. I do not know when or who put it up. It sits on the east face of the south pillar. It had homemade hangers. Not sure if it has been re-bolted. It is a very pumpy climb. It is best to access this climb during low water.,"{107755397: 3, 107165949: 3}"
Right Arm Eradicator,111621015,Sport,111620770,5.10+,60,1,2.0,1.0,"Start this climb down the hill on the east face of the north pillar and head up and right to just shy of the arete. You somewhat lay away the outside corner with your right hand all the way to the top. I believe Keith Hall went and bolted this climb, as with all the other routes on the north pillar, but never climbed it.",{107755397: 2}
Spinner Bait,111620888,Sport,111620770,5.10a,60,1,1.5,2.0,"This climbed can be accessed from either the east corner ( Thriller on the Pillar) or from the west corner ( Anglers Arete ). It basically starts from the ledge and wanders up the south face of the south pillar following the line of bolts. One of the hangers spin and Keith is an avid fisherman, hence the name.","{107755397: 2, 107165949: 1}"
Thriller on the Pillar,111620844,Sport,111620770,5.10c,60,1,3.0,2.0,This climb is the arete to the left of No Strings Attached. There is a ledge about 15 ft up that traverses across the south face of the south pillar. You start this climb on the east face and move up and left to access the ledge. Take a breather before you move straight up the outside corner. This climb is a little spicy near the top. There are small metal pieces that stick out of the mortar and stone that you can hook with a wired stopper if you feel the need to hang on the rope between the bolts. That's how I bolted this climb on lead. Don't think I would want to whip on them though. Definitely an exciting climb.,"{107755397: 3, 107165949: 3}"
Throw Mama into the Train,111620943,Sport,111620770,5.11-,60,1,2.0,2.0,"Keith bolted this one but I got the first lead. He belayed me on it so it wasn't like I stole it. When the train rolls over when you're climbing this route, it's a little unnerving. It is situated on the west face almost directly under the tracks.. I don't remember it being too spicy ( liberally bolted ).","{107755397: 2, 107165949: 2}"
72 Inch Wheels,109849329,Boulder,109849196,V7,12,1,2.0,1.0,Layback start on flat sidepull rail a few feet right of the arête. Move up through crimps to a big reach left. Top out same as Biker Arete. Jezzery can be found to aid the reach but bringing your 6 foot wingspan wont hurt either.,{108669481: 2}
Arete Hugger,118244039,Boulder,109849196,V0+,15,1,2.5,2.0,Sit start under the arete using left undercling and right side pull. Climb pinches and rounded knobs then mantle.,"{200605725: 3, 110332565: 2}"
Biker Arête,109849204,Boulder,109849196,V3,10,1,3.0,2.0,Sit start the arête. Work the sidepulls and pinches up to the rounded lip. You may want to check the topout from above first to clear any dirt/debris from the holds.,"{112467904: 3, 200469910: 3}"
Biker Crack,109849345,Boulder,109849196,V4,10,1,3.0,5.0,Sit start with hands on low sidepull and a thin foot. Shoot right to the rail and climb sidepulls and edges to the top. Top out is a little dirty but with good holds.,"{110332565: 3, 106506554: 3, 200695158: 3, 108166172: 3, 200469910: 3}"
Biker Crack Stand Start,118242494,Boulder,109849196,V1,12,1,2.3,3.0,Stand start to Biker Crack (V4). Start on the inch-deep crimp rail to the far right of the boulder and climb up on ledges and sidepulls to top out. The absence of any decent feet to start make the first move the hardest in my opinion. Top-out is often pretty dirty but the holds are great up top.,"{200631144: 3, 110332565: 2, 106506554: 2}"
Biker Roof,118244022,Boulder,109849196,V0+,20,1,3.0,2.0,Sit or stand start on the right facing corner under the roof. Climb up the corner then go right to the rail under the roof. Climb up the rail then turn onto the face and reach up to the horizontal holds and top out.,"{110332565: 3, 200605725: 3}"
The Brain Slab,118244069,Boulder,109849196,V-easy,15,1,1.5,2.0,Stand start in the middle of the brain. Balance up the brainy cracks and mantle.,"{200469910: 2, 110332565: 1}"
Bulging Arete,118244033,Boulder,109849196,V0+,15,1,2.0,2.0,Sit start under the bulging arete. Use blocky holds and seams to climb the arete and top out.,"{110332565: 2, 200605725: 2}"
Crack Head,118244061,Boulder,109849196,V0-,20,1,1.0,1.0,"Stand start on the blocky ledge. Climb the crack and big holds to the top. Pretty tall, but the bad landing gives it the R.",{110332565: 1}
The Derailleur,109849333,Boulder,109849196,V5,10,1,0.0,,"Tensiony start with right hand on obvious right-facing sidepull in center of face at waist height, left on small crimp flake inches above. Find feet in small seem and move up to bumpy sloper. Find feet on ledge way out right and reach for good edge up high. Top out straight up, same as Biker Crack.",
Layback Crack,118244078,Boulder,109849196,V-easy,10,1,1.5,2.0,Stand start and layback the edge to the top horn and top out.,"{200469910: 2, 110332565: 1}"
No Fall Zone!,118244051,Boulder,109849196,V5,25,1,2.0,1.0,"Stand start on great holds and traverse right up a slot to a pinchy fin. Commit to a pocket and sloping horizontals through a “no fall zone” to the top. Pretty tall, but the terrible landing is what gives it the X.",{110332565: 2}
Railroaded,118244095,Boulder,109849196,V3,10,1,2.0,1.0,"Sit start with hands pinching rail by the tree. Left foot on a low hold. (Do not use the tree.) Power up a high left hand, stabilize, then top out the slab.",{110332565: 2}
Yellow Tooth,118244006,Boulder,109849196,V0-,10,1,1.3,4.0,Stand start at horizontal ledge. Traverse left and up using pinches to the yellow tooth. Down-climb.,"{200631144: 2, 200605725: 1, 106506554: 1, 110332565: 1}"
Nothing Special,112532561,Boulder,110019952,5.6,0,1,1.0,1.0,"Really cool features, just know that there is no good way to really protect a climber.",{200469910: 2}
Coffee Is My Cologne,109849385,Boulder,109849355,V3,10,1,2.1,7.0,"Stand start with right foot smear on shelf and right hand on sidepull left on raptor claw crimp. Throw to small pinch with pebble further up right hand arete, set feet and throw too small knobish sloper, bump to good shelf at apex and finish.   Originally posted by: Phin","{112467904: 3, 200469910: 3, 112449066: 2, 200089239: 2, 200158601: 2, 106506554: 2, 200695158: 2}"
Deadpoint Traverse,118131893,Boulder,109849355,V4,10,1,3.0,1.0,"Same start as ""Coffee is My Cologne"", but traverse over to the left arete and complete the same topout as ""Jurassic Park Arete"".",{200469910: 3}
Egg Slab,118131859,Boulder,109849355,V0-,11,1,1.3,3.0,"One of the only slab problems in the buttermilks. Stand start with left palm press into sloper and right hand on a left facing side-pull. Work up the slab using crimps on face with both aretes off. Same top-out as ""Slab Arete"".","{200469910: 3, 106506554: 2, 200576098: 1, 200645110: 1}"
Jurassic Park Arête,109849360,Boulder,109849355,V5,10,1,3.6,8.0,Sit start matched on the shelf. Work up the slopey arête to the hidden rail at the apex of the boulder.,"{112467904: 4, 200089239: 4, 106506554: 4, 108166172: 4, 200695158: 4, 112449066: 3, 107860439: 3, 200469910: 3}"
Slab Arete,118131825,Boulder,109849355,V-easy,11,1,2.0,3.0,Start as low as possible on sloping arete. Climb up using sloped holds on arete and deep jugs until reaching the jug at the highest point of slab. Handholds on face to the right are off but they can be used as footholds. Easy topout.,"{106506554: 2, 200576098: 2, 200469910: 1}"
The Ear Lobe,118228929,Boulder,118228922,V1,12,1,2.0,2.0,"Stand start holding “ear lobe” side pull for the right hand and the left hand on the diagonal edge on the face. Fire right hand up to a good hold, then traverse left using the double cracks on the slab and top out.","{200469910: 2, 200645110: 2}"
The Ear,118228967,Boulder,118228922,V-easy,0,1,2.0,1.0,Stand start holding the ear-shaped hold. Climb the cracks and mantle up.,{200469910: 2}
Fence Slab,118228938,Boulder,118228922,V-easy,12,1,1.0,1.0,Left hand on block and a right hand on an undercling. Smear up and latch a good knob then cruise to the top.,{200469910: 1}
Ascend to Enlightenment,112505681,Boulder,112505562,V1-2,0,1,2.8,12.0,Ascend straight up the face on the left side. follow a crack up to a big move to a big ledge. At this point you are pretty much right next to the main ledge so just step on over to your right and your done. Hope those wasps don't decide to come back this year.....,"{200469910: 4, 110332565: 4, 200514726: 4, 200188159: 3, 112449066: 3, 200560916: 3, 200470543: 3, 200576098: 3, 200158601: 2, 108669481: 2, 112461710: 2, 112424454: 1}"
Blue Barracudas,112505620,Boulder,112505562,V1-,0,1,2.7,7.0,"Sit Start on a low ledge, dead center. Follow the line of small ledges straight up to a breezy mantle. Blue Barracudas, everyone remembers that 90's show, right?","{200514726: 4, 112449066: 3, 110332565: 3, 200560916: 3, 200576098: 3, 112424454: 2, 112461710: 1}"
The Disciple,112505651,Boulder,112505562,V1,0,1,3.1,9.0,"Start far left. Tension start on the big undercling, then traverse right. Stay low on the good crimp rail or go high to the noticeable side-pull. Easy mantel to the finish. Great spot to stop and meditate on life's great mysteries.","{200514726: 4, 112424454: 3, 112461710: 3, 112449066: 3, 108669481: 3, 110332565: 3, 200560916: 3, 200576098: 3, 200238586: 3}"
Dunk Like a Monk,120003718,Boulder,112505562,V3-4,0,1,3.0,1.0,"SDS. Start with left hand on small crimp and right hand on an even smaller edge. Place the right foot on the best hold on the slanted rock under the overhang. Fire the right hand to the top lip, about 3 feet up. Match hands and work your feet up to stand under The Throne.",{109933974: 3}
Pinch Like a Punk,120025632,Boulder,112505562,V3-4,0,1,3.0,1.0,"This is a variation of Dunk Like a Monk. SDS. From the start holds, lunge right to a good pinch. Set your feet and go to the lip. More of a layup than a dunk! Climb up to stand under The Throne.",{109933974: 3}
The Seven Chakras,112505602,Boulder,112505562,V6,0,1,2.7,3.0,"Start on the low rail at at the base of the stairs. Work up with a couple of pinches, into a series of underclings. One tiny crimp guards the top jug. Can you keep your center long enough to catch the top?","{200514726: 4, 112424454: 2, 108669481: 2}"
The Throne,112505572,Boulder,112505562,V-easy,0,1,1.9,7.0,"Climb the stairs up to the obvious throne, on the right. Finish by sitting in the throne.... You're not worthy.","{112449066: 3, 200514726: 3, 200469910: 2, 200576098: 2, 112424454: 1, 112461710: 1, 110332565: 1}"
Thunk Like a Monk,120003369,Boulder,112505562,V3-4,0,1,3.0,1.0,"SDS. Squeeze a horizontal pitch with left hand and bear down on a small right hand crimp. set left foot in a small left triangular corner and right foot on the corner of a block. Pull off the pad, then lunge for the lip about 3 feet up. It's one just one move to the lip that might require some meditation. Once you latch the lip, match and mantle to stand under The Throne.",{109933974: 3}
Dwarf Tossing,118593872,Boulder,109862100,V1-,12,1,1.8,5.0,"Start with left hand on sidepull just left of the center crack and right hand on pocket just right of the center. Match and throw left hand up to the lip, like you are tossing your Dwarven friend over. Traverse using the lip of the roof as hands and the slab as feet, then topout along the right arete where Welcome to Hobbiton finishes.","{200695158: 3, 106506554: 2, 200576098: 2, 200645110: 2, 200469910: 0}"
The Eye of Sauron,109862139,Boulder,109862100,V3,8,1,2.1,7.0,Start in the pockets where the roof and slab meet. From there reach way out right to find the best part of the seam. Next snag the lip of the roof and mantle.,"{112449066: 3, 112247613: 3, 200292136: 3, 107117497: 2, 111626403: 2, 109933974: 2, 200469910: 0}"
Forrohan,118776246,Boulder,109862100,V2+,10,1,1.0,3.0,"Starts with match left on corner. Designated small feet on slab, and crimp rails above guide to a top out to the right. Crux comes as you get the high right foot finish. Avoid cheating on any hands/feet or it becomes a v0","{200732093: 2, 200645110: 1, 200469910: 0}"
Gimme a Boost,109862147,Boulder,109862100,V1,5,1,1.1,9.0,The easier of the 2 main mantles on the boulder. Start under the roof on the left pressing into the scoop like you are giving a Samwise Gamgee a lift. Reach back to the lip and mantle.,"{107117497: 2, 109933974: 2, 108167130: 2, 112449066: 1, 106506554: 1, 200576098: 1, 200645110: 1, 200469910: 0, 110332565: 0}"
The Hobbit Traverse,109862120,Boulder,109862100,V2,15,1,1.3,4.0,"Start on the large slab ledge to the right of the roof. Traverse left using whatever suits your fancy. Finish the same as ""Gimme a Boost"" with a mantle on the far left.","{112449066: 2, 200576098: 2, 106506554: 1, 200469910: 0}"
The Trek to Mordor,109862105,Boulder,109862100,V4,15,1,2.9,8.0,Start on the far left on the lip of the roof. Traverse right using only the flat rock that makes the roof (no slab until the roof ends). Finishes when you wrap around to the far right slab and top out.,"{112449066: 4, 109933974: 3, 112424454: 3, 108167130: 3, 106506554: 3, 200695158: 3, 200469910: 2, 110332565: 2}"
Welcome to Hobbiton,109971088,Boulder,109862100,V0,10,1,1.7,9.0,Sit Start on horizontal pockets where slab meets roof. Place feet on slabby edges and crunch up like a Hobbitt! Reach right to the corner. Step right then reach up to the knobby edge on the lip. Grab the top edge with the left hand. Throw up the left foot and mantel up!,"{200695158: 3, 109933974: 2, 112449066: 2, 108167130: 2, 200576098: 2, 200645110: 2, 110332565: 1, 106506554: 1, 200469910: 0}"
Lurkin,118840537,Boulder,118254666,V4,15,1,3.0,1.0,SDS matched with fingers in horizontal crack. Stand up on decent footholds and gain undercling to then move into the sloped pocket. Climb into the stand-start. Big blocks in front of the boulder off.,{200469910: 3}
Lurkin (Stand Start),118785858,Boulder,118254666,V2,8,1,3.0,1.0,"Stand start with sloping pocket and good crimp to the left. Move up to the sloping crimp rail and then throw to the top and topout. Big blocks at bottom of boulder are off, use the low ledge for feet. ",{200469910: 1}
Scumby,118254684,Boulder,118254666,V1,15,1,0.5,2.0,"SDS on the low ledge, shoot up to the right for another ledge then work up to the topout. Topout is sketchy so make sure you've checked the top access before sending.  Arete and large slabby block at the bottom right of the boulder are off. Newly climbed problem with some hollow holds.","{200469910: 1, 200692386: 0}"
Lightning Strike,113746552,Boulder,113746523,V3,10,1,2.0,1.0,"Located on an eroding hillside covered with ivy, this granite splitter shines out. Find the best hands you can as the feet are thin on this one! Strike like lighting to the lip, then top it out. SDS is harder!",{109933974: 2}
Gingivitis,116194916,Boulder,112346259,V3,0,1,3.3,3.0,Start on Plaque and make first move up to the big horn. From there bust out to the arete and top out on Tatar. Let me know if there’s a different name,"{200469910: 4, 200089239: 3, 106506554: 3}"
Plaque,112346275,Boulder,112346259,V0-1,10,1,1.4,5.0,Start low on the thick rail and throw back to the big protrusion. Make a reach up to a not-so-good rail and proceed to the top.,"{200469910: 3, 112449066: 2, 112345879: 1, 200361243: 1, 106506554: 1}"
Tartar,112346372,Boulder,112346259,V2+,10,1,2.3,6.0,"Start in the V-shaped hold on the right side of the boulder (if you can start lower, go for it). Gain the nice pocket on the arete and snag that top corner. Top out, but be careful what you grab up there, lest you chip the tooth.","{106506554: 3, 200469910: 3, 112345879: 2, 112449066: 2, 200361243: 2, 200089239: 2}"
Tartar SDS,113761374,Boulder,112346259,V3-4,0,1,1.3,3.0,Undercling both hands on low slanting rail with feet on the cracks to the right. Lift off the pad then fire to V-notch start of Tartar.,"{109933974: 2, 200361243: 2, 200469910: 0}"
Not for Fauns,112310616,Boulder,110019790,V2,10,1,2.0,2.0,"Sit Start, gaston small black hold with right hand and a small rounded edge for the left. Rock up on the left foot to grab the lip at 6 feet. Using the pocketed crack, mount the lip. Continue up for a second mantel.","{109933974: 2, 200469910: 2}"
Daisy Chain,112462904,Boulder,112415678,V3,10,1,2.5,2.0,Start in the pockets on the far left of the lip. Hook and haul yourself over to the right on some juggy holds. Mantle as per the finish of most of the other problems.,"{112345879: 3, 112449066: 2}"
Overgrowth,112462953,Boulder,112415678,V7,8,1,3.0,1.0,"Start on the big pinch at the way bottom left. Squeeze your way along the underbelly of the slab on some dastardly pinches. Acquire a jug and push yourself over the lip. Bonus points if you start at the start of ""Roots."" I'm not sure this one's really been done yet, so the rating's really a guess. I'm hoping whoever gets/got the FA will suggest a better rating.",{112345879: 3}
Plant World,112415686,Boulder,112415678,V2,25,1,2.7,3.0,"Start with hands on two fist-sized knobs on the far west end of the boulder. Traverse left across the vertical face to a nice diagonal crack. Continue left using holds on the lip for hands and heel hooking. Finish with your left hand pulling on a crack on the top of the east end of the boulder and mantle up. Inspired by ""Machine World"" on Puppy Dome in Yosemite.","{109933974: 3, 106506554: 3, 112424454: 2}"
Poison Ivy,112462888,Boulder,112415678,V3,6,1,1.0,3.0,Start matched on a bad crimp between the wall and the roof. Proceed through worse crimps until you've reached the lip and then mantle. The rock on the ground is off for feet.,"{112345879: 1, 112449066: 1, 106506554: 1}"
Roots,112462878,Boulder,112415678,V5,8,1,2.0,1.0,Start matched at the left end of the crack. Do a twisty-doo and a flip-a-roo to get to the other end of the crack. Snag your choice of terrible intermediate pinches and bump through to the lip. Finish up with the mantle. The rock on the ground is off for feet.,{112345879: 2}
