name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
Trojan Rabbit,107358465.0,Trad,107357989.0,5.5,20.0,1.0,1.5,2.0,"This broken wall forms a mellow-angled, diamond-shaped face for some simple climbing with a nice view.","{109208153: 2, 105848763: 1}"
Carnival,117687306.0,Trad,107329692.0,5.7,25.0,1.0,1.0,1.0,"Started in the Nasty Chipmunk Heaven, moved over past the cave overhang to the rest of the route.  I'll post a picture with two options, other than the poop in the cave the oute is great, crux is the cave if you choose that option!",{200477368: 1}
Charlie the Tuna Bird,107329817.0,Trad,107329692.0,5.6,25.0,1.0,1.5,2.0,"Start with a move or two of stemming with the rock to the right of this chunky arete and then move on up the isolated, narrow face of the arete. Fun, airy position mostly makes up for a bit of moss and the simplicity of the moves. Watch for one slightly loose hold 2/3 way up. *PG-13 due to inability for crash-pad to protect a fall much based on how near the adjacent rock faces are.","{200477368: 2, 105848763: 1}"
Cyclops,107329781.0,Trad,107329692.0,5.8,10.0,1.0,2.5,2.0,Climb up the short face to the bulge/roof. Use big holds to pull right over/through the roof.,"{200219398: 3, 105848763: 2}"
Dirty Snacks,107329771.0,Trad,107329692.0,5.6,20.0,1.0,2.0,1.0,"Great position as you get higher on this fun, pocketed face with a fun airy position.",{105848763: 2}
Eightball,107329798.0,Trad,107329692.0,5.4,25.0,1.0,2.3,3.0,"Fun, despite being so easy. Enjoyable position on this high climb almost makes up for the simplicity of the climb. Watch for a loose rock or two near the top.","{200477368: 4, 200136212: 2, 105848763: 1}"
Kindergarden,107329744.0,Trad,107329692.0,5.4,20.0,1.0,1.0,1.0,Overhanging if started from sitting - fun juggy holds move you up onto the easy face. Cruise on up.,{105848763: 1}
Marty McFly,118771876.0,Trad,107329692.0,5.6,20.0,1.0,2.0,2.0,Use jams in the crack and face holds til you get to some juggy stuff at the top,"{200136212: 2, 200219398: 2}"
Nearly Biffed It!,118771772.0,Boulder,107329692.0,V1,20.0,1.0,2.0,1.0,"About one third of the way up the wall you will see a nice jug undercling. Start just below that, with your first move to the undercling, then begin to traverse right to the arete. Pinch the arete and use thin face holds, but stay right and avoid moving into the crack to your left. Head up to the large juggy slot and then finish on some easy ledges to top out. (Easy walkoff)",{200136212: 2}
The Needle,117687230.0,Trad,107329692.0,5.9-,25.0,1.0,2.0,2.0,"Debatable 5.9, could almost be as low as 5.7 depending on who's grading.  Going off of Mebbing's photograph it's 5.9, on the arete edge of the Varassic/Hot Pockets face, numerous holds, the crux is just below the top since you kind of have to balance your legs, but otherwise mist route is 5.7ish","{200219398: 3, 200477368: 1}"
Sceptre Sammy,117687391.0,Trad,107329692.0,5.5,25.0,1.0,2.0,1.0,"Moves to the ledge are low 5th, the actual final face can be done in 2-3 moves and is about 5.5. ",{200477368: 2}
Unknown,107329711.0,Trad,107329692.0,5.5,20.0,1.0,2.0,1.0,"A relativly tall, very fun 5.5 for The Drive In  nice position on this law-angle, airy arete.",{105848763: 2}
Varassic,107329757.0,Trad,107329692.0,5.5,25.0,1.0,1.0,2.0,An easy highball problem - fun pockets on the top 1/3 is the highlight of this Drive In climb.,"{105848763: 1, 200477368: 1}"
Cock Magic,110111201.0,Boulder,109506973.0,V1,8.0,1.0,3.0,1.0,"Fun little route just north of the meadow camp parking lot not even five minutes away. Named for Austin's favorite south park episode he had watched the night before and the coincidental giant rooster lawn ornament across the river he deemed it ""cock magic."" This s**t is easy.",{110097399: 3}
The Fishermans Face,113935453.0,Boulder,109506973.0,V1,0.0,1.0,2.4,5.0,Get your gaston and sidepull on. Warm-up or maybe heady beginner block. High step starts it and some nice balancing follows to the top. Careful not to block the trail or crush vegetation,"{106440579: 3, 107116940: 3, 108243919: 2, 109227367: 2, 113388983: 2}"
The Grinch,113935481.0,Boulder,109506973.0,V3,0.0,1.0,2.0,2.0,Worthwhile left to right traverse with some sharp holds. Start right hand low in a pocket and left hand on the lip. Work your way uphill and then pull over the lip onto the slab about when you turn the corner,"{108243919: 2, 106440579: 2}"
Ground Chuck,113935492.0,Boulder,109506973.0,V4-5,0.0,1.0,3.8,11.0,Awesome movement up an aesthetic arete,"{108243919: 4, 200411577: 4, 200212139: 4, 113388983: 4, 107116940: 4, 111700144: 4, 107297433: 4, 106440579: 4, 200529083: 4, 110680880: 3, 109227367: 3}"
Jolene,110111345.0,Boulder,109506973.0,V5,10.0,1.0,3.0,2.0,"Named after the classic Dolly Parton song ""Jolene"" stuck in Carson's head at the time, this problem features some fun little moves and crimps. Be sure to start your left hand on the good ledge directly up from the undercling and your right on the triangle to the right, ya cant miss it. The downside is this climb is kind of hard to find and is separate from the rest of the meadow camp problems.","{110097399: 3, 111785035: 3}"
Nick’s Underside,119669154.0,Boulder,109506973.0,V1+,0.0,1.0,4.0,2.0,Low left hand right sloper start. Shoot left to slope. Make way left around nose.,"{200356595: 4, 200937883: 4}"
Yogi Squeeze,113935424.0,Boulder,109506973.0,V3-,0.0,1.0,2.3,3.0,"Fun short suspended block. Start with chest high undercling and head up with cool movement. Ground slants downhill so a few pads or spot would be nice if you get too dynamic, but safe without","{108243919: 3, 109227367: 2, 106440579: 2}"
The 3/4 Dyno,113843787.0,Boulder,113843770.0,V3,15.0,1.0,3.0,4.0,Start with lefthand sidepull in the crack and a somewhat superfluous opposing right hand sidepull near. Move right and up to gain the jug on top.,"{107734618: 3, 106440579: 3, 200162524: 3, 113388983: 3}"
Special Sauce,113843844.0,Boulder,113843770.0,V2,0.0,1.0,3.3,4.0,"Really great problem, at least as fun as the Brain, and around the same difficulty. Climb consistently good crimps leaning back and forth all the way to the top. Excellent movement.","{107734618: 4, 107729812: 4, 106440579: 3, 108674850: 2}"
Bulletproof,113843920.0,Boulder,113843906.0,V5,20.0,1.0,3.0,4.0,"Easy stand start, move up through an undercling to get established above using right hand rail. Stay composed through a high topout.","{107734618: 4, 106440579: 3, 107974182: 3, 109227367: 2}"
Orange Marmalade,117302937.0,Boulder,117302924.0,V2,18.0,1.0,3.8,8.0,Start on a couple small detached/loose flakes at the bottom of the boulder and head up straight/slightly left through good crimps/jugs and a solid but high top out.,"{200075816: 4, 108358146: 4, 200411577: 4, 200529083: 4, 106440579: 4, 113388983: 4, 109227367: 3, 200046172: 3}"
The Shitbag Traverse,119825472.0,Boulder,119825383.0,V4,10.0,1.0,2.0,1.0,"Start on the right side of the boulder, traverse to the left around the arete staying low, then link up with The Tree Dyno.",{200529083: 2}
The Tree Dyno,119825453.0,Boulder,119825383.0,V3,10.0,1.0,3.0,2.0,"Obvious line straight up the center of the face. Mess with some fun crimps, get established on smooth feet, and throw for the lip. Or be tall.","{200529083: 3, 109227367: 3}"
Phillip's Prow,117729565.0,Boulder,117302916.0,V2,0.0,1.0,2.0,1.0,"Sit start with right hand on a decent hold, find some feet and get yourself up and over the prow.",{110072129: 2}
Widgi Face,117302909.0,Boulder,117302901.0,V3,18.0,1.0,3.3,7.0,Start on a nice rail in the middle of the boulder and head straight up/slight trend to the right on some thin to good crimps. Definite classic!,"{200075816: 4, 110072129: 4, 200529083: 4, 113388983: 4, 200046172: 3, 107696894: 2, 109227367: 2}"
The Brain Escape,117302789.0,Boulder,113843684.0,V0,15.0,1.0,1.0,2.0,"Start as for The Brain for a couple of moves, then traverse left and finish as for Left Hemisphere.","{200075816: 1, 200046172: 1}"
Brain Freeze,117302866.0,Boulder,113843684.0,V1,12.0,1.0,1.0,2.0,Start on the middle/right of the slab (as for Ziggy) on the boulder that is two boulders right of The Brain. Climb up and right following decent holds.,"{200075816: 1, 113388983: 1}"
The Brain,113843695.0,Boulder,113843684.0,V1,15.0,1.0,3.6,14.0,Sit/crouch start low and move up the most obvious and chalked line on the boulder.,"{107734618: 4, 200529083: 4, 113388983: 4, 107230441: 4, 110950251: 4, 200162524: 4, 200075816: 4, 112152487: 4, 111988140: 4, 108243919: 4, 108674850: 3, 107729812: 3, 200046172: 3, 109227367: 2}"
Butt Hurt,117302836.0,Boulder,113843684.0,V2,12.0,1.0,1.8,4.0,Straight up the slab on the left side of the boulder that is two boulders to the right of The Brain. Sit start with right on a good side pull and left on any crimp you can find.,"{200075816: 2, 200162524: 2, 113388983: 2, 200046172: 1}"
Corpus Callosum,117302818.0,Boulder,113843684.0,V-easy,12.0,1.0,2.0,2.0,Head up good holds on the left side of the boulder just right of The Brain.,"{200075816: 2, 200046172: 2}"
Left Hemisphere,117279449.0,Boulder,113843684.0,V-easy,15.0,1.0,1.5,2.0,"The obvious line up the left side of ""The Brain"" boulder, starting on a big juggy ledge and following good jugs and cracks up to the top.","{200075816: 2, 200046172: 1}"
Ziggy,117302850.0,Boulder,113843684.0,V1,12.0,1.0,1.0,2.0,Start in the middle/right of the slab on the boulder that is two boulders right of The Brain. Trend slightly left up the crack to the top of the boulder.,"{200075816: 1, 200046172: 1}"
Cranky Crack Right,117795837.0,Boulder,117795804.0,V2,0.0,1.0,1.0,1.0,Sit low and get yourself up to that flat hand by either the big move or working your way up the layback edge.  Then up and to the left intersecting with Cranky Crack Left.,{110072129: 1}
Bobo Fett,117795717.0,Boulder,117795688.0,V3,0.0,1.0,2.0,2.0,Start on an undercling on the far left side of the boulder and traverse right and up following the crack.  This route ties into R2D2 (V1) for the finish ,"{110072129: 2, 106440579: 2}"
The Ewok,117795765.0,Boulder,117795688.0,V2,0.0,1.0,2.0,1.0,This problem goes up the left side of the large dividing crack in the boulder.  There are some lighter colored flat rocks in the ground at the base.,{110072129: 2}
R2D2,117795736.0,Boulder,117795688.0,V1,0.0,1.0,2.0,2.0,Straight up the middle of the left-half of the boulder in the chunk crack,"{110072129: 2, 107729812: 2}"
Allegory of the Blood,113654024.0,Boulder,109506969.0,V10,20.0,1.0,3.0,1.0,"Links from Ginsu into the Rack via a pretty sharp traverse including a hard match, double gastons and a cool stab to catch the seam at the beginning of the Rack and joining that problem one move in. Makes the shouldery opening moves on the Rack feel a lot harder.",{111442073: 3}
Andre 3000,119248765.0,Boulder,109506969.0,V3-4,15.0,1.0,2.0,1.0,"Walk upstream from the Goblin about 100 yards and you'll find a small buttress near the rapids, the Outkast Buttress. Start on the ramp with big jug and climb up, then right to the arete. Probably has been done before so if there's an already-existing name, please suggest update.",{200779490: 2}
Big Boi,119248720.0,Boulder,109506969.0,V3-4,15.0,1.0,2.0,1.0,"Walk upstream from the Goblin about 100 yards and you'll find a small buttress near the rapids, the Outkast Buttress. Start on the ramp with big jug and climb up, then left to the flake/block feature that looks sus but is most likely solid. Probably has been done before so if there's an already-existing name, please suggest update.",{200779490: 2}
The Big Easy,111763641.0,Boulder,109506969.0,V1,25.0,1.0,3.8,16.0,The intimidating Depot warm-up. A few big moves between great holds lead to a somewhat disconcerting crux at the lip around 20 feet.,"{111442073: 4, 107946583: 4, 200238545: 4, 113388983: 4, 200503682: 4, 105834572: 4, 110791013: 4, 200358827: 4, 200432598: 4, 200262216: 4, 109227367: 4, 108358146: 4, 106440579: 4, 109711410: 3, 107116940: 3, 200448817: 3}"
Block Crack,117388187.0,Boulder,109506969.0,V0,15.0,1.0,1.3,4.0,Climb the blocky crack up and around the right side of the large flake.,"{200490887: 2, 200358827: 1, 200529083: 1, 112161641: 1}"
The Blood Knuckle,117031807.0,Boulder,109506969.0,V5,20.0,1.0,2.9,9.0,Make a big move out of the starting finger locks to a good hold or use the intermediate crimp. Top out after a few more big moves on good holds.,"{110791013: 4, 106440579: 4, 200358827: 3, 105834572: 3, 113388983: 3, 200143572: 3, 109711410: 2, 200411577: 2, 200529083: 2}"
Butt Crack,118323551.0,Boulder,109506969.0,V1+,16.0,1.0,2.7,3.0,"Start with hands matched at the bottom side pull thing just to the left of the crack and move to the really good jug just above the start hold and in the crack. Moving through the smooth and slopey crack is certainly the crux until you make it to the big jug that’s formed by the widening crack halfway up. Once you’ve made it there, the problem is about over and all that’s left to do is top the boulder. Feet at the end are very obvious and I just mantled up once my arms were above the edge. You have to be a little creative with the feet at the beginning but there are a few good smears and some good toe jams as well. Fun problem over all.","{200682479: 3, 200692799: 3, 111818778: 2}"
Catwalk,118343605.0,Boulder,109506969.0,V1,0.0,1.0,3.0,1.0,"""Step off the white ledge and climb one exposed move on the face left of 'The Goblin'"" - Central Oregon Bouldering",{200490887: 3}
Discman,117388082.0,Boulder,109506969.0,V2,15.0,1.0,1.0,2.0,Starts on a big high hold and goes up the corner.,"{200358827: 1, 112161641: 1}"
Don't pee on me,118062490.0,Boulder,109506969.0,V3,0.0,1.0,3.0,1.0,"Layback the sit-start, hooking your left hand under the notch next to the sidepull. Work your hands up, then move to the next sidepull. With feet higher, pull the last two moves to the top. Mantle finish.",{112161641: 3}
Filth Pig,111763664.0,Boulder,109506969.0,V3,15.0,1.0,3.0,16.0,Starts on a large flake at head height and moves through a large horizontal crack up into a massive jagged pocket before the crux moves on narrow 3-finger pockets. A sit start from the low flake around the corner to the left is worth doing and bumps the grade up  notch or two.,"{106440579: 4, 200064207: 4, 200528462: 3, 113388983: 3, 200448817: 3, 107946583: 3, 106308715: 3, 105834572: 3, 200529083: 3, 110791013: 3, 200358827: 3, 200432598: 3, 106870964: 3, 107292120: 3, 108358146: 3, 111442073: 1}"
Fred,117388121.0,Boulder,109506969.0,V1,15.0,1.0,1.8,4.0,Starts on a good hold to the right of the crack next to Discman. Move up and right to the ledge and topout on the right using the big flake.,"{200529083: 2, 200560941: 2, 112161641: 2, 200358827: 1}"
Ginsu,111763795.0,Boulder,109506969.0,V6-7,10.0,1.0,3.1,9.0,"Ginsu sit-starts the obvious gently overhung blade-like feature ~8ft left of The Big Easy. Some foot trickery and a well-placed heel hook bring you across the blade, first right, then left through a good side pull and into a finish jug. Tops out up high and right on easier terrain, although some stop at the jug.","{106440579: 4, 200213998: 4, 107946583: 4, 106467532: 3, 200432598: 3, 111149410: 3, 200529083: 3, 111442073: 2, 111785035: 2}"
Hot Iron,111763760.0,Boulder,109506969.0,V4,20.0,1.0,2.8,9.0,"Starts on an uncomfortably sharp RH crimp and a good vertical LH pinch in a crack at head/chest height. A few long moves on progressively better holds lead up and slightly right to a much easier, albeit tall, finish.    you are unlikely to hit the tree behind you if you fall, but a spotter there definitely helps with the pucker factor.","{108358146: 3, 106440579: 3, 106870964: 3, 200432598: 3, 110791013: 3, 105834572: 3, 200529083: 3, 111442073: 2, 111150894: 2}"
Ministry,117587525.0,Boulder,109506969.0,V2,15.0,1.0,2.0,7.0,"Start on the low holds. The first move is the crux, a long reach to a good undercling. Move up past a slopey hold and climb to the top on good edges.","{200371908: 3, 112161641: 3, 200358827: 2, 106308715: 2, 200046172: 2, 107946583: 1, 200448817: 1}"
Mossy Rock,117610773.0,Boulder,109506969.0,V0,15.0,1.0,1.5,2.0,Start on the big block wedged in the crack and follow the crack.,"{200490887: 2, 200358827: 1}"
Off Kilter,117388295.0,Boulder,109506969.0,V2,25.0,1.0,2.0,5.0,Start on some low holds to the left of the corner and move right for a few moves. Pull past some sidepulls up the vertical section. Maneuver past the hanging tree branches while topping out on the mossy slab.   The first section is fun but the topout is awful.,"{200371908: 4, 112161641: 2, 200652161: 2, 200054355: 2, 200358827: 0}"
The Rack,113653965.0,Boulder,109506969.0,V9,18.0,1.0,3.0,1.0,"Starts matched on a chest height sloper, also the start hold for Big Easy, but goes left up a slanting seam cutting through a cool shield leading to a hard move to a blocky undercling/sidepull and even harder cross to a miserable rail. After a few more hard moves it rejoins the Big Easy at the obvious mail slot and shares the same top out",{111442073: 3}
Red Moon (Aka Right Arete),118613895.0,Boulder,109506969.0,V8,20.0,1.0,2.5,4.0,A great compression problem that starts immediately right of The Goblin.  Begin on a good flat edge and work up to a right crimpy sidepull.  Squeeze and slap your way up to good opposing sidepulls on the arete while standing on the start hold. More intense moves (crux for some) lead to the horizontal below the large block which is often dirty.  Traverse right and easily top out via the wide crack above.  ,"{200529083: 4, 106870964: 3, 110915682: 3, 112485280: 0}"
Underworld,116780999.0,Boulder,109506969.0,V5,12.0,1.0,2.2,9.0,Start with your left hand on a pinch and your right hand low on the right side of the block. Make a few powerful moves before making your way up and over the lip. The climb ends at the obvious jug halfway up the wall. Walk off to the left or drop down if you have the appropriate pads and spotters.   Use only the loose block between the crack at the start for full V5 credit. Using the other footholds in reach makes this about a V3. ,"{200358827: 3, 109711410: 3, 200143572: 3, 107696894: 2, 110680880: 2, 106308715: 2, 200529083: 2, 200528462: 2, 200064207: 1}"
Wet Mail,117610750.0,Boulder,109506969.0,V1,15.0,1.0,1.7,3.0,Starts on a big block wedged in the crack and traverses left across jugs at the top of the slab. Finish past a big slot.,"{112161641: 2, 200528462: 2, 200358827: 1}"
The Wizard,111763606.0,Boulder,109506969.0,V7,20.0,1.0,3.8,17.0,"Starts with a large pocket and under cling at head height. Begins with technical moves on small slick feet leading to a few harder moves right on sharp crimps, and finishes with easier big moves between progressively better holds. Great rock, cool moves, and a proud top-out make this thing a proud tick for any local or visiting boulderer","{111442073: 4, 200132851: 4, 200410148: 4, 200529083: 4, 200090850: 4, 113388983: 4, 105834572: 4, 110915682: 4, 200432598: 4, 111150894: 4, 106870964: 4, 106440579: 4, 111785035: 4, 200241512: 3, 107513502: 3, 107292120: 3, 110680880: 3}"
Dirty Neighbor,116747103.0,Boulder,116746997.0,V3,15.0,1.0,3.0,1.0,"BE CAREFUL OF NEEDLES NEAR THE CAVE! Cool start with a lack of feet, start is the hardest part",{200451349: 3}
Frye Sauce,116747030.0,Boulder,116746997.0,V4-5,15.0,1.0,4.0,1.0,A interesting first move that is the hardest part of the climb. Move up utilizing the crack system that you start in. This route only utilizes the wall to the left for the first foot move.,{200451349: 4}
Equalizers,118689440.0,Boulder,117035997.0,V1,14.0,1.0,1.0,1.0,"SDS on far left corner of boulder facing trail, limb to lip, traverse to far right, and top out.",{107564050: 1}
Tape Deck,118763921.0,Boulder,117035997.0,V1,0.0,1.0,2.0,1.0,Squeeze into a strange slot and climb up some cool holds. It's the only way. ,{200490887: 2}
Walk in the Park,117036034.0,Boulder,117035997.0,V0,20.0,1.0,3.0,1.0,Start on a big edge and climb incut edges to the top.,{200358827: 3}
The Intellectual Hobo,117036096.0,Boulder,117036083.0,V3-4,8.0,1.0,2.3,6.0,Start sitting with a good right hand crimp and a worse left hand slot crimp. Pull through sidepulls or dyno to the big pocket.,"{106440579: 3, 200461288: 3, 200529083: 3, 200358827: 2, 113388983: 2, 200046172: 1}"
Fuddy Duddy,118689363.0,Boulder,117035951.0,V1,6.0,1.0,1.0,1.0,SDS on side pulls and climb inputs.,{107564050: 1}
The Hole,119978313.0,Boulder,117035951.0,V3+,5.0,1.0,3.0,1.0,"A fun, short cave problem. Begin near the back of the cave on crimps and sidepulls and work your way around the overhang on better holds.",{200529083: 3}
Little Wing,117035972.0,Boulder,117035951.0,V2,12.0,1.0,3.0,5.0,Start and traverse left on big blocky jugs to the arete and pull past a packet and a sidepull to top out.,"{200358827: 3, 107564050: 3, 200529083: 3, 200200801: 3, 106440579: 3}"
The Slurpee Slab,118751071.0,Boulder,117035951.0,V1,0.0,1.0,2.0,1.0,Climb over the bump and up a fun slab. ,{200490887: 2}
Anvil Traverse,118755153.0,Boulder,117035860.0,V1,0.0,1.0,2.0,2.0,"The long, low boulder to the right of the classic corner... traverse it!","{200490887: 2, 200529083: 2}"
Classic Corner Right,117035900.0,Boulder,117035860.0,V1,15.0,1.0,1.7,3.0,Climb the big jugs to the right of the arete. Topout or downclimb from the big ledge two thirds of the way up the cliff.,"{200490887: 2, 109227367: 2, 200358827: 1}"
Classic Pocket,119978577.0,Boulder,117035860.0,V3,15.0,1.0,3.5,2.0,"Traverse crimps low to the ground, then join the corner to the shelf.","{110967113: 4, 200529083: 3}"
Get Dunked,118872981.0,Boulder,118872901.0,V3,8.0,1.0,2.0,1.0,Start sitting with the sharp jug pocket. Make a big move left to the lip and mantle to topout.  It's useful to pile some of the old logs in the area in the water so that your pads don't get wet.,{111206542: 2}
Thirst for Knowledge,119181799.0,Boulder,118872901.0,V2-3,10.0,1.0,2.0,1.0,"Sit start matched in a large undercling. Reach out of the roof to some good edges & crimps, followed by some cool sidepulls as you pull up onto the balancey slab and top out.",{200779490: 2}
Typhoon,118872943.0,Boulder,118872901.0,V7,12.0,1.0,3.0,2.0,Start on a left hand undercling crimp and a good incut with the right at head level. Use footwork and crimp strength to move left to the obvious jug and top-out straight up.  A potentially harder line could be done with a further left exit adding a few moves around the corner.   Would be surprised if this low hanging fruit hadn't been picked already. Feel free to update with FA info.,"{111206542: 3, 200182726: 3}"
Unknown 5.9,119082127.0,Trad,116992547.0,5.9-,30.0,1.0,1.0,1.0,"Low 5th climbing leads to a cruxy dihedral. Traverse right, below the anchor, and finish right of the anchor. ",{200430034: 1}
Bastard Crack,114362611.0,Boulder,114362565.0,V7-,10.0,1.0,4.0,1.0,"Awesome overhanging finger crack. Big pulls between good locks. Seems like most people reach the jugs on the right and drop off (that's what I did). You could continue up the crack or face, but it looks like it would be about a 5.10- free solo on choss.  Start low with good finger locks, pull up, then pull up some more, then fire for the jugs up on the right and drop. If it was in Yosemite it would probably be a (sandbagged) V4, but whatever it's a great climb regardless.",{107734618: 4}
Metalhead,114362577.0,Boulder,114362565.0,V2,10.0,1.0,3.0,1.0,Start with crimp sidepulls (there are a few to choose from around the same height). Work up to the obvious rail. Hike your feet up and huck for the top. Very fun.,{107734618: 3}
Razor's Edge,114362552.0,Boulder,114362541.0,V1,10.0,1.0,2.0,1.0,"This is actually a pretty fun problem if you take the time to clean the upper holds off first.   Easiest line on the Razor Wall, roughly a direct line up the center. Work up from the start to a two handed jug-pocket. From this, work your way up to a delicate finish (which may be impossible if you don't clean the pine needles off first). ",{107734618: 2}
The Wave,114362496.0,Boulder,114362482.0,V4,15.0,1.0,4.0,1.0,"Very fun problem featuring dynamic reaches between decent holds.   Stand start with two tiny side-by-side pockets, balance up to a sharp pocket on the right, stick the far-away left pocket, and then work over to the right arete. Work up the courage to commit to the arete, and follow this to the top. Awesome.",{107734618: 4}
6 Feet to freedom,118726682.0,Boulder,118726632.0,V4,6.0,1.0,1.0,1.0,"One move lowball, but the one move is worth doing while you're here.  Start on an incut slot and blocky crimp rail down low; finagle some feet on (several options) then explode up and top out.",{107734618: 1}
Cave Left,118726657.0,Boulder,118726632.0,V3,10.0,1.0,3.0,1.0,"Starting on obvious blocky jug, go left into the jug slot. Find feet, then work up and over the lip. Doesn't require going to the other blocky holds up and right.",{107734618: 3}
Cave Right,118726692.0,Boulder,118726632.0,V2,10.0,1.0,2.0,1.0,"Start at the obvious blocky jug in the back of the cave, work out blocky jugs up and right then top out.",{107734618: 2}
Crimps,118726711.0,Boulder,118726632.0,V2,9.0,1.0,1.0,1.0,"Step onto the slab on the center of the boulder, traverse right into incut crimps, work up to a slopey sidepull then bump to the lip and top out.  Var: Pull onto farthest right crimps and traverse the opposite way, climbing onto the slab and then topping out left.",{107734618: 1}
Center Route - Squat,118726766.0,Boulder,114565870.0,V4-,9.0,1.0,3.0,1.0,"Start with both hands on the obvious flake, put your feet on, bump to a good incut crimp, then work your way directly up the center of the face.  A much harder start from a sit is also possible",{107734618: 3}
Random Bottle Rail Ride,114565934.0,Boulder,114565870.0,V1,10.0,1.0,2.0,1.0,"Start on the far right edge of the boulder, negotiating around some shrubs. Right hand on small crimp, left hand on a low sidepull & right foot high.   Balance and move both hands up to the lip (exit directly right for short V0). Work your way up the lip to the prow of the boulder. Heel hook, big reach, and top out.   Or continue to hand traverse left all the way off the boulder for a longer V1",{107734618: 2}
Cracked Up,119944993.0,Boulder,114362726.0,V1,15.0,1.0,2.0,1.0,Start sitting on the right corner with some good holds in the crack and around the corner for your left hand. Find your feet and go up the crack past the flake to top out. ,{107729812: 2}
Gack Crack,114528898.0,Boulder,114362726.0,V1,15.0,1.0,1.0,1.0,"Some questionable rock on this one earns it an exclamation point in the book, so I listed it as PG-13.  Start by liebacking the obvious crack on the front right side of the Tick Boulder, work your way up this crack system finagling around some marginal blocks and carefully top out.",{107734618: 1}
J.C.'s Traverse,114362751.0,Boulder,114362726.0,V2,12.0,1.0,3.0,1.0,"Very fun and engaging balance problem. Shares a start with John's Slab, but then traverse directly left, under the bulge and up through crimps and edges, trending left and up following the arete to the lip. ",{107734618: 3}
John's Slab,114362733.0,Boulder,114362726.0,V4,10.0,1.0,4.0,1.0,"Incredible slab puzzle with a flat landing right on the trail. Crouch start with some low crimps and pockets, then puzzle your way up to a seemingly holdless topout. ",{107734618: 4}
Mantle's Ahoy,114528768.0,Boulder,114362726.0,V2,10.0,1.0,2.0,1.0,"Start as for J.C.'s traverse, but after the first reach to the left launch up to the flat rail at the lip, get your other hand established over to the right on the rail and then commit to the mantle! Short but fun.",{107734618: 2}
Pass the Brush,114528862.0,Boulder,114362726.0,V1,12.0,1.0,1.0,1.0,"Start low on the back left arete of the boulder, make easy moves to get established on the big foot ledge on the left, then make a reach to a lichen covered sloper at the lip (crux), bring your other hand up and find a way to top out without slipping off.",{107734618: 1}
Walking on Eggshells,114528836.0,Boulder,114362726.0,V2,15.0,1.0,3.0,2.0,"Start on obvious incuts on bottom right corner of boulder, work your way up and diagonally left using big reaches on good/decent holds (crux). Keep it together on one sloping hold near the top, reach right for a jug and top out.","{107734618: 3, 109227367: 3}"
