name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
Down Climb,107522003,Boulder,107508288,V0-,0,1,1.5,2.0,7) The name says it. Down climb,"{200241195: 2, 106742823: 1}"
Easy- E,107522013,Boulder,107508288,V0,0,1,0.0,,8) Just a straight forward V0,
Find Your Balls,107530879,Boulder,107508288,V5,0,1,3.0,1.0,"23) V5 Sit start just left of Dendrophiliac, move up and left on pinch rail,  pull through to left facing seam, go straight up from crystals above seam.",{200309881: 3}
Glass Corner,118805662,Boulder,107508288,V2,0,1,2.0,3.0,Stem your way up the slippery corner to reach the jug at the top. Keep it together for the top-out-crux. ,"{200978056: 4, 200360029: 2, 200241195: 2}"
Hallway Project,107530903,Boulder,107508288,V7,0,1,4.0,1.0,"27)  Stand start on blocky holds at head height, go straight up without using the arête (V7ish??)",{200309881: 4}
Hallway project low start,119989380,Boulder,107508288,V8,20,1,4.0,1.0,27) start in the lowest left hole on two jugs cut out right to the start of hallway project ,{200309881: 4}
Hard Slab Projects,107530923,Boulder,107508288,V10,0,1,0.0,,"31) More hard slab projects start in crystal band, go straight up to juggy crystals, top out around 25 feet",
Headspace,118307211,Boulder,107508288,V3,0,1,2.0,1.0,"NOTE: I'm not positive that I was the first one to do this. If this is a previously established line, let me know so I can update the information!  Start matched on a sloper at roughly head height with no feet, move straight up to the lip and mantle, watch your head.",{200259195: 2}
Hetchy Sketchy,107521977,Boulder,107508288,V1,15,1,2.0,2.0,2) A tall black slab with the crux about 3/4 of the way up.,"{106742823: 2, 110422165: 2}"
Horizontal Waterfall,107530885,Boulder,107508288,V3,0,1,2.7,3.0,"24)   V3 from the right/ V4 from the left:  Sit Start on sidepull(right) or undercling(left) , move up through pinch/undercling to slopers and top","{200241195: 3, 108273822: 3, 200309881: 2}"
Milk Thistle,107530910,Boulder,107508288,V3+,0,1,0.0,,"29) Stand Start in jug sidepulls, climb up and left on slopey slab features",
Petroleum Jelly,118794952,Boulder,107508288,V3,0,1,3.0,1.0,"Start pretty much as low as your wingspan will allow. Go straight up the prow and finesse your way up to the top of the climb. (This can be done on either side). Good, short boulder problem, Fun for the whole gang! ",{200360029: 3}
Project,107521985,Boulder,107508288,V8,0,1,2.5,2.0,3) Start on a slopey sidepull and go left towards a rounded top,"{200309881: 3, 106742823: 2}"
Project 2,107530852,Boulder,107508288,V10,0,1,0.0,,"19)  Start on big undercling, gain juggy sidepull, throw for crimp rail(V10 ish)",
Push and Pull,107522030,Boulder,107508288,V-easy,0,1,0.0,,13) Start right of This is for Babies and go up.,
Revamp,107530897,Boulder,107508288,V2,0,1,2.0,1.0,"26)  Start in jug break, climb up arête and over bulge",{108273822: 2}
Rock the Boat,107530861,Boulder,107508288,V4,0,1,0.0,,"20) V4 Start at the lowest point of the lip, follow slopey lip up and right",
Saddle Up,107522017,Boulder,107508288,V2,0,1,1.8,5.0,9) Start the same as cellar door then move up through jugs to a slopey ledge.,"{200241195: 3, 112850477: 2, 108273822: 2, 108220502: 1, 110422165: 1}"
Stupid Little Head,118270682,Boulder,107508288,V3,15,1,3.0,3.0,"Start left hand on sharp crimp, right hand in sidepull pocket around head height. Climb up using arete and face holds, rock over the arete about halfway up and finish on the slab of Hetchy Sketchy","{200259195: 3, 200360029: 3, 200309881: 3}"
Teaches of Peaches,107522042,Boulder,107508288,V0,0,1,0.0,,15) This is the lay back crack right of the black face.,
This is for Babies,107522026,Boulder,107508288,V1,0,1,0.0,,12) Start to the right of Way Off on crystals and climb straight up.,
Thorn in My Side,107521991,Boulder,107508288,V1,0,1,1.5,2.0,4) Start in a seam and follow the crack up and left.,"{108273822: 2, 106742823: 1}"
Tranquility Point,118805707,Boulder,107508288,V4,0,1,3.0,1.0,Start on the obvious triangular feature with good feet. Trend right along the sloppy rail and top out at the highest point of the boulder. ,{200360029: 3}
Triple B,107521994,Boulder,107508288,V3,0,1,2.7,3.0,5) Start on a ramp and climb straight up a slopey bulge.,"{106742823: 3, 200009681: 3, 108273822: 2}"
Ultimate Arete Project,107530928,Boulder,107508288,V6,0,1,0.0,,"32) Ultimate arête project start on blunt arête crystals, trend up right on slopey arête until squeezing prow, top out around 30 feet",
Vendetta,107530906,Boulder,107508288,V4,0,1,3.0,1.0,"28)  Start on arête and sidepull, climb up triangle feature to slopey top",{200309881: 3}
Way Off,107522023,Boulder,107508288,V0,0,1,0.0,,11) Start on crystals then trend up and right on crack. Finish above the undercling,
Whispering Eye,107522047,Boulder,107508288,V8,0,1,2.5,2.0,"16) Sit Start on crystals crimps, big moves to gain slopey crimps at lip, move left along lip to the apex of the boulder","{200360029: 3, 200309881: 2}"
Asses & Elbows,108404827,Trad,106443421,5.11-,420,3,3.0,1.0,"This is a fun new 3 pitch line right in the center of the wall that was somehow overlooked throughout the years. It climbs through a huge swath of rock that previously had no routes at all.     There are 2 techy face pitches and a cool crack pitch sandwiched in the middle. Also, there is a cool groove variation to P-3 that is shown on the pic topo.    P-1 Start up on the bushy ledge just right of Sole Control. Climb the short handcrack in the corner to a small mossy ledge at the top of block. Climb the face through a bulge and up a thin slab to a quartz dike. Traverse out left on the dike and mantel up to the 4th bolt (sling long), then move back right and up to jugs and the last bolt (newly added). Easy climbing up right gains the anchor below the roof/corner. 5.11-    P-2 This goes much easier than it looks - there are plenty of great hidden holds. Climb the roof/corner past many textbook stopper placements and a few finger size cams to a good rest in the slot (think easy version of the ""Womb""). From here follow the obvious corner hand crack to the end and an anchor. A # 4 camelot is useful but not necessary. 5.10    P-3 Move up and left to a line of 3 bolts that lead to easier, slightly runout, climbing (be sure to have a .75 camelot). Continue up and into the left streak and through a couple of 9ish bulges to an anchor. 5.10 c/d    Rap the route.    P-3 variation    From the end of the short squeeze section of pitch 2, move up and right onto a wild quartz ledge and belay. The var. climbs climbs cool face holds right of the groove past 3 bolts before moving back left into the groove. From here, climb past a mandatory #2 camelot (pinched-down spot in groove) and 3 more bolts to easy terrain. Follow this mossy groove up and left to an anchor. 5.10",{106056907: 3}
Big Greenie Weenie,111368415,Trad,106443421,5.11a/b,300,2,3.7,3.0,"P1   Go up a right leaning crack and enter into a water groove with bolt to protect thin, smearing water groove. One more bolt up high before hitting 2 bolt anchor.   P2 proceed straight up through water groove. Bolted protection at crux.","{110041899: 4, 105907433: 4, 105833953: 3}"
Campfire Girls,107693795,Trad,106443421,5.9,300,2,3.4,10.0,"A ""casual"" entryway into one of NC's most feared cliffs. After negotiating some steep friction, clip the first of three beefy bolts and step into a shallow groove. After mantling up on a cool quartz jug, give a sigh of relief as you clip the second bolt and thank the heavens that you have about a hundred feet of climbing ahead of you with little risk of ground fall. After the bolts end, pad up a deeper water groove, which is initially well protected. While the climbing after the pro ends only occasionally breaks into 5.7 territory, the 50 foot plus run out will keep you on your toes.     The second pitch goes at 5.10, looks sort of inconsistent, and features rusty old bolts. Get after it!","{110041899: 4, 112525505: 4, 105907433: 4, 105904878: 4, 105930639: 3, 107050213: 3, 106607660: 3, 105833953: 3, 107822068: 3, 200058393: 3}"
Crazy Crystal Line,117992897,Trad,106443421,5.10-,200,1,3.5,2.0,This is one of the last routes on the far right side of Big Green. Start up a thin crystal line up to an obvious undercling where you can build a nest of gear before committing to the mental crux of the route. Continue up passing bolts and fun intricate climbing. After this section of bolts you'll continue up passing a few gear placements. It's crucial to extend your alpines on these or you may come just short of the anchor. You'll then aim for a bolt up and slightly left then you will continue up and slightly right passing more gear. A two bolt anchor will get you back down. This is a rope stretcher but a fun route if you enjoy the style.  Double Ropes Necessary,"{105907433: 4, 200589541: 3}"
Cryogenic Squirrel Zombies,117818173,Trad,106443421,5.9,200,2,2.0,1.0,"P1 - 5.9 Climb up to the first bolt then up past a few small gear placements before reaching the second bolt. After the second bolt climb up into the groove with a hollow flake on the left side of it and a good gear placement on the right side. Get established in the groove above and find your next small gear placement before doing the crux section. From here one more bolt will get you to the anchor.  P2 - 5.9 Continue up the groove passing the first bolt before getting to the fun deep groove above. Establish yourself into the deep groove fold and get rewarded with bomber gear in the crack system. Continue up following the groove past more gear and one or two more bolts.  - A purple c3, two green c3's, and a set of small offset cams were used - A single 60m will get you down with two raps",{200589541: 2}
Danger of Extinction,107887261,Trad,106443421,5.9,180,1,2.0,1.0,"Slab 100' to the first bolt, passing intermittent small gear, where the wall gets steeper. Clip this and make a rising traverse up and right, 40', passing a key #3 Camalot placement in the crystal dike. Clip the sceond bolt and enter no fall territory. Climb up and slightly right 30', ending at a solid cam placement in the hanging corner. Jam and layback a short ways up the corner to the ladge and bolted anchors.     A fall after bolt 2 would be long and would land one on bulges below.",{105907433: 2}
Easy Dihedral,118740375,Trad,106443421,5.9,95,1,2.0,1.0,"This was route was first sent in the 80's or 90's, FA party TBD.  Route follows a crescent featured dihedral with good protection.  Middle section has a sizeable area of hollow, loose rock.  A bolt was added where a cam in the feature would likely explode the hollow rock.  3/4 of the way up the feature crosses a watergroove.  Stay in the crack 30 more feet up/right to new set of anchors.  60m rope gets you back to ground.  From the new anchors you can look back at the watergroove and see old bolt sticking out with no hangar, approx 70 ft up --- obvious that the dihedral was climbed some time ago where the FA party exited at the watergroove and continued straight up.",{107076056: 2}
Elevator,119458095,Trad,106443421,5.12,0,2,3.0,1.0,"P1 - 5.12 - Start up the Escalator ramp and follow it up to about 2/3 of the first pitch to an obvious ledge. Step right into a mono crimp V3 balance sequence passing a bolt up to the obvious undercling with gear. From here do a tricky V5 boulder problem on the steep face above passing two bolts to a belay ledge above. This may feel harder or easier with height so take the grade with a grain of salt.P2 - 5.10+/5.11- - Walk up and left out 10 feet then climb up to the first bolt. From here climb a fun sequence passing an optional gear placement over to the left of the sequence. It's easier to place this piece from above after doing the sequence or you can just make a few more moves to the next bolt. From here it's a sport pitch with a lot of fun sustained climbing up tricky slab to a good rest then technical face up crystals. At the last bolt, smear your way up and right to the belay ledge.P3 has yet to be done due to the wet last two years we've had.",{200589541: 3}
Escalator,117823595,Trad,106443421,5.10a,300,3,3.0,1.0,"P1 - 5.8 Climb the obvious ramp crack on the right side of the full shred buttress with plentiful gear up to #4 C4 with a handful of smaller cams protecting the 5.8 crux at the end of the pitch. The anchor is another 15 feet up and left through some vegetation.  -all gear  This first pitch alone is a fun, very well protected easy/moderate pitch  P2 - 5.10a Trek up and left about 10 feet from the anchor until you can step onto the wall with hands on a horizontal crystal band and a couple obvious feet. The crux sequence is after the first bolt. After the crux a crucial #1 C3 or equivalent protects the moves up to the next bolt. From the second bolt you continue up until you can traverse right on a ramp feature. From a bomber mid size cam placement under the right of the two grooves, you go straight up to an interesting mantel move. After the mantel move you go up and slightly left moving through the right groove and ultimately back into the left groove. The anchors are straight above between the grooves. -2 bolts and gear  P3 - 5.8 -Climb up the right groove passing a large questionable flake system and two bolts until you end at a parking lot ledge at the top with another anchor station. -2 bolts and gear  A single 60m rope will get you down with 3 raps.",{200589541: 3}
Flushed Down the Toilet,107914031,Trad,106443421,5.10d,200,1,2.0,1.0,"Climb the groove past 4 bolts and some gear. Bolts # 2 and 4 were added after the FA with the latter fixing what was originally a scary 40 foot runout while pulling a 5.9 bulge in the groove up high, giving the route an R rating. Wet most of the year but should be dry much of the time in summer / early fall. (Named after a 30 foot tumbling fall Shannon Stegg took a few days earlier when the groove he was climbing a little to the left suddenly became a waterfall due to a summer afternoon thunderstorm).",{106092467: 2}
Grand Delusion,107908216,Trad,106443421,5.11a,140,1,2.8,4.0,"Slab climb up the initial apron passing two bolts to the ledge at the base of the corner. From here, the path is clear. Follow the beautiful, left-facing, arching crack for 100' passing great and plentiful gear and bolts where necessary.    Slab, laybacks, tricky stemming, an undercling flake, and great fingerlocks and handjams....a bit of it all with a face climbing crux at the end.     Stays interesting the whole way.","{105907433: 3, 106056907: 3, 200589541: 3, 106633305: 2}"
Ground Control,106881866,Trad,106443421,5.8,260,2,2.9,7.0,P1: Many consecutive 5.8 moves up a watergroove past four bolts and some gear....then a long run to a two bolt anchor under the roof and corner system rising up from the right.   P2: (Probably rarely or never done)...50 more feet of 5.8 climbing leads to 50 feet of third-classing to the top of the mountain.,"{105833953: 4, 110041899: 4, 106064884: 3, 106056907: 3, 105907433: 2, 106901183: 2, 107743173: 2}"
Gumption On The Green,118804289,Trad,106443421,5.11,440,4,3.0,1.0,"Pitch 1 climb up through corner with rhodos gingerly stepping over a stack of Tetris blocks then up through overhang on giant wedged flakes and fist jams. Build belay above overhang. 5.10Pitch 2 climb up chimney till you reach the horizontal crack. Climb horizontal crack left and pull around corner entering left facing dihedral. Climb this to a ledge on the right with a good stance and build belay in horizontal crack. 5.11Pitch 3 climb left off the belay through face, slab and water groove to a double bolt belay. 5.11Pitch 4 optional nonsense 5th class or so up the rest of groove to the summit. We down climbed this on a rope from a stance and the second followed with a belay off bolts below. 5.6Double rope rappel to the top of second pitch. From here you can do one of three things... make your way to the top of full shred do a double rope rap from its anchors to the ground, rap the escalator route, or do a double rope rappel off the first bolt of pitch 3 (yes one bolt) to the ground.",{200184575: 3}
Joke the Chicken,106443507,Trad,106443421,5.9,350,2,1.3,3.0,"P1: climb 100' (yes, 100') to the first bolt over 5.7 face/slab, then past another couple bolts to big horizontal, belay here.     P2: Climb up from the horizontal to a flake and roof. Load the flake with small TCUs and/or tricams, maybe a stopper (anything that will fit), and get ready to do work. Pull the roof into the watergroove (strenuous and technical), then work up to the bolt on the left. Clip this and make a sigh of relief. Climb up the steep water groove past a few bolts and some gear to a bolted belay. Rappel.","{105907433: 2, 106056907: 2, 106077771: 0}"
Live At Leads,106957494,Trad,106443421,5.13a,70,1,0.0,,This is definitely one of the hardest slabs you will find in the state.  It is pretty steep slab on Cashiers Valley granite.,
My Corona,118740425,Sport,106443421,5.9+,50,1,2.0,1.0,Clip 3 bolts as you dance fancy-footwork up a short face to anchors.  ,{107076056: 2}
New Species,107907343,Trad,106443421,5.10b/c,250,2,3.0,1.0,"We recently climbed a new route at Big Green Mountain:    NEW SPECIES, 5.10b/c     Start by locating Danger of Extinction (5.9+R/X)  in the guidebook and take the trail uphill - climber's left. Soon you will see a large left facing dihedral which is a route not in the guidebook called ""Grand Delusion"" 5.11a.    P-1 Start by climbing the Grand Delusion slab past two bolts and climb up and right above a small tree and around a corner (5.7+/-) and gain the mossy ledge. There you will see a new bolt anchor.   P-2  Continue up the truly beautiful left facing corner (the moves between bolt one and bolt 2 are both cruxy) past 4 bolts (5.10 b/c) until the terrain backs off a bit. Take a combination of larger gear (up to a #3 camelot) and some small wires to make the terrain above bolt four less run-out. This pitch is nearly a full rope length and will take you to a new 2 bolt ring anchor. This pitch is directly above Doc Bayne's route, Danger of Extinction which involves some very serious run-out - we have recently replaced Doc's 2 FA bolts for what it is worth but it remains as climbed (with serious fall potential at the top) - - our pitch gets your attention and is steeper and harder but a lot less dangerous and super fun -  2 rappels down the route to the ground. FA: Shannon Stegg, Drew Dekle, Greg Allen, Ben Lyon, Margaret Tanner",{107822068: 3}
Outta The Blank (and Into The Blue),110008032,Trad,106443421,5.12,90,1,3.0,2.0,"This is a cool route that climbs an unlikely-looking dead vertical face just right of Out of the Blank/aka the Ramp. The start is much harder than it first appears and is the route's crux. However, it is a safe route and well worth a go.    Climb the barely-there start to a good hold and clip the first bolt. This is reasonable to do with or without a stick clip. Continue up the steep and grippy wall on well spaced but reasonable holds to the 4th bolt. From here the climb follows a crack/rail out left past gear and then up to the last bolt. Move a ways left at the last bolt and mantel straight up onto the small belay stance of Jeep's route. The mantel is a bit nerve wracking but not too hard if you keep your wits about you.    Either continue up the ""...into the Blank"" or rap.","{106056907: 3, 200589541: 3}"
Pandemica,118712717,Trad,106443421,5.9,95,1,2.0,1.0,"Step left out of the P1 belay pod of Bukkake.  A low bolt protects the crux move extremely well. Fire straight up the water groove past 5 bolts and some medium sized pro.  Anchor shares with P2 of Bukkake.  Single rope gets you down in 2 raps, or doubles to the ground.  Well protected and an enjoyable ride.   ",{107076056: 2}
Panthertown Knobs,106728634,Trad,106443421,5.9,250,2,3.2,6.0,"P1 Face climb to an old, hangerless bolt and cinch this off. Don;t be tempted to follow the crack up and left...the line goes directly up from the old bolt over edges and smears following a faint groove and some fantastic features, past a couple bolts, a few placements, to an old two-bolt anchor.    P2. Less memorable than P1. From the belay on top of P1, the route goes up a shallow groove like feature, past a bolt at twenty feet, a few more feet of face climbing, then the angle lessens and it backs off quite a bit.","{105833953: 4, 110041899: 4, 105907433: 3, 106056907: 3, 106904776: 3, 105930639: 2}"
Parabol,117732405,Trad,106443421,5.10,200,2,3.0,1.0,P1 - 5.10  Climb up past a couple flakes to an obvious undercling flake below the first bolt.  Climb up towards the groove above passing two more bolts and gear. Clip a bolt above and pull the short but tricky crux to get established in the groove above the overlap. A small cam that is roughly a purple/blue TCU size is crucial to protect above the crux. From here climb up the groove passing two more bolts and gear to the anchor station.  -6 bolts and gear   P2 - 5.8  Climb up with gear in a slightly hollow flake on the left side of the groove. Clip a bolt after the 5.8 crux then run it out a little up an ever-easing groove to a bomber #3 C4 placement in the groove. From here run it out a little to another small cam that is roughly a purple TCU size. Run it out from here a bit more passing another bolt then up to a shared anchor station with the route to the right. -2 bolts and gear   -Small cams crucial on this route.  -A single 60m will get you down with two raps but the pitches are exactly 30m so KNOT YOUR ENDS.  -Chains are on theP2 anchor to help add a little to the rope length  ,{200589541: 3}
Parabola,117732432,Trad,106443421,5.11,200,2,3.0,1.0,P1 - 5.11 Climb up to gear in a left facing slightly hollow flake then up and left past more gear then 3 bolts up the rippled slab to the overlap and gear. From here clip a high bolt and figure out the crux boulder problem. There is another bolt after you get established above the crux that keeps you off the slab if you were to blow it on the thin 5.10 sequence above the crux. From here climb past gear and two more bolts to the anchor. -7 bolts and gear  P2 - 5.8 Place an optional piece just above the belay before you pull the 5.8 crux sequence to get established below a bolt. From here continue up an ever-easing groove past gear and one more bolt to a shared anchor with the route to the left.   -2 bolts and gear  -A single 60m will get you down with two raps but the pitches are exactly 30m so KNOT YOUR ENDS. -Chains are on the P2 anchor to help add a little to the rope length,{200589541: 3}
Paralleling,106462496,Trad,106443421,5.10-,280,2,3.4,9.0,"P1: Climb directly up between two water grooves passing a #2 Camalot placementand five bolts to a bolted belay (a few 10 moves).    P2: Continue up between the grooves, past five more bolts, and one white tricam placement, then up a steeper section to a belay on a tree ledge (sustained 10).    Rap: Move Right and rappel from double bolts on the top of Jiffy Pop Queen.","{106064884: 4, 106056907: 4, 105833953: 4, 106562865: 4, 105907433: 3, 105930639: 3, 105990845: 3, 106449553: 3, 106901183: 3}"
Scars on a Landscape,109692960,Trad,106443421,5.10b/c,375,2,2.8,4.0,"First pitch is an excellent 5.9+ - getting to the first bolt is much easier than it looks - the crux is just above the second bolt and is well protected - - you will find a lot more natural gear on this route than it looks like from the ground - mid sized cams, tri-cams, plus small and medium stoppers.  The runout from the last bolt to the anchor is easier than it looks. I have not done pitch two yet but it is supposed to be 5.10b and it would seem accurate - we replaced the first bolt today but it looks really good.  The first ascent bolts on pitch one and the anchor have been replaced with stainless and are good - - pitch two bolts still need replacing but may be ok for your ascent - proceed with caution.","{107822068: 3, 106056907: 3, 105833953: 3, 105930639: 2}"
Schism,117993325,Trad,106443421,5.11a/b,280,2,3.0,1.0,"P1 - 5.11 Climb up the thin crystal line on a steep slab until you reach a good horizontal below a bulge. From there continue up over a small ramp and follow the crystal groove to a two bolt anchor. ~25m -8 bolts and gear  P2 - 5.8+ From the anchor climb up into the featured groove with just enough gear to make you feel good. After passing the only bolt on this pitch, you continue up a series of featured dikes, groove, and more dikes until you get to the anchor at about a full rope length. The features and aesthetic of this second pitch make it worth doing. ~55m -1 bolt and gear  -If you climb the second pitch with a single rope, you can rap down and right to the top anchor of Parabol/Parabola and then do two more raps to the ground.  -If P1 is too difficult or not your style, you can climb the first half of Parabol and then traverse left up the small ramp to join the last 1/3 of P1 at about 5.9.",{200589541: 3}
Valley Christians,108529573,Trad,106443421,5.10,350,2,3.0,1.0,"A great sustained pitch that climbs the face right of sole control and left of asses and elbows.      P-1   Start by climbing the first pitch of asses and elbows to the last bolt.  Instead of moving right, traverse left to a stance and a pin/gear belay.  Alternate start is to climb pitch 1of scars and make an easy traverse right to the belay.     P-2   Climb the excellent face past 6 bolts and gear to a 2 bolt anchor at about 200'. This pitch has numerous cruxes in the 5.10 range and is probably similar in difficulty to something like paralleling. Be sure to have doubles in cams from small tcu's to hand size cams. It should be noted that bolt 2 & 3 were added after the initial ascent, in addition to significant improvment of several shallow TCU placements. The pitch was made safer but it still retains a bit of spice. Bring lots of slings or double ropes for this pitch.",{106056907: 3}
Way Out're,110584302,Trad,106443421,5.11a,100,1,2.0,2.0,This route is located about 60 feet right of Daddies are Brave and about 100' right of the wheelchair ramp (aka Out of the Blue).  Make some some slightly scary and commiting moves off the ground to get a shallow cam and then a good move higher to a good pink tri-cam and then  to a first bolt - getting to the second bolt is easier then do the first of 2 cruxes up and left through a small gear protected roof (5.10) then back right up a ramp to gear and a bolt - the harder (probably) crux is past bolt 3 headed to bolt 4 (contrary to guidebook topo note) - head for chains up and right - the route ends here.,"{107822068: 2, 105833953: 2}"
Welcome to Emerald City,107917018,Trad,106443421,5.10c,350,2,3.1,7.0,No text - use the 'Improve This Page' link to add something useful!,"{107822068: 4, 110041899: 4, 106056907: 3, 107050213: 3, 106901183: 3, 200589541: 3, 105904878: 2}"
Whip-O-Will,111308069,Trad,106443421,5.10b,300,2,2.0,1.0,Pitch 1:  Step up off a boulder and work you way up until the first bolt.  A #3 cam protects the moves to get there.  Will your way past the first couple of bolts or take the whip.  Climbing is pretty thin and tricky through this section but the bolts are pretty close together.  The climbing gets a bit easier as you continue past bolt 3 and 4.  A #2 cam protects between 4 and 5.  All hardware is beautiful and new!  (Thanks Nate/ASCA?).    Pitch 2:  Continues up a water groove past a couple of bolts to anchors at the top.  (We didn't do this pitch it was running the day we climbed).,{105904878: 2}
A Licheny Trick (original name unkown),112121726,Trad,112121696,5.7,350,3,1.0,1.0,"(Bonas Defeat) "" It was named after a local hunting dog who had a boney ass. He did meet his demise chasing a deer over the cliff. Apparently his owner taught him to do this to save on ammunition. But there was that one time that Bonas got too close to catching the deer and they both fell.    ---------------------------------------------------------------------------  This climb is alright, it wanders up the very licheny faces to the right of Blackened groove.   P1 older two bolts    P2 new bolts, shares p2 ledge with blackened groove   P3 top out",{111610936: 1}
Straight Through the Heart,112121706,Trad,112121696,5.8,350,3,3.0,6.0,"This route's start is fairly close to the river bed, it will likely be one of the first climbs you come to as you come out of the river. One bolt is visible from the start.  If you are standing in the river bed looking at the face there is only one obvious blackened groove on the Bonas Defeat wall which this route follows. On the left middle of the wall.    A handful of cams are useful, in particular I think a green or blue alien protects a few dirty moderate moves before the first bolt.  This is a mixed route meaning you will need a rack but there are numerous bolts to clip.  The rusty bolts could certainly use replacing and might be worth backing up.     It should be noted that the bolts and steel bieners on this route are very old, the gates have been permanently rusted closed and might rust through altogether in the near future.","{106562865: 4, 106901183: 4, 111610936: 3, 200153519: 3, 106036773: 2, 200589541: 2}"
Bat Hook Crazy,113384903,Trad,107326153,5.10c,65,1,3.0,2.0,Thin arete left of quality control. Approach trail starts right next to the swimming hole on opposite side of the river. There is a fixed static line on this approach trail as it mainly loose soil as of 7/26/17. The line helps you reach the base of the cliff. When you reach the rock walk right.,"{109585706: 3, 110332018: 3}"
Boaz,107326211,Sport,107326153,5.9,90,1,1.9,7.0,Reach Boaz by walking to the furthest edge of the top cliff life. You can set up a top rope from here. Fun simple climb to the top. Crux is half way up.,"{107409057: 4, 107636288: 2, 107065961: 2, 112150653: 2, 200224245: 2, 106904776: 1, 112525633: 0}"
Brownian Motion,108717503,Trad,107326153,5.10,100,1,2.3,7.0,"A dirty start leads to 5.9 jugs to a stopper roof. At the roof, plug tcu's under the roof crack and pull around left to a tough clip at the final bolt(crux). There were two oddly placed, close together bolts just right of this line. We guessed they were from an unfinished project or remnants of someone's bolting practice.","{111366758: 3, 112155201: 3, 106904776: 2, 106056907: 2, 110236104: 2, 111823469: 2, 113581879: 2}"
Disarmament,108633188,Sport,107326153,5.11,70,1,3.4,8.0,Great steep arete with the falls pounding behind. Tough finish.  Fun stuff if it were cleaned up a bit.,"{110779839: 4, 110797288: 4, 111823469: 4, 106904776: 3, 110236104: 3, 111151975: 3, 112155201: 3, 113581879: 3}"
Hanging Root,108635631,Trad,107326153,5.10c/d,100,1,2.5,4.0,"40 feet of easy but mossy climbing followed by 60 feet of technical and pumpy vertical movement. Start at a mossy wall 10 right of Stem Cell on gargoyle holds, run it out on easy terrain until you are parallel with a detached pillar. Plug a cam, then a nut in a small crack, then the climbing follows bolts at great and sustained 5.10.","{106904776: 3, 112155201: 3, 106056907: 2, 113581879: 2}"
Joe Dirt,110164573,Sport,107326153,5.10+,80,1,2.0,2.0,"Climb starts off with some easier and dirty moves past the first two bolts and leads up to a big ledge to rest before the crux. I feel the crux is at the third bolt, but towards the top placing gear can be pretty tricky.","{107943592: 3, 106056907: 1}"
Lightning corner,111201859,Sport,107326153,5.6,80,1,1.9,7.0,obvious corner climb. Great for beginners very easy maybe more of a 5.5 or 5.4 climb with one crux move towards the top,"{200426503: 3, 109058226: 2, 200137008: 2, 200182951: 2, 200224245: 2, 110797288: 1, 200181469: 1}"
Maid Of The Mist,111821051,Trad,107326153,5.10d,55,1,2.5,4.0,Scramble up to the tree and start above the triangular chockstone. This chock stone is questionable so look out for the swimmers below and dont use it. Traverse left towards the arete and then up for some jugs. Traverse back right to the third bolt. Climb up and left from here and get good gear in a big horizontal. bust up and right with more gear before reaching the anchors.,"{109585706: 3, 111151975: 3, 111161113: 2, 110332018: 2}"
