name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
Uplift,106447515,Trad,106447504,5.10a/b,550,6,3.5,4.0,"P1:  Well bolted pitch, very steep climb on crumbly and textured rock to a belay station before the roof.  5.9 Crux: Traverse across a crack near end of the pitch.   P2:  This pitch has two options, you can face climb for a 5.9+ R bolted or mixed 5.9.   Face route: Dodge the roof by climbing R out of the belay station stay out of the crack and up the bulge, clipping mostly from reaching right.   Mixed, crack: Dodge the roof by climbing right out of the belay station.  Stay in the crack or using the crack when needed.  Bolt left and place pro in crack when needed.   P3:  Great friction slab.  Pull over the bulge from the second belay station and follow the bolts up.  5.8    At the third belay station, traverse right across the scree field ledge to the the back chimney.  You will see a pair of anchor bolts on the right side before the chimney.   P4:  Head up the chimney, clipping on the right face.  Once the chimney ends, rotate 180 degrees to head out on the left face.  Use the bolts and thin face crack to guide the route to a nice ledge. 5.10 b   P5: Climb a small dihedral onto the face traverse right after a mini-roof.  Crimps and balance moves to the next good ledge.  5.10 c   P6: Climb the face and pull over a large bulge. Traverse right and up after the bulge, runout to the next bolt.  Finish at a good, standing belay. 5.8/9 R","{112437802: 4, 7058021: 4, 106446592: 3, 112203354: 3}"
Bodisattva,106904782,Sport,106943410,5.12a,510,5,3.4,5.0,"P1:(5.9) Start just left of ""home boys on Soy"" and follow the bolts 90' to chains.    P2: (5.10)Follow the bolts up the prominent prow, 90'    P3:(5.10) Head up left trending face to a ledge.    P4:(5.10+) think shy of 5.11, its getting stout now. Follow the face that's just wonderful and crimpy with thin but fun feet to chains just below a roof.    P:5 (5.12+) didn't try this pitch.  It heads up a very slick looking shield.","{106891650: 4, 106856483: 4, 200657609: 4, 107789836: 3, 106712071: 2}"
Climbign 101,106943413,Sport,106943410,5.9,280,5,2.3,8.0,"P1: (5.4)Start on a flat sand bar by the creek bed. 90' to a large ledge with chains.    P:2(5.4) Follow the line of least resistance past 3 or 4 bolts to a chains on a ledge. 90'    P3: (5.7) follow up past a chossy ledge to the steeping wall to good holds. It started to get fun from here.    P4:(5.8)in 2004 Dan Clark joined the FAs to add the upper two pitches, there a bit chosey but are getting better.    P5: (5.9) just a bit harder than the 5.8 and still in the choss.","{112203354: 4, 106891650: 3, 106856483: 2, 112277189: 2, 112105443: 2, 112304988: 2, 106693270: 2, 106546689: 1}"
Crazy Like a Fox,112048489,Sport,106943410,5.10c,75,1,2.7,3.0,"The route is steep, but the holds are large. The crux is 2-3 bolts up the route. Big moves make you  feel like a hero. People say soft for the grade, but maybe it is just fun.","{110962188: 3, 106805065: 3, 112073820: 2}"
Fly Boys,112048576,Sport,106943410,5.9,90,1,1.0,1.0,Climb the face right of the gaping chimney. Careful on the start a fall there could be nasty. Follow the fossil embedded chert to anchors shared with Top Gun.,{110962188: 1}
Its Only Money,112048508,Sport,106943410,5.11c,540,6,3.0,7.0,"P1:5.9, P2:5.11a, P3:5.8, P4:5.9, P5:11c, P6:5.11a    All of Blackleaf is limestone. This route highlights some of the chert layers. Route start about 90 feet left of the 'Fox' cave. Boulder up chert edges past a low bulge to start the route. From there follow the bolts.","{110931928: 4, 110624308: 4, 110962188: 3, 106805065: 3, 112295522: 3, 200190549: 2, 107821162: 2}"
Pull or Eject,112048544,Sport,106943410,5.10b,90,1,2.0,1.0,"Follow simple crimps on chert up through some balance moves. Continuous crimps are pumpy, but fun. Lots of petrified animals in this area",{110962188: 2}
Shotgun Wedding,112048520,Sport,106943410,5.10d,250,3,3.3,6.0,"Right of a flamingo shaped bird head (you really gotta look to see it correctly). There is a wide chimney/crack to the right. Use this to stem off and up the wall in front of you. The route gets steep after pitch 1. p1:5.8, p2:5.10d Steep,but with really good bail out holds, p3:5.10d steep crimps.","{110962188: 4, 110931928: 4, 108854499: 4, 106805065: 3, 105801073: 3, 112203354: 2}"
Top Gun,112048566,Sport,106943410,5.9,90,1,3.5,2.0,Easy start. Move straight up through bolts and incipient flake system. Crux is pulling high past a flake and onto the face.,"{112512912: 4, 110962188: 3}"
The Free Lament,108408644,Trad,108408632,5.9+,450,3,3.9,9.0,"The Free Lament is perhaps one of the finer short routes in Blodgett. Perfect slab climbing up a very obvious line, and just enough gear to keep it fun.     The climb starts on a high grassy ledge at the true base of Blackfoot Dome. Look for a single bolt 70' up.     Begin climbing just right of a shallow left facing corner. Climb past a large hollow flake and find gear in a small crack in a left facing corner. Step up and left aiming for the bolt above. Follow  the line of least resistance up through a wide crack in a right facing corner. Continue up to the highest good ledge with bolts and an old pine tree growing. 160' 5.8    Pitch two begins by climbing the cracks DIRECTLY above the anchor. Once about 30' up step left into the obvious left facing corner system that can be seen from the ground. Follow this thin corner with small gear to a fixed pin under a small roof. Trend up and left passed small pods to a bolted anchor on a slab. 110' 5.9    Pitch three climbs directly up from the belay following a thin seam into the overlaps. Once the seam closes up continue directly up passing an old fixed RURP and finally a good stance with a solid bolt. Pass the bolt and gain the prominent left facing corner above with a fixed pin at its base. Quality slab climbing with tricky gear placements lead upward into the final crack system leading all the way to the Pod Belay. A bolted belay on one of the more unique ledges in Blodgett Canyon. 170' 5.9+       A short pitch of 5.6 leads to the top of Blackfoot Dome. No fixed anchor exists on the summit.","{107665529: 4, 106022427: 4, 107092978: 4, 112325249: 4, 112257318: 4, 200044312: 4, 109213662: 4, 112541549: 4, 107697400: 3}"
Southeast face,118934881,Trad,108408632,5.5,800,5,2.0,2.0,"Moderate fun direct line up the southeast slabs. Can keep the climbing easier than 5.5 for sure, but can seek out some slightly harder moves if wanted.  Pitch 1: Start near a large tree at the base and aim for the next large tree about a hundred feet up on a large ledge. Belay off the tree. (100 feet) Pitch 2: Continue working up the slabs until you reach another large ledge. You can either belay off a tree higher up or build a gear anchor in a large horizontal crack. (150 feet) Pitch 3: Untie and scramble up to the start of pitch 3 at the highest large tree on the ledge. Continue heading up the slabs aiming for trees for anchors. I believe this pitch I made a gear anchor. (200 feet) Pitch 4: Continue up the slabs. I believe a 70m rope allows you to reach another tree. (200 feet) Pitch 5: Continue to the top with large trees and belay from there. (180 feet)  Descent: Can bail from the ledge at the top of pitch 2 with an easy walkoff to the northeast. Otherwise walk off to the northeast from the summit to a lower grade Class 3-4 slab. Can either walk off the slab on the most featured terrain or rappel off a tree with some tat and two chain links. Once on the ground descend the gully back to the start of the route or back to the trail. Stay high in the gully to avoid bushwacking, but there really is no good option.","{112414163: 2, 106693270: 2}"
