name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
Kneed to know,119964045,Boulder,119963937,V2,0,1,2.0,1.0,Curly Boulder: Bottom most part of the boulder. Sit start low and power up over the top.,{200031324: 2}
Last Call,119964019,Boulder,119963937,V1,0,1,1.0,1.0,Curly Boulder: On the bottom side of the boulder. Low start on a the corner of the prow. Proceed along the lip using nice pockets before going over top of the boulder,{200031324: 1}
Marky Mark,119967081,Boulder,119963937,V3,0,1,4.0,1.0,"Larry Boulder: Right most problem. Start on a flat-ish rail with bad feet, gain the pockets and move up to a fun slopey top out. Absolute classic",{200031324: 4}
Pit Boss,119967058,Boulder,119963937,V5,0,1,4.0,1.0,"Go past Curly Boulder until you see this gnarly rig. Start low in the pit on two pockets and climb up. The real business is the top out, bring your A game. ",{200031324: 4}
Sweets,120003429,Boulder,119963937,V0+,0,1,3.0,1.0,Start on a nice rail and climb up the face,{200031324: 3}
The Tech,119964089,Boulder,119963937,V0,0,1,3.0,1.0,Curly Boulder: Top of the back side of the boulder. Start on the bottom of the iron rail and climb up the rail then out left,{200031324: 3}
Tip of the Sword,119967159,Boulder,119963937,V7,0,1,4.0,1.0,"Larry Boulder: Left most problem. Stand start on a protruding oval feature, or sit start low for (V8). Climb around and up the arete using terrible seams to keep moving up. ",{200031324: 4}
Vaudeville,119967193,Boulder,119963937,V4+,0,1,3.0,1.0,Just past Larry Boulder on the right. Start low and right climbing out left and up the arete. ,{200031324: 3}
High Easy Traverse,119286263,Boulder,119286191,V-easy,0,1,2.0,1.0,Start low on the left side of the boulder with hands on the arête and feet on the bottom lip. Move up and across using the top of the boulder until you reach the end.  ,{200726148: 2}
Little Arête,119286570,Boulder,119286191,V1-,0,1,2.0,1.0,"Start with feet on the low ledge, right hand pulling on the ridge, and left on the little crimp ledge. Move up and left to follow the arête to the top. ",{200726148: 2}
Low Easy Traverse,119286341,Boulder,119286191,V1-,0,1,2.0,1.0,Start on the low left of the boulder with hands on the small crimpy ledges and feet on the bottom lip. Move up and right without using the top ridge and traverse right to the end of the boulder.,{200726148: 2}
Up The Middle,119286470,Boulder,119286191,V1,0,1,3.0,1.0,"Start with feet on the low lip, left hand on a slopey crimp, and right hand in a small side pull. Move straight up the boulder and top out. Short route but with a fun start. ",{200726148: 3}
Monkey bars,118577738,Boulder,118577438,V4-,10,1,1.5,2.0,"the start is at the base of the overhang, make sure you have at least two crash pads for this one. A fall from the top can be dangerous if you don’t have protection. It’s a very fun problem to work on","{200669039: 3, 200383970: 0}"
Swing set,118577632,Boulder,118577438,V1-2,8,1,1.0,2.0,"It’s a good warm up route, can be easily done for new climbers to veterans ","{200669039: 2, 200383970: 0}"
Chadwicks Traverse,115356516,Boulder,115356452,V2+,200,1,1.8,4.0,I start on the inside climb up Midway and Traverse left around the column making my way up and down. Very fun route close to home similar to  red riverGorge climbing.,"{200156238: 3, 200634625: 2, 111895157: 1, 200623670: 1}"
72 Hour Energy,110261773,Sport,108387175,5.12a,70,1,3.3,19.0,"A long and very pumpy route with a vertical start, a steep headwall and a topout crux.    Meander past bright yellow patches of lichen to a no hands rest on a ledge about 25 feet up.  Work up the flake, and cast into a long section of perfect pockets and edges with the occasional shake.  Save some energy for the unique lip encounter at the very top!      To avoid rope drag you may want to down climb from the chains and lower off the last draw.    Gets lots of morning sun.","{11509: 4, 200257412: 4, 200407581: 4, 107608977: 4, 107513502: 4, 110327071: 4, 105805707: 4, 111163750: 3, 200146999: 3, 106540505: 3, 200119221: 3, 106810689: 3, 14595: 3, 107137180: 3, 107743173: 3, 107484179: 3, 105801687: 3, 109711410: 2, 106984939: 2}"
Barren Gold,116498016,Sport,108387175,5.12a,60,1,3.0,4.0,"One of the best at the wall. Interesting moves the whole way, tough holds at the top.","{106816785: 3, 200595483: 3, 107608977: 3, 107137180: 3}"
Bear Belly,119704032,Sport,108387175,5.12b,60,1,3.5,2.0,"(Needs a description)Second route from the left on the twelve wall, between Loaded for Bear and Ticks and Beer","{107513502: 4, 110303797: 3}"
C Quest R,110330437,Sport,108387175,5.10b,60,1,2.0,3.0,"Low angle route with a crux in the middle.  Scramble up easy rock, pull over a small roof and power through some small pockets and slopers to a nice finish on good edges and pockets. This route tends to dry quickly because it doesn't get much runoff. It gets morning sun.","{11509: 2, 5515515: 2, 109711410: 2}"
Chantal's Starfish,115561939,Sport,108387175,5.10b,60,1,1.8,4.0,Work you way up onto a ledge and then climb up crimps to the top.,"{200137221: 3, 111674806: 2, 109447295: 2, 5515515: 0}"
Cindy Groms,119962873,Sport,108387175,5.12b,65,1,1.0,1.0,"Nondescript climbing on mostly good, but unchalked, holds. A true classic. ",{107137180: 1}
Clay City Exit,110270655,Sport,108387175,5.11a,65,1,2.9,29.0,"A very fun route with a steep start, an easy middle and a crux at the top.    Follow big jugs and cool pinches out a bulge to a no-hands rest about 15 feet up.  A couple of easy moves lead to another no-hands in a concave.  Then punch it through the headwall to a single hard move below the anchors.    This is the best warmup on this side of the Den.","{107147231: 4, 110080172: 4, 111354038: 4, 200137221: 4, 108530226: 3, 108496656: 3, 109711410: 3, 110286503: 3, 111838369: 3, 11509: 3, 200146999: 3, 200159884: 3, 200556064: 3, 109392078: 3, 105963918: 3, 105801687: 3, 110528367: 3, 107059069: 3, 111163750: 3, 110530146: 3, 107484179: 3, 111039775: 3, 109007098: 3, 5515515: 2, 105805707: 2, 105879342: 2, 109447295: 2, 200311173: 2, 107137180: 2}"
Gandee Candy,108389072,Sport,108387175,5.8,65,1,2.9,36.0,"Good average 5.8 climb.  Sustained, but no defined crux.","{200137221: 4, 200155089: 4, 105805707: 4, 200795710: 4, 200144283: 4, 200447252: 3, 107902569: 3, 200182951: 3, 200595483: 3, 112249021: 3, 200146999: 3, 200799261: 3, 200489859: 3, 108032974: 3, 106522843: 3, 111354038: 3, 106679659: 3, 14595: 3, 106831774: 3, 109263775: 3, 200158387: 3, 111687255: 3, 200040702: 3, 112249749: 3, 107743173: 3, 105963918: 3, 108041064: 3, 200431190: 2, 107137180: 2, 107059069: 2, 110530146: 2, 109711410: 2, 112797688: 2, 110205951: 2, 5515515: 2, 106478239: 1}"
Golden Snow Cone,109469913,Sport,108387175,5.10c,55,1,2.8,55.0,Climb the large left leaning right facing flake to perfect pockets on the face above.,"{107147231: 4, 200137221: 4, 108496656: 4, 200556064: 4, 11509: 4, 200154493: 4, 200283825: 3, 106984939: 3, 107743173: 3, 106897206: 3, 109353144: 3, 106242342: 3, 200595483: 3, 200144283: 3, 111707251: 3, 111354038: 3, 106522843: 3, 200182883: 3, 200040702: 3, 200146999: 3, 105879342: 3, 107608977: 3, 108850153: 3, 107059069: 3, 105805707: 3, 110198640: 3, 106831774: 3, 105801687: 3, 110530146: 3, 107137180: 3, 111039775: 3, 200159884: 3, 110839245: 3, 108141805: 3, 107607301: 3, 200158387: 3, 106810689: 3, 112797688: 3, 107496894: 3, 110327071: 3, 200075761: 2, 106478239: 2, 111443138: 2, 200431190: 2, 200311173: 2, 105963918: 2, 106076447: 2, 14595: 2, 200182951: 2, 111163750: 2, 109711410: 2, 5515515: 2, 105963968: 2, 110286503: 1, 200257412: 1}"
In Red We Trust,113740571,Sport,108387175,5.12b,40,1,3.0,4.0,You turn the corner at the Den and see a quiet cave. A striking right facing corner in there looks like it holds a zillion knee bars. It does! But they're not useful.    Stick clip one and crawl up on a ledge and grab a great hold. Boulder to the arete and make a bunch of funky moves in the dihedral before a really sick move to clip the chains.,"{200181050: 4, 108980214: 3, 110327071: 3, 107137180: 2}"
Levi Yoder,118203134,Sport,108387175,5.11+,60,1,1.0,1.0,This route climbs up to a shallow hueco about 2/3 of the way up the route and finishes in dark colored slabby rock with water groves that is often wet from water runoff.,{5515515: 1}
Low Hanging Fruit,110270679,Sport,108387175,5.10d,60,1,2.4,14.0,"A nice fingery route with lots of crisp, fragile edges.    Easy moves up a slab lead to a layback section below the steeper upper half.  Crimp and wander up the slightly overhanging wall and then cut hard left to avoid the crack and do a few harder moves just below the anchors.    The hardest part of this route is choosing which way to go and finding the best holds.","{107706155: 3, 200279250: 3, 107743173: 3, 107496894: 3, 111427256: 3, 11509: 2, 106242342: 2, 112198148: 2, 109711410: 2, 107059069: 2, 200040702: 2, 5515515: 2, 107137180: 2, 200137221: 2}"
Mooch,110330421,Sport,108387175,5.11b,80,1,1.8,10.0,Long and pumpy with marginal rock in spots.      Start with a fingery boulder problem or a dihehral crack.  Tough sequences between very good rests and ledges to a crux at 3/4 height and more endurance climbing to the chains.    Will get at least another star when it cleans up.  Stays in the shade until late morning.  Top gets wet in heavy rain.,"{11509: 3, 200283825: 3, 107137180: 2, 107059069: 2, 110327071: 2, 105801687: 2, 200340450: 1, 5515515: 1, 200182883: 1, 200119221: 1}"
Off The Couch,111304044,Sport,108387175,5.10d,55,1,2.1,13.0,Climb easily off the ground utilizing a nice left facing flake.  After establishing on the wall a few big pulls between pockets leads to a lower angle face above.  The face has just enough holds to keep it reasonable and not too thin.,"{200040702: 3, 105805707: 3, 109188550: 3, 106242342: 3, 109711410: 2, 105801687: 2, 106897206: 2, 5515515: 2, 200158387: 2, 107137180: 2, 200311173: 1, 200556064: 1, 109353144: 1}"
Pinkalicious,111292167,Sport,108387175,5.11b,50,1,3.1,27.0,"This entertaining and atypical red route climbs the beautiful arete on the left side of the Gold Wall.  After Stickclipping the first bolt, make difficult moves to get established on the overhung face.  Pull past several bolts to get established on the slab.  Creep up the enjoyable slab that has just enough holds to keep it fun, to the anchors just above a ledge as the wall turns to an overhang.","{112830099: 4, 200179659: 4, 111674806: 4, 200040702: 4, 106319904: 4, 107743173: 4, 200697609: 4, 200182951: 3, 14595: 3, 106076447: 3, 107608977: 3, 106538248: 3, 105801687: 3, 105963968: 3, 200283825: 3, 5515515: 3, 111163750: 3, 106810689: 3, 111278312: 3, 108850153: 3, 105805707: 3, 200079239: 3, 111443138: 3, 109711410: 2, 106897206: 2, 200257412: 2, 107137180: 2}"
Pooh and Piglet Too,116533078,Sport,108387175,5.10d,50,1,1.7,3.0,Starts behind a tree and wanders up pocket moves over a low roof to a tricky finger crack.,"{109711410: 2, 107137180: 2, 200137221: 1}"
Psychopomp,111251858,Sport,108387175,5.11b,60,1,2.2,10.0,"Start on a lower angle section up to a stance.  Continue up on continuous pumpy climbing with a few small holds, and a few cruxy sections.","{105801687: 3, 107147231: 3, 110286503: 3, 107137180: 2, 105805707: 2, 112841766: 2, 107059069: 2, 200279250: 2, 109711410: 2, 106816785: 1}"
Routeburglar,111281142,Sport,108387175,5.12a,75,1,3.1,12.0,Start off a boulder and find a way to establish yourself on the left facing corner.  Moderate climbing leads to a sit down rest and the upper half of the route.  Progressively harder climbing up steepening rock leads to a series of pinches and good edges before a few longer moves to holds below the chains.  Save some energy for the anchor clip.    High quality rock once leaving the initial ledge midway.,"{105805707: 4, 107137180: 4, 105963968: 3, 106540505: 3, 106960126: 3, 107608977: 3, 110327071: 3, 112841766: 3, 106517269: 3, 105801687: 3, 200556064: 3, 200311173: 2}"
Rules of Engagement,116070292,Sport,108387175,5.13a,95,1,4.0,4.0,A classic route with boulder problems separated by rests.,"{107137180: 4, 106960126: 4, 200311173: 4, 107608977: 4}"
Rumspringa,118203118,Sport,108387175,5.10b,60,1,2.0,1.0,Start with a couple of long moves on good holds on orange rock and move up and left into a dihedral.  Continue 5.9 climbing up and left until the midway point where you begin to trend right.  After clipping the last bolt traverse right under and past the chains and pull a harder move to holds from which to clip.,{5515515: 2}
Sam's Boy Toy,116533055,Sport,108387175,5.11c,70,1,2.5,2.0,Climb thin slab to a ledge. Pull off the ledge on crimps and follow through small pockets up the face until the walls switch to a slightly overhung finish.,"{106242342: 3, 109711410: 2}"
Shadow Enhancement,110261825,Sport,108387175,5.11d,60,1,2.7,10.0,"Slightly overhanging route with two distinct cruxes.    A few technical moves on a slab gains a ledge below the steeper wall above.  A quick thin move off the ledge leads to deep pockets at the third bolt and the first crux- a big move off a shallow two-finger pocket.  Better pockets follow, but tricky reach to a shallow two-finger pocket looms above.  Past this the holds improve dramatically to the chains.    Since it ends below a big roof this routes tends to stay dry in rain.  Gets lots of morning sun.","{11509: 3, 106831774: 3, 111278312: 3, 106810689: 3, 105805707: 3, 107137180: 3, 105801687: 3, 14595: 2, 106897206: 2, 200075761: 2}"
Squatter,111790387,Sport,108387175,5.11d,80,1,3.0,5.0,This route starts with some ledges and moves up through excellent climbing with decent rests to a tough anchor clip. This route can serve as a nice warm-up for the harder routes at the Bear's Den or for the Lode.    We back-cleaned the first draw (shared bolt with Mooch) which helped with rope drag; certainly not mandatory though.,"{200154493: 4, 107137180: 3, 107059069: 3, 200311173: 3, 105805707: 2}"
Squirrels Gone Wild,119235582,Sport,108387175,5.13a/b,100,1,2.5,2.0,Begin near a head height hueco on chossy holds. A number of boulder problems separated by good rests await.,"{107137180: 3, 200311173: 2}"
Tar Baby,109469891,Sport,108387175,5.9,40,1,2.3,46.0,Farthest route to the left at the Bears Den. Climb up on to a small ledge below the first bolt then work up the awkward crack and then right on good holds.,"{110286503: 4, 109690266: 3, 106242342: 3, 111687255: 3, 110205951: 3, 108496656: 3, 200137221: 3, 106984939: 3, 200154493: 3, 105879342: 3, 200489859: 3, 200158387: 3, 110530146: 3, 111163750: 3, 107706155: 3, 111354038: 3, 200119221: 2, 107743173: 2, 200144283: 2, 110080172: 2, 112249021: 2, 200146999: 2, 200607136: 2, 200075761: 2, 107607301: 2, 106522843: 2, 200407581: 2, 106679659: 2, 11509: 2, 105801687: 2, 107137180: 2, 105805707: 2, 109263775: 2, 111039775: 2, 113164188: 2, 200086061: 2, 109711410: 2, 105963918: 2, 200182951: 2, 111674806: 2, 109447295: 2, 200040702: 1, 200795710: 1, 112198148: 1, 5515515: 1, 200311173: 1}"
Ticks and Beer,119962912,Sport,108387175,5.12c,70,1,3.0,1.0,Climb the face on mostly good holds with the occasional long pull until you reach the break in the wall. Make a couple tough moves to gain an edge where you can eye the upcoming crux which involves a small right hand pocket. Climb to the top on positive holds and big moves. ,{107137180: 3}
Two Rons Don't Make a Right,119475630,Sport,108387175,5.11b,70,1,1.7,3.0,"Climb the blunt arête making thoughtful, delicate moves on directional pockets. Rest in a massive hueco about two-thirds of the way up then continue to the top.","{109711410: 3, 107513502: 2, 200145349: 0}"
Ursa Major,119475755,Sport,108387175,5.11a,50,1,2.0,1.0,"Similar to its counterpart, climb a friendlier start to a punchy band of pockets. Dirtier the higher you get and a moss-covered flake to clip chains. The lesser of the twin lines, also felt similar in difficulty.",{109711410: 2}
Ursa Minor,119475731,Sport,108387175,5.11b,45,1,2.0,1.0,"Flow through good jugs at the beginning until the pocket band. Stab through good pockets and keep moving until your feet are above the band, then regroup and continue to the chains.",{109711410: 2}
Wild Turkey Crossing,116533095,Trad,108387175,5.6,60,1,2.0,1.0,Start up Golden Snow Cone to reach the large left leaning flake. Follow this large flake up and left with good laybacking and jamming. Try not to piss off climbers on the sport routes intersecting this obvious plumb line. Finish on the anchors of Pinkalicious.,{109711410: 2}
ABR,119916258,Sport,106229629,5.12d,75,1,0.0,,"Shares start with Molten and Divine Punishment, but pulls left along the edge of the large hueco.  Unfortunately often wet.",
The Andy Man Can,106229634,Trad,106229629,5.10d,65,1,2.8,4.0,Climbs the overhanging dihedral left of the 5.10 buttress. Scramble up to the large ledge to belay. Climb up the overhanging thin-hands crack onto the vertical wall above. Enjoy the rest in the huge hueco and continue up the offwidth crack with good face holds. Rap from slung tree.,"{106181990: 3, 106816785: 3, 107816900: 3, 200160322: 2}"
Atomic Fireballs,119916228,Sport,106229629,5.13d,75,1,0.0,,"Share the start with Silky, but clip the right bolt.  Boulder thru the start to the large Hueco system and pull the initial crux a difficult move off undercling pinches to good holds.  Shake out and continue up the overhanging face for a long ways with a harder section towards the top.",
Augustus Gloop,107756397,Sport,106229629,5.9,60,1,2.3,152.0,"A fun low-angle route.  Slightly more technical than it's neighbor of the same grade, Chocolate River.","{107842362: 4, 200150521: 4, 200171339: 4, 110679389: 4, 200464776: 4, 111899379: 4, 106639060: 3, 108015671: 3, 108712119: 3, 109263775: 3, 110087433: 3, 110820359: 3, 111553648: 3, 109277025: 3, 112443432: 3, 108630916: 3, 112858976: 3, 111772944: 3, 107534146: 3, 109894471: 3, 109389640: 3, 108193568: 3, 113174173: 3, 200158387: 3, 111143584: 3, 200185089: 3, 200144283: 3, 200086061: 3, 113164188: 3, 110262256: 3, 112823201: 3, 110751062: 3, 110233256: 3, 200145349: 3, 109086735: 3, 200106872: 3, 112006439: 3, 111674806: 3, 110948161: 3, 200612241: 3, 200159884: 3, 200436289: 3, 200912789: 3, 108329997: 3, 200954835: 3, 200644614: 3, 106096353: 2, 107368416: 2, 105969464: 2, 106449553: 2, 107807423: 2, 107588308: 2, 107572100: 2, 107178013: 2, 106663775: 2, 108105844: 2, 107714966: 2, 106967794: 2, 106736847: 2, 107051650: 2, 107751353: 2, 108430574: 2, 107290177: 2, 108416200: 2, 108121087: 2, 108257891: 2, 108885152: 2, 106506554: 2, 107472859: 2, 109076559: 2, 107772111: 2, 108104088: 2, 108678461: 2, 107340553: 2, 108239216: 2, 107169450: 2, 110460025: 2, 109494428: 2, 109692317: 2, 111660364: 2, 111531597: 2, 111696135: 2, 111675191: 2, 111716040: 2, 110009394: 2, 111882861: 2, 110678844: 2, 108438366: 2, 108389975: 2, 110515852: 2, 108140362: 2, 109070886: 2, 107085584: 2, 108311708: 2, 111872600: 2, 111849078: 2, 108166735: 2, 107852661: 2, 110495525: 2, 107496894: 2, 112038160: 2, 110085490: 2, 112006024: 2, 111974866: 2, 5515515: 2, 112463509: 2, 200112337: 2, 111931619: 2, 200160322: 2, 112016379: 2, 200212387: 2, 200167204: 2, 200268873: 2, 107729812: 2, 110224726: 2, 10481: 2, 112846385: 2, 109018466: 2, 200168153: 2, 200246542: 2, 200434459: 2, 110205951: 2, 112025009: 2, 106868421: 2, 200230991: 2, 200079831: 2, 200188352: 2, 112858426: 2, 107801617: 2, 200458422: 2, 200434365: 2, 200040950: 2, 200171060: 2, 200687699: 2, 109711410: 2, 200591345: 2, 200911703: 2, 200746791: 2, 200155089: 2, 111899404: 2, 109406130: 2, 109648338: 2, 107746838: 1, 106989384: 1, 13965: 1, 108728891: 1, 200236355: 1, 200231895: 1, 200311173: 1, 110839245: 1, 200465561: 1}"
Babinski sign,107892923,Sport,106229629,5.10d,60,1,2.7,33.0,Bolted line that wraps around an arete hueco just past second bolt.,"{106242342: 4, 200112337: 4, 200533313: 4, 108742211: 4, 111488411: 3, 200055887: 3, 12792: 3, 106897206: 3, 107292120: 3, 5515515: 3, 106426542: 3, 200119221: 3, 107106661: 3, 109392078: 3, 106816785: 3, 106810689: 3, 109155979: 3, 111157860: 3, 106251687: 3, 108362846: 3, 110924900: 3, 111892393: 3, 105833953: 2, 107137180: 2, 105801687: 2, 106736847: 2, 106506554: 2, 108728891: 2, 109711410: 2, 106308715: 2, 110233256: 2, 200556064: 1, 107059069: 1}"
Ball Nuts and Brassies (Aka Broken Ankles),108640441,Trad,106229629,5.12-,70,1,2.0,2.0,"Begin through easy terrain up to a stance in a hueco beside the crack. Watch out for some flexing holds pulling into the hueco. Boulder out left on the crack, primarily using it as a face hold. A thank God jug appears 3/4 of the way through the crack, and from here, go straight up. The guidebook indicates going all the way to the end of the crack, then traversing right. This way seems harder, harder to protect, and more contrived. From the jug, it is possible to move straight up through face holds and enjoyable climbing. This route will be much better once all the friable holds have been kicked off, as I managed to remove several footholds both times on the route.","{106744745: 2, 106816785: 2}"
Bleak December,107401205,Sport,106229629,5.12b,65,1,3.0,9.0,"An awesome, a-typical RRG route following a gorgeous slightly overhanging brown/gold streak.  Just enough usable holds, at a choice angle, make for good movement the whole way.  Very crimpy.    Start by following 2 bolts of a left arching crack until it peters out.  Bust the crux move off small, sharp crimps, clip, and make some more long moves on small holds to a flat jug.  Crux over.  Steller face climbing leads past small plates and pockets to a spicy and sequential shakedown at the anchors.    Grade is my best estimate and with a grain of salt...","{105083588: 4, 108843325: 4, 109033387: 4, 111278312: 3, 109333124: 3, 110625617: 3, 105801687: 3, 107285929: 2, 111092753: 1}"
Breakin the Law,111855528,Sport,106229629,5.10b,50,1,2.6,38.0,Start up the dirty crack or walk up and around and start off the ledge. Clip the first bolt then pull a tricky roof on not as good as you would like them to be holds. The rest of the  climb is steep and deep pocket pulling!,"{200149585: 4, 105833953: 4, 107106661: 3, 111181604: 3, 200371183: 3, 200404070: 3, 200415178: 3, 200162986: 3, 112525633: 3, 200112337: 3, 106816785: 3, 107968558: 3, 107137180: 3, 111878504: 3, 107607301: 3, 112830099: 3, 109769706: 3, 111488411: 3, 200180015: 3, 112278099: 3, 108094755: 3, 107412430: 3, 110625617: 2, 111092753: 2, 110085490: 2, 107059069: 2, 109155979: 2, 200363508: 2, 200051409: 2, 200159884: 2, 112220235: 2, 5515515: 2, 200394465: 2, 108742211: 2, 105969464: 2, 200065718: 2, 109711410: 2, 112493702: 0}"
Butane Junky,110239204,Sport,106229629,5.12a/b,70,1,2.9,7.0,"If masochistic, burly, slab climbing is your thing, then why are you visiting the chocolate factory? Regardless, this one is for you!     An amazing route that I unfortunately don't have much info on. The Ray Ellington guidebook reads something like ""This line will probably shut you down, and probably make you cry"". With a description like that you have to get on it, right?    The aggressive start only yields to more aggressive slab, delicate climbing, pinching tiny iron oxide deposits, an amazing technical challenge! The crux for me was either the awkward steep mantle, or clipping bolt 5/6... hate to take a real whip on this guy!    This one definitely reminds you why you love/hate climbing. Its ok if it makes you cry","{110874352: 4, 109711453: 3, 106744745: 3, 107608977: 3, 111458883: 3, 106816785: 2, 200595483: 2}"
