name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
Cracked,110489158.0,Boulder,110488679.0,V0-,10.0,1.0,1.7,3.0,The cracked boulder has a few easy lines but it's a good landmark and a nice warm up on the way to bigger and better things. On the downhill side is Brake Check (V1) and Allamuchy Layback (V0) on the downhill arete/crack as seen in the beta picture.,"{110512349: 2, 108106981: 2, 110488441: 1}"
Cross Stitch,110488741.0,Boulder,110488679.0,V1,12.0,1.0,2.5,6.0,"This wall is directly under the Cracked Boulder and contains three or four problems depending on how you topout. On the left is Cross Stitch A, starting laid back on nice features, topout over the left of the start (V1). The middle is Cross Stitch B, start sitting holding the big block feature and topout following the crack left, over the bulge (V1), or topout to the right standing on the start block (V0). The right side, starting on the grippy sloper pull on the arete and the big crimp for the right hand is Turntable (V0).","{110488441: 3, 110512349: 3, 108106981: 3, 113168176: 2, 200703409: 2, 200469646: 2}"
Cumulus,110488965.0,Boulder,110488679.0,V3,12.0,1.0,2.0,1.0,"If you approach from the rear of the boulders by hiking up the unmarked trail, then forking right into the woods at the first footbridge, this wall is your first stop on the left... Cumulus is a very sharp sit start on the left of the wall pictured. Hard and kind of awkward even using the cheat block under the face but the sit move is a hard 3, comparable to the strength of Mr. Miyagi sit. Two fingers crimpy pointy thing on the start block for the left hand, right on the slopey side of the block. Throw right to the gnarly crimper and side pull jugs from there.",{110488441: 2}
Darth Lemur,113785207.0,Boulder,110488679.0,V4,17.0,1.0,2.8,5.0,"You start at the lowest point of the over-hang with both hands on mild slopers, left toe on an edge underneath the over-hang, and right heel hooked on the side of the over-hang.  Traverse the over-hang to the left, and then slab directly up the apex.","{200174884: 3, 110488441: 3, 111356997: 3, 113168176: 3, 200394785: 2}"
Darth Maul,110544086.0,Boulder,110488679.0,V1,12.0,1.0,3.0,1.0,"Start standing with hands far apart on opposing side pulls, find a couple intermediate holds, then left hand to a large sloping pinch near the top. Top out without using the chock rock. Cue Imperial March",{110488441: 3}
Darth Vader,112158971.0,Boulder,110488679.0,V1,20.0,1.0,2.0,1.0,"Directly around back and up the hill from Darth Maul. Start matched on the big jug at eye level, committed moves on really sweet crimps.",{110488441: 2}
Dooku Stand,117511192.0,Boulder,110488679.0,V5,15.0,1.0,2.3,4.0,"Match the slope crimps and toe hook, utilizing a triple bump to get into the crack jug. Stand start to Count Dooku.","{110488441: 3, 111356997: 2, 200394785: 2, 200655835: 2}"
Doorknob,110488711.0,Boulder,110488679.0,V0,8.0,1.0,2.0,5.0,"A triangular flake under a big jug to the right. Sit, toeing into the small flakes near the ground with your hands in the large flake. Move up to the giant jug and topout with your choice of holds and a small mantle.","{200701650: 3, 110488441: 2, 111937063: 2, 200469646: 2, 200703409: 1}"
Drop Top,110523843.0,Boulder,110488679.0,V2,10.0,1.0,2.0,1.0,"A really fun boulder but a crappy landing zone. Make sure your pads are set and your spotter ready. Do not use the shelf!    This one has a flaked rail on the left side and a few challenging slopers with a committing top out. Sit start under the rail and move to the right with a couple slopers and confident feet. Top out over the crack, do not turn right around the top.",{110488441: 2}
The Duke of Wellington,111861263.0,Boulder,110488679.0,V3,12.0,1.0,2.0,1.0,"On the downhill corner, start standing on the little shelf, left hand on a weird crimp overhead, right hand undercling in the crack. Move up to a slopey hold then right to a big crimp and intermediate holds.",{110488441: 2}
Dumptruck and Firetruck,110520450.0,Boulder,110488679.0,V-easy,10.0,1.0,1.0,2.0,"Good warm up, easy goes it.","{110488441: 1, 200701650: 1}"
Fickle Finger of Fate,112407284.0,Boulder,110488679.0,V1,12.0,1.0,1.0,1.0,"A little rougher than it looks but a pretty fun little slab above Lesser Magick. A couple of crimps and bad feet at the start, move up to the characteristic finger feature and top out over the highest point to the left.",{110488441: 1}
The Fly,111664691.0,Boulder,110488679.0,V1,12.0,1.0,1.0,1.0,"At the back of the Karate Kid boulder, start left hand undercling, right hand side pull. Straight up, top out with the slopey flake.",{110488441: 1}
The Initiate,112140879.0,Boulder,110488679.0,V2,15.0,1.0,3.0,1.0,"Start standing on two sweet crimps, one has a triangular shape. Variety of holds up to the little pocket, move straight up on crystal holds for the topout. Careful of the small gap between the two slabs at the landing.",{110488441: 3}
The Karate Kid,110523817.0,Boulder,110488679.0,V1,15.0,1.0,1.0,1.0,Start standing in front of the bulge to the right of Mr Miyagi with sharp sidepulls but not on the cleaved chunk on the ground. Hoist the bulge and top out over the tallest point. Popper climbed this rock in untied timberlands hahaha,{110488441: 1}
The King of Prussia,111861277.0,Boulder,110488679.0,V3+,12.0,1.0,3.0,1.0,"Start standing on the little shelf, right hand in the crack undercling and left on the weird overhead crimp. Move right along the crack, continue up the crack to top out.",{110488441: 3}
Kitchen Sink,114208818.0,Boulder,110488679.0,V1,15.0,1.0,2.0,1.0,"Start on a big black undercling jug, follow multiple jug lines around the right arete and top out as per Bath and a Half on the right most jug ledge. Pretty much the most fun easy bouldering in Allamuchy so far.",{110488441: 2}
Ladder To Heaven,115326700.0,Boulder,110488679.0,V3,7.0,1.0,2.0,1.0,"Sit start on crimps at the bottom of the boulder on the slightly overhung side. Bump right hand over to the crimp rail on the right, match with the left hand and move to the top for a slopey finish.",{200275798: 2}
Leopard Print Pumps,111732021.0,Boulder,110488679.0,V2,0.0,1.0,2.5,2.0,"Layback along the jugs in the horizontal crack, then top out through the cave, V1.  Sit start begins on the knob to the right, adding one strenuous move which is easier with a heel/toe cam if you can find it V2/3","{110488441: 3, 111943514: 2}"
Lesser Magick,112183940.0,Boulder,110488679.0,V0+,15.0,1.0,2.0,1.0,"Big triangular slab behind the Spear. Just two strenuous moves. Start right hand on a nice sidepull, left on the arete jugs. Move up to the notch with your right hand. The move is a bit reachy but the hold is good. Sweet spine feature for the left hand on top out.",{110488441: 2}
Little Bitta Layback,112381232.0,Boulder,110488679.0,V2,25.0,1.0,3.0,1.0,"This one is a hidden gem. Go up the streambed, pass Darth Maul and Oscar the Grouch, hook a right up the steep hill near Big Fat Pauly and continue up to some of the largest formations in the bluff.    Get up on the big flat shelf to start the thin layback and gain a variety of good holds to continue to a heady top out. This one should be taken with care.",{110488441: 3}
"Look Mom, No Hands!",110523981.0,Boulder,110488679.0,V-easy,0.0,1.0,1.0,3.0,"A sweet slab with varying angles, features (or the lack thereof) and endless possibilities for no hand ascents and warm up runs. Visible from the unmarked trail, about 75 yards from the parking lot.","{110512349: 2, 200703409: 1, 110488441: 0}"
Mike O'Malley,112140875.0,Boulder,110488679.0,V1,18.0,1.0,2.0,1.0,"Aggro Crag Extension. Start on the small block next to the craggy side of Tall Wall as low and left as possible. Move up and right on the block and get up the craggy face. Heady but the committed move is low, very fun. Check your landing, have good spotters for the top out.",{110488441: 2}
Mind Kontrol Ultra,112407292.0,Boulder,110488679.0,V0+,14.0,1.0,2.0,1.0,"Starts standing facing uphill on two crimps and good feet. Make a long move up left, then up the arete on nice holds to a big pointy jug feature and along the top rail with super sweet holds and moves the whole way to the topout. The thin flake on the left face should be avoided since it seems to be very hollow.",{110488441: 2}
Mr. Miyagi,110523830.0,Boulder,110488679.0,V3,15.0,1.0,2.5,4.0,"A one move wonder with an easy top out, Sit start on the left side of the Karate Kid bulge. With your left hand in a slippery crystalline pocket, right hand on a sharp crimp, both feet off to the right on a small shelf. Deadpoint to an adequate handhold or the nice jug, then top out over the tallest point. Recently, Alex Martin sent Miyagi with a static sequence! Alternatively: stand start right hand in the jug, left hand in the crystalline pocket V0","{110512349: 3, 111640934: 3, 110488441: 2, 111356997: 2}"
My Brother's Block,112407332.0,Boulder,110488679.0,V1,8.0,1.0,0.0,1.0,"In the middle of the talus in the stream bed on the way up to Tall Wall, The Spear etc. A short block with a couple shelves and one of those slopey topouts we love to hate.",{110488441: 0}
Napoleon,111805098.0,Boulder,110488679.0,V1,12.0,1.0,1.0,1.0,"Sit start under the Battle of Waterloo with both feet in the crack and both hands on the shelf, right hand to a big jug side pull. The rest of the shelf to the left is off. Move straight up with good feet and a long move to the big crimp with left hand. Up to nice holds for the topout.",{110488441: 1}
Nimbus,112184480.0,Boulder,110488679.0,V2,18.0,1.0,1.0,1.0,"Highball above Big Fat Pauly, near Cumulus. Start standing left hand on the arete, right in a jug, move to a right hand sidepull and commit to a couple weird sloping crimps near the top. Be very cautious on this one.",{110488441: 1}
,,,,,,,,,,
Oreos,119279971.0,Boulder,110488679.0,V1+,10.0,1.0,2.0,1.0,"A really cool set of moves gets you started on this one. Potential for toe and heel hooks, depending on your size. The topout is the crux, but you can stand on the big block for a rest before attempting it. Avoid using rocks delineated by the vertical cracks on the Cross Stitch boulder for the most interesting climb.  ",{200703409: 2}
Oscar the Grouch,110996372.0,Boulder,110488679.0,V0,25.0,1.0,1.0,1.0,"A serious but easy highball slab, Oscar is messy at first glance, the fear junkies will enjoy some exposure!",{110488441: 1}
Padlock,111971840.0,Boulder,110488679.0,V1,0.0,1.0,2.0,2.0,Start on the big triangle flake of Doorknob but deadpoint to the big square cutout with left hand and top out without using the big jug to the right.,"{110488441: 2, 200469646: 2}"
The Pea,112442537.0,Boulder,110488679.0,V2,0.0,1.0,2.0,1.0,"Up the unmarked trail and trending right at the two forks, up the yellow trail to the very top of the Allamuchy Ridge is this unmistakable 20 ft monster. It's called the Pea by locals as a sort of sarcastic poke at the large size of this rock. There are at least two good lines on it but the downclimb is tough. The front has a stand start with some sweet pulls where a crack formed; follow the weakness to the top, about V2. The back of the boulder has a few moderate and tall slab lines with a gnarly fall under them, seem to be about V2 or harder. Between these two is a shelved problem that should go at V1. Be super careful about getting off this rock.",{110488441: 2}
Penny Loafers,112048496.0,Boulder,110488679.0,V2,0.0,1.0,2.0,1.0,"Under LPP, climb the vertical face with crimps to start and move up to the sloper top. Move left and topout around the highest point of the slabby rock.",{110488441: 2}
Pickle,110647960.0,Boulder,110488679.0,V1,12.0,1.0,2.0,1.0,"Off the teal trail all the way up the steep hill after the streambed. Start with both feet and hands as far right and low as possible,  work up to the left into or past the slot, then utilizing some intermediate holds on the way to a big flake at the topout trending leftward. Stay on the front face. The landing zone can be dangerous.",{110488441: 2}
Project: Darth Sidious,117528707.0,Boulder,110488679.0,V6,18.0,1.0,4.0,1.0,Start on Always Two There Are and finish up Sidious Stand with some awesome movement around the lip.,{110488441: 4}
Project: Rocket Nozzle,117401296.0,Boulder,110488679.0,V6,10.0,1.0,4.0,1.0,"An absolutely superb line on the cliff band above Skanderbeg's Shield. Start on low side pull jug, move through beautiful holds and a beta intensive sequence to a sloped shelf on the left. Burl your way over the lip!",{110488441: 4}
Project: Yatta!,117528752.0,Boulder,110488679.0,V7,8.0,1.0,3.0,1.0,Start on two credit card sized crimps or even the side pull pinches with a little foot edge. Use a terrible intermediate near the lip or just jump from the start. Really hard single move. Still a project.,{110488441: 3}
Red Stilhettos,112048473.0,Boulder,110488679.0,V2,0.0,1.0,2.0,1.0,"On the knobby holds to the right of Leopard Print Pumps. Move up and then left across the ledge slopers. The jug holds on LPP are off, smear feet. Top out through the cave.",{110488441: 2}
Rubber Ducky,112184485.0,Boulder,110488679.0,V2,0.0,1.0,2.0,4.0,"To left left of Doorknob, start in low jugs and gain slopers and then the top out. A tough little lowball to warm up.","{110488441: 2, 111937063: 2, 200703409: 2, 200469646: 2}"
Sack Up,113731791.0,Boulder,110488679.0,V1,10.0,1.0,1.0,1.0,"right next to crack epidemic on the same rocks start standing on a small foot, a crimp for the left hand and an under cling for the right. move to a small pocket then match on a sloper to top out jug.",{200034208: 1}
Scurvy Direct,117251493.0,Boulder,110488679.0,V4,8.0,1.0,1.7,3.0,"On the Scurvy boulder, start sitting under the prow and reach left hand up to a fair crimp. Right hand starts on the very sharp crimp seam. The boulder to the left is off, no jamming in the crack or smearing to start or topout. Pull on and toss left to the better crimp, get over the prow with use of a slopey crimp and iffy mantle. Starting with both hands a bit lower might add a grade but it's awkward.","{110488441: 2, 111356997: 2, 200703409: 1}"
Scurvy Traverse,110925055.0,Boulder,110488679.0,V1,8.0,1.0,1.0,1.0,"Start at the right with feet near the ground, a right hand side pull and a crimp for your left hand up top. Move along the top then make a wide left foot move to the little shelf. Around the corner for a nice crimp and mantle out.",{110488441: 1}
Sensei,112048480.0,Boulder,110488679.0,V3,0.0,1.0,2.5,2.0,Mr. Miyagi's sit-start but move to the rail on the left and top out the vertical face next to Wax On.,"{111633127: 3, 110488441: 2}"
Sidious Stand,117528700.0,Boulder,110488679.0,V3,15.0,1.0,2.0,2.0,"Starting to the right of Dooku on good side pulls above head height, left heel hook and lock off to the little horn hold.","{110488441: 2, 111356997: 2}"
Skanderbeg's Big Toe,117400469.0,Boulder,110488679.0,V1,8.0,1.0,1.0,2.0,"On the backside of the boulder that his shield fell from, the hero's big toe sticks out from the arete. Feet under the lip, both hands on the big flat rail and use the arete hold and a simple mantle to get over the face.","{110488441: 1, 200703409: 1}"
Skanderbeg's Shield,114208987.0,Boulder,110488679.0,V5+,8.0,1.0,3.3,6.0,"Sit start begins under the shelf ledges and goes straight up. Left hand start on small sharp crimp, right hand on gaston ledge. Project line begins on crescent hold, farther to the left and connects one very intense move to join the pure line.","{200174884: 4, 111710269: 4, 111356997: 3, 110488441: 3, 200394785: 3, 200703409: 3}"
Sketch Pad,110520480.0,Boulder,110488679.0,V-easy,10.0,1.0,1.0,3.0,A little slabby face that will force some footwork and balance.,"{200703409: 2, 200701650: 1, 110488441: 0}"
Space Jam,112444026.0,Boulder,110488679.0,V3+,16.0,1.0,3.0,1.0,"The kind of climb you can't find but wish you could. I stumbled into a new formation, smack in the middle of the woods, half a mile off trail. It's easiest to find this one from the road. The best way I can describe the location is between the Scout Reservation and the parking lot for the main wall on Waterloo Rd sits a private residence in the State Park. Far to the right of this home (be respectful!) is a series of stone walls, hidden by brush but visible in the winter. Up the hill past the walls are some obvious formations.    Start at the right side of the cave and follow the ledge and cracks diagonal left to a heady top out over a fair landing. Bring a couple pads and a buddy. Top out over the large crack with a bunch of choices for jamming then mantle.",{110488441: 3}
Spear of Destiny,110489008.0,Boulder,110488679.0,V1,15.0,1.0,2.0,2.0,"Standing, left hand sidepull, right hand Gaston. Go to the left around the small tree growing in the top.","{110488441: 2, 108106981: 2}"
Stay Together for the Kids,114251053.0,Boulder,110488679.0,V0,10.0,1.0,0.0,1.0,A fun juggy undercling start on a split boulder about 50 yards up the stream bed from Cracked. A fair landing. Good warm up,{110488441: 0}
Tall Wall Traverse AKA Bread Slice,110488770.0,Boulder,110488679.0,V2,0.0,1.0,2.0,1.0,"Tall Wall is ten minutes up the stream bed. The main face is a crimpy wall, The Initiate (V2), the adjacent side is The Aggro Crag/Mike O'Malley (V1). Some folks I talked to like to call this block the Bread Slice and mentioned that the traverse line was a fun challenge when they were out with their friends; Start sitting at the short block on the left and move right, onto the craggy face, then around the corner onto the clean face, then to the far right. Some of that group I talked to also mentioned a friend of theirs bolted a cave up in the woods behind these features but upon inspection the ropeable climb(s) would require some cams and guts.",{110488441: 2}
Wax Off,111664678.0,Boulder,110488679.0,V2,15.0,1.0,1.5,2.0,"At the back of the Karate Kid boulder, start on the knife and move right, up the awkward staircase and top out over the big slopey flake.","{108106981: 2, 110488441: 1}"
Wax On,111387213.0,Boulder,110488679.0,V4,12.0,1.0,2.8,4.0,"At the steepest bulge on the Karate Kid boulder, start two hands on crimps next to the big knob, or alternatively start by hugging the arete with a choice of crimpy holds. Move left and find a blind sloper or crimp sidepull on the corner of the bulge with left hand, and continue to some sketchy slopers and crimps but solid feet on the vertical portion. A little tree sits on the topout.","{111710269: 4, 111356997: 3, 110488441: 2, 108106981: 2}"
Weekend Express,113047467.0,Boulder,110488679.0,V1,8.0,1.0,1.0,2.0,"Low start on left arete with left hand on 3/4 pad ledge and right in low, thin seam. Pull on and establish feet and make move out right to flat ledge. Work feet and top out.","{111943514: 1, 110488441: 1}"
Yosh!,116965681.0,Boulder,110488679.0,V3,12.0,1.0,2.0,1.0,Sit start on sharp crimps.  Work right and up on crimps then dyno for the top!,{200174884: 2}
Z Cracks,112407310.0,Boulder,110488679.0,V0,0.0,1.0,1.0,1.0,A couple of 5.6 to 5.9 lines and easy traverses to warm up on in the back area near Big Fat Pauly,{110488441: 1}
Tit porn,118676169.0,Boulder,118676150.0,V5,0.0,1.0,3.0,2.0,Cave boulder problem,"{200647899: 3, 200331162: 3}"
Cave Direct,114129984.0,Boulder,113649517.0,V3,18.0,1.0,4.0,1.0,the main problem goes out the roof of the cave following a crack on the inside roof. Start from the hanging block in the back of the cave. A toprope is recommended and a spotter is necessary.,{106359752: 4}
Green sky,118703743.0,Boulder,118703726.0,V3-4,10.0,1.0,2.0,1.0,this route has to offer a lot of very good practice for people new to bouldering but is still difficult for people with experience. See picture for hand and foot placement. Some of the holds and feet might be wet so a blow torch is a good idea for drying wet spots. ,{200647899: 2}
Knocking at Your Back Door,118726162.0,Boulder,118703726.0,V5-6,10.0,1.0,3.0,1.0,Bad feet for Dyno move to final finish hold. Top out is not necessary. ,{200647899: 3}
Vinny’s Reach,113760339.0,Boulder,113759601.0,V2-3,6.0,1.0,3.0,2.0,"start under the rock, reach behind, topout","{112371142: 3, 112799721: 3}"
Cling Zing,113760304.0,Boulder,113759619.0,V1-2,7.0,1.0,2.0,2.0,"start at obvious undercling, head up along arete","{112371142: 2, 112799721: 2}"
5.5,106368850.0,Trad,106368117.0,5.5,30.0,1.0,1.0,4.0,"Start behind the left-most tree near the base. Move up and slightly left to a small overhang. Move up and left to pass the blank looking face on the left. traverse a little right, climb a flake to the top.","{106299993: 1, 109135839: 1, 107755397: 1, 108127832: 1}"
5.6,106368843.0,Trad,106368117.0,5.6,30.0,1.0,1.9,13.0,"Start about 5-6 feet left of the right corner at the base of a flake. Follow the flake to the small overhang. Lay back or jam the crack and follow it to a ledge. Either continue straight up through the off-width, or traverse left to a flake, and climb to the top.  I believe the tree originally described to be at the base of this climb is no longer present.","{200800072: 3, 108365880: 3, 106879280: 2, 108127832: 2, 107434457: 2, 111710269: 2, 110317116: 2, 106299993: 2, 107755414: 2, 200776113: 2, 107755397: 1, 109135839: 1, 106335624: 1}"
5.7,106368858.0,Trad,106368107.0,5.7,30.0,1.0,1.0,1.0,Crack midway between two trees at base.,{107755397: 1}
5.7 (center),106368869.0,Trad,106368107.0,5.7,30.0,1.0,1.0,2.0,Crack just left of tree. The blank face between this route and Muddy Waters to the left likely still waits for a first ascent.,"{109135839: 1, 107755397: 1}"
5.7 (left),106368881.0,Trad,106368107.0,5.7,30.0,1.0,1.0,1.0,Crack 6 feet right of European Vacation,{107755397: 1}
Born in the USA,106368863.0,Trad,106368107.0,5.11,30.0,1.0,2.0,2.0,"Climb seam, then face behind left tree. Protection available in crack to left.","{107340553: 2, 106335624: 2}"
European Vacation,106368885.0,Trad,106368107.0,5.9+,30.0,1.0,2.0,3.0,"The left most climb on the cliff, goes up a slab a few feet left of the arete, staying slightly left of an old bolt without a hanger.","{107340553: 2, 106335624: 2, 109135839: 2}"
Muddy Waters,106368875.0,Trad,106368107.0,5.8,30.0,1.0,1.8,4.0,The next and very conspicuous crack to the left. The smaller cracks just to the left of this are not as interesting.,"{107340553: 2, 106402329: 2, 107755397: 2, 106335624: 1}"
Spanglish,106368854.0,Trad,106368107.0,5.10,30.0,1.0,1.0,2.0,Slab 10 feet right of tree at right hand side of the base.,"{106335624: 1, 107755397: 1}"
5.2,106369067.0,Trad,106368102.0,5.2,80.0,1.0,2.0,1.0,"Starting under the right end of the overhangs, climb easily up, step right, then up easy slabs to the top. Stay away from the overhangs.",{107434457: 2}
5.5,106368911.0,Trad,106368102.0,5.5,0.0,1.0,1.8,10.0,Right facing corner separating Right Wall from Main Wall.,"{110870686: 4, 200174864: 3, 107434457: 2, 108365880: 2, 111169936: 2, 110317116: 1, 106335624: 1, 109135839: 1, 107755397: 1, 107499312: 1}"
5.5 (Main Wall),106369015.0,Trad,106368102.0,5.5,35.0,1.0,1.8,9.0,"Climb a tiered, right facing corner system that begins 12' above the ground.","{110870686: 4, 107755397: 2, 108365880: 2, 107434457: 2, 110253489: 2, 107499312: 1, 107340553: 1, 110317116: 1, 200569686: 1}"
5.6 (Left of Hourglass),106369048.0,Trad,106368102.0,5.6,0.0,1.0,1.5,2.0,Climb up through a notch in the overhang about 12 feet left of Hourglass.,"{107768989: 2, 107434457: 1}"
5.7,106369043.0,Trad,106368102.0,5.7,0.0,1.0,1.0,2.0,"Climb the face, staying left of hourglass at all times.","{109074558: 1, 108106981: 1}"
"5.7 (Main Wall, Right)",106369007.0,Trad,106368102.0,5.7,0.0,1.0,2.3,20.0,Start is about 5 feet left of a tree at the base of the climb and immediately to the right of 5.5 (Main Wall). The first few moves are tricky. Climb straight up the face between two right facing corners. Top out either at the first ledge just right of the 5.5 (Main Wall) anchors or continue up another 15 feet or so to the tree.,"{110870686: 4, 200701373: 4, 111169936: 3, 200619389: 3, 200776113: 3, 106359752: 3, 200174864: 2, 112104580: 2, 200120733: 2, 111972856: 2, 107755397: 2, 106335624: 2, 109135839: 2, 107340553: 2, 107768989: 2, 107953182: 2, 106587525: 2, 200800072: 2, 110317116: 1, 106641250: 1}"
5.7+,106368899.0,Trad,106368102.0,5.7+,30.0,1.0,1.7,3.0,"Left most crack, just right of Blow Out","{109074558: 2, 107755397: 2, 106335624: 1}"
5.7-,106369061.0,Trad,106368102.0,5.7,80.0,1.0,0.0,,Traverse from left to right under overhangs.,
5.8,106368923.0,Trad,106368102.0,5.8,30.0,1.0,1.0,3.0,Arete to left of right facing corner,"{109074558: 1, 109135839: 1, 107755397: 1}"
5.8+,106368896.0,Trad,106368102.0,5.8+,30.0,1.0,1.3,4.0,Double crack at extreme right end of Right wall.,"{107434457: 2, 106335624: 1, 109135839: 1, 107755397: 1}"
A Touch Too Much,106368893.0,Trad,106368102.0,5.10,30.0,1.0,1.5,2.0,"Walk 20 feet right from the right end of the Right wall and up the hill 30 feet to a rear wall, south facing, with a small tree growing out of the face. Climb to top, staying right of tree.","{200174864: 2, 107755397: 1}"
A Year in the Life,106369024.0,Trad,106368102.0,5.10a,60.0,1.0,2.0,2.0,"Approach a now missing bolt from good holds on the right. Traverse left onto a blank face, away from any good holds on the right. Head for the next bolt hole, then towards the tp. Small cams and nuts useful above the former last bolt.","{107755397: 2, 109135839: 2}"
"A Year in the Life, Variation 1 Direct Start",106369027.0,Trad,106368102.0,5.11d,60.0,1.0,2.0,2.0,Climb the very blank face straight up to the first bolt hole without using any good holds on or near the corner to the right. Head for next bolt hole and to top.,"{106359752: 3, 106335624: 1}"
"A Year in the Life, Variation 2, Left Start",106369031.0,Trad,106368102.0,5.10d,60.0,1.0,2.8,6.0,"Begin several feet left of the direct start, then climb delicately up and right on small holds. After reaching first bolt or bolt hole, proceed up.","{107340553: 3, 107784148: 3, 106359752: 3, 109074558: 3, 107755397: 3, 106335624: 2}"
Blow Out,106368904.0,Trad,106368102.0,5.11a,0.0,1.0,2.4,8.0,"Steep face just right of right facing corner. Gear is useful above bolt. There used to be 2 bolts, but now there is only 1.","{200174864: 4, 200120733: 3, 200776113: 3, 107340553: 2, 106359752: 2, 109135839: 2, 107755397: 2, 106335624: 1}"
Evening Visitor,106419203.0,Trad,106368102.0,5.4,45.0,1.0,1.5,2.0,"Start: Find Easiest way up arete/corner system to the left of ""A Touch to Much"". Climb up to the left of the upper face of ""A.T.T.M"". continue up to wide ledge above the face of ""A.T.T.M"" and set up a TR for ""A.T.T.M"". Climb can continue to top.","{200174864: 2, 106402329: 1}"
Foreign Invasion,106369035.0,Trad,106368102.0,5.9,60.0,1.0,1.9,8.0,"Start at a small, left facing corner and climb the face past a bolt to a small horizontal crack. Continue to the top.","{107340553: 2, 106359752: 2, 107768989: 2, 109074558: 2, 110317116: 2, 109135839: 2, 107755397: 2, 106335624: 1}"
Hourglass,106369038.0,Trad,106368102.0,5.8,60.0,1.0,2.5,15.0,"Begin at a vertical crack about 6 feet left of Foreign Invasion. Climb through the hourglass crack formation, then past several small corners to top.","{110870686: 4, 113122296: 3, 106359752: 3, 111972856: 3, 108365880: 3, 107768989: 3, 107755397: 3, 107340553: 2, 111169936: 2, 109135839: 2, 110317116: 2, 109074558: 2, 108252846: 2, 108106981: 2, 106335624: 1}"
Main Wall Traverse,106369052.0,Boulder,106368102.0,V2,0.0,1.0,0.0,,Traverse main wall in either direction,
