name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
Running the Scales,119373587,Boulder,114295600,V5,25,1,2.0,1.0,"SDS around where 'Blind Justice' begins, bust out and right through the tough move on 'Haunting the Flesh' then continue to climber's right traversing around the boulder before you top out at the end of 'Scalene'.The best line for this problem is to stay at around 4-5 ft off the ground..avoid going higher on the easy section to grab a full rest.",{109152722: 2}
Scalariform,114405960,Boulder,114295600,V1,12,1,3.0,2.0,"SDS smack dab in the middle of the boulder and climb straight up on jugs, more or less.","{109152722: 3, 108073332: 3}"
Shedding Skin,114376111,Boulder,114295600,V1,0,1,3.0,1.0,SDS low as possible under the slightly overhanging arete. Bust up on huge holds to a cruxy topout.,{109152722: 3}
"Snake, Rattle, & Troll",114405974,Boulder,114295600,V3,10,1,2.7,3.0,SDS on the lowest of three down-right trending flat jugs. Climb up the overhanging face with sparse feet through some slopey holds.,"{200220654: 3, 108073332: 3, 109152722: 2}"
Tipping the Scales,114405916,Boulder,114295600,V2,13,1,3.0,2.0,"SDS on below left arete on RH jug and LH incut. Make big moves up and left to a large jug, then a couple cruxy reaches over the very top of the arete. Do not move left at the top, stay on the arete.","{109152722: 3, 108073332: 3}"
Cave Right,108734300,Boulder,106880042,V1,20,1,1.7,3.0,"The right side of the cave. Lots of variations. I did a low (almost sit) start to the left to make it as long as possible. Lots of jugs going up with a couple big throws to make it interesting. The rock quality is horrible here. A lot of the blocks feel like they are ready to go at any moment. I can't imagine these routes staying the same if they get any amount of traffic.     Not sure about the FA as I was just here on vacation. There was plenty of chalk, so someone has definitely been on these routes before.","{200238132: 2, 200429577: 2, 107272795: 1}"
The Glass Eye,114384902,Boulder,106880042,V3,11,1,3.0,4.0,"Go ahead and do an awkward crouch start low in the cave on a RH undercling and LH jug. Move up and slightly right past two jugs to reach a couple of slopey pinches. Figure out the odd beta to get the best out of these holds and reach past to a small pocket and on to better incuts. Once established on the good holds, make a small deadpoint to the finishing jug.","{109152722: 3, 200029497: 3, 112142545: 3, 200288662: 3}"
great success,106880053,Boulder,106880042,V-easy,20,1,2.7,3.0,Easy and obvious holds to and easy top out. Tall but simple. If the go over the arrete to the left you could push this climb to a V1hb,"{107717653: 3, 112142545: 3, 106778216: 2}"
Truly Relaxed,106880045,Boulder,106880042,V1,20,1,2.0,1.0,"Climbed this as a highball boulder problem, it's typical for the wall. If I were going to do much climbing here I'd seriously consider toprope. Starts about halfway down the main wall just left of the small bulge.",{106778216: 2}
Walking on Glass,114384921,Boulder,106880042,V3,25,1,2.7,3.0,Traverse the cave in either direction. Starts and finishes on jugs with a crux right in the middle of the cave. Felt slightly easier going L to R.,"{109152722: 3, 200029497: 3, 112142545: 2}"
Wet Dream,112425356,Boulder,112425349,V0-1,20,1,2.0,1.0,"This is the route I used to get up on the ledge on the left of the Blue Room Cave so I figured I'd share the knowledge. The first 10 feet are the hardest with the ""crux"" being right before the first ledge.I found every hold to be very dusty but decent nonetheless. I climbed this with hiking shoes on.",{112250516: 2}
The Best Jugs On The Beach,114784192,Boulder,114784185,V0+,10,1,3.0,1.0,Climb the juggy land-facing side to the top. No surprises here.,{109152722: 3}
Deadmen Tell No Tales,113185484,Sport,113185026,5.11a/b,40,1,3.5,2.0,"The crux is pulling over the large cave lip going from second to third bolt. The move can be done by muscling or by getting a toe hook and pulling on your foot! The second will need an extension, I would also suggest extending the first to alleviate rope drag. The route stays pretty manky and would be fantastic if it would dry up. The optimal season would be winter when the shore is smoother on this side of the island.","{108719141: 4, 112145814: 3}"
Kahili Boulder,109384291,Boulder,109384286,V1,10,1,1.0,1.0,"Start on the left side of the large, flat face. Step out right and grab the flake, match, then gently pull to the top.    Other problems are found on the arete, and slabby southern face.    Many other boulders are also nearby, further up the reef line.",{109152722: 1}
Stranded in Paradise,106935416,Trad,106935411,5.8,800,3,3.0,1.0,"Stranded in Paradise is not a high quality Rock route by most standards, but it was a blast and alot of fun to summit this awesome peak.  This route if my memory serves me correct (its been 7 or 8 years or so now) follows the East or southeastern ridge which would be the face of king kong.  Pitch one starts in the saddle between kongs face and the other peak and climbs up a vertical band of poor quality rock for approx 40 feet or so at maybe 5.8 or 5.9 and then hits a long sloping area covered with vegatation.  More of a bushwack at this point. Pitch 2 went up through the vegetation and then up the easiest looking line on the rock to a belay stance wherever you can make it. I dont recall exact rating, but it was probably no harder than 5.7 or 5.8. Pitch 3 finished out the rock and topped out below the highly vegetated summit. Walk up to the summit for a fantastic view.  Definately not a 5 star route, but it was an easy way to the summit of a fantastic peak with incredible views.  A fun adventure worth doing if your stranded in paradise like we were.",{106573189: 3}
Downclimb,109361439,Boulder,109361423,V0-,10,1,0.0,1.0,Downclimb it,{109152722: 0}
Lumahai Classic,109361586,Boulder,109361423,V0-,15,1,3.0,1.0,Start on the huge jugs on the right side of the area. Surf up on more flat juggy edges and top out.   The crux is avoiding the lawsuit when you sprinkle down some pebbles onto the oblivious bystanders.,{109152722: 3}
Lumahai South Traverse,109361430,Boulder,109361423,V0+,10,1,3.0,1.0,Start as far right and low on the wall as possible and traverse left to the dinner plate jug.,{109152722: 3}
Unknown,109361445,Boulder,109361423,V0+,0,1,1.0,1.0,"Step up, grab the pocket, figure out the top.",{109152722: 1}
Across the Blue,118050268,Boulder,109361426,V4,17,1,3.0,2.0,Step onto a ledge and secure an undercling jug. Big moves on perfect rock leads to the horn protruding from the wall.  It took me a couple sessions to figure out the beta.  The top isn't as juggy as it looks from below. Down-climb from standing on the horn.,"{106889918: 3, 200693603: 3}"
Broken and Scattered,109361553,Boulder,109361426,V1,9,1,1.5,2.0,"Start on a left hand side pull. Move up to a pinch on the arete, then move up to crimps on below where the roof starts.  An extension is possible, but of low quality.  The Hawaiian word Lumaha'i roughly translates to the english: Broken and Scattered, like the waves.","{109677323: 2, 109152722: 1}"
Dead to Rights,109361559,Boulder,109361426,V2,25,1,3.0,1.0,"Start on pockets with both hands. Move up to a crimp beneath the roof, then navigate it and continue on laser-precision edges and blocks. Stop when you can move to the right and find a downclimb.",{109152722: 3}
First Night,109361581,Boulder,109361426,V3,15,1,2.0,1.0,"Start on a good left pocket, make a powerfulish move up right, match, then fire up on magma crimps to the top out.  Walk off to the right.",{109152722: 2}
"Haikili, God of Thunder",109361547,Boulder,109361426,V4-5,17,1,3.0,2.0,"Start on a left hand sidepull and right hand pocket. Work mostly straight up on some slopey bulges, eventually incorporating a knob and flaky pinchy crimp feature. Finish higher on some exciting moves to a couple jugs.    Might be V4 if all beta is done correctly. Tricky for the area.    SDS also possible.","{109152722: 3, 200062589: 3}"
Hamartia,109361566,Boulder,109361426,V0,25,1,1.0,2.0,Straight up on edges. Finish as high as you desire.,"{109152722: 1, 109677323: 1}"
Lua,109361577,Boulder,109361426,V2,12,1,1.5,2.0,"Start with a left hand pocket and right hand undercling. Move up and right on the flake until you can bust up onto some crimp edges. Finish slightly up and right, taking care not to dislodge any of the loose stuff.","{109677323: 2, 109152722: 1}"
Lumahai Dyno,114158862,Boulder,109361426,V1,10,1,1.0,1.0,Start from the low point on the formation and jump to the top avoiding the jugs.,{109677323: 1}
Mahalo Pali,118121323,Boulder,109361426,V2,0,1,3.0,2.0,"Start on the very nice jug and work up the crack to the ledges and top out on the horn. Very thankful to have found these sea cliffs in Kauai- mahalo, pali.","{200497601: 4, 200617578: 2}"
Maransati,109361570,Boulder,109361426,V1,12,1,1.0,1.0,"Start on the left side warm up. After a couple of moves upwards, make a long span out to the right and finish on the adjacent problem.",{109152722: 1}
Makaleha Boulder,109265792,Boulder,109265787,V0,12,1,3.0,3.0,"The boulder provides several quality V0- to V2 boulder problems on great incut horizontals and edges. Other problems (V4+?) on amazing pinch features may go, but are difficult due to the slick nature of the rock from water erosion.    Top outs may be mossy, but can be cleaned easily by scrambling up the bamboo on the side of the boulder.    In this area, there are many other potential boulders that could be climbed if the time and effort was put in to cleaning them. Behind the boulder pictured there are two or three other problems. If hiking back to the parking area along the stream, there is a cliff band with approximately a dozen climbable problems on the right about 50'.","{109152722: 3, 200331049: 3, 112142545: 3}"
The Snoot,114361587,Boulder,110269064,V1,10,1,3.0,1.0,"Climb the left side of the boulder up the arete, use a juggy pocket under the overhang, and top out on the steepest part of the prow.  A V0- climbs the adjacent boulder on the right.",{109152722: 3}
Dead Energy,114804510,Boulder,114545754,V2,30,1,3.0,1.0,"A journey to the back of the cave on the lower side of the far wall.   Stay below the shelves, traversing on jugs and pockets that seem to keep miraculously appearing when things get desperate. Continue the line to the back of the cave, gets exciting if there is much swell. Variations possible, probably climbs around 11-",{109152722: 3}
For the Unfallen,117663816,Boulder,114545754,V5,50,1,3.0,1.0,"Traverse out on sharp interesting pockets towards the obvious hanging arete. Stemming, pockets, and side pulls leads up thru a cruxy bulge 30+ feet over the wonderful Pacific Ocean! Fantastic ",{108073332: 3}
Of No Return,114592367,Boulder,114545754,V2,50,1,2.0,1.0,"A far-side traverse. Cross the water and start on the opposing wall. Step out onto the easily navigable ledges, choosing one of several different paths. The real climbing begins towards the back of the cave, providing a stemming option and continuing into nice incuts surrounded by choss. Eventually (about 15 feet after you cross sides of the cave) the lower part of the cliff aprons out below you, it is best to drop off before this.",{109152722: 2}
Two Shadows Deep,114804497,Boulder,114545754,V3,50,1,4.0,1.0,"A clean, enjoyable line.   Traverse out on the side you approached from on jugs until you reach the back corner of the cave. Begin up the crack system using fingerlocks, handjams, stemming, and maybe a little OW-squeeze. Surmount the bulge (crux) and finish at the top of the roof.",{109152722: 4}
The Black Pearl,113189719,Sport,113179957,5.10b,60,1,3.0,1.0,"Great route, crux is low. The climbing through the entire route is superb.",{112145814: 3}
Bootstrap Bill,113179969,Sport,113179957,5.3,50,1,1.5,2.0,This is a good warm up or good first route for someone first leading.,"{108121274: 2, 112145814: 1}"
The Flying Dutchman,113193430,Sport,113179957,5.11c/d,70,1,2.0,1.0,There is a tough move between second and third bolts.,{112145814: 2}
The Kraken,113193413,Sport,113179957,5.11a/b,70,1,2.5,2.0,The crux is low and leads to some fun climbing high.,"{108121274: 3, 112145814: 2}"
Mermaid on deck,113193371,Sport,113179957,5.9,60,1,2.0,2.0,"The crux is middway, either trad lock or mantle up. The rock quality is great here!","{112145814: 2, 108121274: 2}"
Teach me Mr. Teach,113180003,Sport,113179957,5.10a/b,30,1,2.0,2.0,"The crux is right after the second bolt, you can go straight up or trend left. The route changes difficulty if you go straight up probably more in the 5.10+ range.","{112145814: 2, 108121274: 2}"
Walk the plank,113193362,Trad,113179957,5.9,50,1,2.0,1.0,The crux is the top out. The route follows a fun flake and goes to the top of the cliff. Hike down.,{112145814: 2}
The Cutlass,117658163,Boulder,114489986,V6,12,1,3.0,2.0,Starts matched on low crimp rail. Move up though a variety of holds heading for the high pockets. Downclimb and drop. The top bench looks incredibly dicey. ,"{108073332: 3, 109152722: 3}"
Cutty Sark,114490024,Boulder,114489986,V0-,0,1,2.0,1.0,"Handcrack to the left of the double arete, has a jug about 7 feet up.",{109152722: 2}
Dragged Down By The Stone,114490034,Boulder,114489986,V1,9,1,2.0,1.0,Climb the right handcrack/ left pod system.,{109152722: 2}
Le Sabre,117676386,Boulder,114489986,V7,20,1,2.0,1.0,A left variation to the area classic “the cutlass”. Head left after reaching the good holds above the crimp rail on “the cutlass”. A shouldery move brings you into some cool slaps and wraps on cool angular features continuing left until you can move up to some better holds to finish.,{108073332: 2}
The Oceanic Ataris,114490056,Boulder,114489986,V2,0,1,3.0,1.0,Fun compression moves on the double arete.,{109152722: 3}
Undine,114490012,Boulder,114489986,V4,10,1,4.0,1.0,"Start on the left side of the feature in a handcrack. Work right across the bulge on pinches, incuts, and underclings until you reach a throw to a hidden jug. Match, and move further right to the finishing jug.  This entire cave seeps and you will need to plan accordingly to find this problem dry.",{109152722: 4}
Trouble in Paradise,108224636,Boulder,108224633,V1-2,15,1,2.3,3.0,Starts in the water. Muscle up off slimy feet to a good but sharp left foot and OK hands. Climb continues up the center area of the short wall on decent but sharp holds. Pull the slopey top to the ledge.    Rock is sharp and some holds are loose.,"{200101596: 3, 108055813: 2, 107717653: 2}"
Rock Skipper,110291701,Boulder,110291696,V-easy,10,1,2.0,2.0,On the cliff side (east) of The Gazebo climb the steep knobby face on knobs and horizontals.,"{111718218: 3, 106097553: 1}"
Falling off the Face of the Earth,112239776,Boulder,112239630,5.11,30,1,2.3,4.0,One good crimp on the face for your right and a side pull under cling for your left then straight up the face. Name surmised as I fell off four different times when small crimps all broke off.,"{200413554: 3, 200599217: 3, 108222719: 2, 111314183: 1}"
Hang'n Loose,112239678,Boulder,112239630,5.10a/b,30,1,4.0,3.0,The starting point is about a foot or two right of the white bird poop when getting out of the ocean. go straight up to a rest right and just before the bird poop. Traverse left at the bird poop to a huge flake then straight up the face on jugs you swear will break but are solid (Strength tested at 195LBs). This is the crux. Finish on easier less vertical face but a bit chossy. Name surmised when I traversed to the flake past the bird poop and my foot hold snapped making me cut loose 20 feet up.,"{111314183: 4, 108222719: 4, 200599217: 4}"
Ka'anapali Miracle,112239815,Boulder,112239630,5.10b,30,1,3.8,4.0,"Go straight up out of ocean to the under hang hole. Then, traverse right on a couple crimps to a huge point (I.E. H's Tic Tac) that looks like it will break (Strength tested at 195LBS). Go one move above the point then traverse a couple feet left to a huge shelf. Go straight up from there.","{111314183: 4, 108222719: 4, 107147681: 4, 200599217: 3}"
Nesting in the Gallows,112239871,Boulder,112239630,5.9+,28,1,3.5,2.0,"Climb the very fun arete. Don't be decieved, holds appear more often than not.","{111314183: 4, 108222719: 3}"
Seizing Brutus' Tide,112239633,Boulder,112239630,5.10d,30,1,3.0,2.0,The crux was 20 feet or so up going to a large point that has now been pulled off. Fun arete climbing to jugs.,"{111314183: 3, 108222719: 3}"
The Backside,106905899,Boulder,106453177,V4-5,45,1,3.0,3.0,This problem must be swan to start or traverse in from Left End. Problem starts from a small rock platform at water level in the steepest part of the wall and climbs out on very sharp and often wet volcanic rock.,"{200373790: 4, 109065334: 3, 106904682: 2}"
Black Rock Traverse,108343271,Boulder,106453177,V0+,80,1,2.6,5.0,This traverse has a high and low variation. Start at extreme right off of small boulder. Sustained overhanging jugs and sharp pockets climbing above water.   Low variation tops out on Black Rock left. Upper variation tops out Black Rock right.,"{200066404: 4, 200064022: 3, 108330175: 2, 110526820: 2, 111773187: 2}"
Left side,106453545,Boulder,106453177,5.9,40,1,2.6,13.0,The crux is pulling out of the water.  You have to campus to do this.  The rock has lots of big holds but it is sharp.  Be careful if you are climbing  barefoot.  This is a super fun solo over water!,"{111773187: 4, 200176552: 4, 107147681: 3, 111442565: 3, 107560089: 3, 200066404: 3, 111848939: 3, 106463740: 3, 110526820: 2, 200064022: 2, 11287: 2, 108153590: 1, 108222719: 1}"
Right side,106453553,Boulder,106453177,5.10,40,1,3.0,15.0,This route overhangs slightly but climbs big holds.  The crux is at the top climbing over a small overhang.  The rock is pretty good but beware of sharp holds.,"{200176552: 4, 108571662: 4, 107147681: 3, 200373790: 3, 111442565: 3, 200064022: 3, 200221005: 3, 111773187: 3, 200565996: 3, 200066404: 3, 111848939: 3, 108222719: 3, 106463740: 3, 108153590: 2, 11287: 2}"
All in One,117662603,Boulder,117660727,V1+,45,1,3.0,1.0,"Traverse from a large ledge over to a small 3-finger hole. Use that to get to a lower ledge. Use finger cracks above you to traverse into a large body crack. Pull up through the body crack to complete the problem,",{200575442: 3}
Dino's Dyno,117660761,Boulder,117660727,V2-,25,1,2.0,1.0,Pull out of the water right below a crack. Go up to the round ledge and traverse to a large incut ledge. Jump up to the corner and grab the top.,{200575442: 2}
Google Andrew Yang,117660787,Boulder,117660727,V0+,40,1,2.0,1.0,Stand on a big underwater ledge. Go around the corner and up a crack to the north of an orangish outcropping. Then traverse to the corner and match on top of it.,{200575442: 2}
Honolua Crack,110269487,Boulder,110269351,V-easy,10,1,2.0,1.0,"Sitting above the surf line, in the talus field, midway between the beach at Honolua Bay and Lipoa Pt is a large ten ft. high block of igneous rock, split by a wide fist crack. This is Honolua Crack.",{106097553: 2}
Four Clawed Gecko,110291761,Boulder,110270975,V2,10,1,3.0,1.0,"Beginning with a sit start under the overhang, left foot in round depression and right foot heal hooking, pull over the bulge with a powerful compression with a left hand in a pocket and right palming the arête. Reach good holds above the bulge, with the crux getting a high left foot in a depression above the overhang to set up for the long reach to lip. Mantle over the top.",{106097553: 3}
Julia's,110291909,Boulder,110270975,V-easy,8,1,1.0,1.0,"Just right of the honeycombed flat rock, at the base, use a crescent-shaped right hand pocket and step up onto a projecting shelf. Reach/throw for the top and mantle over.",{106097553: 1}
Lip Sync Battle,110271443,Boulder,110270975,V1-,8,1,2.0,1.0,Climb the southwest arete of the boulder beginning with a left hand sidepull and a shelf for the right. Pull up and paste the feet on slopers below the overhang. Make a high reach for a left hand on the arete and slap the top of the boulder with the right hand. Pull over onto the top.,{106097553: 2}
Shaved Ice,110270979,Boulder,110270975,V0-,10,1,2.0,1.0,"""Shaved Ice"" begins with a set of incut handholds and a smooth scoop for the feet. Work straight up until the top can to slapped, then mantle onto the flat top of Peduncle Boulder.",{106097553: 2}
Mourning Gecko,110422228,Boulder,110422182,V-easy,15,1,1.0,1.0,"The Mourning Gecko is a low traverse that stays below the crest of the Rummikube as it traverses from left to right around the prow to the southern aspect of the boulder. Pull onto the boulder keeping the hands below the top of the boulder, traverse on small edges and slopers around the prow and onto the south side of the Rummikube.",{106097553: 1}
Aloha ke Akua,116666576,Boulder,116125627,V3,12,1,3.0,1.0,Start down low on a shelf and move up on big holds out to an overhanging point. Top out. ,{106121156: 3}
Pipi,116679012,Boulder,116125627,V0,10,1,1.0,1.0,Start low and move up some blocky features. See photo ,{106121156: 1}
Anchors away,111871840,Boulder,111871760,V2,25,1,2.0,1.0,Highball. Crux is a committing move left to a pinch about 2/3 of the way up,{107593824: 2}
Bulge Left,111871823,Boulder,111871760,V3,12,1,2.5,2.0,Fun problem climbing over the prominent bulge,"{106121156: 3, 107593824: 2}"
Bulge Right,111871832,Boulder,111871760,V2,12,1,2.0,2.0,Fun variation of bulge left,"{107593824: 2, 106121156: 2}"
Crab,111871792,Boulder,111871760,V3,8,1,2.0,2.0,SDS in the overhang with low left side pull and right hand knob. Go up and to the right before finishing left.,"{107593824: 2, 106121156: 2}"
Ledges,111871766,Boulder,111871760,V2,20,1,2.0,1.0,Overhung,{107593824: 2}
Rhino,111871779,Boulder,111871760,V5,15,1,2.0,1.0,"Climb up to the rhino horns, heel hook and reach up for the slopey knob.",{107593824: 2}
Shelf,111871805,Boulder,111871760,V-easy,15,1,1.0,2.0,Head up the big slopey holds. Nice warmup,"{107593824: 2, 106121156: 0}"
Tablet,111871811,Boulder,111871760,V-easy,15,1,2.0,3.0,Head up to the tablet shaped hold with some high stepping.,"{111142635: 3, 107593824: 2, 106121156: 1}"
