name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
Slovak Traverse,112785864,Boulder,112785842,V1-2,0,1,3.0,1.0,"Sit start/ lay start in the cave in front of the mushroom shaped bulge on right end, move up and left to the ridge/ top, then traverse left across the entire boulder.  Pumpy and long",{105987759: 3}
Solo boulder,112785896,Boulder,112785842,V0,0,1,2.0,1.0,Small solitary boulder 15' in front of phenomenom boulder.  Sit start then up and over.. A few  awkward moves,{105987759: 2}
Airtime,113685027,Boulder,113684817,V2,0,1,3.0,1.0,"Scamper on top of the bridge support, stand up, then a reachy move to gain a small ledge. Use the crack or ledges top out on top of the bridge then walk down. This problem is in view of the park and has quite spectacular, airy moves. ",{112161285: 3}
Baby Version,116587613,Boulder,113684817,V1-,10,1,2.0,1.0,Mantle up the side of the bridge with the help of a wall and big horizontal crack.,{112161285: 2}
The Challenge,116585180,Boulder,113684817,V7,50,1,3.0,1.0,"50+ foot traverse hanging from slopers. The left side of the I-beam is textured while the right side is slick. Hasn’t been sent yet so the grade is an estimate. Nice pump fest for the end of the day, whoever gets the least furthest buys dinner. ",{112161285: 3}
Pinch,116526532,Boulder,113684817,V1,12,1,3.0,1.0,"Right hand pinch the furthest right pinch, left hand pick your poison. Compression with your hands and tension with your legs gets you up to a decent crimp. From there throw to the ledge at the top. Hop the safety fence and walk down the path for official topout",{112161285: 3}
Project,116526581,Boulder,113684817,V6,14,1,2.0,1.0,Start with hands on either side of the I-beam. Hook your foot on the park facing side and somehow find a way to mantle up. Reach up and around the roof for a small ledge. Pull the roof and top out on top of the bridge. Currently unsent but we think it's around a V6. ,{112161285: 2}
Sloppy's Boat,116526548,Boulder,113684817,V1,12,1,4.0,1.0,"Use the textured blocks to gain a good ledge. From here, left hand grabs the vertical ledge and right hand grabs the vertical slope. Walk your feet up the blocks until you can reach the topout ledge. Hop the fence and walk down the path for official topout.",{112161285: 4}
Sloppy's Ship,116526561,Boulder,113684817,V3,14,1,4.0,1.0,Use the large blocks to gain a small ledge and then lock and load on some vertical compression slopers. Walk up the blocks until you can reach the top ledge. Hop the fence and walk down the path for official topout.,{112161285: 4}
Unnamed V0,113685105,Boulder,113684817,V0,0,1,1.0,1.0,"Start just under the bridge below a shelf. Once your hands are on the shelf, trend left around the arete and finish climbing the face above the footpath. Be prepared to make a new friend as you pop up on the bridge walking path.",{112161285: 1}
50 Is The New 30,116158110,Boulder,115574307,V1+,12,1,3.0,1.0,"Approximately 12 feet high, overhanging route, the crux is toping out, walk off/down climb the back of the boulder.  Watch your step on the moss. Flat landing area.  ",{111100213: 3}
Anvil's Lip Traverse,118320813,Boulder,115574307,V1,20,1,3.0,1.0,Start on the left side of the boulder that is shaped like an anvil's horn.  Cross the lip of the anvil and continue to the right a few moves then top out.  ,{111100213: 3}
Does This Make My Butt Look Big,117071058,Boulder,115574307,V-easy,8,1,3.0,1.0,Super fun one move wonder. The problem begins with a high right heel hook. Walk off to the right.,{111100213: 3}
Egyptian Wuss,115575621,Boulder,115574307,V0-,10,1,1.0,1.0,Easy warm up climb. Crux is the footwork needed to get started on the boulder,{111100213: 1}
Ham Hock Traverse,116158199,Boulder,115574307,V1-2,30,1,3.0,1.0,"Really fun  traverse.  The route travels the length of the wall from the obvious crack on the left side all the way to the end of the horizontal hand crack next to ""Lichen This Better"". Balance and creativity is necessary as you traverse the wall utilizing monopockets, micro side pulls, finger cracks and solid but blind foot placements.  ",{111100213: 3}
The Jerry Russ Route,116143365,Boulder,115574307,V0+,10,1,2.0,1.0,Hand crack that widdens to a fist crack. Crimps for the left hand.  ,{111100213: 2}
The Joke Is On Me,118204209,Boulder,115574307,V0,10,1,2.0,1.0,The sit start is the crux followed by a mantle.,{111100213: 2}
The Joke is On You,118204023,Boulder,115574307,V0-,10,1,3.0,1.0,Sit start with the crux being the super fun mantle.,{111100213: 3}
The Last Dab,118204197,Boulder,115574307,V0,10,1,3.0,1.0,The sit start is the crux.  Reach up and right to get off the ground.,{111100213: 3}
Lichen This Better,116158258,Boulder,115574307,V0-,10,1,1.0,1.0,"The crux is finding a left foot to reach up to a giant right hand side pull.  Trusting your feet on the lichen encrusted wall requires and adventuresome spirit.  Warm up on this route and the route to the right of it.  ""Not really Lichen this""",{111100213: 1}
Not Lichen This,116158294,Boulder,115574307,V-easy,8,1,1.0,1.0,"Slabby, dirty, easy, juggy, walk off right Decent place to warm up.",{111100213: 1}
Stumble Wise Slab,115575651,Boulder,115574307,V-easy,10,1,2.0,1.0,This slab has numerous opportunities to practice your footwork to prepare for those North Carolina slab routes that you want to do.  It is approximately 10 yards long and 10 feet high.  Pick a section and work it.  Try it no hands as well.  The footholds are mostly indentations in the rock with a few tiny ledges.  Have fun!,{111100213: 2}
Turtle Neck,115787144,Boulder,115574307,V0-1,8,1,1.0,1.0,Start on Turtle Boulder behind the nose. Crimps and pockets to the top.  Down climb at the end of the boulder. ,{111100213: 1}
Turtle Nose,115786881,Boulder,115574307,V0+,8,1,1.0,1.0,Sit start. Pull onto typical Tishomingo crimps. Climb out to the side of the nose for the top out.  Down Climb the other end of this boulder.,{111100213: 1}
Veasy Slab,116143428,Boulder,115574307,V-easy,12,1,2.0,1.0,A great slab route that is sort of steep but easy enough to learn how to get your head into the game.  The crux is right before the top out.  Walk right and do the easy down climb to get off the boulder.,{111100213: 2}
Walk Like An Egytian,115574466,Boulder,115574307,V0-1,10,1,2.0,1.0,Pyramid shaped slab with small foot holds and crimps.  Climb up the center of the boulder to the apex. The Crux is the reach after getting established on the slab. Scramble down the back of the boulder.,{111100213: 2}
104. Face,116161848,Boulder,116160767,V0,12,1,2.0,1.0,Tishomingo Face Climbing,{111100213: 2}
Cabin #3 Corner,116161469,Boulder,116160767,V-easy,12,1,2.0,1.0,Corner of the Chimney,{111100213: 2}
Cabin #3 Offwidth Chimney,116161459,Boulder,116160767,V-easy,12,1,2.0,1.0,Offwidth Chimney,{111100213: 2}
Cabin #3 Offwidth Crack,116161440,Boulder,116160767,V-easy,10,1,0.0,1.0,Off Width Crack,{111100213: 0}
Chimney #101,116161777,Boulder,116160767,V-easy,10,1,2.0,1.0,Chimney climbing. ,{111100213: 2}
Cleavage Crack,116161480,Boulder,116160767,V-easy,12,1,2.0,1.0,Off width crack,{111100213: 2}
Corner,116161768,Boulder,116160767,V-easy,15,1,2.0,1.0,Climb outside corner,{111100213: 2}
Denise's Dilema,116161278,Boulder,116160767,V0,15,1,2.0,1.0,Get your off width on in one of the many off width crack problems at Tishomingo.,{111100213: 2}
Left Arete,116167741,Boulder,116160767,V-easy,15,1,2.0,1.0,Climb up the left edge.,{111100213: 2}
Lost On Face,116161332,Boulder,116160767,V0-,20,1,2.0,1.0,Face Climb,{111100213: 2}
Offwidth Crack 96,116161530,Boulder,116160767,V-easy,8,1,2.0,1.0,Another off width crack,{111100213: 2}
Dana's Overhang,116378688,Trad,108324964,5.9,40,1,2.0,1.0,Start in the dihedral just right of Jean's Overhang. Traverse right to a shelf. Turn the roof by pulling up on tiny face holds.,{111100213: 2}
Jean's Overhang,115326988,Trad,108324964,5.11a,60,1,3.0,1.0,"""Tishomingo's finest route"" overhanging fist crack",{111100213: 3}
Mental Block,115336692,Trad,108324964,5.8,30,1,2.0,1.0,Don't let the mental block get to you.  The crux is transitioning from the first few moves to the face. The route ascends a short fist sized crack up onto the face where you follow a flake to the top. The protection is good and it also can be top roped. The vegetation at the top of the route is pretty dense so a top out would require some additional effort.  Good trees for a top rope setup are a bit far away.  ,{111100213: 2}
Tishomingo Chop,118320783,Boulder,118320770,V7,12,1,3.0,1.0,Starts deep in the overhang. Make sure your pinch game is on point before making your way through this problem using face holds and hand jams to get to the top out.,{111100213: 3}
