name,id,type,area_id,grade,height,pitches,score,votes,description,star_ratings
El Tesoro,107644110,Sport,105866101,5.10a,115,1,3.5,18.0,"Great face climbing not very sustained, but a good route.  Well placed bolts","{108613386: 4, 111014490: 4, 108886549: 4, 111278331: 4, 107559987: 4, 200256691: 4, 108933244: 4, 107977958: 4, 107908888: 4, 108437909: 3, 111709307: 3, 112481037: 3, 106573189: 3, 107677137: 3, 107863248: 3, 107090397: 3, 105916328: 3, 105853720: 3}"
Field Direct,107644075,Trad,105866101,5.7,0,2,2.8,6.0,"Climb the seamless face up to clip the bolts that bracket the crux move.  Belay in a hole above, a nice 2nd pitch finishes things up.","{112481037: 4, 111709307: 3, 107677137: 3, 108933244: 3, 105916328: 2, 200256691: 2}"
Field of Opportunity,107644063,Trad,105866101,5.8,0,2,2.8,10.0,Start on Field Triple and then traverse left onto the bolt's of Field Direct.,"{112481037: 4, 200256691: 3, 111709307: 3, 107677137: 3, 108933244: 3, 107559987: 3, 105853720: 3, 107106012: 3, 105916328: 2, 110213399: 1}"
Field Triple Direct,107381398,Trad,105866101,5.9,0,1,2.7,3.0,Climb up the think dihedral up to a ramp moving up and right.  Move back left at the buldge to pass at it's weak point.,"{105916328: 3, 108315387: 3, 105853720: 2}"
The Gauntlet,107644123,Trad,105866101,5.9,120,1,2.5,4.0,"Climb to the first bolt then go straight up and join Macho Man's easy corner for 40 feet, then turn the corner up and right onto the overlap using the hueco. Climb an exposed but easy face clipping a bolt before you reach El Tesoro's 2 bolt anchor.","{200256691: 3, 107977958: 3, 105916328: 2, 108886549: 2}"
Glass,107355856,Trad,105866101,5.9,0,1,3.0,2.0,"From the Atlantic belay station move up and right, the finish is quite polished, giving it it's name.","{200256691: 3, 105916328: 3}"
Grand Morass,107355871,Trad,105866101,5.9,0,2,2.3,3.0,"Start same as Atlantic, climb toward the Saturn anchor. Then move up and trend right along the headwall, finish up with Field Direct.","{200256691: 3, 105853720: 2, 105916328: 2}"
Last of the  Dead Guys,107644095,Trad,105866101,5.9,120,1,0.0,,"Starting just east of El Tosoro, this is a solo line that doesn't get climbed since the bolt up of El Tosoro.  Fact is it didn't get much before it.",
Macho Man,106723850,Trad,105866101,5.7,180,2,2.6,5.0,Follow the large overlap to the large huecos and belay in the lower hueco for P1.  P1 crux is about 3/4 of the way along the pitch as you work back left to the lower hueco at the end of the pitch (5.7).  Look for high hands as you traverse left.  P1 is about 100 long.  P2 begins in the crack above the upper hueco.  P2 crux is stemming above the upper hueco at the beginning of P2 (5.7).  Top of P2 is about 80 above the P1 belay.,"{105916328: 3, 106028280: 3, 200275715: 3, 106574818: 2, 108933244: 2}"
Power Grip,107355923,Trad,105866101,5.10a,0,1,1.8,4.0,Climb up and left to the 1st bolt and you'll find the crux.  Trending back right to finish on the end of Field Triple.,"{105853720: 2, 106703100: 2, 200256691: 2, 105916328: 1}"
The Pretender,107644146,Sport,105866101,5.9,0,1,3.3,4.0,"Don't kid yourself.  Typical bold climbing that gave this mountain it's trademark.  A testpiece if you will, as it's advisable to be solid at 5.10 before leading here.  Excellent face climbing with a couple of buldges that spice things up.  If you can't get to the first bolt in comfort then the upper section will have you puckered out.","{105853720: 4, 200256691: 4, 105916328: 3, 111709307: 2}"
Rattlesnake Dike,118805441,Trad,105866101,5.9,50,1,2.0,2.0,"It's possible this route has been climbed by the early developers in the area. This routes follows the thin, vertical dike from start to finish. Begin on 15 ft of unprotected slab, then it lets off and joins a short lie-back section and continues on slab to the top.","{200256691: 2, 105916328: 2}"
Romper Room,106157341,Sport,105866101,5.9-,130,1,2.9,13.0,"With dark water streak to the left - Step over the little gully and clip the low 1st bolt.  Climb the face.  The second bolt is just past the prominent horizontal crack with a bulge above.  Some nice features get you over the bulge, and then continue up the slabby face.  Not many big handholds but there is always something if you keep moving.  After the 4th bolt bear left to join up  with the dark streak and follow it to the top.     A two rope rappel is a good idea the 1st time, but now I always use one 60m and traverse diagonally way right (facing the climb).  Keep weight on the rope to stretch it and you can just make it to a 6 foot downclimb along a crack.  If you single-rope rap make sure the ends are even and keep track of how much you have left.     See also: ""Oklahoma Select: A Climber's Guide"" by Tony Mayse. You'll probably need some photos to find routes.","{113226758: 4, 108613386: 4, 107977958: 4, 108886549: 3, 105916328: 3, 200256691: 3, 107677137: 3, 110148614: 3, 108437909: 3, 111709307: 2, 107305609: 2, 106703100: 2, 106000626: 2}"
Saturn,107355883,Trad,105866101,5.11,0,2,3.0,3.0,"Start on Atomic Dust Dance, move left after the 2nd bolt, two variations: first is to traverse the smooth face, second is climb higher and traverse the horizontal crack.  Then mirrors the Grand Morass up to the headwall and follows the bolted line straight up, instead of traversing back right.","{105916328: 4, 200256691: 3, 105853720: 2}"
Thin Lizzy aka Goon Squad,107644236,Trad,105866101,5.10b,0,1,1.5,2.0,Climb the water streak up into a nice crack up high.,"{105916328: 2, 105853720: 1}"
Three Bolt,107381407,Trad,105866101,5.7,150,2,3.1,23.0,Follow the left arching lip on easy holds.  A few bolts can be clipped if your gear skills are lacking.  Move left to an obvious belay.  Move up and right above to the upper hand crack and its awesome jams.,"{110148614: 4, 108933244: 4, 200275715: 4, 107908888: 4, 107482343: 4, 113226758: 3, 107677137: 3, 111962554: 3, 111014490: 3, 200256691: 3, 107977958: 3, 105916328: 3, 111709307: 3, 108437909: 3, 107090397: 3, 107895042: 3, 106703100: 3, 105853720: 3, 106964179: 3, 107835621: 3, 108613386: 3, 107559987: 2, 107863248: 1}"
The Arm Pit,118826878,Trad,107644419,5.6,100,1,2.0,1.0,Climbs the crack formed between the main wall and the left side of the Snake’s Head,{110148614: 2}
Bolted Now (aka Charlie Don't Surf),107644459,Sport,107644419,5.11,0,1,0.0,,Originally an aid route.  Bolts installed opened it to free climbing.  Climbs the buttress that sits behind the Snakes Head.,
Devil's Slide,107644424,Trad,107644419,5.5,0,1,0.0,1.0,Climb the prominent unprotected loose slab. Free Solo.,{110148614: 0}
I Want to Be Smooth,118826858,Trad,107644419,5.12b,50,1,3.0,1.0,Hard route on the southwest facing side of this standalone outcrop of rock. Start up the crack the move left and up past 2 bolts.,{110148614: 3}
Move Smooth,107644453,Trad,107644419,5.11b,0,1,0.0,,"“You start up Smooth Move, climb maybe 15-20 feet, place pro, and downclimb to the opening moves. A horizontal break/edge crosses the low part of the smooth face. Climb this break to a shallow dihedral and go up this. There is no pro. The gear you put in Smooth Move protects Move Smooth. A fall wouldn't be too bad, but you'd swing and slam into something off to the right, so .... Move Smooth.” - Duane Raleigh",
Smooth Move,107644447,Trad,107644419,5.9,0,1,0.0,,Short route with some fun traversing 5.9 moves.,
"""W"" Boulder",106096015,Boulder,105986547,V3,0,1,2.0,1.0,"Not completely certain of the problem's name, but the boulder is covered in yellow lichen and on the bottom right corner it almost looks like an etched ""W"" in the lichen.  (See photo)     Starts just left of the ""W"".  Pull up moves to a dish in which you mantle off of (crux).  Move slightly right to thin moves up top.  It's tall, bring pads.",{106093554: 2}
Gum Shoe,117988673,Boulder,105986547,V2,12,1,3.0,1.0,Classic according to the guidebook! Start on the arête and move up and right to two obvious crimp rails. Finishing move is to a jug.  ,{200449971: 3}
Mushroom Jump,119854296,Boulder,105986547,V1,10,1,2.0,1.0,An absolutely beautiful feature! Jump up to a hueco crimp on the high side of the perched boulder. Mantel. Downclimb on the low side. ,{200449971: 2}
Pulp Gription,106095996,Boulder,105986547,V2,0,1,2.0,2.0,"This is a short problem on an overhanging prow near the Black Scratch problem.  Start on the right side and heel hook up to the prow, cut feet loose and top out on the prow, or to the left of the prow.   Also known as Ships Prow or Black Beard...","{106093554: 2, 108437909: 2}"
"You Slip, You Slide",118824959,Boulder,105986547,V0-1,10,1,1.0,1.0," This is a simple route that is a great warm up or one to bring those new to bouldering to. There is a large divet you can start up allowing for you to gain a hand on slightly higher. Easy to top but if you happen to fall the ground below slopes pretty decently, hence the name. Lots of other little routes for you to play on all over this boulder.",{200548500: 1}
Buddha’s Eye,119854466,Boulder,119854436,V2,20,1,3.5,2.0,"Buddha’s Eye is an amazing feature that is incredible to see and even better to get inside and feel it’s jugs. Start standing in the eye, work your way up on huecos, bump out to the lip, match, mantel. ","{107414636: 4, 200449971: 3}"
Deception Corners,118826832,Trad,116205368,5.8,100,1,2.0,1.0,Located in the large dihedral with a grassy area in the middle. This climb starts left of the stray cats wall on a gray streaked wall. First ascent climbed in the rain.,{110148614: 2}
right angling crack,116100936,Trad,116205368,5.6,80,1,1.0,1.0,"clear right angling crack on the left side of stray kittens area, when you get to the top of the crack traverse down and to the left to single bolt to anchor.",{111709307: 1}
Stray Kittens,116100897,Trad,116205368,5.6,91,1,1.5,2.0,low angle slab up the left side of the a dark water streak. up to the a bolted anchor on top of a block.,"{107677137: 2, 111709307: 1}"
Stray Kittens Right,119935001,Sport,116205368,5.6,50,1,3.0,1.0,"Start on the first bolt of Stray Kittens, then angle up/right past 2-3 more bolts to a bolted anchor at the bast of the blocks above.",{107677137: 3}
Munge Lunge,105986523,Boulder,105986520,V3+,0,1,3.6,14.0,Start toward the center of the boulder and follow the steep left-trending crack/rail to the top.,"{107414636: 4, 200536809: 4, 200449971: 4, 111014490: 4, 111909447: 4, 111769602: 4, 108886549: 4, 107677137: 4, 105853720: 4, 107559987: 3, 113226758: 3, 105984741: 3, 105984748: 3, 110148614: 2}"
Quality Control,105986529,Boulder,105986520,V5,0,1,3.7,3.0,"Start on two large jugs, moving up and right into steep crimps and pockets to gain the top via a large undercling.","{105984741: 4, 107414636: 4, 105984748: 3}"
Little Reality,105987056,Trad,105987044,5.10b,40,1,2.0,2.0,Short but fun. Climb through the roof crack located on the smaller sort of detached formation to the right of Stray Cats.,"{105984741: 2, 108886549: 2}"
Open Stray Cat Wall Project,107644412,Sport,105987044,5.12+,0,1,0.0,,"Insane friction climbing with only 1 bolt.  Installed by the old guard, never completed.",
Stray Cat Blues,105987048,Trad,105987044,5.10c/d,50,1,3.6,25.0,This route climbs the wonderful looking hand crack that splits the upper section of the wall. Climb through a tricky thin section with small gear before reaching the hand crack. Climb the hand crack to the top and walk off the back side. no anchor,"{200753362: 4, 108933244: 4, 110213399: 4, 111014490: 4, 107977958: 4, 200449971: 4, 106992957: 4, 106420511: 4, 105887950: 4, 108613386: 4, 106176200: 4, 107895042: 4, 107090397: 4, 105853720: 4, 108886549: 3, 200256691: 3, 200088788: 3, 112112202: 3, 111709307: 3, 107677137: 3, 107559987: 3, 108897896: 3, 106211971: 3, 105916328: 3, 105984741: 3}"
Julie's Crack,111364053,Boulder,111364039,V2,15,1,3.0,1.0,"""Julie's Crack"" is an awesome 5.10 crack in a boulder. Starts with good jams and then thins down to fingers. Ends with solid jams for the top out.",{107559987: 3}
Middle Route,112375727,Boulder,112375719,5.9,13,1,3.0,3.0,Climbs the sloping face 5' right of the buttress.,"{112228025: 3, 108437909: 3, 107414636: 3}"
The Slab,112375733,Boulder,112375719,5.7,12,1,2.0,2.0,"Climbs the center of the slab right of the middle route. There are about three lines on this side all considered ""the slab""","{108437909: 2, 107414636: 2}"
Black Scratch,112375625,Boulder,112375606,V4-5,14,1,3.3,3.0,"Black Scratch goes up the steep side facing the S Wall. You climb into a scoop, then do a hard press down and then a long reach to the top. -Duane-","{108437909: 4, 111899530: 3, 107414636: 3}"
Finger Tip Trip,112375614,Boulder,112375606,V3,14,1,3.0,2.0,Climbs the overhanging rounded side via razor pockets. Stand start matched in a sharpish pocket above head level. Pull up and move upwards on nice rails to the top.,"{108437909: 3, 107414636: 3}"
The Gill Problem,112389381,Boulder,112375606,V4,12,1,3.0,1.0,"Improbable mammoth rubbed face on the west side of the Gill Boulder. True style is to start with a run and jump to a slick hold, then work through good holds to the top. A variation on this route is to lean out to the high start hold off of the boulder just to the right of the line.",{108437909: 3}
Overhanging corner,112375620,Boulder,112375606,V7,14,1,2.0,1.0,Climbs the loose overhanging corner right of finger tip,{112228025: 2}
Trippin',118757673,Boulder,112375606,V4,10,1,2.5,2.0,"In between Tree Face and Finger Tip Trip, high on the eastern face there is a crimp rail. Jump up to this rail, paste your feet and make a couple of hard moves to the top. Sharp and Painful similar to Finger Tip Trip.","{107414636: 3, 108437909: 2}"
Heel Hook,112375756,Boulder,112375752,5.10,8,1,3.0,2.0,Heel hook and mantle onto the shelf. The 5.10 rating is subjective some people struggle with this problem and others find it easy.,"{108437909: 3, 107414636: 3}"
5.6 Mantel,116096788,Trad,116096744,5.6,10,1,2.0,1.0,Slabby start to a great mantle. Excellent place to learn a mantle,{109419855: 2}
Big Mantle,116096811,Trad,116096744,5.7,10,1,3.0,1.0,Biggest divot. More difficult start and mantle.,{109419855: 3}
[Redacted],112375682,Boulder,112375643,5.9+,12,1,2.7,3.0,Climbs the steep black face right of run and jump,"{108437909: 3, 107414636: 3, 112228025: 2}"
Corner Mantle,112375670,Boulder,112375643,5.10,12,1,1.0,1.0,Mantle the overhanging corner left of the knobjob. Start matched on the corner using some sharp crimps over the roof. ,{107414636: 1}
Knob Job,112375664,Boulder,112375643,5.9,12,1,2.7,3.0,Climbs the obvious knob left of the seam route,"{108437909: 3, 200678233: 3, 107414636: 2}"
Run and Jump,112375649,Boulder,112375643,5.10,12,1,3.5,4.0,"Originally done with a running start, Step onto the low hold at the knee high bulge and move onto the polished face. If your foot slips off you will bust your shin","{112228025: 4, 200678233: 4, 108437909: 3, 107414636: 3}"
Seam,112375655,Boulder,112375643,5.9,12,1,3.0,4.0,Crux is leaving the ground. Climb the seam left of run and jump,"{112228025: 3, 108437909: 3, 200678233: 3, 107414636: 3}"
Born Again Hard,111751582,Sport,111751543,5.12c,0,1,0.0,,Two mantles on rounded ledges that feel like slopers with shards of glass stuck in them.,
Jimmy Dean,111751562,Trad,111751543,5.10c,30,1,2.0,1.0,"Slanting, polished, rounded out off-width crack that turns into a flaring gap between two boulders on top.",{106668354: 2}
Kilo Crack,111751551,Trad,111751543,5.10,25,1,3.0,2.0,"The left corner in the chamber. Use face holds, jams, and stemming feet to get up under the top boulder. The crux is getting left of the top boulder and topping out the climb. Watch out for a face full of cactus when you get to the top, especially when you top out staring at the sun.","{111751928: 3, 106668354: 3}"
Angry Youth,105988285,Sport,105866094,5.11c,0,1,3.7,3.0,Route just right of Last of the Good Guys. Just as long but a little bit harder. Hard crux between after the second bolt. Be careful in the beginning,"{105916328: 4, 110148614: 4, 105984741: 3}"
Bourbon Street,105889328,Trad,105866094,5.8,150,1,3.5,23.0,The first bolted route at Quartz.  You might rope up for the climb to the ledge being 5.6/7.  Start at the two-bolt belay and then work up past a couple of bolts and into a stance below a crack.  Then climb up past the chimney and to another bolt to easy climbing above.,"{105853720: 4, 108437909: 4, 200256691: 4, 110148614: 4, 112228025: 4, 111709307: 4, 108886549: 4, 107977958: 4, 107053586: 4, 106573189: 4, 105960441: 4, 105984741: 4, 106992957: 3, 105914540: 3, 112359946: 3, 107677137: 3, 105916328: 3, 107895042: 3, 106398812: 3, 107482343: 3, 109069728: 3, 106661891: 3, 108110522: 3}"
Catharsis Free,116561875,Trad,105866094,5.13c/d,100,1,2.0,1.0,"Bolts have been added with the permission of the first ascentionist to make this a possible free climb. With big moves from bad holds, following a seam where the feet are bad while the hands are good, and vice versa, this may be the hardest free climb in Oklahoma.   As of now, no one has put the pieces together and it remains a possible FFA for someone to claim. To climb this, climb Wild Child to the first bolt, Pull the move, and the step right to follow the thin seam all the way up to the Space Race exit slab. Pull the slab and belay from a shelf.  A plethora of elite Oklahoma climbers as well as some strong out of towners have been shut down on this climb, good luck.",{110148614: 2}
Chicago Bound,107642716,Sport,105866094,5.11b,0,1,4.0,3.0,Climbs up to a big hole to clip the bolt just below the crux.  Past the crux easy moves past two more bolts lead up to the common anchor.,"{105916328: 4, 110148614: 4, 200256691: 4}"
Dick Bump,107642763,Trad,105866094,5.8,0,1,1.0,1.0,Climb the face up under the corner below Space Race. Traverses over to top of the 1st pitch of Hobbit. Be strong at 5.8 as gear is sparse.,{105853720: 1}
Last of the Good Guys,105887988,Trad,105866094,5.10b/c,180,1,3.7,17.0,"Classic climb for Quartz, a must do if you're there.  50ft of slab with a 10b crux takes you up to the headwall where a 10c mantle establishes the steep part.  Climb past small crimps and a couple more mantles 100 more feet until the angle eases off. Scramble 30 more feet to a two-bolt rap anchor.","{105887950: 4, 108437909: 4, 200256691: 4, 110148614: 4, 106573189: 4, 108886549: 4, 111014490: 4, 107086587: 4, 106992957: 4, 105916328: 4, 105984741: 4, 105960441: 4, 107305609: 3, 107639717: 3, 106661891: 3, 108315387: 3, 109096655: 3}"
Space Race,107642795,Trad,105866094,5.12a,0,1,4.0,2.0,The first 5.12 at Quartz.  The most exposed.  The most dramatic line.  Climbs the steep clean face underneath a large roof.  Sequenced hard moves on very small holds traverse left to overcome the buldge on the west side.,"{105980866: 4, 110148614: 4}"
Space Roof,107642820,Sport,105866094,5.12b,0,1,3.5,2.0,Climb to the last bolt on Space Race. Then climb the seam up and out the roof to clip a bolt. Turn the lip use the same anchor as Space Race.,"{109286007: 4, 105980866: 3}"
Watch Me I’m Wasted,106371853,Trad,105866094,5.10b/c,0,1,3.5,2.0,top variation to either bourbon st direct or chicago bound.  Basically the farthest left route on the headwall.  I usually take bsd and traverse right after the second bolt to the dark shallow huecos and clip the only bolt.  Crux is the mantle followed by 20 ft of 5.9 slab up to the bsd triangle.,"{105887950: 4, 105916328: 3}"
Wild Child,105988289,Trad,105866094,5.11d,0,1,3.6,5.0,Just to the right of Angry Youth (same start as anorexia) climbs up to the arete to access the only bolt and pull through the crux and head to the top via the arete. two bolt anchor,"{105990845: 4, 107434556: 4, 110148614: 4, 105984741: 3, 12177: 3}"
Accidents Will Happen,105866391,Sport,105866044,5.9,50,1,2.5,32.0,A slab climb with delicate climbing down low getting easier higher up the wall.  Great friction climb.,"{112481037: 4, 111278331: 4, 105853720: 3, 111014490: 3, 112107755: 3, 108437909: 3, 200256691: 3, 108933244: 3, 107090397: 3, 105984741: 3, 107307070: 3, 105914540: 3, 107053586: 3, 106211971: 3, 111321805: 2, 105960441: 2, 106573189: 2, 107677137: 2, 108315387: 2, 107908888: 2, 106964179: 2, 111709307: 2, 105916328: 2, 106949749: 2, 106494476: 2, 106703100: 2, 108886549: 2, 109378378: 2, 109481110: 2, 107639717: 2, 107559987: 2, 113226758: 1}"
Cheap Skate,105866546,Sport,105866044,5.11a,0,1,2.0,1.0,Face Climb,{105916328: 2}
Cheap Tape,105866550,Sport,105866044,5.10c,0,1,0.0,,Face Climb.,
Cling Free,105866537,Trad,105866044,5.11a,0,1,0.0,,"Pull the bulge above creams start, hard stemming up to a sloping ledge and mantel up. Continue with Cream or pauper ",
Cream,105866530,Trad,105866044,5.8,0,1,2.5,4.0,"Climb up the gully with a flaring crack on the right side. Find the best place to pull the bulge over right, then up another thin crack to a ledge. Unprotected slab climbing up a polished white section of granite gives this climb its name. Then up to another flaring crack.","{105853720: 3, 110177220: 3, 105916328: 2, 108315387: 2}"
Crusin' for a Brusin,105866400,Sport,105866044,5.10d,50,1,2.9,16.0,"Bolted line to the right of the Hobbits 2nd pitch. The direct line goes harder, more like an 11ish move. A traverse from the left allows the easiest entry to the line and you should be able to clip the first bolt from the ledge. Crux just above third bolt.  Climbs up dime edges, very sustained.","{109286007: 4, 105984741: 4, 108437909: 4, 200256691: 3, 108886549: 3, 112414029: 3, 110148614: 3, 105853720: 3, 106949749: 3, 106573189: 3, 105887950: 3, 107307070: 3, 105916328: 3, 107677137: 2, 106211971: 2, 108267304: 1}"
The Hobbit,105866344,Trad,105866044,5.7,200,1,3.2,44.0,This route is not good for a new leader.  Placing gear for the first 15 feet is awkward and working up through the middle section as well.  The flared dike up in the middle section fades and can make things interesting.  The second pitch is really nice.  Offers some opportunities to TR some of the harder routes up that face.,"{200066042: 4, 106949749: 4, 108886549: 4, 106801988: 4, 110148614: 4, 108626560: 4, 105898913: 4, 107977958: 4, 107482343: 4, 105916328: 4, 200172235: 4, 105984741: 4, 105914540: 4, 107639717: 4, 111014490: 4, 111709307: 3, 107677137: 3, 110177220: 3, 112251437: 3, 200256691: 3, 109576964: 3, 200436519: 3, 200678233: 3, 108437909: 3, 109481110: 3, 109378378: 3, 105817503: 3, 15142: 3, 107895042: 3, 106211971: 3, 107305609: 3, 106992957: 3, 106124501: 3, 107053586: 3, 106574818: 3, 105853720: 3, 107675004: 3, 107090397: 3, 106573189: 2, 109933151: 2, 111278331: 2, 105960441: 2, 200132139: 2, 107995447: 1}"
Hoopers Arête,119854400,Boulder,105866044,V4,15,1,3.0,1.0,A striking arête slapper halfway up Baldy. Start on good holds around chest height. Make your way up the block using the arête and face holds. ,{200449971: 3}
Jet Stream,105866520,Sport,105866044,5.10b,0,1,3.3,8.0,"Climb the black water streak to the right of Snow White making your way to the ""cats paw"" with a bolt protecting the crux. From here runout face climbing for about fifty feet to the second and last bolt.","{106573189: 4, 105916328: 4, 200256691: 4, 105817503: 3, 107305609: 3, 108437909: 3, 107677137: 3, 106398812: 2}"
Little Women,106079471,Trad,105866044,5.9,0,1,0.0,,Climb the corner to the overhangning start of the black streak.  Turn the overhang and continue up the streak to a large ledge below the second pitch of the Hobbitt.,
Mid Life Crisis,105866491,Sport,105866044,5.6,0,1,1.0,1.0,Face climb.,{105817503: 1}
Monkey on a Football,105866422,Sport,105866044,5.5,60,1,2.0,22.0,Move up and left to the first bolt about 25 feet off the deck the typical Quartz Run Out then head up and then a little left to gain a right trending ramp with the second bolt that you follow to the top.  This route used to be a free solo only. ,"{105984741: 4, 200066042: 3, 107555107: 3, 107639717: 3, 110148614: 3, 200172235: 2, 107677137: 2, 108886549: 2, 200256691: 2, 108437909: 2, 106912387: 2, 108933244: 2, 105916328: 2, 107307070: 2, 106211971: 2, 105960441: 1, 111321805: 1, 106573189: 1, 111709307: 1, 106028280: 1, 106964179: 1, 105853720: 1}"
No screaming allowed,118826748,Trad,105866044,5.10c,70,1,2.0,1.0,"From the second bolt of silent scream, crank directly over the bulge by the bolt. Continue on thin, unprotected face climbing making your way to the bolted belay.",{110148614: 2}
Pauper,105866482,Trad,105866044,5.10b,0,1,3.0,3.0,"Starts on the unprotected face with jugs up a water streak up to the thin seam/ shallow crack. Thin gear, hard moves 10ft out of your last microstopper. Better be on your game to attempt this onsight.","{105853720: 3, 105916328: 3, 108315387: 3}"
Scream Dream,105866474,Sport,105866044,5.10d,0,1,2.0,1.0,Another slab climb typical of Quartz.,{105916328: 2}
Scream Seam,107642852,Trad,105866044,5.10d,0,1,3.0,5.0,"A good short lead, one of the better at Quartz.  Hard moves near the top.","{107895042: 4, 107977958: 3, 200256691: 3, 108437909: 3, 105916328: 2}"
Silent Scream,105866468,Sport,105866044,5.10b,0,1,2.7,3.0,A four inch crack marks the start. Boulder up fifteen feet to the first bolt then continue up the face making your way to another bolt then easier slab climbing to the same rap station as Taken By Force.,"{105853720: 3, 200256691: 3, 105916328: 2}"
Snow White,105866460,Trad,105866044,5.10b,0,1,3.3,9.0,Follow the middle water streak.  Undercling the long arching crack up to it's intersection with the streak.  Step over the arch and 20 feet up the slab to a left leaning crack that you follow to another bolt.  The continue up the slab.,"{105916328: 4, 106573189: 4, 107053586: 4, 200256691: 4, 105853720: 3, 108437909: 3, 107677137: 3, 108626560: 3, 107090397: 2}"
Soft-N-Pretty,106079464,Trad,105866044,5.8,0,1,2.0,1.0,Variation of Little Women that avoids the crux roof by climbing the slab on the left.,{200256691: 2}
